"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","72","PM2.5","San Francisco","06-075-0005","AQS","11","12",".","72","37"
"01/02/2014","68","PM2.5","San Francisco","06-075-0005","AQS","13","16",".","68","52"
"01/03/2014","61","PM2.5","San Francisco","06-075-0005","AQS","11","12",".","61","46"
"01/04/2014","52","PM2.5","San Francisco","06-075-0005","AQS","10","15",".","52","44"
"01/05/2014","42","NO2","San Francisco","06-075-0005","AQS","11","26",".","39","42"
"01/06/2014","78","PM2.5","San Francisco","06-075-0005","AQS","11","8",".","78","48"
"01/07/2014","59","PM2.5","San Francisco","06-075-0005","AQS","10","19",".","59","42"
"01/08/2014","28","NO2","San Francisco","06-075-0005","AQS","6","22",".","20","28"
"01/09/2014","29","NO2","San Francisco","06-075-0005","AQS","6","24",".","28","29"
"01/10/2014","41","PM2.5","San Francisco","06-075-0005","AQS","7","12",".","41","35"
"01/11/2014","26","NO2","San Francisco","06-075-0005","AQS","8","22","12","25","26"
"01/12/2014","32","NO2","San Francisco","06-075-0005","AQS","5","23",".","28","32"
"01/13/2014","41","NO2","San Francisco","06-075-0005","AQS","9","20",".","32","41"
"01/14/2014","47","PM2.5","San Francisco","06-075-0005","AQS","10","15",".","47","45"
"01/15/2014","56","PM2.5","San Francisco","06-075-0005","AQS","11","18",".","56","51"
"01/16/2014","63","PM2.5","San Francisco","06-075-0005","AQS","11","16",".","63","58"
"01/17/2014","95","PM2.5","San Francisco","06-075-0005","AQS","14","18",".","95","60"
"01/18/2014","68","PM2.5","San Francisco","06-075-0005","AQS","14","14",".","68","49"
"01/19/2014","72","PM2.5","San Francisco","06-075-0005","AQS","10","25",".","72","57"
"01/20/2014","63","PM2.5","San Francisco","06-075-0005","AQS","11","10",".","63","48"
"01/21/2014","52","PM2.5","San Francisco","06-075-0005","AQS","13","12",".","52","44"
"01/22/2014","56","PM2.5","San Francisco","06-075-0005","AQS","13","11",".","56","45"
"01/23/2014","53","PM2.5","San Francisco","06-075-0005","AQS","7","27","31","53","33"
"01/24/2014","80","PM2.5","San Francisco","06-075-0005","AQS","10","10",".","80","56"
"01/25/2014","64","PM2.5","San Francisco","06-075-0005","AQS","11","13",".","64","46"
"01/26/2014","58","PM2.5","San Francisco","06-075-0005","AQS","11","25",".","58","41"
"01/27/2014","35","PM2.5","San Francisco","06-075-0005","AQS","5","24",".","35","25"
"01/28/2014","26","PM2.5","San Francisco","06-075-0005","AQS","6","18",".","26","25"
"01/29/2014","27","NO2","San Francisco","06-075-0005","AQS","5","17",".","14","27"
"01/30/2014","30","Ozone","San Francisco","06-075-0005","AQS","3","30",".","28","23"
"01/31/2014","46","NO2","San Francisco","06-075-0005","AQS","6","25",".","22","46"
"02/01/2014","27","Ozone","San Francisco","06-075-0005","AQS","3","27",".","19","27"
"02/02/2014","30","Ozone","San Francisco","06-075-0005","AQS","5","30",".","20","16"
"02/03/2014","39","NO2","San Francisco","06-075-0005","AQS","5","26",".","22","39"
"02/04/2014","27","NO2","San Francisco","06-075-0005","AQS","6","20","12","24","27"
"02/05/2014","30","NO2","San Francisco","06-075-0005","AQS","5","29",".","17","30"
"02/06/2014","32","NO2","San Francisco","06-075-0005","AQS","5","22",".","26","32"
"02/07/2014","31","Ozone","San Francisco","06-075-0005","AQS","6","31",".","20","25"
"02/08/2014","29","Ozone","San Francisco","06-075-0005","AQS","3","29",".",".","8"
"02/09/2014","29","Ozone","San Francisco","06-075-0005","AQS","3","29",".","15","8"
"02/10/2014","27","NO2","San Francisco","06-075-0005","AQS","6","21",".","16","27"
"02/11/2014","33","NO2","San Francisco","06-075-0005","AQS","5","19",".","26","33"
"02/12/2014","30","PM2.5","San Francisco","06-075-0005","AQS","6","19",".","30","24"
"02/13/2014","22","PM2.5","San Francisco","06-075-0005","AQS","6","19",".","22","21"
"02/14/2014","24","NO2","San Francisco","06-075-0005","AQS","6","15",".","14","24"
"02/15/2014","25","PM2.5","San Francisco","06-075-0005","AQS","7","22",".","25","25"
"02/16/2014","30","Ozone","San Francisco","06-075-0005","AQS","6","30","16","28","29"
"02/17/2014","36","NO2","San Francisco","06-075-0005","AQS","7","25",".","27","36"
"02/18/2014","32","PM2.5","San Francisco","06-075-0005","AQS","8","29",".","32","31"
"02/19/2014","30","NO2","San Francisco","06-075-0005","AQS","5","28",".","24","30"
"02/20/2014","30","PM2.5","San Francisco","06-075-0005","AQS","6","19",".","30","30"
"02/21/2014","37","NO2","San Francisco","06-075-0005","AQS","7","20",".","33","37"
"02/22/2014","40","PM2.5","San Francisco","06-075-0005","AQS","6","19",".","40","23"
"02/23/2014","33","PM2.5","San Francisco","06-075-0005","AQS","6","19",".","33","23"
"02/24/2014","38","PM2.5","San Francisco","06-075-0005","AQS","10","27",".","38","32"
"02/25/2014","45","PM2.5","San Francisco","06-075-0005","AQS","5","35",".","45","20"
"02/26/2014","34","Ozone","San Francisco","06-075-0005","AQS","3","34",".","24","17"
"02/27/2014","34","NO2","San Francisco","06-075-0005","AQS","5","33",".","24","34"
"02/28/2014","34","Ozone","San Francisco","06-075-0005","AQS","5","34","9","14","17"
"03/01/2014","31","Ozone","San Francisco","06-075-0005","AQS",".","31",".","14","24"
"03/02/2014","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","15","21"
"03/03/2014","25","Ozone","San Francisco","06-075-0005","AQS","5","25",".","21","25"
"03/04/2014","33","NO2","San Francisco","06-075-0005","AQS","6","20",".","23","33"
"03/05/2014","34","PM2.5","San Francisco","06-075-0005","AQS","6","24",".","34","26"
"03/06/2014","47","NO2","San Francisco","06-075-0005","AQS","6","31",".","38","47"
"03/07/2014","37","NO2","San Francisco","06-075-0005","AQS","6","25",".","32","37"
"03/08/2014","39","PM2.5","San Francisco","06-075-0005","AQS","6","23",".","39","25"
"03/09/2014","29","Ozone","San Francisco","06-075-0005","AQS","6","29",".","28","27"
"03/10/2014","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","20","20"
"03/11/2014","32","Ozone","San Francisco","06-075-0005","AQS","5","32",".","13","23"
"03/12/2014","32","NO2","San Francisco","06-075-0005","AQS","7","28","24","24","32"
"03/13/2014","42","NO2","San Francisco","06-075-0005","AQS","8","28",".","25","42"
"03/14/2014","46","PM2.5","San Francisco","06-075-0005","AQS","6","25",".","46","15"
"03/15/2014","33","PM2.5","San Francisco","06-075-0005","AQS","8","22",".","33","26"
"03/16/2014","32","Ozone","San Francisco","06-075-0005","AQS","6","32",".","30","22"
"03/17/2014","30","Ozone","San Francisco","06-075-0005","AQS","5","30",".","28","19"
"03/18/2014","31","Ozone","San Francisco","06-075-0005","AQS",".","31",".","25","."
"03/19/2014","39","NO2","San Francisco","06-075-0005","AQS","8","28",".","35","39"
"03/20/2014","53","PM2.5","San Francisco","06-075-0005","AQS","7","32",".","53","32"
"03/21/2014","53","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","53","9"
"03/22/2014","54","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","54","17"
"03/23/2014","38","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","38","12"
"03/24/2014","39","PM2.5","San Francisco","06-075-0005","AQS","8","30","16","39","32"
"03/25/2014","33","Ozone","San Francisco","06-075-0005","AQS","5","33",".","21","30"
"03/26/2014","32","Ozone","San Francisco","06-075-0005","AQS","5","32",".","26","18"
"03/27/2014","34","PM2.5","San Francisco","06-075-0005","AQS","5","34",".","34","22"
"03/28/2014","27","Ozone","San Francisco","06-075-0005","AQS","5","27",".","17","26"
"03/29/2014","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","20","11"
"03/30/2014","33","Ozone","San Francisco","06-075-0005","AQS","3","33",".","19","14"
"03/31/2014","35","Ozone","San Francisco","06-075-0005","AQS","5","35",".","13","19"
"04/01/2014","34","NO2","San Francisco","06-075-0005","AQS","5","33",".","17","34"
"04/02/2014","35","Ozone","San Francisco","06-075-0005","AQS","5","35",".","14","30"
"04/03/2014","42","NO2","San Francisco","06-075-0005","AQS","6","32",".","18","42"
"04/04/2014","33","Ozone","San Francisco","06-075-0005","AQS",".","33",".","14","20"
"04/05/2014","30","Ozone","San Francisco","06-075-0005","AQS","5","30","13","25","26"
"04/06/2014","40","PM2.5","San Francisco","06-075-0005","AQS","7","23",".","40","35"
"04/07/2014","42","PM2.5","San Francisco","06-075-0005","AQS","9","30",".","42","31"
"04/08/2014","32","PM2.5","San Francisco","06-075-0005","AQS","9","31",".","32","29"
"04/09/2014","17","Ozone","San Francisco","06-075-0005","AQS","6","17",".","14","10"
"04/10/2014","26","PM2.5","San Francisco","06-075-0005","AQS","5","21",".","26","21"
"04/11/2014","35","PM2.5","San Francisco","06-075-0005","AQS","3","35",".","35","11"
"04/12/2014","40","PM2.5","San Francisco","06-075-0005","AQS","3","37",".","40","6"
"04/13/2014","47","PM2.5","San Francisco","06-075-0005","AQS","3","38",".","47","8"
"04/14/2014","48","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","48","12"
"04/15/2014","53","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","53","16"
"04/16/2014","55","PM2.5","San Francisco","06-075-0005","AQS",".","34",".","55","28"
"04/17/2014","44","PM2.5","San Francisco","06-075-0005","AQS","5","31","26","44","22"
"04/18/2014","42","Ozone","San Francisco","06-075-0005","AQS","5","42",".","36","27"
"04/19/2014","43","Ozone","San Francisco","06-075-0005","AQS","3","43",".","19","7"
"04/20/2014","37","PM2.5","San Francisco","06-075-0005","AQS","5","37",".","37","21"
"04/21/2014","51","PM2.5","San Francisco","06-075-0005","AQS","5","44",".","51","27"
"04/22/2014","44","Ozone","San Francisco","06-075-0005","AQS","3","44",".","13","11"
"04/23/2014","45","NO2","San Francisco","06-075-0005","AQS","5","37",".","10","45"
"04/24/2014","34","Ozone","San Francisco","06-075-0005","AQS","5","34",".","21","18"
"04/25/2014","39","Ozone","San Francisco","06-075-0005","AQS","5","39",".","10","25"
"04/26/2014","40","Ozone","San Francisco","06-075-0005","AQS","5","40",".","7","15"
"04/27/2014","38","Ozone","San Francisco","06-075-0005","AQS","5","38",".","18","7"
"04/28/2014","40","NO2","San Francisco","06-075-0005","AQS","7","34",".","34","40"
"04/29/2014","41","NO2","San Francisco","06-075-0005","AQS","7","36","23","34","41"
"04/30/2014","97","Ozone","San Francisco","06-075-0005","AQS","8","97",".","38","45"
"05/01/2014","51","Ozone","San Francisco","06-075-0005","AQS","6","51",".","38","47"
"05/02/2014","26","Ozone","San Francisco","06-075-0005","AQS","5","26",".","11","24"
"05/03/2014","37","Ozone","San Francisco","06-075-0005","AQS","3","37",".","11","4"
"05/04/2014","32","Ozone","San Francisco","06-075-0005","AQS","3","32",".","10","5"
"05/05/2014","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","16","15"
"05/06/2014","31","Ozone","San Francisco","06-075-0005","AQS","5","31",".","25","28"
"05/07/2014","40","Ozone","San Francisco","06-075-0005","AQS","3","40",".","36","27"
"05/08/2014","38","Ozone","San Francisco","06-075-0005","AQS","3","38",".","17","15"
"05/09/2014","36","Ozone","San Francisco","06-075-0005","AQS","3","36",".","13","11"
"05/10/2014","34","Ozone","San Francisco","06-075-0005","AQS","3","34",".","12","12"
"05/11/2014","31","Ozone","San Francisco","06-075-0005","AQS","5","31","12","14","22"
"05/12/2014","32","NO2","San Francisco","06-075-0005","AQS","7","31",".","31","32"
"05/13/2014","58","Ozone","San Francisco","06-075-0005","AQS","7","58",".","41","41"
"05/14/2014","47","NO2","San Francisco","06-075-0005","AQS","7","44",".","40","47"
"05/15/2014","47","NO2","San Francisco","06-075-0005","AQS","8","31",".","35","47"
"05/16/2014","36","PM2.5","San Francisco","06-075-0005","AQS","5","29",".","36","17"
"05/17/2014","33","Ozone","San Francisco","06-075-0005","AQS","3","33",".","25","6"
"05/18/2014","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","17","7"
"05/19/2014","30","Ozone","San Francisco","06-075-0005","AQS","3","30",".","13","10"
"05/20/2014","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","19","11"
"05/21/2014","47","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","47","14"
"05/22/2014","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".","20","10"
"05/23/2014","21","Ozone","San Francisco","06-075-0005","AQS","3","21","10","10","8"
"05/24/2014","33","PM2.5","San Francisco","06-075-0005","AQS","3","29",".","33","4"
"05/25/2014","45","PM2.5","San Francisco","06-075-0005","AQS","3","29",".","45","11"
"05/26/2014","31","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","31","8"
"05/27/2014","43","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","43","11"
"05/28/2014","29","PM2.5","San Francisco","06-075-0005","AQS",".","27",".","29","."
"05/29/2014","44","PM2.5","San Francisco","06-075-0005","AQS","7","35",".","44","33"
"05/30/2014","53","PM2.5","San Francisco","06-075-0005","AQS","5","37",".","53","8"
"05/31/2014","33","PM2.5","San Francisco","06-075-0005","AQS","5","33",".","33","8"
"06/01/2014","39","PM2.5","San Francisco","06-075-0005","AQS","5","29",".","39","6"
"06/02/2014","30","Ozone","San Francisco","06-075-0005","AQS","5","30",".","15","8"
"06/03/2014","30","Ozone","San Francisco","06-075-0005","AQS","3","30",".","25","13"
"06/04/2014","48","PM2.5","San Francisco","06-075-0005","AQS","3","28","20","48","11"
"06/05/2014","53","PM2.5","San Francisco","06-075-0005","AQS","3","28",".","53","7"
"06/06/2014","43","PM2.5","San Francisco","06-075-0005","AQS",".","28",".","43","12"
"06/07/2014","60","PM2.5","San Francisco","06-075-0005","AQS","3","27",".","60","7"
"06/08/2014","51","PM2.5","San Francisco","06-075-0005","AQS","3","30",".","51","17"
"06/09/2014","54","PM2.5","San Francisco","06-075-0005","AQS","5","24",".","54","17"
"06/10/2014","21","Ozone","San Francisco","06-075-0005","AQS","3","21",".","18","11"
"06/11/2014","33","PM2.5","San Francisco","06-075-0005","AQS","3","25",".","33","16"
"06/12/2014","21","Ozone","San Francisco","06-075-0005","AQS","2","21",".","19","10"
"06/13/2014","41","PM2.5","San Francisco","06-075-0005","AQS","3","21",".","41","14"
"06/14/2014","56","PM2.5","San Francisco","06-075-0005","AQS","5","25",".","56","21"
"06/15/2014","55","PM2.5","San Francisco","06-075-0005","AQS","2","25",".","55","5"
"06/16/2014","39","PM2.5","San Francisco","06-075-0005","AQS","3","25","23","39","8"
"06/17/2014","40","PM2.5","San Francisco","06-075-0005","AQS","5","21",".","40","29"
"06/18/2014","49","PM2.5","San Francisco","06-075-0005","AQS","7","21",".","49","26"
"06/19/2014","34","PM2.5","San Francisco","06-075-0005","AQS","3","21",".","34","8"
"06/20/2014","35","PM2.5","San Francisco","06-075-0005","AQS","3","29",".","35","11"
"06/21/2014","51","PM2.5","San Francisco","06-075-0005","AQS","3","27",".","51","6"
"06/22/2014","43","PM2.5","San Francisco","06-075-0005","AQS","3","25",".","43","4"
"06/23/2014","44","PM2.5","San Francisco","06-075-0005","AQS","3","22",".","44","25"
"06/24/2014","30","PM2.5","San Francisco","06-075-0005","AQS","3","16",".","30","15"
