"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/29/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"01/30/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"01/31/2014","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/01/2014","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"02/02/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/03/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/04/2014","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"02/05/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"02/06/2014","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"02/07/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"02/08/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"02/09/2014","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"02/10/2014","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"02/11/2014","21","Ozone","Sonora-Barretta Street","06-109-0005","AQS","21","."
"02/12/2014","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"02/13/2014","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"02/14/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"02/15/2014","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"02/16/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"02/17/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"02/18/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"02/19/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"02/20/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"02/21/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"02/22/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"02/23/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"02/24/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"02/25/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"02/26/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"02/27/2014","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"02/28/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/01/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/02/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/03/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/04/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/05/2014","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/06/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/07/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/08/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/09/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"04/10/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"04/11/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/12/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/13/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"04/14/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/15/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/16/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"04/17/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/18/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/19/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"04/20/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"04/21/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"04/22/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/23/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"04/24/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"04/25/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/26/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/27/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"04/28/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"04/29/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"04/30/2014","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"05/01/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/02/2014","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"05/03/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/04/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/05/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/06/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"05/07/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/08/2014","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/09/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/10/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"05/11/2014","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"05/12/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/13/2014","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/14/2014","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"05/15/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/16/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/17/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"05/18/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"05/19/2014","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/20/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"05/21/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"05/22/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/23/2014","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"05/24/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/25/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/26/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/27/2014","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"05/28/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/29/2014","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/30/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"05/31/2014","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/01/2014","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/02/2014","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/03/2014","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/04/2014","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/05/2014","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"06/06/2014","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"06/07/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/08/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/09/2014","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"06/10/2014","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"06/11/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/12/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"06/13/2014","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"06/14/2014","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/15/2014","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"06/16/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/17/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"06/18/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"06/19/2014","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/20/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/21/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"06/22/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"06/23/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/24/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"06/25/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"06/26/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/27/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/28/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/29/2014","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"06/30/2014","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/01/2014","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/02/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"07/03/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/04/2014","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"07/05/2014","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/06/2014","133","Ozone","Sonora-Barretta Street","06-109-0005","AQS","133","."
"07/07/2014","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/08/2014","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"07/09/2014","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/10/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"07/11/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/12/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"07/13/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"07/14/2014","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/15/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/16/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"07/17/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/18/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"07/19/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"07/20/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/21/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"07/22/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/23/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/24/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/25/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/26/2014","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"07/27/2014","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/28/2014","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/29/2014","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"07/30/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"07/31/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/01/2014","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"08/02/2014","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/03/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/04/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/05/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/06/2014","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"08/07/2014","112","Ozone","Sonora-Barretta Street","06-109-0005","AQS","112","."
"08/08/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/09/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/10/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/11/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/12/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"08/13/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/14/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/15/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/16/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"08/17/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/18/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"08/19/2014","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/20/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"08/21/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"08/22/2014","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"08/23/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/24/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"08/25/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"08/26/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"08/27/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/28/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/29/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/30/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"08/31/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"09/01/2014","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"09/02/2014","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"09/03/2014","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/04/2014","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"09/05/2014","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"09/06/2014","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"09/07/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/08/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/09/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/10/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"09/11/2014","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"09/12/2014","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/13/2014","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"09/14/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/15/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/16/2014","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"09/17/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/18/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"09/19/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/20/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/21/2014","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/22/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"09/23/2014","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"09/24/2014","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"09/25/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"09/26/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/27/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/28/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"09/29/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"09/30/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/01/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/02/2014","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"10/03/2014","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"10/04/2014","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"10/05/2014","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"10/06/2014","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"10/07/2014","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"10/08/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/09/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/10/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/11/2014","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/12/2014","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"10/13/2014","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"10/14/2014","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"10/15/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"10/16/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/17/2014","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/18/2014","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"10/19/2014","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"10/20/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/21/2014","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"10/22/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/23/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/24/2014","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/25/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/26/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"10/27/2014","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/28/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/29/2014","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/30/2014","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"10/31/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/01/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/02/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/03/2014","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/04/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/05/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/06/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/07/2014","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"11/08/2014","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"11/09/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/10/2014","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"11/11/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/12/2014","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"11/13/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/14/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/15/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/16/2014","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"11/17/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/18/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"11/19/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/20/2014","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"11/21/2014","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/22/2014","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"11/23/2014","20","Ozone","Sonora-Barretta Street","06-109-0005","AQS","20","."
"11/24/2014","23","Ozone","Sonora-Barretta Street","06-109-0005","AQS","23","."
"11/25/2014","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"11/26/2014","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"11/27/2014","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/28/2014","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"11/29/2014","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"11/30/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"12/01/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"12/02/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"12/03/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"12/04/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"12/05/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"12/06/2014","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"12/07/2014","23","Ozone","Sonora-Barretta Street","06-109-0005","AQS","23","."
"12/08/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"12/09/2014","19","Ozone","Sonora-Barretta Street","06-109-0005","AQS","19","."
"12/10/2014","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"12/11/2014","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"12/12/2014","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"12/13/2014","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"12/14/2014","21","Ozone","Sonora-Barretta Street","06-109-0005","AQS","21","."
"12/15/2014","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"12/16/2014","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"12/17/2014","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"12/18/2014","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"12/19/2014","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"12/20/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"12/21/2014","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"12/22/2014","15","Ozone","Sonora-Barretta Street","06-109-0005","AQS","15","."
"12/23/2014","20","Ozone","Sonora-Barretta Street","06-109-0005","AQS","20","."
"12/24/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
"12/25/2014","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"12/26/2014","30","Ozone","Sonora-Barretta Street","06-109-0005","AQS","30","."
