"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"12/02/2014","22","Ozone","Redwood City","06-081-1001","AQS","11","22","10","20"
"12/03/2014","31","Ozone","Redwood City","06-081-1001","AQS","7","31","0","24"
"12/04/2014","27","Ozone","Redwood City","06-081-1001","AQS","9","27","5","26"
"12/05/2014","20","Ozone","Redwood City","06-081-1001","AQS","10","20","14","20"
"12/06/2014","21","Ozone","Redwood City","06-081-1001","AQS","9","21","13","21"
"12/07/2014","39","PM2.5","Redwood City","06-081-1001","AQS","13","11","39","21"
"12/08/2014","30","NO2","Redwood City","06-081-1001","AQS","13","11","23","30"
"12/09/2014","35","PM2.5","Redwood City","06-081-1001","AQS","8","7","35","25"
"12/10/2014","30","PM2.5","Redwood City","06-081-1001","AQS","7","26","30","18"
"12/11/2014","31","Ozone","Redwood City","06-081-1001","AQS","3","31","4","19"
"12/12/2014","30","NO2","Redwood City","06-081-1001","AQS","9","21","15","30"
"12/13/2014","25","PM2.5","Redwood City","06-081-1001","AQS","9","22","25","20"
"12/14/2014","24","Ozone","Redwood City","06-081-1001","AQS","7","24","21","16"
"12/15/2014","20","Ozone","Redwood City","06-081-1001","AQS","5","20","13","20"
"12/16/2014","26","Ozone","Redwood City","06-081-1001","AQS","5","26","5","25"
"12/17/2014","26","NO2","Redwood City","06-081-1001","AQS","7","25",".","26"
"12/18/2014","26","NO2","Redwood City","06-081-1001","AQS","7","20",".","26"
"12/19/2014","22","Ozone","Redwood City","06-081-1001","AQS","7","22","15","21"
"12/20/2014","26","Ozone","Redwood City","06-081-1001","AQS","7","26","25","16"
"12/21/2014","23","Ozone","Redwood City","06-081-1001","AQS","5","23","18","15"
"12/22/2014","27","NO2","Redwood City","06-081-1001","AQS","8","10","23","27"
"12/23/2014","23","NO2","Redwood City","06-081-1001","AQS","9","13","21","23"
"12/24/2014","31","Ozone","Redwood City","06-081-1001","AQS","9","31","16","13"
"12/25/2014","29","Ozone","Redwood City","06-081-1001","AQS","3","29","6","13"
"12/26/2014","29","NO2","Redwood City","06-081-1001","AQS","6","28","20","29"
"12/27/2014","37","PM2.5","Redwood City","06-081-1001","AQS","7","23","37","26"
"12/28/2014","47","PM2.5","Redwood City","06-081-1001","AQS","8","21","47","22"
"12/29/2014","24","PM2.5","Redwood City","06-081-1001","AQS","9","24","24","22"
"12/30/2014","30","Ozone","Redwood City","06-081-1001","AQS","5","30","8","18"
"12/31/2014","55","PM2.5","Redwood City","06-081-1001","AQS","9","26","55","37"
