"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","140","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","35","47","140","45"
"01/02/2014","109","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","33","35","109","44"
"01/03/2014","123","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","27","57","123","44"
"01/04/2014","94","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","34","37","94","39"
"01/05/2014","99","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","32","47","99","42"
"01/06/2014","136","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","22","56","136","45"
"01/07/2014","135","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","23","44","135","48"
"01/08/2014","82","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","28",".","82","35"
"01/09/2014","65","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","21","19","65","28"
"01/10/2014","70","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","31","31","70","40"
"01/11/2014","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","37","33","77","27"
"01/12/2014","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","34","24","43","24"
"01/13/2014","77","PM2.5","Stockton-Hazelton","06-077-1002","AQS","17","24","28","77","36"
"01/14/2014","93","PM2.5","Stockton-Hazelton","06-077-1002","AQS","19","33","35","93","43"
"01/15/2014","105","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","31","52","105","42"
"01/16/2014","125","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","24","52","125","51"
"01/17/2014","117","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","41","57","117","45"
"01/18/2014","120","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","34","33","120","44"
"01/19/2014","112","PM2.5","Manteca","06-077-2010","AQS","14","37","50","112","42"
"01/20/2014","134","PM2.5","Stockton-Hazelton","06-077-1002","AQS","23","31","27","134","54"
"01/21/2014","88","PM2.5","Stockton-Hazelton","06-077-1002","AQS","24","36","50","88","41"
"01/22/2014","79","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","32","46","79","45"
"01/23/2014","131","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","44","68","131","57"
"01/24/2014","152","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","39","74","152","49"
"01/25/2014","72","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","38","44","72","37"
"01/26/2014","69","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","34","51","69","37"
"01/27/2014","71","PM2.5","Stockton-Hazelton","06-077-1002","AQS","11","26","53","71","39"
"01/28/2014","60","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","26","35","60","36"
"01/29/2014","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","26","16","43","21"
"01/30/2014","43","Ozone","Tracy-Airport","06-077-3005","AQS","2","43","9","24","17"
"01/31/2014","36","NO2","Stockton-Hazelton","06-077-1002","AQS","5","33","12","28","36"
"02/01/2014","39","Ozone","Tracy-Airport","06-077-3005","AQS","6","39","12","33","32"
"02/02/2014","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","38","17","59","18"
"02/03/2014","39","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","35","10","39","19"
"02/04/2014","62","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","30","24","62","38"
"02/05/2014","43","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","24","12","43","25"
"02/06/2014","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","31","9","51","15"
"02/07/2014","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","31","9","54","17"
"02/08/2014","45","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","27","7","45","13"
"02/09/2014","33","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","27","5","33","14"
"02/10/2014","28","Ozone","Tracy-Airport","06-077-3005","AQS","5","28","8","27","21"
"02/11/2014","55","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","30","14","55","30"
"02/12/2014","75","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","23","20","75","33"
"02/13/2014","60","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","29","17","60","25"
"02/14/2014","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","19","19","48","21"
"02/15/2014","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","20","15","56","20"
"02/16/2014","43","Ozone","Tracy-Airport","06-077-3005","AQS","3","43","12","27","25"
"02/17/2014","35","Ozone","Tracy-Airport","06-077-3005","AQS","5","35","15","29","22"
"02/18/2014","35","Ozone","Tracy-Airport","06-077-3005","AQS","5","35","21","30","28"
"02/19/2014","41","Ozone","Tracy-Airport","06-077-3005","AQS","3","41","7","26","29"
"02/20/2014","33","NO2","Stockton-Hazelton","06-077-1002","AQS","7","26","14","32","33"
"02/21/2014","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","37","23","56","36"
"02/22/2014","52","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","38","20","52","34"
"02/23/2014","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","39","18","51","36"
"02/24/2014","61","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","41","29","61","43"
"02/25/2014","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","46","46","59","32"
"02/26/2014","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","29","22","48","20"
"02/27/2014","34","Ozone","Stockton-Hazelton","06-077-1002","AQS","2","34","8","25","21"
"02/28/2014","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","7","23","19"
"03/01/2014","41","Ozone","Tracy-Airport","06-077-3005","AQS","2","41","7","15","23"
"03/02/2014","35","Ozone","Tracy-Airport","06-077-3005","AQS","2","35","9","28","24"
"03/03/2014","51","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","26","10","51","29"
"03/04/2014","31","Ozone","Tracy-Airport","06-077-3005","AQS",".","31","9","29","26"
"03/05/2014","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","34","13","54","22"
"03/06/2014","40","PM2.5","Stockton-Hazelton","06-077-1002","AQS","2","38","18","40","25"
"03/07/2014","38","Ozone","Tracy-Airport","06-077-3005","AQS","2","38","14","29","17"
"03/08/2014","57","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","39","18","57","29"
"03/09/2014","64","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","43","21","64","34"
"03/10/2014","44","Ozone","Tracy-Airport","06-077-3005","AQS","6","44","10","35","25"
"03/11/2014","40","Ozone","Tracy-Airport","06-077-3005","AQS","2","40","14","22","17"
"03/12/2014","43","Ozone","Tracy-Airport","06-077-3005","AQS","3","43","16","17","30"
"03/13/2014","42","Ozone","Tracy-Airport","06-077-3005","AQS","3","42","18","28","30"
"03/14/2014","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","40","31","50","30"
"03/15/2014","46","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","44","19","46","35"
"03/16/2014","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","51","24","56","26"
"03/17/2014","44","Ozone","Tracy-Airport","06-077-3005","AQS","2","44","20","31","24"
"03/18/2014","41","Ozone","Tracy-Airport","06-077-3005","AQS","5","41","16","25","38"
"03/19/2014","54","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","45","23","54","41"
"03/20/2014","64","Ozone","Tracy-Airport","06-077-3005","AQS","6","64","32","51","30"
"03/21/2014","56","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","51","35","56","30"
