"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","161","PM2.5","Burbank","06-037-1002","AQS","34","37","9","57","161","73"
"01/02/2014","111","PM2.5","Long Beach (South)","06-037-4004","AQS","28","34","7","31","111","62"
"01/03/2014","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","23","6","33","84","67"
"01/04/2014","118","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","34","4","35","118","57"
"01/05/2014","97","PM2.5","Long Beach (South)","06-037-4004","AQS","25","41","6","46","97","57"
"01/06/2014","61","NO2","Long Beach (Hudson)","06-037-4006","AQS","25","38","4","55","57","61"
"01/07/2014","64","PM2.5","Burbank","06-037-1002","AQS","25","29","4","38","64","56"
"01/08/2014","92","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","28","39","4","40","92","55"
"01/09/2014","122","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","40","1","44","122","47"
"01/10/2014","142","PM2.5","Long Beach (South)","06-037-4004","AQS","24","35","4","43","142","64"
"01/11/2014","114","PM2.5","Long Beach (South)","06-037-4004","AQS","23","35","10","43","114","70"
"01/12/2014","115","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","39","11","37","115","53"
"01/13/2014","85","PM2.5","Long Beach (South)","06-037-4004","AQS","30","40","4","28","85","68"
"01/14/2014","107","NO2","Long Beach (Hudson)","06-037-4006","AQS","33","45","21","21","65","107"
"01/15/2014","85","NO2","Long Beach (Hudson)","06-037-4006","AQS","39","43","11","33","69","85"
"01/16/2014","98","NO2","Long Beach (Hudson)","06-037-4006","AQS","43","45","16","29","70","98"
"01/17/2014","94","PM2.5","Azusa","06-037-0002","AQS","39","40","6","71","94","72"
"01/18/2014","80","PM2.5","Long Beach (South)","06-037-4004","AQS","28","38","10","34","80","63"
"01/19/2014","95","PM2.5","Long Beach (South)","06-037-4004","AQS","35","35","11","29","95","57"
"01/20/2014","107","PM2.5","Long Beach (South)","06-037-4004","AQS","43","36","9","36","107","83"
"01/21/2014","92","PM2.5","Long Beach (South)","06-037-4004","AQS","32","35","10","40","92","85"
"01/22/2014","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","33","3","37","77","56"
"01/23/2014","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","37","3","53","96","68"
"01/24/2014","89","PM2.5","Long Beach (South)","06-037-4004","AQS","23","36","10","42","89","80"
"01/25/2014","72","PM2.5","Long Beach (South)","06-037-4004","AQS","17","42","6","26","72","61"
"01/26/2014","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","40","10","29","76","42"
"01/27/2014","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","44","4","35","75","41"
"01/28/2014","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","42","6","41","96","60"
"01/29/2014","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","48","6","59","125","74"
"01/30/2014","95","PM2.5","Burbank","06-037-1002","AQS","11","47","1","46","95","41"
"01/31/2014","50","PM2.5","Burbank","06-037-1002","AQS","6","39","1","17","50","34"
"02/01/2014","45","PM2.5","Long Beach (South)","06-037-4004","AQS","8","39","1","11","45","41"
"02/02/2014","51","PM2.5","Long Beach (South)","06-037-4004","AQS","15","37","1","14","51","39"
"02/03/2014","41","Ozone","LAX Hastings","06-037-5005","AQS","11","41","1","13","33","40"
"02/04/2014","48","PM2.5","Burbank","06-037-1002","AQS","13","37","3","21","48","40"
"02/05/2014","55","PM2.5","Burbank","06-037-1002","AQS","13","44","3","23","55","45"
"02/06/2014","63","PM2.5","Burbank","06-037-1002","AQS","11","34","1","22","63","42"
"02/07/2014","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","37","1","11","62","31"
"02/08/2014","51","PM2.5","Reseda","06-037-1201","AQS","13","34","1","19","51","31"
"02/09/2014","58","PM2.5","Reseda","06-037-1201","AQS","9","33","1","20","58","36"
"02/10/2014","59","PM2.5","Burbank","06-037-1002","AQS","16","36","1","32","59","37"
"02/11/2014","67","PM2.5","Long Beach (South)","06-037-4004","AQS","15","33","6","23","67","57"
"02/12/2014","84","PM2.5","Long Beach (South)","06-037-4004","AQS","23","39","9","27","84","71"
"02/13/2014","72","PM2.5","Long Beach (South)","06-037-4004","AQS","22","37","7","37","72","61"
"02/14/2014","92","PM2.5","Burbank","06-037-1002","AQS","26","36","6","40","92","87"
"02/15/2014","116","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","43","11","37","116","68"
