"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"04/15/2014","51","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","51","16","."
"04/16/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"04/17/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44","14","17"
"04/18/2014","74","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","74",".","."
"04/19/2014","64","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","64",".","."
"04/20/2014","50","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","50",".","20"
"04/21/2014","67","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","67",".","."
"04/22/2014","46","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","46",".","."
"04/23/2014","45","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","45","12","4"
"04/24/2014","50","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","50",".","."
"04/25/2014","47","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","47",".","."
"04/26/2014","43","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","43",".","4"
"04/27/2014","42","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","42",".","."
"04/28/2014","49","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","49",".","."
"04/29/2014","44","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","44","11","16"
"04/30/2014","67","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","67",".","."
"05/01/2014","61","Ozone","Redding - Health Department","06-089-0004","AQS","61",".","."
"05/02/2014","84","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","84",".","20"
"05/03/2014","93","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","93",".","."
"05/04/2014","41","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","41",".","."
"05/05/2014","39","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","39","6","5"
"05/06/2014","43","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","43",".","."
"05/07/2014","45","Ozone","Redding - Health Department","06-089-0004","AQS","45",".","."
"05/08/2014","40","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","40",".","14"
"05/09/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"05/10/2014","40","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","40",".","."
"05/11/2014","42","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","42","6","5"
"05/12/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"05/13/2014","49","Ozone","Anderson - North Street","06-089-0007","AQS","49",".","."
"05/14/2014","64","Ozone","Anderson - North Street","06-089-0007","AQS","64",".","15"
"05/15/2014","77","Ozone","Redding - Health Department","06-089-0004","AQS","77",".","."
"05/16/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74",".","."
"05/17/2014","54","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","54","18","21"
"05/18/2014","40","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","40",".","."
"05/19/2014","36","Ozone","Redding - Health Department","06-089-0004","AQS","36",".","."
"05/20/2014","39","Ozone","Redding - Health Department","06-089-0004","AQS","39",".","."
"05/21/2014","42","Ozone","Redding - Health Department","06-089-0004","AQS","42",".","."
"05/22/2014","50","Ozone","Redding - Health Department","06-089-0004","AQS","50",".","."
"05/23/2014","49","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","49","13","15"
"05/24/2014","44","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","44",".","."
"05/25/2014","44","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","44",".","."
"05/26/2014","49","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","49",".","12"
"05/27/2014","61","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","61",".","."
"05/28/2014","40","Ozone","Redding - Health Department","06-089-0004","AQS","40",".","."
"05/29/2014","46","Ozone","Redding - Health Department","06-089-0004","AQS","46","9","10"
"05/30/2014","77","Ozone","Redding - Health Department","06-089-0004","AQS","77",".","."
"05/31/2014","71","Ozone","Redding - Health Department","06-089-0004","AQS","71",".","."
"06/01/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74",".","22"
"06/02/2014","93","Ozone","Redding - Health Department","06-089-0004","AQS","93",".","."
"06/03/2014","100","Ozone","Redding - Health Department","06-089-0004","AQS","100",".","."
"06/04/2014","49","Ozone","Redding - Health Department","06-089-0004","AQS","49","17","21"
"06/05/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","."
"06/06/2014","46","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","46",".","."
"06/07/2014","42","Ozone","Redding - Health Department","06-089-0004","AQS","42",".","13"
"06/08/2014","40","Ozone","Redding - Health Department","06-089-0004","AQS","40",".","."
"06/09/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"06/10/2014","48","Ozone","Redding - Health Department","06-089-0004","AQS","48","20","15"
"06/11/2014","61","Ozone","Redding - Health Department","06-089-0004","AQS","61",".","."
"06/12/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"06/13/2014","39","Ozone","Redding - Health Department","06-089-0004","AQS","39",".","10"
"06/14/2014","44","Ozone","Anderson - North Street","06-089-0007","AQS","44",".","."
"06/15/2014","44","Ozone","Anderson - North Street","06-089-0007","AQS","44",".","."
"06/16/2014","40","Ozone","Redding - Health Department","06-089-0004","AQS","40","16","18"
"06/17/2014","32","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","32",".","."
"06/18/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"06/19/2014","49","Ozone","Redding - Health Department","06-089-0004","AQS","49",".","10"
"06/20/2014","43","Ozone","Redding - Health Department","06-089-0004","AQS","43",".","."
"06/21/2014","47","Ozone","Redding - Health Department","06-089-0004","AQS","47",".","."
"06/22/2014","45","Ozone","Redding - Health Department","06-089-0004","AQS","45","12","14"
"06/23/2014","51","Ozone","Redding - Health Department","06-089-0004","AQS","51",".","."
"06/24/2014","41","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","41",".","."
"06/25/2014","36","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","36",".","12"
"06/26/2014","36","Ozone","Redding - Health Department","06-089-0004","AQS","36",".","."
"06/27/2014","34","Ozone","Redding - Health Department","06-089-0004","AQS","34",".","."
"06/28/2014","46","Ozone","Redding - Health Department","06-089-0004","AQS","46","9","10"
"06/29/2014","49","Ozone","Redding - Health Department","06-089-0004","AQS","49",".","."
"06/30/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"07/01/2014","108","Ozone","Redding - Health Department","06-089-0004","AQS","108",".","18"
"07/02/2014","80","Ozone","Redding - Health Department","06-089-0004","AQS","80",".","."
"07/03/2014","77","Ozone","Redding - Health Department","06-089-0004","AQS","77",".","."
"07/04/2014","51","Ozone","Redding - Health Department","06-089-0004","AQS","51","24","35"
"07/05/2014","108","Ozone","Anderson - North Street","06-089-0007","AQS","108",".","."
"07/06/2014","126","Ozone","Redding - Health Department","06-089-0004","AQS","126",".","."
"07/07/2014","93","Ozone","Redding - Health Department","06-089-0004","AQS","93",".","23"
"07/08/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74",".","."
"07/09/2014","84","Ozone","Anderson - North Street","06-089-0007","AQS","84",".","."
"07/10/2014","71","Ozone","Anderson - North Street","06-089-0007","AQS","71","21","28"
"07/11/2014","58","Ozone","Redding - Health Department","06-089-0004","AQS","58",".","."
"07/12/2014","51","Ozone","Redding - Health Department","06-089-0004","AQS","51",".","."
"07/13/2014","67","Ozone","Redding - Health Department","06-089-0004","AQS","67",".","29"
"07/14/2014","50","Ozone","Anderson - North Street","06-089-0007","AQS","50",".","."
"07/15/2014","50","Ozone","Anderson - North Street","06-089-0007","AQS","50",".","."
"07/16/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64","30","43"
"07/17/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","."
"07/18/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54",".","."
"07/19/2014","93","Ozone","Redding - Health Department","06-089-0004","AQS","93",".","34"
"07/20/2014","49","Ozone","Redding - Health Department","06-089-0004","AQS","49",".","."
"07/21/2014","37","Ozone","Redding - Health Department","06-089-0004","AQS","37",".","."
"07/22/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44","17","13"
"07/23/2014","34","Ozone","Anderson - North Street","06-089-0007","AQS","34",".","."
"07/24/2014","46","Ozone","Anderson - North Street","06-089-0007","AQS","46",".","4"
"07/25/2014","48","Ozone","Redding - Health Department","06-089-0004","AQS","48",".","8"
"07/26/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54",".","."
"07/27/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74",".","."
"07/28/2014","87","Ozone","Redding - Health Department","06-089-0004","AQS","87","24","22"
"07/29/2014","90","Ozone","Redding - Health Department","06-089-0004","AQS","90",".","."
"07/30/2014","87","Ozone","Redding - Health Department","06-089-0004","AQS","87",".","."
"07/31/2014","90","Ozone","Redding - Health Department","06-089-0004","AQS","90",".","30"
"08/01/2014","67","Ozone","Redding - Health Department","06-089-0004","AQS","67",".","."
"08/02/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54",".","."
"08/03/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74","20","32"
"08/04/2014","48","Ozone","Redding - Health Department","06-089-0004","AQS","48",".","."
"08/05/2014","31","Ozone","Redding - Health Department","06-089-0004","AQS","31",".","."
"08/06/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","58"
"08/07/2014","105","Ozone","Anderson - North Street","06-089-0007","AQS","105",".","."
"08/08/2014","101","Ozone","Redding - Health Department","06-089-0004","AQS","101",".","."
"08/09/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64","26","52"
"08/10/2014","67","Ozone","Redding - Health Department","06-089-0004","AQS","67",".","."
"08/11/2014","51","Ozone","Redding - Health Department","06-089-0004","AQS","51",".","."
"08/12/2014","47","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","47",".","18"
"08/13/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"08/14/2014","42","Ozone","Redding - Health Department","06-089-0004","AQS","42",".","."
"08/15/2014","49","Ozone","Redding - Health Department","06-089-0004","AQS","49","35","18"
"08/16/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","."
"08/17/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","."
"08/18/2014","58","Ozone","Redding - Health Department","06-089-0004","AQS","58",".","11"
"08/19/2014","58","Ozone","Anderson - North Street","06-089-0007","AQS","58",".","."
"08/20/2014","49","Ozone","Anderson - North Street","06-089-0007","AQS","49",".","."
"08/21/2014","48","Ozone","Anderson - North Street","06-089-0007","AQS","48","26","35"
"08/22/2014","49","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","49",".","."
"08/23/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54",".","."
"08/24/2014","64","Ozone","Redding - Health Department","06-089-0004","AQS","64",".","26"
"08/25/2014","46","Ozone","Redding - Health Department","06-089-0004","AQS","46",".","."
"08/26/2014","58","Ozone","Anderson - North Street","06-089-0007","AQS","58",".","."
"08/27/2014","93","Ozone","Anderson - North Street","06-089-0007","AQS","93","32","42"
"08/28/2014","108","Ozone","Redding - Health Department","06-089-0004","AQS","108",".","."
"08/29/2014","93","Ozone","Redding - Health Department","06-089-0004","AQS","93",".","."
"08/30/2014","46","Ozone","Redding - Health Department","06-089-0004","AQS","46",".","14"
"08/31/2014","74","Ozone","Anderson - North Street","06-089-0007","AQS","74",".","."
"09/01/2014","43","Ozone","Redding - Health Department","06-089-0004","AQS","43",".","."
"09/02/2014","50","Ozone","Redding - Health Department","06-089-0004","AQS","50","31","43"
"09/03/2014","44","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","44",".","."
"09/04/2014","43","Ozone","Redding - Health Department","06-089-0004","AQS","43",".","."
"09/05/2014","47","Ozone","Redding - Health Department","06-089-0004","AQS","47",".","14"
"09/06/2014","87","Ozone","Redding - Health Department","06-089-0004","AQS","87",".","."
"09/07/2014","47","Ozone","Redding - Health Department","06-089-0004","AQS","47",".","."
"09/08/2014","45","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","45","29","25"
"09/09/2014","58","Ozone","Redding - Health Department","06-089-0004","AQS","58",".","."
"09/10/2014","50","Ozone","Redding - Health Department","06-089-0004","AQS","50",".","."
"09/11/2014","74","Ozone","Redding - Health Department","06-089-0004","AQS","74",".","21"
"09/12/2014","87","Ozone","Redding - Health Department","06-089-0004","AQS","87",".","."
"09/13/2014","50","Ozone","Redding - Health Department","06-089-0004","AQS","50",".","."
"09/14/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54","27","28"
"09/15/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"09/16/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"09/17/2014","40","Ozone","Redding - Health Department","06-089-0004","AQS","40",".","12"
"09/18/2014","31","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","31",".","."
"09/19/2014","38","Ozone","Redding - Health Department","06-089-0004","AQS","38",".","."
"09/20/2014","54","Ozone","Redding - Health Department","06-089-0004","AQS","54","32","35"
"09/21/2014","44","Ozone","Redding - Health Department","06-089-0004","AQS","44",".","."
"09/22/2014","47","Ozone","Redding - Health Department","06-089-0004","AQS","47",".","."
"09/23/2014","61","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","61",".","28"
"09/24/2014","51","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","51",".","."
"09/25/2014","47","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","47",".","."
"09/26/2014","39","Ozone","Redding - Health Department","06-089-0004","AQS","39","6","8"
"09/27/2014","34","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","34",".","."
"09/28/2014","27","Ozone","Redding - Health Department","06-089-0004","AQS","27",".","."
"09/29/2014","36","Ozone","Redding - Health Department","06-089-0004","AQS","36",".","12"
"09/30/2014","36","Ozone","Redding - Health Department","06-089-0004","AQS","36",".","."
"10/01/2014","41","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","41",".","."
"10/02/2014","46","Ozone","Lassen Volcanic NP - Manzanita Lake Fire Station","06-089-3003","AQS","46","9","13"
"10/03/2014","41","Ozone","Redding - Health Department","06-089-0004","AQS","41",".","."
"10/04/2014","43","Ozone","Redding - Health Department","06-089-0004","AQS","43",".","."
