"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","68","PM2.5","San Rafael","06-041-0001","AQS","8","19",".","68","35"
"01/02/2014","70","PM2.5","San Rafael","06-041-0001","AQS","9","26",".","70","41"
"01/03/2014","66","PM2.5","San Rafael","06-041-0001","AQS","9","20",".","66","39"
"01/04/2014","55","PM2.5","San Rafael","06-041-0001","AQS","9","23",".","55","34"
"01/05/2014","52","PM2.5","San Rafael","06-041-0001","AQS","10","31","15","52","43"
"01/06/2014","78","PM2.5","San Rafael","06-041-0001","AQS","10","19",".","78","50"
"01/07/2014","68","PM2.5","San Rafael","06-041-0001","AQS","8","23",".","68","36"
"01/08/2014","32","PM2.5","San Rafael","06-041-0001","AQS","5","25",".","32","18"
"01/09/2014","45","PM2.5","San Rafael","06-041-0001","AQS","3","31",".","45","27"
"01/10/2014","51","PM2.5","San Rafael","06-041-0001","AQS","7","23",".","51","29"
"01/11/2014","56","PM2.5","San Rafael","06-041-0001","AQS","7","25","16","56","30"
"01/12/2014","43","PM2.5","San Rafael","06-041-0001","AQS","6","26",".","43","26"
"01/13/2014","41","PM2.5","San Rafael","06-041-0001","AQS","8","26",".","41","38"
"01/14/2014","56","PM2.5","San Rafael","06-041-0001","AQS","10","17",".","56","39"
"01/15/2014","66","PM2.5","San Rafael","06-041-0001","AQS","10","29",".","66","47"
"01/16/2014","67","PM2.5","San Rafael","06-041-0001","AQS","10","31",".","67","44"
"01/17/2014","90","PM2.5","San Rafael","06-041-0001","AQS","11","30","36","90","51"
"01/18/2014","62","PM2.5","San Rafael","06-041-0001","AQS","11","25",".","62","42"
"01/19/2014","68","PM2.5","San Rafael","06-041-0001","AQS","10","31",".","68","41"
"01/20/2014","49","PM2.5","San Rafael","06-041-0001","AQS","9","26",".","49","47"
"01/21/2014","55","PM2.5","San Rafael","06-041-0001","AQS","11","19",".","55","48"
"01/22/2014","58","PM2.5","San Rafael","06-041-0001","AQS","10","16",".","58","44"
"01/23/2014","66","PM2.5","San Rafael","06-041-0001","AQS","9","26","34","66","55"
"01/24/2014","107","PM2.5","San Rafael","06-041-0001","AQS","13","10",".","107","60"
"01/25/2014","56","PM2.5","San Rafael","06-041-0001","AQS","9","27",".","56","41"
"01/26/2014","58","PM2.5","San Rafael","06-041-0001","AQS","9","27",".","58","34"
"01/27/2014","51","PM2.5","San Rafael","06-041-0001","AQS","7","22",".","51","29"
"01/28/2014","45","PM2.5","San Rafael","06-041-0001","AQS","5","13",".","45","27"
"01/29/2014","38","PM2.5","San Rafael","06-041-0001","AQS","3","24","7","38","18"
"01/30/2014","46","PM2.5","San Rafael","06-041-0001","AQS","3","31",".","46","21"
"01/31/2014","44","PM2.5","San Rafael","06-041-0001","AQS","5","29",".","44","25"
"02/01/2014","36","PM2.5","San Rafael","06-041-0001","AQS","5","27",".","36","28"
"02/02/2014","43","PM2.5","San Rafael","06-041-0001","AQS","6","28",".","43","25"
"02/03/2014","46","PM2.5","San Rafael","06-041-0001","AQS","7","25",".","46","25"
"02/04/2014","39","PM2.5","San Rafael","06-041-0001","AQS","5","21","8","39","26"
"02/05/2014","37","PM2.5","San Rafael","06-041-0001","AQS","5","23",".","37","25"
"02/06/2014","61","PM2.5","San Rafael","06-041-0001","AQS","6","20",".","61","20"
"02/07/2014","35","Ozone","San Rafael","06-041-0001","AQS","6","35",".","31","25"
"02/08/2014","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","28","6"
"02/09/2014","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","24","7"
"02/10/2014","36","PM2.5","San Rafael","06-041-0001","AQS","5","19","6","36","25"
"02/11/2014","40","PM2.5","San Rafael","06-041-0001","AQS","6","18",".","40","20"
"02/12/2014","43","PM2.5","San Rafael","06-041-0001","AQS","6","17",".","43","22"
"02/13/2014","49","PM2.5","San Rafael","06-041-0001","AQS","6","13",".","49","21"
"02/14/2014","42","PM2.5","San Rafael","06-041-0001","AQS","5","17",".","42","17"
"02/15/2014","31","PM2.5","San Rafael","06-041-0001","AQS","5","22",".","31","14"
"02/16/2014","39","PM2.5","San Rafael","06-041-0001","AQS","3","31","13","39","15"
