"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2014","66","PM2.5","Hollister","06-069-0002","AQS","41","29","66"
"01/02/2014","48","PM2.5","Hollister","06-069-0002","AQS","40","27","48"
"01/03/2014","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","23","31"
"01/04/2014","41","PM2.5","Hollister","06-069-0002","AQS","38","24","41"
"01/05/2014","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","18","29"
"01/06/2014","46","PM2.5","Hollister","06-069-0002","AQS","36","30","46"
"01/07/2014","51","PM2.5","Hollister","06-069-0002","AQS","32","30","51"
"01/08/2014","41","PM2.5","Hollister","06-069-0002","AQS","31","20","41"
"01/09/2014","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","22","24"
"01/10/2014","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","19","22"
"01/11/2014","29","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","29","12","13"
"01/12/2014","32","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","32","17","27"
"01/13/2014","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","14","6"
"01/14/2014","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","15","11"
"01/15/2014","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","18","17"
"01/16/2014","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","22","21"
"01/17/2014","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","30","30"
"01/18/2014","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","27","28"
"01/19/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","22","24"
"01/20/2014","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","31","42"
"01/21/2014","53","PM2.5","Hollister","06-069-0002","AQS","42","32","53"
"01/22/2014","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","25","23"
"01/23/2014","45","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","45","30","29"
"01/24/2014","62","PM2.5","Hollister","06-069-0002","AQS","39","44","62"
"01/25/2014","44","PM10","Hollister","06-069-0002","AQS","41","44","40"
"01/26/2014","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","31","25"
"01/27/2014","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","26","27"
"01/28/2014","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","19","18"
"01/29/2014","24","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","24","9","19"
"01/30/2014","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","8","17"
"01/31/2014","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","9","14"
"02/01/2014","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","9","12"
"02/02/2014","31","Ozone","Hollister","06-069-0002","AQS","31","6","3"
"02/03/2014","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","9","21"
"02/04/2014","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","9","12"
"02/05/2014","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","12","14"
"02/06/2014","31","PM10","Hollister","06-069-0002","AQS","31","31","26"
"02/07/2014","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","6","9"
"02/08/2014","31","Ozone","Hollister","06-069-0002","AQS","31","3","5"
"02/09/2014","28","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","28","5","8"
"02/10/2014","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","5","9"
"02/11/2014","51","PM2.5","Hollister","06-069-0002","AQS","35","14","51"
"02/12/2014","51","PM2.5","Hollister","06-069-0002","AQS","35","18","51"
"02/13/2014","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","14","30"
"02/14/2014","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","12","29"
"02/15/2014","38","PM2.5","Hollister","06-069-0002","AQS","20","14","38"
"02/16/2014","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","9","15"
"02/17/2014","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","12","20"
"02/18/2014","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36","13","19"
"02/19/2014","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","13","24"
"02/20/2014","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","12","8"
"02/21/2014","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","11","11"
"02/22/2014","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","15","12"
"02/23/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","13","18"
"02/24/2014","47","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","47","16","17"
"02/25/2014","54","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","54","18","44"
"02/26/2014","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40","9","15"
"02/27/2014","42","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","42","7","4"
"02/28/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","4","5"
"03/01/2014","41","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","41","3","2"
"03/02/2014","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","5","3"
"03/03/2014","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","10","9"
"03/04/2014","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","7","7"
"03/05/2014","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","7","10"
"03/06/2014","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","12","20"
"03/07/2014","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39","20","34"
"03/08/2014","43","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","43","11","17"
"03/09/2014","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","13","15"
"03/10/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","12","19"
"03/11/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","9","6"
"03/12/2014","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","13","11"
"03/13/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","13","11"
"03/14/2014","45","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","45","21","29"
"03/15/2014","44","Ozone","Hollister","06-069-0002","AQS","44","20","30"
"03/16/2014","50","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","50","15","20"
"03/17/2014","46","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","46","17","17"
"03/18/2014","44","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","44","17","13"
"03/19/2014","58","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","58","18","7"
"03/20/2014","80","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","80","22","18"
"03/21/2014","48","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","48","27","35"
