"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2014","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","58"
"01/02/2014","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","48"
"01/03/2014","42","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","42"
"01/04/2014","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","54"
"01/05/2014","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32","13","52"
"01/06/2014","41","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","22",".","41"
"01/07/2014","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","53"
"01/08/2014","57","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","57"
"01/09/2014","61","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","61"
"01/10/2014","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23",".","48"
"01/11/2014","67","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23","19","67"
"01/12/2014","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","40"
"01/13/2014","42","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","42"
"01/14/2014","44","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","44"
"01/15/2014","50","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","50"
"01/16/2014","39","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","39"
"01/17/2014","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","20","40"
"01/18/2014","32","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","32"
"01/19/2014","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","40"
"01/20/2014","36","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","36"
"01/21/2014","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","35"
"01/22/2014","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","54"
"01/23/2014","81","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","43","18","81"
"01/24/2014","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","58"
"01/25/2014","34","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","34"
"01/26/2014","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","35"
"01/27/2014","42","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","42"
"01/28/2014","42","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","42"
"01/29/2014","33","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","15","15","33"
"01/30/2014","29","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","29"
"01/31/2014","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","40"
"02/01/2014","31","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","31"
"02/02/2014","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","30"
"02/03/2014","47","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","47"
"02/04/2014","58","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","6","58"
"02/05/2014","59","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30",".","59"
"02/06/2014","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","35"
"02/07/2014","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","21"
"02/08/2014","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","."
