"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","111","PM2.5","Yuba City","06-101-0003","AQS",".","21",".","111","36"
"01/02/2014","65","PM2.5","Yuba City","06-101-0003","AQS",".","21",".","65","38"
"01/03/2014","65","PM2.5","Yuba City","06-101-0003","AQS",".","19",".","65","37"
"01/04/2014","52","PM2.5","Yuba City","06-101-0003","AQS",".","31",".","52","22"
"01/05/2014","44","PM2.5","Yuba City","06-101-0003","AQS",".","29",".","44","35"
"01/06/2014","67","PM2.5","Yuba City","06-101-0003","AQS",".","10",".","67","29"
"01/07/2014","62","PM2.5","Yuba City","06-101-0003","AQS",".","20","34","62","33"
"01/08/2014","79","PM2.5","Yuba City","06-101-0003","AQS",".","16",".","79","34"
"01/09/2014","72","PM2.5","Yuba City","06-101-0003","AQS",".","19",".","72","27"
"01/10/2014","62","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","62","35"
"01/11/2014","55","PM2.5","Yuba City","06-101-0003","AQS",".","16","19","55","21"
"01/12/2014","29","Ozone","Yuba City","06-101-0003","AQS",".","29",".","23","16"
"01/13/2014","58","PM2.5","Yuba City","06-101-0003","AQS",".","21",".","58","36"
"01/14/2014","64","PM2.5","Yuba City","06-101-0003","AQS",".","18",".","64","32"
"01/15/2014","89","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","89","43"
"01/16/2014","91","PM2.5","Yuba City","06-101-0003","AQS",".","19",".","91","42"
"01/17/2014","85","PM2.5","Yuba City","06-101-0003","AQS",".","24","42","85","46"
"01/18/2014","67","PM2.5","Yuba City","06-101-0003","AQS",".","23",".","67","38"
"01/19/2014","70","PM2.5","Yuba City","06-101-0003","AQS",".","27",".","70","33"
"01/20/2014","60","PM2.5","Yuba City","06-101-0003","AQS",".","25",".","60","36"
"01/21/2014","53","PM2.5","Yuba City","06-101-0003","AQS",".","21",".","53","40"
"01/22/2014","63","PM2.5","Yuba City","06-101-0003","AQS",".","21",".","63","40"
"01/23/2014","40","PM2.5","Yuba City","06-101-0003","AQS",".","30","26","40","26"
"01/24/2014","40","NO2","Yuba City","06-101-0003","AQS",".","26",".","38","40"
"01/25/2014","32","PM2.5","Yuba City","06-101-0003","AQS",".","27",".","32","31"
"01/26/2014","43","PM2.5","Yuba City","06-101-0003","AQS",".","30",".","43","41"
"01/27/2014","59","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","59","39"
"01/28/2014","76","PM2.5","Yuba City","06-101-0003","AQS",".","25",".","76","39"
"01/29/2014","63","PM2.5","Yuba City","06-101-0003","AQS",".","12","20","63","20"
"01/30/2014","52","PM2.5","Yuba City","06-101-0003","AQS",".",".",".","52","."
"01/31/2014","28","Ozone","Yuba City","06-101-0003","AQS",".","28",".","19","19"
"02/01/2014","29","Ozone","Yuba City","06-101-0003","AQS",".","29",".","20","12"
"02/02/2014","49","PM2.5","Yuba City","06-101-0003","AQS",".","23",".","49","17"
"02/03/2014","55","PM2.5","Yuba City","06-101-0003","AQS",".","26",".","55","38"
"02/04/2014","28","NO2","Yuba City","06-101-0003","AQS",".","26","19",".","28"
"02/05/2014","50","PM2.5","Yuba City","06-101-0003","AQS",".","22",".","50","25"
"02/06/2014","31","PM2.5","Yuba City","06-101-0003","AQS",".","25",".","31","14"
"02/07/2014","34","Ozone","Yuba City","06-101-0003","AQS",".","34",".","21","7"
"02/08/2014","33","Ozone","Yuba City","06-101-0003","AQS",".","33",".","10","3"
"02/09/2014","21","Ozone","Yuba City","06-101-0003","AQS",".","21",".","4","4"
"02/10/2014","25","NO2","Yuba City","06-101-0003","AQS",".","23","10","10","25"
"02/11/2014","28","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","28","16"
"02/12/2014","49","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","49","14"
"02/13/2014","24","PM2.5","Yuba City","06-101-0003","AQS",".","16",".","24","13"
"02/14/2014","20","PM2.5","Yuba City","06-101-0003","AQS",".","19",".","20","11"
"02/15/2014","20","Ozone","Yuba City","06-101-0003","AQS",".","20",".","13","8"
"02/16/2014","34","Ozone","Yuba City","06-101-0003","AQS",".","34","10","23","23"
"02/17/2014","36","PM2.5","Yuba City","06-101-0003","AQS",".","26",".","36","29"
"02/18/2014","31","PM2.5","Yuba City","06-101-0003","AQS",".","20",".","31","17"
"02/19/2014","31","Ozone","Yuba City","06-101-0003","AQS",".","31",".","13","18"
