"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","173","PM2.5","Fresno - Garland","06-019-0011","AQS","27","47","1","83","173","56"
"01/02/2014","159","PM2.5","Fresno - Garland","06-019-0011","AQS","22","43","0","71","159","48"
"01/03/2014","165","PM2.5","Fresno - Garland","06-019-0011","AQS","20","38","1","82","165","57"
"01/04/2014","162","PM2.5","Fresno - Garland","06-019-0011","AQS","23","43","0","74","162","50"
"01/05/2014","161","PM2.5","Fresno-Pacific","06-019-5025","AQS","18","49","0","71","161","56"
"01/06/2014","154","PM2.5","Fresno - Garland","06-019-0011","AQS","19","38","1","69","154","57"
"01/07/2014","152","PM2.5","Fresno - Garland","06-019-0011","AQS","20","31","0","69","152","58"
"01/08/2014","143","PM2.5","Fresno - Garland","06-019-0011","AQS","17","30","0","63","143","40"
"01/09/2014","109","PM2.5","Clovis-Villa","06-019-5001","AQS","8","32","0","51","109","34"
"01/10/2014","136","PM2.5","Fresno - Garland","06-019-0011","AQS","13","31","0","62","136","41"
"01/11/2014","104","PM2.5","Fresno - Garland","06-019-0011","AQS","14","31","0","50","104","25"
"01/12/2014","80","PM2.5","Fresno - Garland","06-019-0011","AQS","13","30","0","28","80","26"
"01/13/2014","102","PM2.5","Fresno - Garland","06-019-0011","AQS","15","26","1","48","102","39"
"01/14/2014","104","PM2.5","Fresno - Garland","06-019-0011","AQS","17","33","1","55","104","41"
"01/15/2014","110","PM2.5","Fresno - Garland","06-019-0011","AQS","15","33","1","57","110","47"
"01/16/2014","139","PM2.5","Fresno - Garland","06-019-0011","AQS","18","41","0","66","139","52"
"01/17/2014","154","PM2.5","Fresno - Garland","06-019-0011","AQS","15","39","0","80","154","51"
"01/18/2014","153","PM2.5","Fresno - Garland","06-019-0011","AQS","18","44","1","70","153","50"
"01/19/2014","155","PM2.5","Fresno - Garland","06-019-0011","AQS","22","54","0","68","155","46"
"01/20/2014","156","PM2.5","Fresno - Garland","06-019-0011","AQS","14","48","0","71","156","55"
"01/21/2014","142","PM2.5","Fresno - Garland","06-019-0011","AQS","14","37","0","67","142","42"
"01/22/2014","157","PM2.5","Fresno - Garland","06-019-0011","AQS","15","51","1","81","157","61"
"01/23/2014","152","PM2.5","Fresno - Garland","06-019-0011","AQS","15","44","1","72","152","46"
"01/24/2014","109","PM2.5","Tranquillity","06-019-2009","AQS","13","39","1","67","109","45"
"01/25/2014","83","PM2.5","Fresno - Garland","06-019-0011","AQS","11","37","0","63","83","41"
"01/26/2014","93","PM2.5","Fresno-Pacific","06-019-5025","AQS","13","40","0","60","93","39"
"01/27/2014","98","PM2.5","Fresno - Garland","06-019-0011","AQS","10","37","1","63","98","43"
"01/28/2014","97","PM2.5","Fresno - Garland","06-019-0011","AQS","10","43","1","65","97","42"
"01/29/2014","95","PM2.5","Fresno - Garland","06-019-0011","AQS","7","44",".","63","95","40"
"01/30/2014","80","PM2.5","Fresno - Garland","06-019-0011","AQS","7","35",".","38","80","38"
"01/31/2014","42","PM2.5","Fresno - Garland","06-019-0011","AQS","7","34",".","11","42","29"
"02/01/2014","91","PM2.5","Fresno - Garland","06-019-0011","AQS","13","31","0","32","91","36"
"02/02/2014","54","PM2.5","Fresno - Garland","06-019-0011","AQS","11","32","0","16","54","25"
"02/03/2014","55","PM2.5","Fresno - Garland","06-019-0011","AQS","6","38","0","20","55","37"
"02/04/2014","57","PM2.5","Fresno - Garland","06-019-0011","AQS","7","33","0","31","57","31"
"02/05/2014","74","PM2.5","Fresno - Garland","06-019-0011","AQS","10","36","0","31","74","42"
"02/06/2014","60","PM2.5","Fresno - Garland","06-019-0011","AQS","13","31","0","17","60","33"
"02/07/2014","43","PM2.5","Fresno - Garland","06-019-0011","AQS","5","29","0","10","43","20"
"02/08/2014","38","PM2.5","Fresno - Garland","06-019-0011","AQS","5","31","0","9","38","18"
"02/09/2014","29","Ozone","Fresno-Drummond","06-019-0007","AQS","6","29","0","8","28","27"
"02/10/2014","32","PM2.5","Fresno - Garland","06-019-0011","AQS","6","29","0","11","32","18"
"02/11/2014","56","PM2.5","Fresno - Garland","06-019-0011","AQS","9","25","0","20","56","27"
"02/12/2014","75","PM2.5","Fresno - Garland","06-019-0011","AQS","11","32","0","31","75","28"
"02/13/2014","84","PM2.5","Fresno - Garland","06-019-0011","AQS","9","37","0","35","84","40"
"02/14/2014","127","PM2.5","Fresno - Garland","06-019-0011","AQS","11","48","0","54","127","49"
"02/15/2014","129","PM2.5","Fresno - Garland","06-019-0011","AQS","11","29","0","54","129","31"
"02/16/2014","53","PM2.5","Fresno - Garland","06-019-0011","AQS","7","36","0","17","53","18"
"02/17/2014","37","Ozone","Tranquillity","06-019-2009","AQS","3","37","0","13","32","20"
"02/18/2014","60","PM2.5","Fresno - Garland","06-019-0011","AQS","6","17","0","26","60","30"
"02/19/2014","44","PM2.5","Fresno - Garland","06-019-0011","AQS","7","40","0","17","44","23"
"02/20/2014","52","PM2.5","Fresno - Garland","06-019-0011","AQS","5","31","0","23","52","28"
"02/21/2014","77","PM2.5","Fresno - Garland","06-019-0011","AQS","8","41","0","40","77","42"
"02/22/2014","82","PM2.5","Fresno - Garland","06-019-0011","AQS","13","44","0","40","82","39"
"02/23/2014","76","PM2.5","Fresno - Garland","06-019-0011","AQS","14","51","0","31","76","44"
"02/24/2014","73","PM2.5","Fresno - Garland","06-019-0011","AQS","13","61","0","35","73","54"
"02/25/2014","80","PM2.5","Fresno - Garland","06-019-0011","AQS","9","80","0","48","80","52"
"02/26/2014","54","PM2.5","Fresno - Garland","06-019-0011","AQS","8","31","0","24","54","19"
"02/27/2014","43","Ozone","Tranquillity","06-019-2009","AQS","3","43","0","9","29","25"
"02/28/2014","43","Ozone","Tranquillity","06-019-2009","AQS","3","43","0","6","19","12"
"03/01/2014","40","Ozone","Clovis-Villa","06-019-5001","AQS","3","40","0","6","24","25"
"03/02/2014","37","Ozone","Tranquillity","06-019-2009","AQS","6","37","0","7","28","24"
"03/03/2014","41","PM2.5","Huron","06-019-2008","AQS","7","36","0","13","41","19"
"03/04/2014","45","PM2.5","Huron","06-019-2008","AQS","3","39","0","7","45","19"
"03/05/2014","65","PM2.5","Huron","06-019-2008","AQS","5","42","0","23","65","29"
"03/06/2014","62","PM2.5","Fresno - Garland","06-019-0011","AQS","5","39","0","21","62","18"
"03/07/2014","54","PM2.5","Fresno - Garland","06-019-0011","AQS","6","36","0","21","54","25"
"03/08/2014","65","PM2.5","Fresno - Garland","06-019-0011","AQS","9","46","0","29","65","41"
"03/09/2014","59","PM2.5","Fresno - Garland","06-019-0011","AQS","13","42","0","25","59","34"
"03/10/2014","41","Ozone","Clovis-Villa","06-019-5001","AQS","13","41","0","13","32","24"
"03/11/2014","39","Ozone","Tranquillity","06-019-2009","AQS","5","39","0","12","30","23"
"03/12/2014","45","Ozone","Tranquillity","06-019-2009","AQS","5","45","0","21","33","26"
"03/13/2014","43","Ozone","Clovis-Villa","06-019-5001","AQS","7","43","0","14","23","40"
"03/14/2014","49","Ozone","Clovis-Villa","06-019-5001","AQS","7","49","0","22","40","30"
"03/15/2014","64","Ozone","Fresno-Sky Park","06-019-0242","AQS","7","64","0","31","63","30"
"03/16/2014","97","Ozone","Clovis-Villa","06-019-5001","AQS","7","97","0","28","58","28"
"03/17/2014","44","Ozone","Fresno-Sky Park","06-019-0242","AQS","6","44","0","19","33","24"
"03/18/2014","42","Ozone","Parlier","06-019-4001","AQS","5","42","0","22","24","24"
"03/19/2014","54","Ozone","Fresno-Sky Park","06-019-0242","AQS","6","54","0","29","43","38"
"03/20/2014","71","Ozone","Clovis-Villa","06-019-5001","AQS","6","71","0","27","38","28"
"03/21/2014","87","Ozone","Clovis-Villa","06-019-5001","AQS","5","87","0","32","43","26"
"03/22/2014","51","Ozone","Fresno-Sky Park","06-019-0242","AQS","5","51","0","23","50","24"
"03/23/2014","61","Ozone","Clovis-Villa","06-019-5001","AQS","5","61","0","18","40","22"
"03/24/2014","84","Ozone","Clovis-Villa","06-019-5001","AQS","5","84","0","32","51","23"
"03/25/2014","49","Ozone","Fresno-Drummond","06-019-0007","AQS","5","49","0","24","37","29"
"03/26/2014","42","Ozone","Clovis-Villa","06-019-5001","AQS","3","42","0","4","18","11"
"03/27/2014","46","Ozone","Clovis-Villa","06-019-5001","AQS","5","46","0","6","38","24"
"03/28/2014","50","Ozone","Fresno-Sky Park","06-019-0242","AQS","6","50","0","15","42","33"
"03/29/2014","45","Ozone","Fresno-Sky Park","06-019-0242","AQS","8","45","0","16","33","24"
"03/30/2014","44","Ozone","Fresno-Sky Park","06-019-0242","AQS","3","44","0","6","36","22"
"03/31/2014","42","Ozone","Fresno-Drummond","06-019-0007","AQS","3","42","0","7","29","18"
"04/01/2014","49","Ozone","Clovis-Villa","06-019-5001","AQS","5","49","0","2","30","20"
"04/02/2014","49","Ozone","Fresno-Sky Park","06-019-0242","AQS","3","49","0","2","30","25"
"04/03/2014","49","Ozone","Fresno-Sky Park","06-019-0242","AQS","6","49","0","12","38","33"
"04/04/2014","47","Ozone","Fresno-Sky Park","06-019-0242","AQS","5","47","0",".","27","25"
"04/05/2014","47","Ozone","Fresno-Sky Park","06-019-0242","AQS","3","47","0","8","37","22"
"04/06/2014","54","PM2.5","Fresno - Garland","06-019-0011","AQS","5","54","0",".","54","23"
