"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","62","PM2.5","Salinas 3","06-053-1003","AQS","9","35","21","62","26"
"01/02/2014","34","Ozone","Carmel Valley","06-053-0002","AQS","9","34","26","31","28"
"01/03/2014","49","PM2.5","King City 2","06-053-0008","AQS","9","32","34","49","30"
"01/04/2014","56","PM2.5","Salinas 3","06-053-1003","AQS","9","31","29","56","24"
"01/05/2014","70","PM2.5","King City 2","06-053-0008","AQS","8","36","34","70","22"
"01/06/2014","55","PM2.5","King City 2","06-053-0008","AQS","8","36","34","55","12"
"01/07/2014","49","PM2.5","Salinas 3","06-053-1003","AQS","7","32","31","49","14"
"01/08/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","7","31","19","26","19"
"01/09/2014","32","Ozone","Carmel Valley","06-053-0002","AQS","8","32","16","25","14"
"01/10/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","8","31","18","22","22"
"01/11/2014","28","Ozone","King City 2","06-053-0008","AQS","7","28","17","24","19"
"01/12/2014","31","Ozone","King City 2","06-053-0008","AQS","8","31","14","30","21"
"01/13/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","8","31","19","20","24"
"01/14/2014","32","Ozone","Carmel Valley","06-053-0002","AQS","8","32","22","22","27"
"01/15/2014","39","Ozone","Carmel Valley","06-053-0002","AQS","8","39","28","25","36"
"01/16/2014","36","Ozone","Carmel Valley","06-053-0002","AQS","6","36","27","28","32"
"01/17/2014","39","Ozone","Carmel Valley","06-053-0002","AQS","6","39","30","25","33"
"01/18/2014","37","Ozone","Carmel Valley","06-053-0002","AQS","6","37","27","30","35"
"01/19/2014","41","PM2.5","Salinas 3","06-053-1003","AQS","6","36","27","41","17"
"01/20/2014","41","Ozone","Carmel Valley","06-053-0002","AQS","6","41","31","33","24"
"01/21/2014","47","PM2.5","King City 2","06-053-0008","AQS","6","35","44","47","29"
"01/22/2014","41","PM10","King City 2","06-053-0008","AQS","6","37","41","35","21"
"01/23/2014","43","PM10","King City 2","06-053-0008","AQS","5","38","43","40","15"
"01/24/2014","55","PM2.5","Carmel Valley","06-053-0002","AQS","7","35","48","55","21"
"01/25/2014","46","PM2.5","Salinas 3","06-053-1003","AQS","6","36","31","46","27"
"01/26/2014","40","PM2.5","Carmel Valley","06-053-0002","AQS","6","38","36","40","18"
"01/27/2014","41","PM2.5","Salinas 3","06-053-1003","AQS","3","31","26","41","8"
"01/28/2014","29","Ozone","Carmel Valley","06-053-0002","AQS","3","29","19","25","11"
"01/29/2014","32","PM2.5","Salinas 3","06-053-1003","AQS","5","26","11","32","9"
"01/30/2014","38","Ozone","King City 2","06-053-0008","AQS","3","38","11","29","8"
"01/31/2014","34","PM2.5","Carmel Valley","06-053-0002","AQS","6","34","12","34","18"
"02/01/2014","33","Ozone","King City 2","06-053-0008","AQS","5","33","12","30","17"
"02/02/2014","33","PM2.5","Carmel Valley","06-053-0002","AQS","5","30","8","33","9"
"02/03/2014","35","Ozone","King City 2","06-053-0008","AQS","8","35","6","25","21"
"02/04/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31","9","28","14"
"02/05/2014","34","Ozone","Carmel Valley","06-053-0002","AQS","6","34","9","26","18"
"02/06/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31","6","25","20"
"02/07/2014","33","PM2.5","Carmel Valley","06-053-0002","AQS","5","31","5","33","8"
"02/08/2014","28","PM2.5","Carmel Valley","06-053-0002","AQS","3","28","4","28","6"
"02/09/2014","28","Ozone","Carmel Valley","06-053-0002","AQS","5","28","5","26","6"
"02/10/2014","32","PM2.5","Salinas 3","06-053-1003","AQS","5","31","6","32","14"
"02/11/2014","28","PM2.5","Carmel Valley","06-053-0002","AQS","5","28","6","28","11"
"02/12/2014","33","PM2.5","Carmel Valley","06-053-0002","AQS","5","31","10","33","11"
"02/13/2014","31","Ozone","King City 2","06-053-0008","AQS","6","31","13","25","12"
"02/14/2014","26","Ozone","King City 2","06-053-0008","AQS","5","26","10","25","12"
"02/15/2014","27","PM2.5","Carmel Valley","06-053-0002","AQS","5","20","10","27","10"
"02/16/2014","34","PM2.5","Carmel Valley","06-053-0002","AQS","5","31","7","34","8"
"02/17/2014","34","Ozone","Carmel Valley","06-053-0002","AQS","6","34","17","30","14"
"02/18/2014","31","Ozone","Carmel Valley","06-053-0002","AQS","6","31","15","30","14"
"02/19/2014","38","Ozone","King City 2","06-053-0008","AQS","5","38","19","34","13"
"02/20/2014","32","Ozone","King City 2","06-053-0008","AQS","7","32","16","26","23"
"02/21/2014","38","Ozone","Carmel Valley","06-053-0002","AQS","6","38","20","25","19"
"02/22/2014","37","Ozone","King City 2","06-053-0008","AQS","6","37","18","32","14"
