"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","76","PM2.5","San Pablo","06-013-1004","AQS","7","28","11",".","76","33"
"01/02/2014","78","PM2.5","San Pablo","06-013-1004","AQS","8","29","16",".","78","38"
"01/03/2014","70","PM2.5","San Pablo","06-013-1004","AQS","9","25","14",".","70","42"
"01/04/2014","60","PM2.5","San Pablo","06-013-1004","AQS","9","24","6",".","60","34"
"01/05/2014","52","PM2.5","San Pablo","06-013-1004","AQS","8","33","9","15","52","33"
"01/06/2014","81","PM2.5","San Pablo","06-013-1004","AQS","10","25","6",".","81","38"
"01/07/2014","75","PM2.5","Concord","06-013-0002","AQS","9","18","7",".","75","36"
"01/08/2014","42","PM2.5","San Pablo","06-013-1004","AQS","6","23","4",".","42","31"
"01/09/2014","54","PM2.5","San Pablo","06-013-1004","AQS","6","30","6",".","54","28"
"01/10/2014","52","PM2.5","San Pablo","06-013-1004","AQS","8","28","9",".","52","29"
"01/11/2014","54","PM2.5","San Pablo","06-013-1004","AQS","8","27","3","21","54","28"
"01/12/2014","50","PM2.5","San Pablo","06-013-1004","AQS","7","31","3",".","50","25"
"01/13/2014","47","PM2.5","San Pablo","06-013-1004","AQS","8","31","4",".","47","34"
"01/14/2014","57","PM2.5","San Pablo","06-013-1004","AQS","7","26","6",".","57","38"
"01/15/2014","62","PM2.5","San Pablo","06-013-1004","AQS","11","32","6",".","62","42"
"01/16/2014","68","PM2.5","San Pablo","06-013-1004","AQS","11","32","9",".","68","41"
"01/17/2014","88","PM2.5","San Pablo","06-013-1004","AQS","9","35","6","41","88","39"
"01/18/2014","65","PM2.5","San Pablo","06-013-1004","AQS","8","30","6",".","65","39"
"01/19/2014","79","PM2.5","San Pablo","06-013-1004","AQS","8","37","7",".","79","36"
"01/20/2014","58","PM2.5","San Pablo","06-013-1004","AQS","8","30","6",".","58","34"
"01/21/2014","55","PM2.5","San Pablo","06-013-1004","AQS","8","30","7",".","55","35"
"01/22/2014","63","PM2.5","San Pablo","06-013-1004","AQS","10","25","7",".","63","35"
"01/23/2014","68","PM2.5","Concord","06-013-0002","AQS","8","44","13","52","68","37"
"01/24/2014","108","PM2.5","San Pablo","06-013-1004","AQS","11","28","6",".","108","48"
"01/25/2014","70","PM2.5","San Pablo","06-013-1004","AQS","9","32","7",".","70","41"
"01/26/2014","58","PM2.5","San Pablo","06-013-1004","AQS","8","29","9",".","58","29"
"01/27/2014","55","PM2.5","San Pablo","06-013-1004","AQS","7","25","4",".","55","25"
"01/28/2014","52","PM2.5","San Pablo","06-013-1004","AQS","7","25","4",".","52","25"
"01/29/2014","38","PM2.5","San Pablo","06-013-1004","AQS","6","19","10","8","38","26"
"01/30/2014","43","PM2.5","San Pablo","06-013-1004","AQS","7","31","7",".","43","25"
"01/31/2014","50","PM2.5","San Pablo","06-013-1004","AQS","6","31","6",".","50","18"
"02/01/2014","47","PM2.5","San Pablo","06-013-1004","AQS","6","31","9",".","47","26"
"02/02/2014","45","PM2.5","San Pablo","06-013-1004","AQS","7","31","6",".","45","25"
"02/03/2014","48","PM2.5","San Pablo","06-013-1004","AQS","7","31","6",".","48","25"
"02/04/2014","43","PM2.5","San Pablo","06-013-1004","AQS","7","27","7","15","43","21"
"02/05/2014","43","PM2.5","San Pablo","06-013-1004","AQS","9","28","4",".","43","22"
"02/06/2014","59","PM2.5","San Pablo","06-013-1004","AQS","7","27","1",".","59","29"
"02/07/2014","49","PM2.5","San Pablo","06-013-1004","AQS","7","32","4",".","49","25"
"02/08/2014","31","Ozone","Concord","06-013-0002","AQS","5","31","1",".","30","10"
"02/09/2014","39","PM2.5","San Pablo","06-013-1004","AQS","6","27","0",".","39","11"
"02/10/2014","38","PM2.5","San Pablo","06-013-1004","AQS","6","24","3","7","38","25"
"02/11/2014","54","PM2.5","San Pablo","06-013-1004","AQS","9","23","10",".","54","27"
"02/12/2014","55","PM2.5","San Pablo","06-013-1004","AQS","7","19","4",".","55","25"
"02/13/2014","52","PM2.5","San Pablo","06-013-1004","AQS","7","19","4",".","52","25"
"02/14/2014","37","PM2.5","San Pablo","06-013-1004","AQS","7","19","6",".","37","21"
"02/15/2014","46","PM2.5","San Pablo","06-013-1004","AQS","7","22","11",".","46","20"
"02/16/2014","44","PM2.5","San Pablo","06-013-1004","AQS","6","36","9","11","44","17"
"02/17/2014","43","PM2.5","San Pablo","06-013-1004","AQS","7","31","4",".","43","24"
"02/18/2014","48","PM2.5","San Pablo","06-013-1004","AQS","7","28","4",".","48","18"
"02/19/2014","44","PM2.5","San Pablo","06-013-1004","AQS","6","34","17",".","44","15"
"02/20/2014","43","PM2.5","San Pablo","06-013-1004","AQS","6","31","7",".","43","28"
"02/21/2014","52","PM2.5","San Pablo","06-013-1004","AQS","6","32","10",".","52","22"
"02/22/2014","56","PM2.5","San Pablo","06-013-1004","AQS","6","34","10","16","56","19"
"02/23/2014","52","PM2.5","San Pablo","06-013-1004","AQS","6","34","7",".","52","18"
"02/24/2014","53","PM2.5","San Pablo","06-013-1004","AQS","7","39","4",".","53","26"
"02/25/2014","57","PM2.5","San Pablo","06-013-1004","AQS","6","41","4",".","57","16"
"02/26/2014","52","PM2.5","San Pablo","06-013-1004","AQS","6","34","3",".","52","22"
"02/27/2014","49","PM2.5","San Pablo","06-013-1004","AQS","6","37","3",".","49","19"
"02/28/2014","41","Ozone","Concord","06-013-0002","AQS","6","41","1","6","40","15"
