"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM25"
"11/10/2014","88","PM2.5","Trinity","06-105-9000","AQS","88"
"11/13/2014","11","PM2.5","Trinity","06-105-9000","AQS","11"
"11/16/2014","8","PM2.5","Trinity","06-105-9000","AQS","8"
"11/19/2014","27","PM2.5","Trinity","06-105-9000","AQS","27"
"11/22/2014","3","PM2.5","Trinity","06-105-9000","AQS","3"
"11/25/2014","5","PM2.5","Trinity","06-105-9000","AQS","5"
"11/28/2014","7","PM2.5","Trinity","06-105-9000","AQS","7"
"12/01/2014","9","PM2.5","Trinity","06-105-9000","AQS","9"
"12/04/2014","1","PM2.5","Trinity","06-105-9000","AQS","1"
"12/07/2014","4","PM2.5","Trinity","06-105-9000","AQS","4"
"12/10/2014","2","PM2.5","Trinity","06-105-9000","AQS","2"
"12/13/2014","1","PM2.5","Trinity","06-105-9000","AQS","1"
"12/16/2014","0","PM2.5","Trinity","06-105-9000","AQS","0"
"12/19/2014","0","PM2.5","Trinity","06-105-9000","AQS","0"
"12/22/2014","1","PM2.5","Trinity","06-105-9000","AQS","1"
"12/31/2014","5","PM2.5","Trinity","06-105-9000","AQS","5"
