"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","68","PM2.5","Upland","06-071-1004","AQS","27","41","3","44","68","56"
"01/02/2014","53","PM2.5","Ontario Fire Station","06-071-0025","AQS","9","37","3","30","53","44"
"01/03/2014","65","PM2.5","Upland","06-071-1004","AQS","11","38","4","34","65","53"
"01/04/2014","84","PM2.5","Upland","06-071-1004","AQS","14","45","3","40","84","50"
"01/05/2014","76","PM2.5","Big Bear","06-071-8001","AQS","16","44","3","36","76","41"
"01/06/2014","67","NO2","Barstow","06-071-0001","AQS","9","41","4","30","32","67"
"01/07/2014","51","NO2","Barstow","06-071-0001","AQS","14","38","3","46","41","51"
"01/08/2014","79","PM2.5","Ontario Fire Station","06-071-0025","AQS","15","44","1","44","79","52"
"01/09/2014","100","PM2.5","Upland","06-071-1004","AQS","13","47","3","55","100","46"
"01/10/2014","105","PM2.5","Upland","06-071-1004","AQS","14","41","3","59","105","60"
"01/11/2014","98","PM2.5","Ontario Fire Station","06-071-0025","AQS","16","46","1","57","98","64"
"01/12/2014","112","PM2.5","Upland","06-071-1004","AQS","15","44","1","51","112","43"
"01/13/2014","55","PM10","Barstow","06-071-0001","AQS","9","44","4","55","20","46"
"01/14/2014","49","Ozone","Phelan-Beekley Road & Phelan Road","06-071-0012","AQS","7","49","3","42","24","42"
"01/15/2014","52","NO2","Barstow","06-071-0001","AQS","7","45","4","26","18","52"
"01/16/2014","62","PM10","Victorville-Park Avenue","06-071-0306","AQS","9","50","4","62","57","54"
"01/17/2014","63","PM2.5","Big Bear","06-071-8001","AQS","9","44","4","35","63","51"
"01/18/2014","54","PM2.5","Crestline","06-071-0005","AQS","11","44","3","31","54","49"
"01/19/2014","51","PM2.5","Crestline","06-071-0005","AQS","14","42","3","33","51","48"
"01/20/2014","80","PM2.5","San Bernardino","06-071-9004","AQS","13","43","4","38","80","49"
"01/21/2014","46","NO2","Barstow","06-071-0001","AQS","11","40","4","38","39","46"
"01/22/2014","45","NO2","Upland","06-071-1004","AQS","8","42","4","41","44","45"
"01/23/2014","79","PM2.5","Fontana","06-071-2002","AQS","13","40","4","56","79","61"
"01/24/2014","56","PM2.5","Upland","06-071-1004","AQS","10","39","1","38","56","46"
"01/25/2014","47","NO2","Fontana","06-071-2002","AQS","9","43","1","31","43","47"
"01/26/2014","65","PM2.5","Upland","06-071-1004","AQS","8","45","1","38","65","42"
"01/27/2014","72","PM2.5","Upland","06-071-1004","AQS","8","43","1","39","72","44"
"01/28/2014","100","PM2.5","Upland","06-071-1004","AQS","10","42","6","51","100","60"
"01/29/2014","91","PM2.5","Fontana","06-071-2002","AQS","13","44","4","57","91","60"
"01/30/2014","83","PM2.5","Upland","06-071-1004","AQS","11","49","1","79","83","42"
"01/31/2014","46","PM2.5","Crestline","06-071-0005","AQS","5","41","1","22","46","26"
"02/01/2014","38","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","6","38","1","19","37","34"
"02/02/2014","58","NO2","Barstow","06-071-0001","AQS","8","45","1","35","18","58"
"02/03/2014","43","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","5","43","1","17","25","39"
"02/04/2014","43","Ozone","Joshua Tree NP - Black Rock","06-071-9002","AQS","6","43","0","18","37","38"
"02/05/2014","59","PM2.5","Crestline","06-071-0005","AQS","5","44","1","25","59","46"
"02/06/2014","66","PM2.5","Upland","06-071-1004","AQS","6","42","1","25","66","43"
