"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2014","74","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13",".","74"
"01/02/2014","66","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","15",".","66"
"01/03/2014","65","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16",".","65"
"01/04/2014","59","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17",".","59"
"01/05/2014","61","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23",".","61"
"01/06/2014","66","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","10",".","66"
"01/07/2014","48","PM2.5","Ukiah-Library","06-045-0006","AQS","21",".","48"
"01/08/2014","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29",".","27"
"01/09/2014","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26",".","24"
"01/10/2014","35","PM2.5","Ukiah-Library","06-045-0006","AQS","18",".","35"
"01/11/2014","41","PM2.5","Ukiah-Library","06-045-0006","AQS","27",".","41"
"01/12/2014","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25",".","23"
"01/13/2014","32","PM2.5","Ukiah-Library","06-045-0006","AQS","16",".","32"
"01/14/2014","53","PM2.5","Ukiah-Library","06-045-0006","AQS","17",".","53"
"01/15/2014","58","PM2.5","Ukiah-Library","06-045-0006","AQS","15","23","58"
"01/16/2014","55","PM2.5","Ukiah-Library","06-045-0006","AQS","22",".","55"
"01/17/2014","52","PM2.5","Ukiah-Library","06-045-0006","AQS","20",".","52"
"01/18/2014","55","PM2.5","Ukiah-Library","06-045-0006","AQS","24","15","55"
"01/19/2014","55","PM2.5","Ukiah-Library","06-045-0006","AQS","25","19","55"
"01/20/2014","54","PM2.5","Ukiah-Library","06-045-0006","AQS","22","17","54"
"01/21/2014","43","PM2.5","Ukiah-Library","06-045-0006","AQS","13","21","43"
"01/22/2014","41","PM2.5","Ukiah-Library","06-045-0006","AQS",".","15","41"
"01/23/2014","25","PM2.5","Ukiah-Library","06-045-0006","AQS","22","19","25"
"01/24/2014","37","PM10","Fort Bragg-300 Dana Street","06-045-0010","AQS","31","37","34"
"01/25/2014","40","PM2.5","Ukiah-Library","06-045-0006","AQS","26","17","40"
"01/26/2014","35","PM2.5","Ukiah-Library","06-045-0006","AQS","20","17","35"
"01/27/2014","29","PM2.5","Ukiah-Library","06-045-0006","AQS","18","19","29"
"01/28/2014","46","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","9","7","46"
"01/29/2014","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","10","32"
"01/30/2014","29","PM2.5","Ukiah-Library","06-045-0006","AQS","25","19","29"
"01/31/2014","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","13","44"
"02/01/2014","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","4","48"
"02/02/2014","48","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","4","48"
"02/03/2014","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","8","53"
"02/04/2014","54","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","7","54"
"02/05/2014","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","18","3","38"
