"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","79","PM2.5","Napa","06-055-0003","AQS","13","25",".","79","33"
"01/02/2014","65","PM2.5","Napa","06-055-0003","AQS","13","19",".","65","34"
"01/03/2014","65","PM2.5","Napa","06-055-0003","AQS","14","20",".","65","39"
"01/04/2014","65","PM2.5","Napa","06-055-0003","AQS","15","20",".","65","31"
"01/05/2014","72","PM2.5","Napa","06-055-0003","AQS","16","32","23","72","32"
"01/06/2014","77","PM2.5","Napa","06-055-0003","AQS","14","12",".","77","32"
"01/07/2014","88","PM2.5","Napa","06-055-0003","AQS","16","18",".","88","32"
"01/08/2014","76","PM2.5","Napa","06-055-0003","AQS","16","17",".","76","22"
"01/09/2014","60","PM2.5","Napa","06-055-0003","AQS","10","24",".","60","26"
"01/10/2014","71","PM2.5","Napa","06-055-0003","AQS","11","19",".","71","32"
"01/11/2014","72","PM2.5","Napa","06-055-0003","AQS","13","15","19","72","25"
"01/12/2014","40","PM2.5","Napa","06-055-0003","AQS","10","33",".","40","12"
"01/13/2014","50","PM2.5","Napa","06-055-0003","AQS","8","23",".","50","28"
"01/14/2014","68","PM2.5","Napa","06-055-0003","AQS","11","17",".","68","30"
"01/15/2014","74","PM2.5","Napa","06-055-0003","AQS","13","21",".","74","35"
"01/16/2014","72","PM2.5","Napa","06-055-0003","AQS","13","20",".","72","39"
"01/17/2014","75","PM2.5","Napa","06-055-0003","AQS","14","24","34","75","43"
"01/18/2014","68","PM2.5","Napa","06-055-0003","AQS","15","25",".","68","35"
"01/19/2014","63","PM2.5","Napa","06-055-0003","AQS","11","31",".","63","35"
"01/20/2014","61","PM2.5","Napa","06-055-0003","AQS","11","23",".","61","33"
"01/21/2014","63","PM2.5","Napa","06-055-0003","AQS","14","18",".","63","33"
"01/22/2014","61","PM2.5","Napa","06-055-0003","AQS",".",".",".","61","."
"01/23/2014","66","PM2.5","Napa","06-055-0003","AQS","15","35","34","66","36"
"01/24/2014","84","PM2.5","Napa","06-055-0003","AQS","14","22",".","84","42"
"01/25/2014","67","PM2.5","Napa","06-055-0003","AQS","14","28",".","67","39"
"01/26/2014","60","PM2.5","Napa","06-055-0003","AQS","13","31",".","60","27"
"01/27/2014","60","PM2.5","Napa","06-055-0003","AQS","7","18",".","60","21"
"01/28/2014","43","PM2.5","Napa","06-055-0003","AQS","7","19",".","43","18"
"01/29/2014","31","PM2.5","Napa","06-055-0003","AQS","7","15","8","31","12"
"01/30/2014","35","PM2.5","Napa","06-055-0003","AQS","6","28",".","35","10"
"01/31/2014","42","PM2.5","Napa","06-055-0003","AQS","7","31",".","42","24"
"02/01/2014","59","PM2.5","Napa","06-055-0003","AQS","9","30",".","59","24"
"02/02/2014","45","PM2.5","Napa","06-055-0003","AQS","8","30",".","45","17"
"02/03/2014","48","PM2.5","Napa","06-055-0003","AQS","7","26",".","48","22"
"02/04/2014","57","PM2.5","Napa","06-055-0003","AQS","10","23","18","57","27"
"02/05/2014","54","PM2.5","Napa","06-055-0003","AQS","11","24",".","54","14"
