"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"07/21/2014","93","Ozone","Mojave","06-029-0011","AQS","2","93","31","48","12"
"07/22/2014","87","Ozone","Mojave","06-029-0011","AQS","2","87","31","49","16"
"07/23/2014","97","Ozone","Mojave","06-029-0011","AQS","1","97","31","30","6"
"07/24/2014","129","Ozone","Edison","06-029-0007","AQS","1","129","30","36","35"
"07/25/2014","151","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","2","151","27","70","31"
"07/26/2014","143","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","143","21","51","18"
"07/27/2014","133","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","133","22","61","20"
"07/28/2014","97","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","97","17","79","40"
"07/29/2014","101","Ozone","Mojave","06-029-0011","AQS","3","101","51","64","25"
"07/30/2014","122","Ozone","Mojave","06-029-0011","AQS","3","122","30","74","28"
"07/31/2014","129","Ozone","Mojave","06-029-0011","AQS","5","129","26","81","28"
"08/01/2014","129","Ozone","Mojave","06-029-0011","AQS","3","129","28","52","30"
"08/02/2014","119","Ozone","Mojave","06-029-0011","AQS","5","119","42","44","28"
"08/03/2014","48","Ozone","Mojave","06-029-0011","AQS","3","48","30","38","19"
"08/04/2014","74","Ozone","Mojave","06-029-0011","AQS","3","74","14","51","22"
"08/05/2014","101","Ozone","Mojave","06-029-0011","AQS","3","101","31","52","25"
"08/06/2014","126","Ozone","Mojave","06-029-0011","AQS","3","126","48","74","26"
"08/07/2014","147","Ozone","Mojave","06-029-0011","AQS","3","147","33","70","25"
"08/08/2014","154","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","154","33","72","28"
"08/09/2014","133","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","133","49","59","18"
"08/10/2014","100","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","2","100","19","52","22"
"08/11/2014","115","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","115","19","52","15"
"08/12/2014","105","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","105","44","56","23"
"08/13/2014","97","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","97","19","42","19"
"08/14/2014","84","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","2","84","16","41","25"
"08/15/2014","97","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","97","43","50","17"
"08/16/2014","101","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","101","19","35","28"
"08/17/2014","87","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","87","15","45","34"
"08/18/2014","97","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","97","19","54","37"
"08/19/2014","60","PM2.5","Bakersfield-California","06-029-0014","AQS","5","58","35","60","32"
"08/20/2014","84","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","84","28","44","25"
"08/21/2014","100","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","100","48","54","28"
"08/22/2014","97","Ozone","Maricopa","06-029-0008","AQS","3","97","35","56","22"
"08/23/2014","46","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","2","46","25","28","17"
"08/24/2014","77","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","77","26","24","15"
"08/25/2014","80","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","80","17","40","23"
"08/26/2014","105","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","105","30","62","33"
"08/27/2014","112","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","112","52","55","29"
"08/28/2014","161","PM2.5","Bakersfield-California","06-029-0014","AQS","5","87","22","161","46"
"08/29/2014","154","Ozone","Mojave","06-029-0011","AQS","5","154","36","130","46"
"08/30/2014","143","Ozone","Mojave","06-029-0011","AQS","6","143","38","57","28"
"08/31/2014","108","Ozone","Mojave","06-029-0011","AQS","3","108","44","31","38"
"09/01/2014","112","Ozone","Mojave","06-029-0011","AQS","3","112","16","54","37"
"09/02/2014","126","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","126","55","55","40"
"09/03/2014","112","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","112","43","54","28"
"09/04/2014","136","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","5","136","39","62","29"
"09/05/2014","150","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","5","150","25","58","42"
"09/06/2014","151","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","5","151","57","55","25"
"09/07/2014","119","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","5","119","22","56","29"
"09/08/2014","87","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","87","48","53","22"
"09/09/2014","87","Ozone","Mojave","06-029-0011","AQS","3","87","52","48","47"
"09/10/2014","133","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","133","21","59","29"
"09/11/2014","174","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","174","32","64","43"
"09/12/2014","159","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","159","38","75","39"
"09/13/2014","140","Ozone","Bakersfield-California","06-029-0014","AQS","5","140","24","64","29"
"09/14/2014","112","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","112","52","67","28"
"09/15/2014","154","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","154","31","65","25"
"09/16/2014","112","Ozone","Mojave","06-029-0011","AQS","3","112","45","58","45"
"09/17/2014","136","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","5","136","40","60","42"
"09/18/2014","44","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","2","44","32","39","17"
"09/19/2014","86","PM2.5","Bakersfield-California","06-029-0014","AQS","3","67","24","86","30"
"09/20/2014","105","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","105","59","66","29"
"09/21/2014","90","Ozone","Mojave","06-029-0011","AQS","3","90","30","46","34"
"09/22/2014","100","Ozone","Mojave","06-029-0011","AQS","5","100","30","53","52"
"09/23/2014","151","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","151","27","62","36"
"09/24/2014","119","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","119","10","53","41"
"09/25/2014","54","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","54","45","48","21"
"09/26/2014","67","Ozone","Mojave","06-029-0011","AQS","2","67","54","52","13"
"09/27/2014","61","Ozone","Mojave","06-029-0011","AQS","3","61","35","28","28"
"09/28/2014","54","Ozone","Mojave","06-029-0011","AQS","3","54","17","30","27"
"09/29/2014","71","Ozone","Mojave","06-029-0011","AQS","2","71","19","52","28"
"09/30/2014","108","Ozone","Arvin-Di Giorgio","06-029-5002","AQS","3","108","27","45","41"
"10/01/2014","90","Ozone","Bakersfield-Muni","06-029-2012","AQS","3","90","18","49","33"
"10/02/2014","87","Ozone","Bakersfield-California","06-029-0014","AQS","2","87","60","56","37"
"10/03/2014","108","Ozone","Maricopa","06-029-0008","AQS","2","108","8","51","46"
"10/04/2014","126","Ozone","Maricopa","06-029-0008","AQS","2","126","12","55","48"
"10/05/2014","150","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","150","11","60","52"
"10/06/2014","140","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","140","20","56","57"
"10/07/2014","154","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","154","37","62","55"
"10/08/2014","150","Ozone","Mojave","06-029-0011","AQS","2","150","75","63","44"
"10/09/2014","87","Ozone","Mojave","06-029-0011","AQS","2","87","64","54","44"
"10/10/2014","58","Ozone","Mojave","06-029-0011","AQS","1","58","20","43","41"
"10/11/2014","93","Ozone","Mojave","06-029-0011","AQS","5","93","23","54","44"
"10/12/2014","108","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","108","21","55","39"
"10/13/2014","136","Ozone","Bakersfield-California","06-029-0014","AQS","5","136","16","58","43"
"10/14/2014","307","PM10","Bakersfield-California","06-029-0014","AQS","2","100","307","123","38"
"10/15/2014","115","PM10","Mojave","06-029-0011","AQS","2","46","115","75","31"
"10/16/2014","80","Ozone","Mojave","06-029-0011","AQS","2","80","63","58","34"
"10/17/2014","100","Ozone","Mojave","06-029-0011","AQS","5","100",".","52","39"
"10/18/2014","105","Ozone","Mojave","06-029-0011","AQS","5","105",".","51","37"
"10/19/2014","108","Ozone","Bakersfield-Muni","06-029-2012","AQS","5","108",".","57","40"
"10/20/2014","108","Ozone","Mojave","06-029-0011","AQS","5","108","64","54","32"
"10/21/2014","49","Ozone","Mojave","06-029-0011","AQS","3","49",".","33","29"
"10/22/2014","61","Ozone","Mojave","06-029-0011","AQS","3","61","24","52","41"
"10/23/2014","97","Ozone","Edison","06-029-0007","AQS","5","97","31","63","57"
"10/24/2014","140","Ozone","Edison","06-029-0007","AQS","8","140","19","73","60"
"10/25/2014","54","PM2.5","Bakersfield-California","06-029-0014","AQS","8","47","27","54","29"
"10/26/2014","48","Ozone","Mojave","06-029-0011","AQS","3","48","47","29","21"
"10/27/2014","46","Ozone","Mojave","06-029-0011","AQS","3","46","20","33","35"
"10/28/2014","50","Ozone","Bakersfield-Muni","06-029-2012","AQS","2","50","19","47","42"
"10/29/2014","77","Ozone","Bakersfield-Muni","06-029-2012","AQS","6","77","15","69","60"
"10/30/2014","77","Ozone","Mojave","06-029-0011","AQS","7","77","16","71","51"
"10/31/2014","58","PM2.5","Bakersfield-California","06-029-0014","AQS","3","51","18","58","31"
"11/01/2014","164","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","3","45","6","164","18"
"11/02/2014","54","PM2.5","Bakersfield-California","06-029-0014","AQS","6","43","3","54","29"
"11/03/2014","71","PM2.5","Bakersfield-California","06-029-0014","AQS","6","44","8","71","39"
"11/04/2014","110","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","6","44","6","110","32"
