"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","154","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","14","1",".","154","47"
"01/02/2014","105","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","9","1","44","105","50"
"01/03/2014","94","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","9","1",".","94","49"
"01/04/2014","81","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","14","1",".","81","38"
"01/05/2014","69","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","17","0","27","69","42"
"01/06/2014","85","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","3","1",".","85","44"
"01/07/2014","85","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","10","1",".","85","44"
"01/08/2014","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","25","0","18","68","36"
"01/09/2014","30","NO2","San Jose - Jackson","06-085-0005","AQS","6","28","0",".","29","30"
"01/10/2014","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","15","1",".","56","40"
"01/11/2014","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","15","0","24","58","28"
"01/12/2014","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","24","0",".","41","28"
"01/13/2014","35","NO2","San Jose - Jackson","06-085-0005","AQS","11","17","1",".","32","35"
"01/14/2014","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","21","1","28","55","42"
"01/15/2014","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","14","1",".","63","45"
"01/16/2014","70","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","15","1",".","70","53"
"01/17/2014","89","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","9","1","48","89","55"
"01/18/2014","88","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","17","1",".","88","51"
"01/19/2014","81","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","20","1",".","81","51"
"01/20/2014","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","17","1","43","84","52"
"01/21/2014","75","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","10","1",".","75","51"
"01/22/2014","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","22","12","1",".","67","53"
"01/23/2014","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","15","1","44","84","52"
"01/24/2014","99","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","10","1",".","99","54"
"01/25/2014","83","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","21","0",".","83","50"
"01/26/2014","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","31","1","34","60","38"
"01/27/2014","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","13","0",".","60","32"
"01/28/2014","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","18","0",".","35","33"
"01/29/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","19","0","10","45","19"
"01/30/2014","30","Ozone","San Jose - Jackson","06-085-0005","AQS","3","30","0",".","18","22"
"01/31/2014","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","26","0",".","33","28"
"02/01/2014","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","28","0","17","43","30"
"02/02/2014","31","Ozone","San Jose - Jackson","06-085-0005","AQS","6","31","0",".","24","25"
"02/03/2014","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","27","0",".","39","33"
"02/04/2014","30","NO2","San Jose - Jackson","06-085-0005","AQS","6","20","0","7","26","30"
"02/05/2014","28","NO2","San Jose - Jackson","06-085-0005","AQS","6","27","0",".","23","28"
"02/06/2014","25","PM2.5","Gilroy","06-085-0002","AQS","3","22","0",".","25","17"
"02/07/2014","37","PM2.5","Gilroy","06-085-0002","AQS","3","27","0","6","37","23"
"02/08/2014","25","Ozone","San Jose - Jackson","06-085-0005","AQS","2","25","0",".","12","7"
"02/09/2014","24","Ozone","San Jose - Jackson","06-085-0005","AQS","2","24",".",".","3","7"
"02/10/2014","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","21",".","9","41","25"
"02/11/2014","35","PM2.5","Gilroy","06-085-0002","AQS","5","20","0",".","35","22"
"02/12/2014","43","PM2.5","Gilroy","06-085-0002","AQS","5","19","0",".","43","28"
"02/13/2014","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","16","0","21","40","25"
"02/14/2014","26","PM2.5","Gilroy","06-085-0002","AQS","5","15","0",".","26","21"
"02/15/2014","29","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","19","0",".","29","21"
"02/16/2014","51","PM10","San Jose - Jackson","06-085-0005","AQS","3","34","0","51","20","24"
"02/17/2014","30","Ozone","San Jose - Jackson","06-085-0005","AQS","8","30","1",".","29","25"
"02/18/2014","31","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","25","0",".","31","25"
"02/19/2014","29","PM2.5","San Jose - Jackson","06-085-0005","AQS",".",".",".","9","29","26"
"02/20/2014","30","NO2","San Jose - Jackson","06-085-0005","AQS","9","21","1",".","25","30"
"02/21/2014","36","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","25","1",".","36","34"
"02/22/2014","40","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","26","0","14","40","23"
"02/23/2014","34","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","28","0",".","34","25"
"02/24/2014","37","PM2.5","San Jose - Jackson","06-085-0005","AQS",".",".","1",".","37","30"
"02/25/2014","51","PM2.5","San Jose - Jackson","06-085-0005","AQS",".","31","0","20","51","16"
"02/26/2014","31","Ozone","San Jose - Jackson","06-085-0005","AQS",".","31","0",".","30","9"
"02/27/2014","33","Ozone","San Jose - Jackson","06-085-0005","AQS",".","33","0",".","20","18"
"02/28/2014","20","PM2.5","San Jose - Jackson","06-085-0005","AQS",".",".","0","4","20","15"
"03/01/2014","33","Ozone","San Jose - Jackson","06-085-0005","AQS",".","33","0",".","14","7"
"03/02/2014","31","Ozone","San Jose - Jackson","06-085-0005","AQS","2","31","0",".","17","8"
"03/03/2014","26","Ozone","San Jose - Jackson","06-085-0005","AQS",".","26","0","8","16","19"
"03/04/2014","27","NO2","San Jose - Jackson","06-085-0005","AQS",".","23",".",".","12","27"
"03/05/2014","22","PM2.5","San Jose - Jackson","06-085-0005","AQS",".",".",".",".","22","."
"03/06/2014","38","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","33","0","19","38","20"
"03/07/2014","34","PM2.5","Gilroy","06-085-0002","AQS",".",".",".",".","34","26"
"03/08/2014","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","31","0",".","35","30"
"03/09/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","40","0","16","45","27"
"03/10/2014","34","Ozone","San Jose - Jackson","06-085-0005","AQS","3","34","0",".","18","25"
"03/11/2014","37","Ozone","San Jose - Jackson","06-085-0005","AQS","2","37","0",".","15","13"
"03/12/2014","39","NO2","San Jose - Jackson","06-085-0005","AQS","8","37","1","5","23","39"
"03/13/2014","32","Ozone","San Jose - Jackson","06-085-0005","AQS","8","32","1",".","23","31"
"03/14/2014","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","31","0",".","41","27"
"03/15/2014","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","39","0","19","51","25"
"03/16/2014","33","Ozone","San Jose - Jackson","06-085-0005","AQS","7","33","1",".","22","24"
"03/17/2014","34","Ozone","San Jose - Jackson","06-085-0005","AQS","3","34","0",".","18","30"
"03/18/2014","35","Ozone","San Jose - Jackson","06-085-0005","AQS","8","35","0","18","25","29"
"03/19/2014","34","Ozone","San Jose - Jackson","06-085-0005","AQS","9","34","1",".","24","34"
"03/20/2014","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","35","1",".","35","32"
"03/21/2014","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","33","0","30","54","23"
"03/22/2014","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","36","0",".","48","16"
"03/23/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","38","0",".","45","18"
"03/24/2014","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","36","0","22","47","31"
"03/25/2014","29","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","29","0",".","29","29"
"03/26/2014","33","Ozone","San Jose - Jackson","06-085-0005","AQS","3","33","0",".","22","25"
"03/27/2014","37","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","35","0","16","37","23"
"03/28/2014","28","Ozone","San Jose - Jackson","06-085-0005","AQS","3","28","0",".","25","19"
"03/29/2014","22","Ozone","San Jose - Jackson","06-085-0005","AQS","3","22","0",".","15","21"
"03/30/2014","35","Ozone","San Jose - Jackson","06-085-0005","AQS","3","35","0","7","22","13"
"03/31/2014","31","Ozone","San Jose - Jackson","06-085-0005","AQS","3","31","0",".","23","25"
"04/01/2014","41","Ozone","San Martin","06-085-2006","AQS","3","41","0",".","13","19"
"04/02/2014","43","Ozone","San Martin","06-085-2006","AQS","5","43","0","6","23","25"
"04/03/2014","46","Ozone","Los Gatos","06-085-1001","AQS","6","46","0",".","25","25"
"04/04/2014","37","Ozone","Los Gatos","06-085-1001","AQS","3","37","0",".","19","16"
"04/05/2014","40","Ozone","Gilroy","06-085-0002","AQS","2","40","0","12","29","11"
"04/06/2014","43","Ozone","Gilroy","06-085-0002","AQS","5","43","0",".","30","22"
"04/07/2014","44","Ozone","Los Gatos","06-085-1001","AQS","7","44","0",".","28","26"
"04/08/2014","49","Ozone","San Jose - Jackson","06-085-0005","AQS","8","49","1","21","46","28"
"04/09/2014","44","Ozone","San Martin","06-085-2006","AQS","5","44","0",".","32","21"
"04/10/2014","43","Ozone","San Martin","06-085-2006","AQS","5","43","0",".","29","25"
"04/11/2014","79","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","36","0","22","79","17"
"04/12/2014","40","PM2.5","Gilroy","06-085-0002","AQS","2","39","0",".","40","6"
"04/13/2014","44","Ozone","Los Gatos","06-085-1001","AQS","2","44","0",".","33","14"
"04/14/2014","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","48","0","23","50","21"
"04/15/2014","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","44","0",".","55","20"
"04/16/2014","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","49","0",".","54","20"
"04/17/2014","56","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","36","0","31","56","27"
"04/18/2014","39","Ozone","Los Gatos","06-085-1001","AQS","3","39","0",".","33","19"
"04/19/2014","48","Ozone","San Martin","06-085-2006","AQS","2","48","0",".","22","9"
"04/20/2014","54","Ozone","San Martin","06-085-2006","AQS","3","54","0","12","26","12"
"04/21/2014","51","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","51","0",".","51","27"
"04/22/2014","47","Ozone","Gilroy","06-085-0002","AQS","2","47","0",".","15","8"
"04/23/2014","44","Ozone","Gilroy","06-085-0002","AQS","5","44","0","11","26","31"
"04/24/2014","46","Ozone","San Martin","06-085-2006","AQS","3","46","0",".","24","20"
"04/25/2014","44","Ozone","Gilroy","06-085-0002","AQS","2","44","0",".","21","11"
"04/26/2014","43","Ozone","San Martin","06-085-2006","AQS","2","43","0","9","25","6"
"04/27/2014","41","Ozone","San Martin","06-085-2006","AQS","2","41","0",".","17","7"
"04/28/2014","49","Ozone","Gilroy","06-085-0002","AQS","3","49","0",".","39","25"
"04/29/2014","61","Ozone","Gilroy","06-085-0002","AQS","7","61","1","22","41","33"
"04/30/2014","87","Ozone","San Jose - Jackson","06-085-0005","AQS","7","87","0",".","37","32"
"05/01/2014","115","Ozone","Los Gatos","06-085-1001","AQS","6","115","1",".","42","31"
"05/02/2014","84","Ozone","Gilroy","06-085-0002","AQS","7","84","1","18","32","39"
"05/03/2014","44","Ozone","San Martin","06-085-2006","AQS","2","44","0",".","17","5"
"05/04/2014","40","Ozone","Gilroy","06-085-0002","AQS","2","40","0",".","12","7"
"05/05/2014","39","Ozone","San Martin","06-085-2006","AQS","2","39","0","11","21","24"
"05/06/2014","40","Ozone","San Martin","06-085-2006","AQS","3","40","0",".","25","22"
"05/07/2014","38","Ozone","Los Gatos","06-085-1001","AQS","2","38","0",".","36","13"
"05/08/2014","41","Ozone","San Martin","06-085-2006","AQS","2","41","0","17","38","16"
"05/09/2014","46","Ozone","San Martin","06-085-2006","AQS","2","46","0",".","12","7"
"05/10/2014","43","Ozone","Gilroy","06-085-0002","AQS","2","43","0",".","18","7"
"05/11/2014","42","Ozone","Gilroy","06-085-0002","AQS","5","42","0","14","28","25"
"05/12/2014","64","Ozone","San Martin","06-085-2006","AQS","6","64","0",".","24","26"
"05/13/2014","77","Ozone","Gilroy","06-085-0002","AQS","5","77","0",".","30","30"
"05/14/2014","122","Ozone","Los Gatos","06-085-1001","AQS","5","122","0","24","39","28"
"05/15/2014","101","Ozone","Gilroy","06-085-0002","AQS","7","101","0",".","36","45"
"05/16/2014","61","Ozone","Gilroy","06-085-0002","AQS","3","61","0",".","40","24"
"05/17/2014","44","Ozone","Gilroy","06-085-0002","AQS","2","44","0","17","37","9"
"05/18/2014","40","Ozone","Gilroy","06-085-0002","AQS","2","40","0",".","13","6"
"05/19/2014","34","Ozone","San Martin","06-085-2006","AQS","3","34","0",".","20","20"
"05/20/2014","33","Ozone","San Martin","06-085-2006","AQS","2","33","0","13","24","7"
"05/21/2014","36","Ozone","Los Gatos","06-085-1001","AQS",".","36",".",".","33","9"
"05/22/2014","39","Ozone","Los Gatos","06-085-1001","AQS",".","39",".",".","25","13"
"05/23/2014","34","Ozone","Gilroy","06-085-0002","AQS","3","34","0","17","33","17"
"05/24/2014","32","Ozone","San Martin","06-085-2006","AQS","2","32","0",".","29","10"
"05/25/2014","44","Ozone","Gilroy","06-085-0002","AQS","2","44","0",".","34","8"
"05/26/2014","39","Ozone","Gilroy","06-085-0002","AQS","2","39","0","16","31","13"
"05/27/2014","51","Ozone","Gilroy","06-085-0002","AQS","2","51","0",".","38","22"
"05/28/2014","49","Ozone","Gilroy","06-085-0002","AQS","2","49","0",".","28","23"
"05/29/2014","50","Ozone","San Martin","06-085-2006","AQS","7","50","0","22","40","25"
"05/30/2014","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","42","0",".","55","21"
"05/31/2014","46","Ozone","Los Gatos","06-085-1001","AQS","2","46","0",".","40","10"
"06/01/2014","51","Ozone","Los Gatos","06-085-1001","AQS","3","51","0","17","44","10"
"06/02/2014","34","Ozone","San Martin","06-085-2006","AQS","2","34","0",".","18","7"
"06/03/2014","41","Ozone","Los Gatos","06-085-1001","AQS","2","41","0",".","17","9"
"06/04/2014","48","Ozone","Los Gatos","06-085-1001","AQS","3","48","0","21","42","15"
"06/05/2014","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","42","0",".","48","14"
"06/06/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","41","0",".","45","12"
"06/07/2014","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","2","50","0","25","54","9"
"06/08/2014","97","Ozone","San Martin","06-085-2006","AQS","3","97","0",".","55","16"
"06/09/2014","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","5","51","4",".","58","28"
"06/10/2014","35","Ozone","Gilroy","06-085-0002","AQS","3","35","0","18","31","13"
"06/11/2014","34","Ozone","San Martin","06-085-2006","AQS","2","34","0",".","23","6"
"06/12/2014","36","Ozone","Gilroy","06-085-0002","AQS","2","36","0",".","19","9"
"06/13/2014","44","Ozone","Gilroy","06-085-0002","AQS","2","44","1","19","32","15"
"06/14/2014","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","42","0",".","45","14"
"06/15/2014","46","PM2.5","San Jose - Jackson","06-085-0005","AQS","2","31","1",".","46","8"
"06/16/2014","33","PM2.5","San Jose - Jackson","06-085-0005","AQS","2","31","0","19","33","11"
"06/17/2014","44","Ozone","San Martin","06-085-2006","AQS","2","44","0",".","31","15"
"06/18/2014","46","Ozone","San Martin","06-085-2006","AQS","5","46","1",".","32","25"
"06/19/2014","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","3","41","1","26","48","20"
"06/20/2014","40","Ozone","Gilroy","06-085-0002","AQS","5","40","1",".","29","24"
"06/21/2014","46","Ozone","Gilroy","06-085-0002","AQS","2","46","3",".","44","15"
"06/22/2014","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","2","37","0","23","50","10"
"06/23/2014","41","Ozone","San Martin","06-085-2006","AQS","2","41","0",".","40","10"
