"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"02/22/2014","83","PM2.5","Visalia-Church","06-107-2002","AQS","50","42","83","42"
"02/23/2014","85","PM2.5","Visalia-Church","06-107-2002","AQS","61",".","85","40"
"02/24/2014","87","PM2.5","Visalia-Church","06-107-2002","AQS","61",".","87","49"
"02/25/2014","81","PM2.5","Visalia-Church","06-107-2002","AQS","80",".","81","49"
"02/26/2014","37","PM2.5","Visalia-Church","06-107-2002","AQS","37",".","37","17"
"02/27/2014","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41",".","30","20"
"02/28/2014","30","Ozone","Visalia-Church","06-107-2002","AQS","30","7","20","11"
"03/01/2014","34","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","34",".","25","13"
"03/02/2014","35","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","35",".","27","22"
"03/03/2014","52","PM2.5","Visalia-Church","06-107-2002","AQS","33",".","52","15"
"03/04/2014","65","PM2.5","Visalia-Church","06-107-2002","AQS","35",".","65","12"
"03/05/2014","93","PM2.5","Visalia-Church","06-107-2002","AQS","37",".","93","30"
"03/06/2014","72","PM2.5","Visalia-Church","06-107-2002","AQS","41","26","72","15"
"03/07/2014","56","PM2.5","Visalia-Church","06-107-2002","AQS","33",".","56","26"
"03/08/2014","57","PM2.5","Visalia-Church","06-107-2002","AQS","42",".","57","29"
"03/09/2014","54","PM2.5","Visalia-Church","06-107-2002","AQS","40",".","54","28"
"03/10/2014","44","PM2.5","Visalia-Church","06-107-2002","AQS","44",".","44","24"
"03/11/2014","55","PM2.5","Porterville","06-107-2010","AQS","41",".","55","17"
"03/12/2014","62","PM2.5","Porterville","06-107-2010","AQS","45","31","62","20"
"03/13/2014","54","PM2.5","Porterville","06-107-2010","AQS","48",".","54","41"
"03/14/2014","52","PM2.5","Visalia-Church","06-107-2002","AQS","51",".","52","30"
"03/15/2014","64","PM2.5","Visalia-Church","06-107-2002","AQS","51",".","64","28"
"03/16/2014","67","Ozone","Porterville","06-107-2010","AQS","67",".","60","20"
"03/17/2014","53","PM2.5","Porterville","06-107-2010","AQS","48",".","53","12"
"03/18/2014","47","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","47","27","45","26"
"03/19/2014","49","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","49",".","47","38"
"03/20/2014","67","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","67",".","57","27"
"03/21/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","62","24"
"03/22/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","54","17"
"03/23/2014","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77",".","55","12"
"03/24/2014","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84","38","61","26"
"03/25/2014","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","61","17"
"03/26/2014","35","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","35",".","27","9"
"03/27/2014","45","PM2.5","Porterville","06-107-2010","AQS","40",".","45","12"
"03/28/2014","51","PM2.5","Visalia-Church","06-107-2002","AQS","44",".","51","29"
"03/29/2014","45","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","45",".","33","13"
"03/30/2014","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41","9","27","18"
"03/31/2014","44","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","44",".","41","16"
"04/01/2014","47","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","47",".","30","17"
"04/02/2014","44","Ozone","Porterville","06-107-2010","AQS","44",".","27","13"
"04/03/2014","50","PM2.5","Visalia-Church","06-107-2002","AQS","44",".","50","21"
"04/04/2014","47","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","47",".","36","14"
"04/05/2014","49","PM2.5","Porterville","06-107-2010","AQS","41","14","49","13"
"04/06/2014","53","PM2.5","Porterville","06-107-2010","AQS","45",".","53","19"
"04/07/2014","59","PM2.5","Porterville","06-107-2010","AQS","54",".","59","36"
"04/08/2014","74","Ozone","Visalia-Church","06-107-2002","AQS","74",".","66","40"
"04/09/2014","90","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","90",".","70","44"
"04/10/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","80","22"
"04/11/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","83","16"
"04/12/2014","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77",".","62","9"
"04/13/2014","66","PM2.5","Porterville","06-107-2010","AQS","58",".","66","8"
"04/14/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","72","26"
"04/15/2014","90","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","90",".","63","14"
"04/16/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","66","16"
"04/17/2014","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93",".","60","23"
"04/18/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","47","8"
"04/19/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","50","10"
"04/20/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","42","13"
"04/21/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","58","16"
"04/22/2014","47","Ozone","Porterville","06-107-2010","AQS","47",".","43","8"
"04/23/2014","51","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","51","21","40","8"
"04/24/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","43","18"
"04/25/2014","47","PM2.5","Porterville","06-107-2010","AQS","45",".","47","5"
"04/26/2014","43","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","43",".","33","8"
"04/27/2014","46","PM2.5","Porterville","06-107-2010","AQS","46",".","46","9"
"04/28/2014","54","Ozone","Visalia-Church","06-107-2002","AQS","54",".","53","10"
"04/29/2014","74","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","74","26","53","23"
"04/30/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","51","43"
"05/01/2014","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","58","34"
"05/02/2014","140","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","140",".","60","24"
"05/03/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","64","10"
"05/04/2014","54","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","54",".","36","8"
"05/05/2014","49","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","49","31","33","7"
"05/06/2014","37","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","37",".","32","8"
"05/07/2014","44","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","44",".","35","12"
"05/08/2014","50","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","50",".","49","10"
"05/09/2014","44","Ozone","Visalia-Church","06-107-2002","AQS","44",".","33","5"
"05/10/2014","50","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","50",".","36","4"
"05/11/2014","47","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","47","19","21","11"
"05/12/2014","54","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","54",".","24","21"
"05/13/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","43","27"
"05/14/2014","115","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","115",".","46","24"
"05/15/2014","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133",".","53","18"
"05/16/2014","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","56","14"
"05/17/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100","34","44","15"
"05/18/2014","54","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","54",".","28","5"
"05/19/2014","50","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","50",".","30","7"
"05/20/2014","35","Ozone","Porterville","06-107-2010","AQS","35",".","22","4"
"05/21/2014","45","PM2.5","Visalia-Church","06-107-2002","AQS","42",".","45","24"
"05/22/2014","48","Ozone","Visalia-Church","06-107-2002","AQS","48",".","34","13"
"05/23/2014","90","Ozone","Visalia-Church","06-107-2002","AQS","90","35","50","25"
"05/24/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","52","18"
"05/25/2014","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","52","13"
"05/26/2014","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","50","10"
"05/27/2014","129","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","129",".","48","10"
"05/28/2014","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","50","8"
"05/29/2014","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93",".","57","17"
"05/30/2014","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143","37","48","16"
"05/31/2014","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","57","10"
"06/01/2014","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133",".","57","20"
"06/02/2014","169","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","169",".","52","14"
"06/03/2014","161","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","161",".","52","."
"06/04/2014","151","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","151","41","55","22"
"06/05/2014","140","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","140",".","56","23"
"06/06/2014","115","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","115",".","54","20"
"06/07/2014","129","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","129",".","59","23"
"06/08/2014","129","Ozone","Visalia-Church","06-107-2002","AQS","129",".","72","22"
"06/09/2014","115","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","115",".","58","24"
"06/10/2014","129","Ozone","Visalia-Church","06-107-2002","AQS","129","59","110","8"
"06/11/2014","112","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","112",".","95","9"
"06/12/2014","122","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","122",".","54","9"
"06/13/2014","71","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","71",".","37","11"
"06/14/2014","90","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","90",".","34","13"
"06/15/2014","87","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","87",".","56","14"
"06/16/2014","54","PM2.5","Sequoia NP-Ash Mountain","06-107-1001","AQS","49","45","54","8"
"06/17/2014","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","34","14"
"06/18/2014","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93",".","42","19"
"06/19/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","48","17"
"06/20/2014","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","51","21"
"06/21/2014","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","39","12"
"06/22/2014","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93","27","36","14"
"06/23/2014","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","49","10"
"06/24/2014","115","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","115",".","52","17"
"06/25/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","33","10"
"06/26/2014","41","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","41",".","24","5"
"06/27/2014","64","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","64",".","33","9"
"06/28/2014","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77","21","44","8"
"06/29/2014","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","40","10"
"06/30/2014","164","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","164",".","47","25"
"07/01/2014","164","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","164",".","65","20"
"07/02/2014","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","59","18"
"07/03/2014","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","53","15"
"07/04/2014","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84","43","61","14"
"07/05/2014","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","49","12"
"07/06/2014","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","34","14"
"07/07/2014","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","60","."
"07/08/2014","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147",".","49","24"
"07/09/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","53","18"
"07/10/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80","64","67","15"
"07/11/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","59","8"
"07/12/2014","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","51","6"
"07/13/2014","159","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","159",".","54","11"
"07/14/2014","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","58","27"
"07/15/2014","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","52","23"
"07/16/2014","115","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","115","35","70","14"
"07/17/2014","90","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","90",".","56","8"
"07/18/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","52","8"
"07/19/2014","115","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","115",".","43","13"
"07/20/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","64","9"
"07/21/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","43","10"
"07/22/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100","31","53","18"
"07/23/2014","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84",".","38","6"
"07/24/2014","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","43","11"
"07/25/2014","129","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","129",".","46","20"
"07/26/2014","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","40","24"
"07/27/2014","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","62","14"
"07/28/2014","84","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","84","46","55","28"
"07/29/2014","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","53","23"
"07/30/2014","80","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","80",".","60","29"
"07/31/2014","159","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","159",".","61","22"
"08/01/2014","140","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","140",".","53","21"
"08/02/2014","126","Ozone","Visalia-Church","06-107-2002","AQS","126",".","53","18"
"08/03/2014","48","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","48","36","47","10"
"08/04/2014","74","Ozone","Visalia-Church","06-107-2002","AQS","74",".","47","11"
"08/05/2014","119","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","119",".","58","12"
"08/06/2014","140","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","140",".","77","14"
"08/07/2014","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","76","18"
"08/08/2014","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","69","19"
"08/09/2014","115","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","115","41","63","12"
"08/10/2014","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","52","8"
"08/11/2014","74","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","74",".","45","15"
"08/12/2014","71","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","71",".","45","13"
"08/13/2014","58","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","58",".","52","13"
"08/14/2014","77","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","77",".","43","32"
"08/15/2014","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84","45","43","42"
"08/16/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","31","38"
"08/17/2014","122","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","122",".","39","9"
"08/18/2014","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","51","15"
"08/19/2014","101","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","101",".","59","18"
"08/20/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","52","8"
"08/21/2014","84","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","84","52","52","13"
"08/22/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","43","19"
"08/23/2014","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61",".","30","25"
"08/24/2014","87","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","87",".","43","16"
"08/25/2014","93","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","93",".","39","10"
"08/26/2014","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105",".","57","35"
"08/27/2014","105","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","105","53","54","43"
"08/28/2014","74","Ozone","Sequoia & Kings Canyon NPs - Lower Kaweah","06-107-0006","AQS","74",".","42","24"
"08/29/2014","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","49","19"
"08/30/2014","136","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","136",".","53","17"
"08/31/2014","58","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","58",".","49","13"
"09/01/2014","100","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","100",".","27","15"
"09/02/2014","133","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","133","54","52","18"
"09/03/2014","126","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","126",".","49","16"
"09/04/2014","150","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","150",".","57","19"
"09/05/2014","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147",".","54","42"
"09/06/2014","105","Ozone","Visalia-Church","06-107-2002","AQS","105",".","52","29"
"09/07/2014","93","Ozone","Visalia-Church","06-107-2002","AQS","93",".","56","42"
"09/08/2014","61","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","61","57","57","14"
"09/09/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","48","28"
"09/10/2014","108","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","108",".","54","25"
"09/11/2014","143","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","143",".","56","39"
"09/12/2014","147","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","147",".","63","25"
"09/13/2014","97","Ozone","Sequoia & Kings Canyon NPs - Ash Mountain","06-107-0009","AQS","97",".","51","23"
"09/14/2014","122","Ozone","Visalia-Church","06-107-2002","AQS","122","58","57","24"
