"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","160","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","27","41","1","86","160","37"
"01/02/2014","65","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","37","0","58","65","45"
"01/03/2014","80","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","41","1","61","80","42"
"01/04/2014","112","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","48","1","70","112","44"
"01/05/2014","56","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","16","40","0","51","56","33"
"01/06/2014","52","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","40","0","52","20","36"
"01/07/2014","71","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","15","33","1","71","69","40"
"01/08/2014","88","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","17","41","1","68","88","42"
"01/09/2014","119","PM2.5","Rubidoux","06-065-8001","AQS","17","34","3","70","119","44"
"01/10/2014","152","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","44","7","80","152","43"
"01/11/2014","142","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","18","58","1","76","142","50"
"01/12/2014","115","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","17","46","1","67","115","40"
"01/13/2014","60","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","44","1","60","42","39"
"01/14/2014","87","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","48","0","87","42","30"
"01/15/2014","63","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","45","0","63","31","41"
"01/16/2014","81","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","49","0","81","30","42"
"01/17/2014","60","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","44","6","60","36","43"
"01/18/2014","69","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","10","44","1","69","62","41"
"01/19/2014","72","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","13","44","0","72","67","40"
"01/20/2014","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","44","3","62","62","47"
"01/21/2014","80","PM10","Torres Martinez Administration Site","06-065-1999","AQS","11","39","3","80","46","45"
"01/22/2014","64","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","15","41","1","64","62","43"
"01/23/2014","85","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","44","4","74","85","44"
"01/24/2014","77","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","42","0","77","68","42"
"01/25/2014","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","44","0","57","62","38"
"01/26/2014","80","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","50","0","59","80","31"
"01/27/2014","75","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","58","1","64","75","37"
"01/28/2014","104","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","14","58","4","68","104","45"
"01/29/2014","127","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","84","4","76","127","50"
"01/30/2014","144","PM10","Torres Martinez Administration Site","06-065-1999","AQS","13","54","0","144","101","38"
"01/31/2014","83","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","42","0","83","40","29"
"02/01/2014","40","Ozone","Palm Springs","06-065-5001","AQS","7","40","1","32","25","25"
"02/02/2014","43","Ozone","Temecula","06-065-0016","AQS","8","43","1","31","32","28"
"02/03/2014","46","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","44","0","46","34","30"
"02/04/2014","44","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","8","44","0","26","38","28"
"02/05/2014","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","47","0","53","56","33"
"02/06/2014","75","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","10","43","0","53","75","32"
"02/07/2014","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","40","0","21","58","25"
"02/08/2014","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","44","0","51","70","20"
"02/09/2014","94","PM2.5","Banning Airport","06-065-0012","AQS","9","44","0","32","94","27"
"02/10/2014","92","PM2.5","Morongo Air Monitoring Station","06-065-1016","AQS","13","38","0","72","92","32"
"02/11/2014","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","44","1","55","79","42"
"02/12/2014","77","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","48","1","60","77","48"
"02/13/2014","90","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","64","1","73","90","48"
"02/14/2014","109","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","64","1","80","109","55"
"02/15/2014","103","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","17","58","1","74","103","44"
"02/16/2014","92","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","48","1","62","92","34"
"02/17/2014","74","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","44","1","55","74","34"
"02/18/2014","83","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","51","0","54","83","39"
"02/19/2014","105","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","74","0","64","105","40"
"02/20/2014","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","51","1","63","79","42"
"02/21/2014","77","Ozone","Pechanga","06-065-0009","AQS","10","77","1","72","63","44"
"02/22/2014","97","Ozone","Pechanga","06-065-0009","AQS","14","97","1","72","79","40"
"02/23/2014","112","Ozone","Pechanga","06-065-0009","AQS","14","112","1","64","89","37"
"02/24/2014","87","Ozone","Pechanga","06-065-0009","AQS","11","87","1","62","85","44"
"02/25/2014","88","PM2.5","Rubidoux","06-065-8001","AQS","7","74","0","56","88","32"
"02/26/2014","64","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","44","0","64","59","20"
"02/27/2014","62","PM10","Indio","06-065-2002","AQS","6","46","0","62","38","15"
"02/28/2014","45","PM10","Indio","06-065-2002","AQS","6","45","0","45","37","22"
"03/01/2014","48","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","48","0","30","34","17"
"03/02/2014","46","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","7","45","0","16","46","18"
"03/03/2014","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","47","0","34","70","22"
"03/04/2014","99","PM2.5","Banning Airport","06-065-0012","AQS","9","49","0","48","99","30"
"03/05/2014","97","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","50","0","54","97","41"
"03/06/2014","85","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","77","0","66","85","30"
"03/07/2014","107","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","47","0","107","64","33"
"03/08/2014","52","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","50","0","52","28","31"
"03/09/2014","58","Ozone","Rubidoux","06-065-8001","AQS","7","58","0","20","27","36"
"03/10/2014","80","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","10","80","1","62","47","38"
"03/11/2014","73","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","64","0","73","53","44"
"03/12/2014","62","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","54","0","62","32","34"
"03/13/2014","64","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","64","0","56","60","27"
"03/14/2014","78","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","67","1","78","71","32"
"03/15/2014","88","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","67","0","88","59","37"
"03/16/2014","71","Ozone","Rubidoux","06-065-8001","AQS","9","71","0","44","55","40"
"03/17/2014","109","PM10","Torres Martinez Administration Site","06-065-1999","AQS","11","93",".","109","64","42"
"03/18/2014","115","PM2.5","Rubidoux","06-065-8001","AQS","5","74","0","81","115","26"
"03/19/2014","61","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","9","61","1","59","45","40"
"03/20/2014","64","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","13","64","1","53","60","41"
"03/21/2014","101","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","101","0","70","68","25"
"03/22/2014","115","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","115","0","100","73","17"
"03/23/2014","105","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","8","105","1","52","85","18"
"03/24/2014","93","PM2.5","Rubidoux","06-065-8001","AQS","7","93","3","57","93","19"
"03/25/2014","115","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","115","0","101","100","14"
"03/26/2014","537","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","67","0","537","38","10"
"03/27/2014","80","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","80","1","62","38","24"
"03/28/2014","77","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","8","77","1","53","58","27"
"03/29/2014","93","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","10","93","1","52","65","34"
"03/30/2014","99","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","74","0","99","45","18"
"03/31/2014","93","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","93","1","68","38","25"
"04/01/2014","126","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","93","0","126","45","10"
"04/02/2014","87","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","84","0","87","70","33"
"04/03/2014","71","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","9","71","3","38","53","25"
"04/04/2014","87","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","87","1","62","54","29"
"04/05/2014","93","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","7","93","1","51","53","29"
"04/06/2014","71","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","9","71","1","47","52","36"
"04/07/2014","71","Ozone","Perris","06-065-6001","AQS","9","71","1","45","53","43"
"04/08/2014","126","Ozone","Temecula","06-065-0016","AQS","11","126","1","51","58","44"
"04/09/2014","101","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","10","101","1","58","60","48"
"04/10/2014","97","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","10","97","1","68","60","45"
"04/11/2014","90","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","10","90","1","54","67","42"
"04/12/2014","169","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","93","0","169","67","17"
"04/13/2014","186","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","87","0","186","61","8"
"04/14/2014","93","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","8","93","1","63","58","38"
"04/15/2014","133","Ozone","Palm Springs","06-065-5001","AQS","9","133","1","60","68","42"
"04/16/2014","140","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","6","140","0","72","80","23"
"04/17/2014","93","Ozone","Banning Airport","06-065-0012","AQS","6","93","0","58","82","29"
"04/18/2014","80","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","80","0","45","69","13"
"04/19/2014","93","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","93","0","53","72","20"
"04/20/2014","115","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","9","115","1","53","78","23"
"04/21/2014","105","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","9","105","0","67","80","25"
"04/22/2014","166","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","119","0","166","70","19"
"04/23/2014","111","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","84","0","111","64","25"
"04/24/2014","126","Ozone","Pechanga","06-065-0009","AQS","9","126","1","60","66","41"
"04/25/2014","150","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","122","0","150","63","25"
"04/26/2014","87","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","5","87","0","59","53","11"
"04/27/2014","90","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","90","0","29","60","18"
"04/28/2014","101","Ozone","Pechanga","06-065-0009","AQS","8","101","1","44","59","35"
"04/29/2014","122","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","5","122","0","58","56","33"
"04/30/2014","147","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","6","147","0","71","61","38"
"05/01/2014","129","Ozone","Pechanga","06-065-0009","AQS","7","129","0","67","51","42"
"05/02/2014","140","Ozone","Pechanga","06-065-0009","AQS","10","140","1","58","55","48"
"05/03/2014","143","Ozone","Pechanga","06-065-0009","AQS","10","143","0","52","61","41"
"05/04/2014","90","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","9","90","0","49","61","27"
"05/05/2014","112","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","112","0","93","59","25"
"05/06/2014","93","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","5","93","0","78","56","13"
"05/07/2014","74","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","5","74","0","68","64","23"
"05/08/2014","93","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","5","93","0","55","67","16"
"05/09/2014","126","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","7","126","0","78","68","25"
"05/10/2014","165","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","119","0","165","67","19"
"05/11/2014","134","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","84","0","134","63","29"
"05/12/2014","90","Ozone","Pechanga","06-065-0009","AQS","7","90","0","69","53","42"
"05/13/2014","100","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","8","100","0","70","52","38"
"05/14/2014","105","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","6","105","0","66","60","40"
"05/15/2014","93","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","9","93","1","49","79","44"
"05/16/2014","187","Ozone","Temecula","06-065-0016","AQS","9","187","1","61","155","49"
"05/17/2014","159","Ozone","Rubidoux","06-065-8001","AQS","16","159","1","78","101","48"
"05/18/2014","119","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","115","0","119","75","10"
"05/19/2014","92","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","90","0","92","71","11"
"05/20/2014","103","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","87","0","103","58","7"
"05/21/2014","77","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","2","77","0","62","55","13"
"05/22/2014","93","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","5","93","0","73","65","15"
"05/23/2014","100","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","2","100","0","50","71","11"
"05/24/2014","129","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","5","129","0","51","81","9"
"05/25/2014","133","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","5","133","0","43","75","8"
"05/26/2014","136","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","6","136","0","44","70","12"
"05/27/2014","150","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","6","150","0","54","77","21"
"05/28/2014","108","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","108","0","75","79","21"
"05/29/2014","115","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","6","115","0","73","77","17"
"05/30/2014","164","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","164","0","61","77","27"
"05/31/2014","143","Ozone","Perris","06-065-6001","AQS","9","143","0","78","77","25"
"06/01/2014","150","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","150","0","56","76","21"
"06/02/2014","173","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","133","0","173","74","27"
"06/03/2014","133","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","133","0","99","68","32"
"06/04/2014","169","Ozone","Palm Springs","06-065-5001","AQS","9","169","0","129","67","34"
"06/05/2014","166","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","6","166","0","119","67","33"
"06/06/2014","166","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","3","166","0","139","80","20"
"06/07/2014","156","Ozone","Joshua Tree NP - Cottonwood","06-065-0008","AQS","3","156","0","74","79","13"
"06/08/2014","197","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","3","197","0","55","81","17"
"06/09/2014","166","Ozone","Perris","06-065-6001","AQS","5","166","0","71","79","22"
"06/10/2014","108","Ozone","Joshua Tree NP - Pinto Wells","06-065-1004","AQS","3","108","0","100","76","17"
