"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2014","41","PM2.5","Humboldt Hill","06-023-1005","AQS","10","18","0",".","41","13"
"01/02/2014","70","PM2.5","Jacobs","06-023-1004","AQS","10","19","0",".","70","13"
"01/03/2014","55","PM2.5","Humboldt Hill","06-023-1005","AQS","10","18","0",".","55","8"
"01/04/2014","39","Ozone","Humboldt Hill","06-023-1005","AQS","9","39","0",".","28","15"
"01/05/2014","63","PM2.5","Jacobs","06-023-1004","AQS","9","38","0",".","63","14"
"01/06/2014","29","Ozone","Humboldt Hill","06-023-1005","AQS","9","29","1",".","12","19"
"01/07/2014","32","PM2.5","Humboldt Hill","06-023-1005","AQS","9","28","1","29","32","23"
"01/08/2014","28","PM2.5","Jacobs","06-023-1004","AQS","9","28","1","13","28","7"
"01/09/2014","30","PM2.5","Humboldt Hill","06-023-1005","AQS","6","27","1","28","30","9"
"01/10/2014","27","PM10","Jacobs","06-023-1004","AQS","9","19","1","27","15","10"
"01/11/2014","34","PM2.5","Humboldt Hill","06-023-1005","AQS","9","32","1","33","34","6"
"01/12/2014","70","PM2.5","Humboldt Hill","06-023-1005","AQS","7","28","0","46","70","8"
"01/13/2014","32","PM2.5","Humboldt Hill","06-023-1005","AQS","8","15","1","25","32","9"
"01/14/2014","63","PM2.5","Jacobs","06-023-1004","AQS","10","34","1","55","63","23"
"01/15/2014","43","PM10","Jacobs","06-023-1004","AQS","10","17","0","43","18","27"
"01/16/2014","39","Ozone","Humboldt Hill","06-023-1005","AQS","6","39","0","35","15","33"
"01/17/2014","49","PM2.5","Jacobs","06-023-1004","AQS","5","31","0","19","49","19"
"01/18/2014","33","PM2.5","Humboldt Hill","06-023-1005","AQS","6","20","0","19","33","9"
"01/19/2014","31","PM10","Jacobs","06-023-1004","AQS","7","27",".","31","28","."
"01/20/2014","52","PM2.5","Jacobs","06-023-1004","AQS","7","28","0","31","52","27"
"01/21/2014","56","PM2.5","Humboldt Hill","06-023-1005","AQS","3","22","0","19","56","9"
"01/22/2014","53","PM2.5","Humboldt Hill","06-023-1005","AQS","5","18","0","27","53","11"
"01/23/2014","56","PM2.5","Jacobs","06-023-1004","AQS","6","37","0","31","56","21"
"01/24/2014","75","PM10","Jacobs","06-023-1004","AQS","5","35","0","75","70","9"
"01/25/2014","58","PM2.5","Humboldt Hill","06-023-1005","AQS","5","28","0","36","58","10"
"01/26/2014","48","PM2.5","Humboldt Hill","06-023-1005","AQS","5","20",".","23","48","."
"01/27/2014","46","PM2.5","Humboldt Hill","06-023-1005","AQS","5","20","0","34","46","14"
"01/28/2014","54","PM10","Jacobs","06-023-1004","AQS","6","19","0","54","28","9"
"01/29/2014","48","PM2.5","Humboldt Hill","06-023-1005","AQS","5","30","0","33","48","6"
"01/30/2014","37","PM2.5","Humboldt Hill","06-023-1005","AQS","5","30","0","28","37","9"
"01/31/2014","31","PM2.5","Humboldt Hill","06-023-1005","AQS","5","29","1","21","31","12"
"02/01/2014","31","Ozone","Jacobs","06-023-1004","AQS","5","31","0","13","10","9"
"02/02/2014","31","Ozone","Humboldt Hill","06-023-1005","AQS","3","31","0","21","18","13"
"02/03/2014","31","Ozone","Jacobs","06-023-1004","AQS","3","31","0","16","17","10"
"02/04/2014","52","PM2.5","Jacobs","06-023-1004","AQS","6","30","0","19","52","17"
"02/05/2014","31","Ozone","Humboldt Hill","06-023-1005","AQS","6","31","1","19","12","23"
"02/06/2014","27","Ozone","Jacobs","06-023-1004","AQS","5","27","0","14","11","2"
"02/07/2014","31","Ozone","Jacobs","06-023-1004","AQS","3","31","0","4","23","3"
"02/08/2014","110","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","27","0","11","110","8"
"02/09/2014","108","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","6","23","0","19","108","9"
"02/10/2014","112","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","29","0","8","112","6"
"02/11/2014","86","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","28","0","14","86","8"
"02/12/2014","69","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","29","0","4","69","2"
"02/13/2014","79","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","6","15","0","9","79","14"
"02/14/2014","59","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","21","0","5","59","9"
"02/15/2014","60","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","31","0","10","60","2"
"02/16/2014","56","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","5","31","0","22","56","8"
"02/17/2014","57","PM2.5","Hoopa Valley Reservation","06-023-0006","AQS","6","30","1","7","57","5"
