"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2014","155","PM2.5","Chico-East Avenue","06-007-0008","AQS","23","38",".","155","28"
"01/02/2014","77","PM2.5","Chico-East Avenue","06-007-0008","AQS","13","31",".","77","34"
"01/03/2014","96","PM2.5","Chico-East Avenue","06-007-0008","AQS","15","35",".","96","35"
"01/04/2014","90","PM2.5","Chico-East Avenue","06-007-0008","AQS","15","41",".","90","26"
"01/05/2014","78","PM2.5","Chico-East Avenue","06-007-0008","AQS","11","40","30","78","28"
"01/06/2014","99","PM2.5","Chico-East Avenue","06-007-0008","AQS","16","34",".","99","32"
"01/07/2014","80","PM2.5","Chico-East Avenue","06-007-0008","AQS","16","14",".","80","33"
"01/08/2014","93","PM2.5","Chico-East Avenue","06-007-0008","AQS","10","30",".","93","34"
"01/09/2014","74","PM2.5","Chico-East Avenue","06-007-0008","AQS","9","34",".","74","26"
"01/10/2014","93","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","10","34",".","93","29"
"01/11/2014","68","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","10","33","20","68","13"
"01/12/2014","44","Ozone","Paradise - Airport","06-007-0007","AQS","2","44",".","36","13"
"01/13/2014","49","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","8","45",".","49","30"
"01/14/2014","62","PM2.5","Chico-East Avenue","06-007-0008","AQS","10","45",".","62","31"
"01/15/2014","70","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","9","46",".","70","34"
"01/16/2014","61","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","10","45",".","61","40"
"01/17/2014","72","PM2.5","Chico-East Avenue","06-007-0008","AQS","10","39","37","72","33"
"01/18/2014","61","PM2.5","TRAFFIC, RURAL PAVED ROAD","06-007-4001","AQS","10","36",".","61","28"
