"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","82","PM2.5","Burbank","06-037-1002","AQS","17","36","20","20","82","41"
"01/02/2010","82","PM2.5","Compton","06-037-1302","AQS","30","36","11","41","82","57"
"01/03/2010","56","PM2.5","Long Beach (South)","06-037-4004","AQS","28","33","13","17","56","49"
"01/04/2010","56","NO2","Long Beach (Hudson)","06-037-4006","AQS","27","31","13","25","47","56"
"01/05/2010","58","NO2","Long Beach (Hudson)","06-037-4006","AQS","30","31","10","31","55","58"
"01/06/2010","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","36","31","10","33","73","67"
"01/07/2010","98","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","39","28","17","61","98","81"
"01/08/2010","90","PM2.5","Compton","06-037-1302","AQS","35","27","9","49","90","82"
"01/09/2010","58","NO2","Pico Rivera #2","06-037-1602","AQS","24","31","6","28","48","58"
"01/10/2010","64","PM2.5","Long Beach (South)","06-037-4004","AQS","23","30","26","29","64","56"
"01/11/2010","74","PM2.5","Long Beach (South)","06-037-4004","AQS","28","28","16","43","74","73"
"01/12/2010","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","26","32","13","52","85","70"
"01/13/2010","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","42","4","24","67","41"
"01/14/2010","65","NO2","Long Beach (Hudson)","06-037-4006","AQS","18","40","9","40","63","65"
"01/15/2010","56","PM2.5","Burbank","06-037-1002","AQS","22","33","4","39","56","56"
"01/16/2010","64","PM2.5","Long Beach (North)","06-037-4002","AQS","28","30","13","35","64","54"
"01/17/2010","67","PM2.5","Burbank","06-037-1002","AQS","15","38","4","27","67","36"
"01/18/2010","86","PM2.5","Santa Clarita","06-037-6012","AQS","9","38","3","25","86","41"
"01/19/2010","56","PM2.5","Burbank","06-037-1002","AQS","16","33","3","19","56","42"
"01/20/2010","58","PM2.5","Santa Clarita","06-037-6012","AQS","22","35","4","23","58","38"
"01/21/2010","41","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","41","3","15","38","36"
"01/22/2010","46","NO2","Pomona","06-037-1701","AQS","11","39","1","11","36","46"
"01/23/2010","72","PM2.5","Burbank","06-037-1002","AQS","19","41","3","27","72","41"
"01/24/2010","71","PM2.5","Long Beach (North)","06-037-4002","AQS","23","37","7","33","71","37"
"01/25/2010","67","PM2.5","Long Beach (North)","06-037-4002","AQS","24","34","7","36","67","48"
"01/26/2010","80","PM2.5","Pico Rivera #2","06-037-1602","AQS","23","30","6","27","80","52"
"01/27/2010","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","35","4","23","52","47"
"01/28/2010","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","35","4","28","56","53"
"01/29/2010","71","PM2.5","Burbank","06-037-1002","AQS","20","31","9","32","71","49"
"01/30/2010","82","PM2.5","Burbank","06-037-1002","AQS","30","39","10","32","82","44"
"01/31/2010","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","39","9","35","89","43"
"02/01/2010","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","35","56","40","93","76"
"02/02/2010","114","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","33","4","39","114","54"
"02/03/2010","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","41","9","36","83","52"
"02/04/2010","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","36","4","25","65","41"
"02/05/2010","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","31","1","17","52","39"
"02/06/2010","39","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","39","4","12","30","32"
"02/07/2010","51","PM2.5","Compton","06-037-1302","AQS","24","40","6","19","51","33"
"02/08/2010","51","PM2.5","Burbank","06-037-1002","AQS","14","36","3","29","51","43"
"02/09/2010","55","PM2.5","Burbank","06-037-1002","AQS","18","33","4","22","55","42"
"02/10/2010","55","PM2.5","Burbank","06-037-1002","AQS","18","37","9","27","55","46"
"02/11/2010","62","PM2.5","Burbank","06-037-1002","AQS","17","35","7","29","62","44"
"02/12/2010","80","PM2.5","Burbank","06-037-1002","AQS","15","41","4","34","80","56"
"02/13/2010","97","NO2","Pomona","06-037-1701","AQS","24","39","4","36","73","97"
"02/14/2010","60","PM2.5","Long Beach (South)","06-037-4004","AQS","33","45","9","31","60","51"
"02/15/2010","64","NO2","Long Beach (Hudson)","06-037-4006","AQS","25","44","9","35","55","64"
"02/16/2010","68","NO2","Long Beach (Hudson)","06-037-4006","AQS","25","42","11","43","58","68"
"02/17/2010","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","32","39","4","42","71","69"
"02/18/2010","123","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","49","7","45","123","56"
"02/19/2010","69","PM2.5","Santa Clarita","06-037-6012","AQS","8","45","4","35","69","35"
"02/20/2010","40","Ozone","West Los Angeles","06-037-0113","AQS","6","40","4","19","33","34"
"02/21/2010","40","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","40","3","20","36","25"
"02/22/2010","49","NO2","Long Beach (Hudson)","06-037-4006","AQS","8","44","7","19","23","49"
"02/23/2010","60","NO2","Long Beach (Hudson)","06-037-4006","AQS","15","39","7","31","46","60"
"02/24/2010","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","40","7","31","60","50"
"02/25/2010","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","42","6","23","62","42"
"02/26/2010","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","34","9","28","64","47"
"02/27/2010","43","PM2.5","Burbank","06-037-1002","AQS","8","42","6","17","43","32"
"02/28/2010","43","PM2.5","Long Beach (North)","06-037-4002","AQS","10","43","6","24","43","34"
"03/01/2010","62","PM2.5","Burbank","06-037-1002","AQS","13","39","4","29","62","41"
"03/02/2010","43","PM2.5","Glendora","06-037-0016","AQS","9","40","3","24","43","37"
"03/03/2010","43","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","43","4","18","35","32"
"03/04/2010","71","NO2","Pomona","06-037-1701","AQS","9","45","3","17","23","71"
"03/05/2010","51","NO2","West Los Angeles","06-037-0113","AQS","11","46","6","29","43","51"
"03/06/2010","43","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","43","0","8","39","39"
"03/07/2010","44","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","44","4","18","25","36"
"03/08/2010","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","41","3","32","56","33"
"03/09/2010","59","PM2.5","Santa Clarita","06-037-6012","AQS","6","40","3","17","59","49"
"03/10/2010","55","NO2","Santa Clarita","06-037-6012","AQS","8","45","3","19","46","55"
"03/11/2010","52","NO2","Pomona","06-037-1701","AQS","13","46","6","28","51","52"
"03/12/2010","56","NO2","Compton","06-037-1302","AQS","22","44","7","34","55","56"
"03/13/2010","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","43","3","30","61","39"
"03/14/2010","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","50","4","31","54","45"
"03/15/2010","65","NO2","Long Beach (North)","06-037-4002","AQS","23","51","6","31","51","65"
"03/16/2010","62","NO2","Long Beach (Hudson)","06-037-4006","AQS","14","58","3","41","42","62"
"03/17/2010","67","Ozone","Reseda","06-037-1201","AQS","16","67","4","35","42","66"
"03/18/2010","74","Ozone","Reseda","06-037-1201","AQS","13","74","7","43","72","54"
"03/19/2010","78","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","49","7","47","78","58"
"03/20/2010","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","84","4","47","84","62"
"03/21/2010","93","Ozone","Reseda","06-037-1201","AQS","15","93","10","44","80","68"
"03/22/2010","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","61","6","43","74","52"
"03/23/2010","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","50","4","39","67","52"
"03/24/2010","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","67","7","47","77","42"
"03/25/2010","71","PM2.5","Burbank","06-037-1002","AQS","7","46","4","34","71","38"
"03/26/2010","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","47","3","32","57","47"
"03/27/2010","61","PM10","Long Beach (South)","06-037-4004","AQS","11","58","7","61","51","57"
"03/28/2010","84","Ozone","Reseda","06-037-1201","AQS","13","84","4","31","31","46"
"03/29/2010","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","20","84","7","38","51","58"
"03/30/2010","55","PM2.5","Santa Clarita","06-037-6012","AQS","6","41","3","32","55","32"
"03/31/2010","46","Ozone","Reseda","06-037-1201","AQS","5","46","3","41","40","34"
"04/01/2010","48","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","48","3","22","26","40"
