"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","72","PM2.5","Livermore","06-001-0007","AQS","6","19","3",".","72","30"
"01/02/2010","51","PM2.5","Berkeley","06-001-2004","AQS","11","24","4","14","51","27"
"01/03/2010","60","PM2.5","Livermore","06-001-0007","AQS","13","19","3",".","60","26"
"01/04/2010","90","PM2.5","Livermore","06-001-0007","AQS","15","14","3",".","90","31"
"01/05/2010","90","PM2.5","Oakland West","06-001-0011","AQS","16","9","9",".","90","31"
"01/06/2010","99","PM2.5","Oakland West","06-001-0011","AQS","13","6","13",".","99","29"
"01/07/2010","100","PM2.5","Oakland West","06-001-0011","AQS","10","5","7",".","100","25"
"01/08/2010","77","PM2.5","Berkeley","06-001-2004","AQS","13","3","11","30","77","27"
"01/09/2010","70","PM2.5","Berkeley","06-001-2004","AQS","16","6","4",".","70","28"
"01/10/2010","68","PM2.5","Oakland West","06-001-0011","AQS","17","8","4",".","68","24"
"01/11/2010","68","PM2.5","Oakland West","06-001-0011","AQS","10","13","4",".","68","25"
"01/12/2010","33","Ozone","Livermore","06-001-0007","AQS","9","33","4",".","21","25"
"01/13/2010","45","PM2.5","Oakland West","06-001-0011","AQS","7","34","10",".","45","38"
"01/14/2010","52","PM2.5","Oakland West","06-001-0011","AQS","11","26","4","20","52","38"
"01/15/2010","72","PM2.5","Oakland West","06-001-0011","AQS","13","5","6",".","72","38"
"01/16/2010","85","PM2.5","Livermore","06-001-0007","AQS","13","24","9",".","85","32"
"01/17/2010","33","PM2.5","Livermore","06-001-0007","AQS","6","32","1",".","33","21"
"01/18/2010","35","Ozone","Livermore","06-001-0007","AQS","5","35","1",".","25","27"
"01/19/2010","37","Ozone","Livermore","06-001-0007","AQS","5","37","3",".","23","25"
"01/20/2010","35","Ozone","Oakland","06-001-0009","AQS","5","35","1","11","25","26"
"01/21/2010","40","NO2","Oakland West","06-001-0011","AQS","5","31","1",".","17","40"
"01/22/2010","37","NO2","Oakland West","06-001-0011","AQS","8","31","1",".","30","37"
"01/23/2010","45","PM2.5","Livermore","06-001-0007","AQS","14","31","4",".","45","34"
"01/24/2010","49","PM2.5","Livermore","06-001-0007","AQS","15","23","4",".","49","27"
"01/25/2010","31","NO2","Livermore","06-001-0007","AQS","5","25","3",".","22","31"
"01/26/2010","39","PM2.5","Livermore","06-001-0007","AQS","7","19","1","10","39","27"
"01/27/2010","57","PM2.5","Fremont - Chapel Way","06-001-1001","AQS","10","18","10",".","57","32"
"01/28/2010","66","PM2.5","Oakland West","06-001-0011","AQS","13","14","4",".","66","31"
"01/29/2010","68","PM2.5","Oakland West","06-001-0011","AQS","14","26","4",".","68","28"
