"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","81","PM2.5","Napa","06-055-0003","AQS",".","14",".","81","20"
"01/02/2010","52","PM2.5","Napa","06-055-0003","AQS","9","22","12","52","20"
"01/03/2010","58","PM2.5","Napa","06-055-0003","AQS","10","16",".","58","15"
"01/04/2010","60","PM2.5","Napa","06-055-0003","AQS","8","16",".","60","22"
"01/05/2010","70","PM2.5","Napa","06-055-0003","AQS","9","7",".","70","17"
"01/06/2010","16","NO2","Napa","06-055-0003","AQS","8","6",".",".","16"
"01/07/2010","14","NO2","Napa","06-055-0003","AQS","10","4",".",".","14"
"01/08/2010","65","PM2.5","Napa","06-055-0003","AQS","6","5","20","65","15"
"01/09/2010","50","PM2.5","Napa","06-055-0003","AQS","6","5",".","50","14"
"01/10/2010","42","PM2.5","Napa","06-055-0003","AQS","5","6",".","42","13"
"01/11/2010","61","PM2.5","Napa","06-055-0003","AQS","7","8",".","61","17"
"01/12/2010","41","PM2.5","Napa","06-055-0003","AQS","8","32",".","41","25"
"01/13/2010","38","PM2.5","Napa","06-055-0003","AQS","6","32",".","38","32"
"01/14/2010","58","PM2.5","Napa","06-055-0003","AQS","9","15","19","58","25"
"01/15/2010","58","PM2.5","Napa","06-055-0003","AQS","7","19",".","58","19"
"01/16/2010","72","PM2.5","Napa","06-055-0003","AQS","6","15",".","72","15"
"01/17/2010","34","PM2.5","Napa","06-055-0003","AQS","3","31",".","34","11"
"01/18/2010","35","PM2.5","Napa","06-055-0003","AQS","2","34",".","35","10"
"01/19/2010","35","PM2.5","Napa","06-055-0003","AQS","5","33",".","35","30"
"01/20/2010","35","Ozone","Napa","06-055-0003","AQS","5","35","9","22","16"
"01/21/2010","32","Ozone","Napa","06-055-0003","AQS","5","32",".","26","18"
"01/22/2010","59","PM2.5","Napa","06-055-0003","AQS","13","25",".","59","28"
"01/23/2010","63","PM2.5","Napa","06-055-0003","AQS","14","29",".","63","27"
"01/24/2010","51","PM2.5","Napa","06-055-0003","AQS","8","26",".","51","14"
"01/25/2010","36","PM2.5","Napa","06-055-0003","AQS","3","25",".","36","9"
"01/26/2010","46","PM2.5","Napa","06-055-0003","AQS","8","19","11","46","23"
"01/27/2010","40","PM2.5","Napa","06-055-0003","AQS","8","11",".","40","17"
"01/28/2010","55","PM2.5","Napa","06-055-0003","AQS","7","17",".","55","26"
"01/29/2010","60","PM2.5","Napa","06-055-0003","AQS","6","20",".","60","20"
"01/30/2010","56","PM2.5","Napa","06-055-0003","AQS","8","31",".","56","25"
"01/31/2010","48","PM2.5","Napa","06-055-0003","AQS","10","19",".","48","25"
"02/01/2010","61","PM2.5","Napa","06-055-0003","AQS","10","20","19","61","24"
"02/02/2010","64","PM2.5","Napa","06-055-0003","AQS","13","21",".","64","25"
"02/03/2010","52","PM2.5","Napa","06-055-0003","AQS","7","31",".","52","22"
"02/04/2010","52","PM2.5","Napa","06-055-0003","AQS","6","27",".","52","21"
"02/05/2010","45","PM2.5","Napa","06-055-0003","AQS","6","32",".","45","27"
"02/06/2010","34","Ozone","Napa","06-055-0003","AQS","6","34",".","33","22"
"02/07/2010","46","PM2.5","Napa","06-055-0003","AQS","8","31","15","46","18"
"02/08/2010","43","PM2.5","Napa","06-055-0003","AQS","7","27",".","43","23"
"02/09/2010","38","PM2.5","Napa","06-055-0003","AQS","6","34",".","38","27"
"02/10/2010","33","PM2.5","Napa","06-055-0003","AQS","7","29",".","33","12"
"02/11/2010","44","PM2.5","Napa","06-055-0003","AQS","7","36",".","44","25"
"02/12/2010","37","PM2.5","Napa","06-055-0003","AQS","3","29",".","37","18"
"02/13/2010","42","PM2.5","Napa","06-055-0003","AQS","6","34","12","42","25"
"02/14/2010","46","PM2.5","Napa","06-055-0003","AQS","6","28",".","46","16"
"02/15/2010","40","PM2.5","Napa","06-055-0003","AQS","5","29",".","40","11"
"02/16/2010","35","PM2.5","Napa","06-055-0003","AQS","8","23",".","35","26"
"02/17/2010","46","PM2.5","Napa","06-055-0003","AQS","8","28",".","46","26"
"02/18/2010","66","PM2.5","Napa","06-055-0003","AQS",".",".",".","66","."
"02/19/2010","39","PM2.5","Napa","06-055-0003","AQS","3","29","14","39","11"
"02/20/2010","42","PM2.5","Napa","06-055-0003","AQS","5","35",".","42","15"
"02/21/2010","31","Ozone","Napa","06-055-0003","AQS","3","31",".","27","17"
"02/22/2010","35","PM2.5","Napa","06-055-0003","AQS","5","33",".","35","22"
"02/23/2010","40","PM2.5","Napa","06-055-0003","AQS","5","29",".","40","24"
"02/24/2010","30","Ozone","Napa","06-055-0003","AQS","3","30",".","27","18"
"02/25/2010","36","PM2.5","Napa","06-055-0003","AQS","5","30","12","36","13"
"02/26/2010","54","PM2.5","Napa","06-055-0003","AQS","6","31",".","54","26"
"02/27/2010","36","Ozone","Napa","06-055-0003","AQS","6","36",".","29","20"
"02/28/2010","45","PM2.5","Napa","06-055-0003","AQS","6","31",".","45","12"
"03/01/2010","48","PM2.5","Napa","06-055-0003","AQS",".","33",".","48","12"
"03/02/2010","35","PM2.5","Napa","06-055-0003","AQS","6","33",".","35","26"
"03/03/2010","39","Ozone","Napa","06-055-0003","AQS","6","39","6","19","21"
"03/04/2010","31","Ozone","Napa","06-055-0003","AQS","5","31",".","28","21"
"03/05/2010","39","PM2.5","Napa","06-055-0003","AQS","5","36",".","39","12"
"03/06/2010","40","PM2.5","Napa","06-055-0003","AQS","6","29",".","40","23"
"03/07/2010","48","PM2.5","Napa","06-055-0003","AQS","8","31",".","48","15"
"03/08/2010","39","Ozone","Napa","06-055-0003","AQS","5","39",".","32","19"
"03/09/2010","37","PM2.5","Napa","06-055-0003","AQS","7","34","11","37","17"
"03/10/2010","36","Ozone","Napa","06-055-0003","AQS","6","36",".","28","22"
"03/11/2010","38","PM2.5","Napa","06-055-0003","AQS","10","36",".","38","18"
"03/12/2010","43","PM2.5","Napa","06-055-0003","AQS","5","33",".","43","26"
"03/13/2010","37","Ozone","Napa","06-055-0003","AQS","6","37",".","32","24"
"03/14/2010","34","Ozone","Napa","06-055-0003","AQS","5","34",".","30","15"
"03/15/2010","42","PM2.5","Napa","06-055-0003","AQS","6","40",".","42","27"
"03/16/2010","52","PM2.5","Napa","06-055-0003","AQS","7","40",".","52","24"
"03/17/2010","43","PM2.5","Napa","06-055-0003","AQS","6","40","16","43","16"
"03/18/2010","43","Ozone","Napa","06-055-0003","AQS","7","43",".","33","13"
"03/19/2010","41","Ozone","Napa","06-055-0003","AQS","5","41",".","33","24"
"03/20/2010","41","Ozone","Napa","06-055-0003","AQS","5","41",".","36","19"
"03/21/2010","31","PM2.5","Napa","06-055-0003","AQS","5","31","11","31","15"
"03/22/2010","34","Ozone","Napa","06-055-0003","AQS","7","34",".","33","22"
"03/23/2010","43","Ozone","Napa","06-055-0003","AQS","5","43",".","23","13"
"03/24/2010","39","Ozone","Napa","06-055-0003","AQS","5","39",".","25","17"
"03/25/2010","40","Ozone","Napa","06-055-0003","AQS","5","40",".","19","23"
"03/26/2010","39","Ozone","Napa","06-055-0003","AQS","6","39",".","23","21"
"03/27/2010","43","PM2.5","Napa","06-055-0003","AQS","7","42","17","43","20"
"03/28/2010","45","Ozone","Napa","06-055-0003","AQS","5","45",".","31","12"
"03/29/2010","38","Ozone","Napa","06-055-0003","AQS","3","38",".","28","16"
"03/30/2010","47","Ozone","Napa","06-055-0003","AQS","3","47",".","15","8"
"03/31/2010","42","Ozone","Napa","06-055-0003","AQS","5","42",".","15","18"
"04/01/2010","38","Ozone","Napa","06-055-0003","AQS","6","38",".","18","19"
"04/02/2010","34","PM2.5","Napa","06-055-0003","AQS","6","34","10","34","21"
"04/03/2010","41","PM2.5","Napa","06-055-0003","AQS","7","38",".","41","18"
"04/04/2010","37","Ozone","Napa","06-055-0003","AQS","6","37",".","29","15"
"04/05/2010","44","Ozone","Napa","06-055-0003","AQS","7","44",".","18","19"
"04/06/2010","40","Ozone","Napa","06-055-0003","AQS","11","40",".","30","21"
"04/07/2010","37","Ozone","Napa","06-055-0003","AQS","6","37",".","26","16"
"04/08/2010","36","Ozone","Napa","06-055-0003","AQS","5","36","19","30","18"
"04/09/2010","39","Ozone","Napa","06-055-0003","AQS","6","39",".","33","22"
"04/10/2010","46","PM2.5","Napa","06-055-0003","AQS","6","44",".","46","19"
"04/11/2010","44","Ozone","Napa","06-055-0003","AQS","3","44",".","30","8"
"04/12/2010","42","Ozone","Napa","06-055-0003","AQS","5","42",".","16","19"
"04/13/2010","39","Ozone","Napa","06-055-0003","AQS","6","39",".","29","13"
"04/14/2010","39","Ozone","Napa","06-055-0003","AQS","5","39","13","31","12"
"04/15/2010","44","Ozone","Napa","06-055-0003","AQS","5","44",".","23","16"
"04/16/2010","40","Ozone","Napa","06-055-0003","AQS","5","40",".","20","20"
"04/17/2010","38","Ozone","Napa","06-055-0003","AQS","3","38",".","26","13"
"04/18/2010","45","Ozone","Napa","06-055-0003","AQS","3","45",".","23","10"
"04/19/2010","39","Ozone","Napa","06-055-0003","AQS","3","39",".","17","16"
"04/20/2010","44","Ozone","Napa","06-055-0003","AQS","2","44","6","13","8"
"04/21/2010","34","Ozone","Napa","06-055-0003","AQS","3","34",".","20","17"
"04/22/2010","39","Ozone","Napa","06-055-0003","AQS","3","39",".","24","24"
"04/23/2010","47","PM2.5","Napa","06-055-0003","AQS","5","38",".","47","15"
"04/24/2010","39","PM2.5","Napa","06-055-0003","AQS","3","39",".","39","12"
"04/25/2010","45","Ozone","Napa","06-055-0003","AQS","3","45",".","40","13"
"04/26/2010","45","Ozone","Napa","06-055-0003","AQS","3","45","16","31","16"
"04/27/2010","40","Ozone","Napa","06-055-0003","AQS","2","40",".","13","4"
"04/28/2010","43","Ozone","Napa","06-055-0003","AQS","3","43",".","13","16"
"04/29/2010","37","Ozone","Napa","06-055-0003","AQS","7","37",".","20","20"
"04/30/2010","38","Ozone","Napa","06-055-0003","AQS","3","38",".","25","13"
"05/01/2010","34","Ozone","Napa","06-055-0003","AQS","3","34",".","18","12"
"05/02/2010","80","Ozone","Napa","06-055-0003","AQS","3","80","10","18","18"
"05/03/2010","29","Ozone","Napa","06-055-0003","AQS","3","29",".","27","15"
"05/04/2010","37","Ozone","Napa","06-055-0003","AQS","3","37",".","23","9"
"05/05/2010","45","Ozone","Napa","06-055-0003","AQS","3","45",".","29","21"
"05/06/2010","44","Ozone","Napa","06-055-0003","AQS","3","44",".","15","18"
"05/07/2010","33","Ozone","Napa","06-055-0003","AQS","5","33",".","25","17"
"05/08/2010","35","Ozone","Napa","06-055-0003","AQS","3","35","14","27","12"
"05/09/2010","38","Ozone","Napa","06-055-0003","AQS","2","38",".","11","3"
"05/10/2010","39","Ozone","Napa","06-055-0003","AQS","3","39",".","16","10"
"05/11/2010","34","Ozone","Napa","06-055-0003","AQS","6","34",".","24","14"
"05/12/2010","35","PM2.5","Napa","06-055-0003","AQS","5","30",".","35","13"
"05/13/2010","43","PM2.5","Napa","06-055-0003","AQS","3","32",".","43","10"
"05/14/2010","42","PM2.5","Napa","06-055-0003","AQS","3","33","17","42","8"
"05/15/2010","38","PM2.5","Napa","06-055-0003","AQS","3","34",".","38","6"
"05/16/2010","39","Ozone","Napa","06-055-0003","AQS","3","39",".","24","4"
"05/17/2010","33","Ozone","Napa","06-055-0003","AQS","3","33",".","14","13"
"05/18/2010","36","Ozone","Napa","06-055-0003","AQS","3","36",".","13","11"
"05/19/2010","37","Ozone","Napa","06-055-0003","AQS","3","37",".","20","14"
"05/20/2010","42","Ozone","Napa","06-055-0003","AQS","3","42","12","18","14"
"05/21/2010","36","Ozone","Napa","06-055-0003","AQS","5","36",".","13","17"
"05/22/2010","38","Ozone","Napa","06-055-0003","AQS","6","38",".","9","16"
"05/23/2010","35","Ozone","Napa","06-055-0003","AQS","3","35",".","14","8"
"05/24/2010","36","Ozone","Napa","06-055-0003","AQS","3","36",".","9","9"
"05/25/2010","31","Ozone","Napa","06-055-0003","AQS","2","31",".","8","16"
"05/26/2010","14","PM2.5","Napa","06-055-0003","AQS",".",".","8","14","."
"05/27/2010","38","Ozone","Napa","06-055-0003","AQS",".","38",".","7","14"
"05/28/2010","40","Ozone","Napa","06-055-0003","AQS","3","40",".","17","16"
"05/29/2010","43","Ozone","Napa","06-055-0003","AQS","3","43",".","17","13"
"05/30/2010","44","Ozone","Napa","06-055-0003","AQS","2","44",".","33","13"
"05/31/2010","24","Ozone","Napa","06-055-0003","AQS","0","24",".","13","5"
"06/01/2010","31","Ozone","Napa","06-055-0003","AQS","0","31","9","15","6"
"06/02/2010","25","Ozone","Napa","06-055-0003","AQS","3","25",".","14","8"
"06/03/2010","32","Ozone","Napa","06-055-0003","AQS","3","32",".","12","6"
"06/04/2010","18","Ozone","Napa","06-055-0003","AQS","5","18",".","15","7"
"06/05/2010","30","Ozone","Napa","06-055-0003","AQS","3","30",".","15","8"
"06/06/2010","24","Ozone","Napa","06-055-0003","AQS","3","24",".","11","5"
"06/07/2010","31","Ozone","Napa","06-055-0003","AQS","3","31","14","23","7"
"06/08/2010","33","PM2.5","Napa","06-055-0003","AQS","3","31",".","33","7"
"06/09/2010","33","Ozone","Napa","06-055-0003","AQS","3","33",".","16","8"
"06/10/2010","34","Ozone","Napa","06-055-0003","AQS","3","34",".","20","13"
"06/11/2010","37","Ozone","Napa","06-055-0003","AQS","3","37",".","6","18"
"06/12/2010","44","Ozone","Napa","06-055-0003","AQS","3","44",".","10","13"
"06/13/2010","48","PM2.5","Napa","06-055-0003","AQS","5","46","22","48","10"
"06/14/2010","58","PM2.5","Napa","06-055-0003","AQS","5","33",".","58","7"
"06/15/2010","59","PM2.5","Napa","06-055-0003","AQS","5","32",".","59","10"
"06/16/2010","39","Ozone","Napa","06-055-0003","AQS","5","39",".","35","12"
"06/17/2010","38","PM2.5","Napa","06-055-0003","AQS","5","38",".","38","13"
"06/18/2010","44","PM2.5","Napa","06-055-0003","AQS","5","31",".","44","7"
"06/19/2010","32","Ozone","Napa","06-055-0003","AQS","5","32","15","18","8"
"06/20/2010","35","Ozone","Napa","06-055-0003","AQS","5","35",".","26","8"
"06/21/2010","40","PM2.5","Napa","06-055-0003","AQS","5","33",".","40","10"
"06/22/2010","43","PM2.5","Napa","06-055-0003","AQS","3","33",".","43","12"
"06/23/2010","35","PM2.5","Napa","06-055-0003","AQS","3","28",".","35","8"
"06/24/2010","29","Ozone","Napa","06-055-0003","AQS","3","29",".","28","8"
"06/25/2010","29","Ozone","Napa","06-055-0003","AQS","5","29","10","25","7"
"06/26/2010","41","PM2.5","Napa","06-055-0003","AQS","5","29",".","41","6"
"06/27/2010","54","PM2.5","Napa","06-055-0003","AQS","5","48",".","54","8"
"06/28/2010","54","PM2.5","Napa","06-055-0003","AQS","5","36",".","54","14"
"06/29/2010","49","PM2.5","Napa","06-055-0003","AQS","5","33",".","49","8"
"06/30/2010","42","PM2.5","Napa","06-055-0003","AQS","5","30",".","42","11"
"07/01/2010","35","PM2.5","Napa","06-055-0003","AQS","5","33","21","35","10"
"07/02/2010","35","PM2.5","Napa","06-055-0003","AQS","6","33",".","35","12"
"07/03/2010","42","PM2.5","Napa","06-055-0003","AQS","6","41",".","42","13"
"07/04/2010","56","PM2.5","Napa","06-055-0003","AQS","6","43",".","56","8"
"07/05/2010","53","PM2.5","Napa","06-055-0003","AQS","6","37",".","53","6"
"07/06/2010","35","Ozone","Napa","06-055-0003","AQS","6","35",".","28","6"
"07/07/2010","38","Ozone","Napa","06-055-0003","AQS","6","38","15","26","6"
"07/08/2010","35","Ozone","Napa","06-055-0003","AQS","6","35",".","18","7"
"07/09/2010","35","Ozone","Napa","06-055-0003","AQS","5","35",".","23","6"
"07/10/2010","40","Ozone","Napa","06-055-0003","AQS","5","40",".","26","5"
"07/11/2010","39","Ozone","Napa","06-055-0003","AQS","5","39",".","32","5"
"07/12/2010","35","Ozone","Napa","06-055-0003","AQS","5","35",".","18","5"
