"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","147","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","20","41","3","35","147","37"
"01/02/2010","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","18","41","3","36","56","42"
"01/03/2010","43","NO2","Mira Loma (Bellegrave)","06-065-0004","AQS","10","40","3","25","41","43"
"01/04/2010","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","41","3","45","63","56"
"01/05/2010","69","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","42","4","42","69","54"
"01/06/2010","77","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","37","4","39","77","48"
"01/07/2010","95","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","36","6","45","95","50"
"01/08/2010","54","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","35","4","42","54","49"
"01/09/2010","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","39","3","31","58","40"
"01/10/2010","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","40",".","31","59","44"
"01/11/2010","47","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","40","4","45","47","45"
"01/12/2010","69","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","44","6","47","69","47"
"01/13/2010","102","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","43","3","71","102","39"
"01/14/2010","101","PM10","Torres Martinez Administration Site","06-065-1999","AQS","10","47","3","101","40","33"
"01/15/2010","52","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","42","3","41","52","48"
"01/16/2010","75","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","44","3","39","75","40"
"01/17/2010","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","46","3","31","79","34"
"01/18/2010","53","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","36","1","34","53","33"
"01/19/2010","53","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","39","9","19","53","35"
"01/20/2010","44","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","40","1","16","44","25"
"01/21/2010","44","Ozone","Mira Loma (Bellegrave)","06-065-0004","AQS","6","44","1","11","31","34"
"01/22/2010","43","Ozone","Morongo Air Monitoring Station","06-065-1016","AQS","8","43","1","11","36","37"
"01/23/2010","73","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","41","3","19","73","35"
"01/24/2010","85","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","42","3","24","85","34"
"01/25/2010","83","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","42","3","27","83","46"
"01/26/2010","89","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","43","4","33","89","43"
"01/27/2010","75","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","35","3","17","75","42"
"01/28/2010","48","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","40","3","22","48","40"
"01/29/2010","78","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","40","4","26","78","37"
"01/30/2010","102","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","44","4","30","102","35"
"01/31/2010","115","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","48","3","27","115","39"
"02/01/2010","100","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","46","4","44","100","41"
"02/02/2010","114","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","47","6","30","114","41"
"02/03/2010","104","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","45","4","53","104","42"
"02/04/2010","78","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","51","3","61","78","32"
"02/05/2010","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","42","3","44","56","31"
"02/06/2010","38","Ozone","Mira Loma (Bellegrave)","06-065-0004","AQS","3","38","3","23","30","20"
"02/07/2010","43","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","5","42","1","13","43","27"
"02/08/2010","57","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","42","3","20","57","35"
"02/09/2010","55","PM2.5","Rubidoux","06-065-8001","AQS","7","39","4","20","55","42"
"02/10/2010","56","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","39","3","16","56","39"
"02/11/2010","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","44","4","23","72","37"
"02/12/2010","119","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","44","3","35","119","42"
"02/13/2010","92","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","44","3","43","92","45"
"02/14/2010","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","46","3","24","63","45"
"02/15/2010","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","47","4","28","59","46"
"02/16/2010","53","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","46","6","30","53","48"
"02/17/2010","58","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","45","4","32","58","45"
"02/18/2010","85","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","80","4","39","85","40"
"02/19/2010","76","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","54",".","76","74","36"
"02/20/2010","44","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","3","42",".","12","44","21"
"02/21/2010","45","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","5","43",".","33","45","24"
"02/22/2010","70","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","43",".","70","28","22"
"02/23/2010","44","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","44",".","29","44","43"
