"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2010","27","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","27",".","14"
"01/02/2010","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","6","19"
"01/03/2010","27","PM2.5","Hollister","06-069-0002","AQS","26",".","27"
"01/04/2010","50","PM2.5","Hollister","06-069-0002","AQS","33",".","50"
"01/05/2010","55","PM2.5","Hollister","06-069-0002","AQS","32",".","55"
"01/06/2010","53","PM2.5","Hollister","06-069-0002","AQS","31",".","53"
"01/07/2010","66","PM2.5","Hollister","06-069-0002","AQS","31",".","66"
"01/08/2010","55","PM2.5","Hollister","06-069-0002","AQS","27","19","55"
"01/09/2010","56","PM2.5","Hollister","06-069-0002","AQS","21",".","56"
"01/10/2010","45","PM2.5","Hollister","06-069-0002","AQS","27",".","45"
"01/11/2010","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39",".","31"
"01/12/2010","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36",".","18"
"01/13/2010","39","Ozone","Hollister","06-069-0002","AQS","39",".","20"
"01/14/2010","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35",".","23"
"01/15/2010","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38",".","37"
"01/16/2010","40","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","40",".","26"
"01/17/2010","38","Ozone","Hollister","06-069-0002","AQS","38",".","17"
"01/18/2010","40","Ozone","Hollister","06-069-0002","AQS","40",".","13"
"01/19/2010","40","Ozone","Hollister","06-069-0002","AQS","40",".","14"
"01/20/2010","42","Ozone","Hollister","06-069-0002","AQS","42",".","10"
"01/21/2010","39","Ozone","Hollister","06-069-0002","AQS","39",".","5"
"01/22/2010","36","Ozone","Hollister","06-069-0002","AQS","36","3","5"
"01/23/2010","36","Ozone","Hollister","06-069-0002","AQS","36",".","10"
"01/24/2010","28","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","28",".","25"
"01/25/2010","37","Ozone","Hollister","06-069-0002","AQS","37",".","26"
"01/26/2010","35","Ozone","Hollister","06-069-0002","AQS","35","6","20"
"01/27/2010","58","PM2.5","Hollister","06-069-0002","AQS","30",".","58"
"01/28/2010","48","PM2.5","Hollister","06-069-0002","AQS","28",".","48"
"01/29/2010","38","PM2.5","Hollister","06-069-0002","AQS","33",".","38"
"01/30/2010","37","Ozone","Hollister","06-069-0002","AQS","37",".","14"
"01/31/2010","32","Ozone","Hollister","06-069-0002","AQS","32",".","25"
"02/01/2010","35","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","35","7","15"
"02/02/2010","39","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","39",".","18"
"02/03/2010","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37",".","22"
"02/04/2010","36","Ozone","Hollister","06-069-0002","AQS","36",".","20"
"02/05/2010","36","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","36",".","6"
"02/06/2010","36","Ozone","Hollister","06-069-0002","AQS","36",".","11"
"02/07/2010","32","Ozone","Hollister","06-069-0002","AQS","32","11","19"
"02/08/2010","31","Ozone","Hollister","06-069-0002","AQS","31",".","17"
"02/09/2010","41","Ozone","Hollister","06-069-0002","AQS","41",".","11"
"02/10/2010","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31",".","19"
"02/11/2010","29","Ozone","Hollister","06-069-0002","AQS","29",".","21"
"02/12/2010","31","Ozone","Hollister","06-069-0002","AQS","31",".","15"
"02/13/2010","32","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","32","6","22"
"02/14/2010","50","PM2.5","Hollister","06-069-0002","AQS","35",".","50"
