"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM25"
"03/30/2010","21","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","21"
"04/02/2010","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"04/05/2010","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"04/08/2010","56","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","56"
"04/11/2010","39","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","39"
"04/14/2010","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"04/17/2010","58","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","58"
"04/20/2010","29","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","29"
"04/23/2010","35","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","35"
"04/26/2010","57","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","57"
"04/29/2010","15","PM2.5","Quincy-N Church Street","06-063-1006","AQS","15"
"05/02/2010","21","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","21"
"05/05/2010","33","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","33"
"05/08/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"05/11/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"05/14/2010","33","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","33"
"05/17/2010","59","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","59"
"05/20/2010","18","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","18"
"05/23/2010","17","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","17"
"05/26/2010","29","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","29"
"05/29/2010","29","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","29"
"06/01/2010","21","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","21"
"06/04/2010","4","PM2.5","Quincy-N Church Street","06-063-1006","AQS","4"
"06/07/2010","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"06/10/2010","10","PM2.5","Quincy-N Church Street","06-063-1006","AQS","10"
"06/13/2010","17","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","17"
"06/16/2010","10","PM2.5","Quincy-N Church Street","06-063-1006","AQS","10"
"06/19/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"06/22/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"06/25/2010","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"06/28/2010","38","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","38"
"07/01/2010","17","PM2.5","Quincy-N Church Street","06-063-1006","AQS","17"
"07/04/2010","11","PM2.5","Quincy-N Church Street","06-063-1006","AQS","11"
"07/07/2010","14","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","14"
"07/10/2010","14","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","14"
"07/13/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"07/16/2010","26","PM2.5","Quincy-N Church Street","06-063-1006","AQS","26"
"07/19/2010","21","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","21"
"07/22/2010","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"07/25/2010","38","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","38"
"07/28/2010","21","PM2.5","Quincy-N Church Street","06-063-1006","AQS","21"
"07/31/2010","18","PM2.5","Quincy-N Church Street","06-063-1006","AQS","18"
"08/03/2010","29","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","29"
"08/06/2010","31","PM2.5","Quincy-N Church Street","06-063-1006","AQS","31"
"08/09/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"08/12/2010","16","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","16"
"08/15/2010","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"08/18/2010","17","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","17"
"08/21/2010","20","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","20"
"08/24/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"08/27/2010","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"08/30/2010","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"09/02/2010","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"09/05/2010","24","PM2.5","Quincy-N Church Street","06-063-1006","AQS","24"
"09/08/2010","13","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","13"
"09/09/2010","20","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","20"
"09/11/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"09/12/2010","15","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","15"
"09/14/2010","22","PM2.5","Quincy-N Church Street","06-063-1006","AQS","22"
"09/17/2010","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"09/20/2010","13","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","13"
"09/23/2010","20","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","20"
"09/26/2010","23","PM2.5","Quincy-N Church Street","06-063-1006","AQS","23"
"09/29/2010","25","PM2.5","Quincy-N Church Street","06-063-1006","AQS","25"
"10/02/2010","30","PM2.5","Quincy-N Church Street","06-063-1006","AQS","30"
"10/05/2010","14","PM2.5","Quincy-N Church Street","06-063-1006","AQS","14"
"10/08/2010","45","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","45"
"10/11/2010","21","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","21"
"10/14/2010","41","PM2.5","Quincy-N Church Street","06-063-1006","AQS","41"
"10/17/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"10/20/2010","46","PM2.5","Quincy-N Church Street","06-063-1006","AQS","46"
"10/23/2010","25","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","25"
"10/26/2010","68","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","68"
"10/29/2010","54","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","54"
"11/01/2010","50","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","50"
"11/04/2010","55","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","55"
"11/07/2010","18","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","18"
"11/10/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"11/13/2010","64","PM2.5","Quincy-N Church Street","06-063-1006","AQS","64"
"11/16/2010","82","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","82"
"11/19/2010","27","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","27"
"11/22/2010","13","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","13"
"11/25/2010","65","PM2.5","Quincy-N Church Street","06-063-1006","AQS","65"
"11/28/2010","76","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","76"
"12/01/2010","103","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","103"
"12/04/2010","89","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","89"
"12/07/2010","110","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","110"
"12/10/2010","54","PM2.5","Quincy-N Church Street","06-063-1006","AQS","54"
"12/13/2010","101","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","101"
"12/16/2010","61","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","61"
"12/19/2010","13","PM2.5","Quincy-N Church Street","06-063-1006","AQS","13"
"12/22/2010","67","PM2.5","Quincy-N Church Street","06-063-1006","AQS","67"
"12/25/2010","70","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","70"
"12/28/2010","46","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","46"
"12/31/2010","79","PM2.5","Portola-161 Nevada Street","06-063-1009","AQS","79"
