"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"03/04/2010","25","PM10","Mammoth","06-051-0001","AQS","25","."
"03/05/2010","61","PM10","Mammoth","06-051-0001","AQS","61","."
"03/06/2010","50","PM10","Mammoth","06-051-0001","AQS","50","4"
"03/07/2010","41","PM10","Mammoth","06-051-0001","AQS","41","."
"03/08/2010","22","PM10","Mammoth","06-051-0001","AQS","22","."
"03/09/2010","11","PM10","Mammoth","06-051-0001","AQS","11","5"
"03/10/2010","34","PM10","Mammoth","06-051-0001","AQS","34","."
"03/11/2010","55","PM10","Mammoth","06-051-0001","AQS","55","."
"03/12/2010","24","PM10","Lee Vining","06-051-0005","AQS","24","7"
"03/13/2010","22","PM10","Mammoth","06-051-0001","AQS","22","."
"03/14/2010","51","PM10","Mammoth","06-051-0001","AQS","51","."
"03/15/2010","49","PM10","Mammoth","06-051-0001","AQS","49","3"
"03/16/2010","41","PM10","Mammoth","06-051-0001","AQS","41","."
"03/17/2010","44","PM10","Mammoth","06-051-0001","AQS","44","."
"03/18/2010","60","PM10","Mono Shore","06-051-0011","AQS","60","13"
"03/19/2010","46","PM10","Mammoth","06-051-0001","AQS","46","."
"03/20/2010","45","PM10","Mammoth","06-051-0001","AQS","45","."
"03/21/2010","29","PM10","Mammoth","06-051-0001","AQS","29","21"
"03/22/2010","22","PM10","Mono Shore","06-051-0011","AQS","22","."
"03/23/2010","31","PM10","Mammoth","06-051-0001","AQS","31","."
"03/24/2010","58","PM10","Mono Shore","06-051-0011","AQS","58","."
"03/25/2010","193","PM10","Mono Shore","06-051-0011","AQS","193","."
"03/26/2010","73","PM10","Mono Shore","06-051-0011","AQS","73","."
"03/27/2010","28","PM10","Mammoth","06-051-0001","AQS","28","."
"03/28/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"03/29/2010","103","PM10","Mono Shore","06-051-0011","AQS","103","."
"03/30/2010","389","PM10","Mono Shore","06-051-0011","AQS","389","."
"03/31/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"04/01/2010","25","PM10","Mammoth","06-051-0001","AQS","25","."
"04/02/2010","650","PM10","Mono Shore","06-051-0011","AQS","650","10"
"04/03/2010","636","PM10","Mono Shore","06-051-0011","AQS","636","."
"04/04/2010","325","PM10","Mono Shore","06-051-0011","AQS","325","."
"04/05/2010","8","PM10","Mammoth","06-051-0001","AQS","8","3"
"04/06/2010","37","PM10","Mammoth","06-051-0001","AQS","37","."
"04/07/2010","48","PM10","Mammoth","06-051-0001","AQS","48","."
"04/08/2010","22","PM10","Mammoth","06-051-0001","AQS","22","8"
"04/09/2010","74","PM10","Mono Shore","06-051-0011","AQS","74","."
"04/10/2010","26","PM10","Mono Shore","06-051-0011","AQS","26","."
"04/11/2010","690","PM10","Mono Shore","06-051-0011","AQS","690","11"
"04/12/2010","10","PM10","Mammoth","06-051-0001","AQS","10","."
"04/13/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"04/14/2010","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"04/15/2010","27","PM10","Mammoth","06-051-0001","AQS","27","."
"04/16/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"04/17/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"04/18/2010","20","PM10","Mammoth","06-051-0001","AQS","20","."
"04/19/2010","25","PM10","Mammoth","06-051-0001","AQS","25","."
"04/20/2010","114","PM10","Mono Shore","06-051-0011","AQS","114","."
"04/21/2010","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"04/22/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"04/23/2010","19","PM10","Mammoth","06-051-0001","AQS","19","9"
"04/24/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"04/25/2010","24","PM10","Mammoth","06-051-0001","AQS","24","."
"04/26/2010","18","PM2.5","Hoover Wilderness","06-051-9000","AQS","18","18"
"04/27/2010","4240","PM10","Mono Shore","06-051-0011","AQS","4240","."
"04/28/2010","81","PM10","Mono Shore","06-051-0011","AQS","81","."
"04/29/2010","20","PM10","Mono Shore","06-051-0011","AQS","20","3"
"04/30/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"05/01/2010","56","PM10","Mono Shore","06-051-0011","AQS","56","."
"05/02/2010","20","PM10","Mono Shore","06-051-0011","AQS","20","8"
"05/03/2010","55","PM10","Mono Shore","06-051-0011","AQS","55","."
"05/04/2010","7","PM10","Mammoth","06-051-0001","AQS","7","."
"05/05/2010","12","PM10","Mono Shore","06-051-0011","AQS","12","10"
"05/06/2010","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"05/07/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"05/08/2010","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","16","20"
"05/09/2010","176","PM10","Mono Shore","06-051-0011","AQS","176","."
"05/10/2010","177","PM10","Mono Shore","06-051-0011","AQS","177","."
"05/11/2010","25","PM10","Mono Shore","06-051-0011","AQS","25","4"
"05/12/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"05/13/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"05/14/2010","14","PM10","Mammoth","06-051-0001","AQS","14","12"
"05/15/2010","14","PM10","Mammoth","06-051-0001","AQS","14","."
"05/16/2010","21","PM10","Mono Shore","06-051-0011","AQS","21","."
"05/17/2010","90","PM10","Mono Shore","06-051-0011","AQS","90","11"
"05/18/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"05/19/2010","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"05/20/2010","12","PM10","Lee Vining","06-051-0005","AQS","12","."
"05/21/2010","2992","PM10","Mono Shore","06-051-0011","AQS","2992","."
"05/22/2010","2","PM10","Mono Shore","06-051-0011","AQS","2","."
"05/23/2010","31","PM10","Mono Shore","06-051-0011","AQS","31","."
"05/24/2010","4","PM10","Mono Shore","06-051-0011","AQS","4","."
"05/25/2010","1425","PM10","Mono Shore","06-051-0011","AQS","1425","."
"05/26/2010","182","PM10","Mono Shore","06-051-0011","AQS","182","7"
"05/27/2010","345","PM10","Mono Shore","06-051-0011","AQS","345","."
"05/28/2010","5","PM10","Mammoth","06-051-0001","AQS","5","."
"05/29/2010","7","PM10","Mammoth","06-051-0001","AQS","7","5"
"05/30/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"05/31/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/01/2010","8","PM10","Mammoth","06-051-0001","AQS","8","5"
"06/02/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/03/2010","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"06/04/2010","5","PM10","Lee Vining","06-051-0005","AQS","5","4"
"06/05/2010","5","PM10","Mammoth","06-051-0001","AQS","5","."
"06/06/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"06/07/2010","7","PM10","Mammoth","06-051-0001","AQS","7","4"
"06/08/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"06/09/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/10/2010","80","PM10","Mono Shore","06-051-0011","AQS","80","9"
"06/11/2010","56","PM10","Mono Shore","06-051-0011","AQS","56","."
"06/12/2010","28","PM10","Mono Shore","06-051-0011","AQS","28","."
"06/13/2010","10","PM10","Mono Shore","06-051-0011","AQS","10","8"
"06/14/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/15/2010","33","PM10","Mono Shore","06-051-0011","AQS","33","."
"06/16/2010","182","PM10","Mono Shore","06-051-0011","AQS","182","11"
"06/17/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/18/2010","32","PM10","Mono Shore","06-051-0011","AQS","32","."
"06/19/2010","17","PM10","Mammoth","06-051-0001","AQS","17","10"
"06/20/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"06/21/2010","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"06/22/2010","13","PM2.5","Hoover Wilderness","06-051-9000","AQS","12","13"
"06/23/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"06/24/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"06/25/2010","17","PM10","Mammoth","06-051-0001","AQS","17","12"
"06/26/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"06/27/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"06/28/2010","15","PM10","Mammoth","06-051-0001","AQS","15","12"
"06/29/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"06/30/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/01/2010","13","PM10","Mammoth","06-051-0001","AQS","13","8"
"07/02/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"07/03/2010","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"07/04/2010","14","PM10","Mammoth","06-051-0001","AQS","14","5"
"07/05/2010","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/06/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/07/2010","20","PM10","Mammoth","06-051-0001","AQS","20","15"
"07/08/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/09/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/10/2010","15","PM10","Mammoth","06-051-0001","AQS","15","10"
"07/11/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/12/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/13/2010","23","PM10","Mammoth","06-051-0001","AQS","23","16"
"07/14/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/15/2010","22","PM10","Mammoth","06-051-0001","AQS","22","."
"07/16/2010","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","15"
"07/17/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"07/18/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/19/2010","6","PM10","Lee Vining","06-051-0005","AQS","6","5"
"07/20/2010","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/21/2010","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/22/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/23/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"07/24/2010","52","PM10","Mono Shore","06-051-0011","AQS","52","."
"07/25/2010","65","PM10","Mono Shore","06-051-0011","AQS","65","."
"07/26/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/27/2010","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"07/28/2010","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","19"
"07/29/2010","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"07/30/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/31/2010","10","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","10"
"08/01/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"08/02/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"08/03/2010","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","11","20"
"08/04/2010","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/05/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/06/2010","22","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","22"
"08/07/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/08/2010","20","PM10","Mono Shore","06-051-0011","AQS","20","."
"08/09/2010","18","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","18"
"08/10/2010","22","PM10","Mammoth","06-051-0001","AQS","22","."
"08/11/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"08/12/2010","13","PM2.5","Hoover Wilderness","06-051-9000","AQS","13","13"
"08/13/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"08/14/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"08/15/2010","16","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","16"
"08/16/2010","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"08/17/2010","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/18/2010","13","PM10","Mammoth","06-051-0001","AQS","13","10"
"08/19/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"08/20/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"08/21/2010","38","PM10","Mono Shore","06-051-0011","AQS","38","9"
"08/22/2010","31","PM10","Mono Shore","06-051-0011","AQS","31","."
"08/23/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"08/24/2010","14","PM10","Mammoth","06-051-0001","AQS","14","12"
"08/25/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"08/26/2010","23","PM10","Mammoth","06-051-0001","AQS","23","."
"08/27/2010","20","PM10","Mammoth","06-051-0001","AQS","20","."
"08/28/2010","128","PM10","Mono Shore","06-051-0011","AQS","128","."
"08/29/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"08/30/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"08/31/2010","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"09/01/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/02/2010","18","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","18"
"09/03/2010","25","PM10","Mammoth","06-051-0001","AQS","25","."
"09/04/2010","26","PM10","Mammoth","06-051-0001","AQS","26","."
"09/05/2010","44","PM10","Mono Shore","06-051-0011","AQS","44","36"
"09/06/2010","41","PM10","Mammoth","06-051-0001","AQS","41","."
"09/07/2010","204","PM10","Mono Shore","06-051-0011","AQS","204","."
"09/08/2010","128","PM10","Mono Shore","06-051-0011","AQS","128","16"
"09/09/2010","7","PM10","Mammoth","06-051-0001","AQS","7","."
"09/10/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"09/11/2010","15","PM10","Mammoth","06-051-0001","AQS","15","13"
"09/12/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"09/13/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"09/14/2010","11","PM10","Mammoth","06-051-0001","AQS","11","8"
"09/15/2010","14","PM10","Mammoth","06-051-0001","AQS","14","."
"09/16/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"09/17/2010","20","PM10","Mammoth","06-051-0001","AQS","20","."
"09/18/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"09/19/2010","20","PM10","Mammoth","06-051-0001","AQS","20","."
"09/20/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"09/21/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/22/2010","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/23/2010","15","PM10","Mammoth","06-051-0001","AQS","15","14"
"09/24/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"09/25/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/26/2010","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","19"
"09/27/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/28/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"09/29/2010","17","PM10","Mammoth","06-051-0001","AQS","17","13"
"09/30/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"10/01/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"10/02/2010","20","PM10","Mammoth","06-051-0001","AQS","20","10"
"10/03/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/04/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"10/05/2010","9","PM10","Mammoth","06-051-0001","AQS","9","5"
"10/06/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/07/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/08/2010","13","PM10","Mammoth","06-051-0001","AQS","13","11"
"10/09/2010","13","PM10","Mammoth","06-051-0001","AQS","13","."
"10/10/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/11/2010","9","PM10","Mammoth","06-051-0001","AQS","9","8"
"10/12/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/13/2010","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/14/2010","13","PM2.5","Hoover Wilderness","06-051-9000","AQS","13","13"
"10/15/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/16/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/17/2010","11","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","11"
"10/18/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"10/19/2010","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/20/2010","15","PM10","Mammoth","06-051-0001","AQS","15","10"
"10/21/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"10/22/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/23/2010","5","PM10","Mammoth","06-051-0001","AQS","5","1"
"10/24/2010","631","PM10","Mono Shore","06-051-0011","AQS","631","."
"10/25/2010","5","PM10","Mammoth","06-051-0001","AQS","5","."
"10/26/2010","21","PM10","Mono Shore","06-051-0011","AQS","21","5"
"10/27/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"10/28/2010","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"10/29/2010","12","PM10","Mammoth","06-051-0001","AQS","12","8"
"10/30/2010","2","PM10","Mono Shore","06-051-0011","AQS","2","."
"10/31/2010","2","PM10","Mono Shore","06-051-0011","AQS","2","."
"11/01/2010","14","PM10","Mammoth","06-051-0001","AQS","14","3"
"11/02/2010","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/03/2010","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/04/2010","12","PM10","Mammoth","06-051-0001","AQS","12","3"
"11/05/2010","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"11/06/2010","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"11/07/2010","45","PM10","Mono Shore","06-051-0011","AQS","45","6"
"11/08/2010","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/09/2010","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/10/2010","7","PM10","Mono Shore","06-051-0011","AQS","7","2"
"11/11/2010","3","PM10","Mono Shore","06-051-0011","AQS","3","."
"11/12/2010","25","PM10","Mammoth","06-051-0001","AQS","25","."
"11/13/2010","31","PM10","Mammoth","06-051-0001","AQS","31","4"
"11/14/2010","11","PM10","Mammoth","06-051-0001","AQS","11","."
"11/15/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"11/16/2010","16","PM10","Mammoth","06-051-0001","AQS","16","3"
"11/17/2010","18","PM10","Mammoth","06-051-0001","AQS","18","."
"11/18/2010","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/19/2010","703","PM10","Mono Shore","06-051-0011","AQS","703","4"
"11/20/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"11/21/2010","7","PM10","Mammoth","06-051-0001","AQS","7","."
"11/22/2010","5","PM10","Mammoth","06-051-0001","AQS","5","3"
"11/23/2010","7","PM10","Mammoth","06-051-0001","AQS","7","."
"11/24/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"11/25/2010","54","PM10","Mammoth","06-051-0001","AQS","54","4"
"11/26/2010","53","PM10","Mammoth","06-051-0001","AQS","53","."
"11/27/2010","10","PM10","Mammoth","06-051-0001","AQS","10","."
"11/28/2010","15","PM10","Mammoth","06-051-0001","AQS","15","2"
"11/29/2010","37","PM10","Mammoth","06-051-0001","AQS","37","."
"11/30/2010","41","PM10","Mammoth","06-051-0001","AQS","41","."
"12/01/2010","22","PM10","Mammoth","06-051-0001","AQS","22","2"
"12/02/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/03/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"12/04/2010","20","PM10","Mammoth","06-051-0001","AQS","20","4"
"12/05/2010","19","PM10","Mammoth","06-051-0001","AQS","19","."
"12/06/2010","21","PM10","Mammoth","06-051-0001","AQS","21","."
"12/07/2010","54","PM10","Mammoth","06-051-0001","AQS","54","2"
"12/08/2010","12","PM10","Mammoth","06-051-0001","AQS","12","."
"12/09/2010","3","PM10","Mammoth","06-051-0001","AQS","3","."
"12/10/2010","9","PM10","Mammoth","06-051-0001","AQS","9","1"
"12/11/2010","28","PM10","Mammoth","06-051-0001","AQS","28","."
"12/12/2010","49","PM10","Mammoth","06-051-0001","AQS","49","."
"12/13/2010","7","PM10","Mammoth","06-051-0001","AQS","7","0"
"12/14/2010","1008","PM10","Mono Shore","06-051-0011","AQS","1008","."
"12/15/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/16/2010","42","PM10","Mammoth","06-051-0001","AQS","42","3"
"12/17/2010","9","PM10","Mammoth","06-051-0001","AQS","9","."
"12/18/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/19/2010","6","PM10","Mammoth","06-051-0001","AQS","6","0"
"12/20/2010","8","PM10","Mammoth","06-051-0001","AQS","8","."
"12/21/2010","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/22/2010","14","PM10","Mammoth","06-051-0001","AQS","14","2"
"12/23/2010","28","PM10","Mammoth","06-051-0001","AQS","28","."
"12/24/2010","54","PM10","Mammoth","06-051-0001","AQS","54","."
"12/25/2010","16","PM10","Mammoth","06-051-0001","AQS","16","3"
"12/26/2010","10","PM10","Mammoth","06-051-0001","AQS","10","."
"12/27/2010","51","PM10","Mammoth","06-051-0001","AQS","51","."
"12/28/2010","10","PM10","Mammoth","06-051-0001","AQS","10","1"
"12/29/2010","5","PM10","Mono Shore","06-051-0011","AQS","5","."
"12/30/2010","14","PM10","Mammoth","06-051-0001","AQS","14","."
"12/31/2010","45","PM10","Mammoth","06-051-0001","AQS","45","3"
