"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","129","PM2.5","Bakersfield-California","06-029-0014","AQS","16","31","31","129","23"
"01/02/2010","98","PM2.5","Bakersfield-California","06-029-0014","AQS","9","30","33","98","27"
"01/03/2010","103","PM2.5","Bakersfield-California","06-029-0014","AQS","8","31","21","103","31"
"01/04/2010","107","PM2.5","Bakersfield-California","06-029-0014","AQS","9","28","34","107","29"
"01/05/2010","151","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS","5","30",".","151","23"
"01/06/2010","120","PM2.5","Bakersfield-California","06-029-0014","AQS",".","27",".","120","22"
"01/07/2010","87","PM2.5","Bakersfield-California","06-029-0014","AQS",".","30",".","87","22"
"01/08/2010","77","PM2.5","Bakersfield-Airport (Planz)","06-029-0016","AQS",".","27","25","77","28"
"01/09/2010","82","PM2.5","Bakersfield-California","06-029-0014","AQS",".","27",".","82","21"
"01/10/2010","91","PM2.5","Bakersfield-California","06-029-0014","AQS",".","28",".","91","24"
"01/11/2010","86","PM2.5","Bakersfield-California","06-029-0014","AQS",".","28",".","86","40"
"01/12/2010","80","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38",".","80","40"
"01/13/2010","67","PM2.5","Bakersfield-California","06-029-0014","AQS",".","39",".","67","29"
"01/14/2010","66","PM2.5","Bakersfield-California","06-029-0014","AQS",".","35","23","66","31"
"01/15/2010","91","PM2.5","Bakersfield-California","06-029-0014","AQS",".","32",".","91","34"
"01/16/2010","106","PM2.5","Bakersfield-California","06-029-0014","AQS",".","34",".","106","36"
"01/17/2010","79","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40",".","79","32"
"01/18/2010","63","PM2.5","Bakersfield-California","06-029-0014","AQS",".","39",".","63","37"
"01/19/2010","42","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38",".","42","31"
"01/20/2010","63","PM2.5","Bakersfield-California","06-029-0014","AQS",".","41","14","63","39"
"01/21/2010","39","Ozone","Maricopa","06-029-0008","AQS",".","39",".","27","33"
"01/22/2010","39","Ozone","Mojave","06-029-0011","AQS",".","39",".","32","39"
"01/23/2010","52","PM2.5","Bakersfield-California","06-029-0014","AQS",".","41",".","52","31"
"01/24/2010","51","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38",".","51","28"
"01/25/2010","67","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36",".","67","31"
"01/26/2010","75","PM2.5","Bakersfield-California","06-029-0014","AQS",".","33","30","75","25"
"01/27/2010","81","PM2.5","Bakersfield-California","06-029-0014","AQS",".","61",".","81","20"
"01/28/2010","87","PM2.5","Bakersfield-California","06-029-0014","AQS",".","31","22","87","27"
"01/29/2010","95","PM2.5","Bakersfield-California","06-029-0014","AQS",".","32",".","95","33"
"01/30/2010","71","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37",".","71","32"
"01/31/2010","66","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37",".","66","25"
"02/01/2010","79","PM2.5","Bakersfield-California","06-029-0014","AQS",".","39","33","79","28"
"02/02/2010","114","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37",".","114","27"
"02/03/2010","137","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36",".","137","28"
"02/04/2010","105","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36","37","105","34"
"02/05/2010","48","PM2.5","Bakersfield-California","06-029-0014","AQS",".","35",".","48","28"
"02/06/2010","57","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38",".","57","21"
