"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","83","PM2.5","Vallejo","06-095-0004","AQS",".","9","4",".","83","25"
"01/02/2010","55","PM2.5","Vallejo","06-095-0004","AQS",".","21","3","9","55","23"
"01/03/2010","48","PM2.5","Vallejo","06-095-0004","AQS",".","17","3",".","48","17"
"01/04/2010","65","PM2.5","Vallejo","06-095-0004","AQS",".","18","0",".","65","18"
"01/05/2010","72","PM2.5","Vallejo","06-095-0004","AQS","5","7","3",".","72","22"
"01/06/2010","83","PM2.5","Vallejo","06-095-0004","AQS","3","8","3",".","83","15"
"01/07/2010","78","PM2.5","Vallejo","06-095-0004","AQS","5","4","1",".","78","18"
"01/08/2010","79","PM2.5","Vallejo","06-095-0004","AQS","2","6","1",".","79","20"
"01/09/2010","51","PM2.5","Vallejo","06-095-0004","AQS","3","6","1",".","51","20"
"01/10/2010","39","PM2.5","Vallejo","06-095-0004","AQS","3","5","4",".","39","21"
"01/11/2010","67","PM2.5","Vallejo","06-095-0004","AQS","3","6","1",".","67","18"
"01/12/2010","31","Ozone","Vallejo","06-095-0004","AQS","3","31","6",".","17","19"
"01/13/2010","31","Ozone","Vallejo","06-095-0004","AQS","5","31","1",".","23","31"
"01/14/2010","47","PM2.5","Vallejo","06-095-0004","AQS","10","19","3","15","47","30"
"01/15/2010","77","PM2.5","Vallejo","06-095-0004","AQS","10","12","3",".","77","24"
"01/16/2010","88","PM2.5","Vallejo","06-095-0004","AQS","6","14","3","20","88","18"
"01/17/2010","54","PM2.5","Vallejo","06-095-0004","AQS","5","33","3",".","54","21"
"01/18/2010","36","Ozone","Vallejo","06-095-0004","AQS","3","36","1",".","30","13"
"01/19/2010","32","Ozone","Vallejo","06-095-0004","AQS","3","32","3",".","22","18"
"01/20/2010","37","Ozone","Vallejo","06-095-0004","AQS","3","37","1",".","20","20"
"01/21/2010","31","Ozone","Vallejo","06-095-0004","AQS","2","31","1",".","13","19"
"01/22/2010","35","NO2","Vallejo","06-095-0004","AQS","9","29","1",".","30","35"
"01/23/2010","33","PM2.5","Vallejo","06-095-0004","AQS","9","30","3","11","33","33"
"01/24/2010","56","PM2.5","Vallejo","06-095-0004","AQS","9","16","3",".","56","20"
"01/25/2010","41","PM2.5","Vallejo","06-095-0004","AQS","3","17","1",".","41","26"
"01/26/2010","43","PM2.5","Vallejo","06-095-0004","AQS","9","19","3","9","43","25"
"01/27/2010","35","PM2.5","Vallejo","06-095-0004","AQS","14","18","3",".","35","23"
"01/28/2010","58","PM2.5","Vallejo","06-095-0004","AQS","7","19","3",".","58","22"
"01/29/2010","73","PM2.5","Vallejo","06-095-0004","AQS","7","20","3",".","73","30"
"01/30/2010","31","Ozone","Vallejo","06-095-0004","AQS","6","31","3",".","26","29"
"01/31/2010","35","PM2.5","Vallejo","06-095-0004","AQS","6","28","3",".","35","19"
"02/01/2010","56","PM2.5","Vallejo","06-095-0004","AQS","5","20","1",".","56","26"
"02/02/2010","29","NO2","Vallejo","06-095-0004","AQS","8","24","3",".","26","29"
"02/03/2010","43","PM2.5","Vallejo","06-095-0004","AQS","13","29","3",".","43","27"
"02/04/2010","42","PM2.5","Vallejo","06-095-0004","AQS","8","24","1",".","42","25"
"02/05/2010","36","NO2","Vallejo","06-095-0004","AQS","7","27","3",".","30","36"
"02/06/2010","34","Ozone","Vallejo","06-095-0004","AQS","6","34","1",".","9","18"
"02/07/2010","30","Ozone","Vallejo","06-095-0004","AQS","3","30","0",".","13","19"
"02/08/2010","29","PM2.5","Vallejo","06-095-0004","AQS","11","28","1",".","29","25"
"02/09/2010","29","Ozone","Vallejo","06-095-0004","AQS","7","29","1","8","21","29"
"02/10/2010","31","Ozone","Vallejo","06-095-0004","AQS","8","31","1",".","28","20"
"02/11/2010","31","NO2","Vallejo","06-095-0004","AQS",".","27","7","9","19","31"
"02/12/2010","23","Ozone","Vallejo","06-095-0004","AQS",".","23","1",".","13","18"
"02/13/2010","30","PM2.5","Vallejo","06-095-0004","AQS",".","29","7","7","30","28"
"02/14/2010","30","PM2.5","Vallejo","06-095-0004","AQS",".","28","3",".","30","23"
"02/15/2010","28","Ozone","Vacaville-Ulatis Drive","06-095-3003","AQS",".","28","4",".","27","19"
"02/16/2010","25","NO2","Vallejo","06-095-0004","AQS",".","20","7",".","18","25"
"02/17/2010","53","PM2.5","Vallejo","06-095-0004","AQS","10","30","3",".","53","31"
"02/18/2010","72","PM2.5","Vallejo","06-095-0004","AQS","15","32","3",".","72","21"
"02/19/2010","30","Ozone","Vallejo","06-095-0004","AQS","3","30","1","10","25","25"
"02/20/2010","35","Ozone","Vallejo","06-095-0004","AQS","3","35","0",".","17","6"
"02/21/2010","32","Ozone","Vallejo","06-095-0004","AQS","3","32","0",".","13","14"
"02/22/2010","35","NO2","Vallejo","06-095-0004","AQS","7","32","1",".","24","35"
"02/23/2010","45","PM2.5","Vallejo","06-095-0004","AQS","7","34","1",".","45","24"
"02/24/2010","31","Ozone","Vallejo","06-095-0004","AQS","5","31","1",".","10","28"
"02/25/2010","27","Ozone","Vallejo","06-095-0004","AQS","5","27","4",".","26","20"
"02/26/2010","44","PM2.5","Vallejo","06-095-0004","AQS","7","31","3",".","44","34"
"02/27/2010","31","Ozone","Vallejo","06-095-0004","AQS","9","31","3",".","23","30"
"02/28/2010","52","PM2.5","Vallejo","06-095-0004","AQS","14","27","1",".","52","20"
"03/01/2010","37","PM2.5","Vallejo","06-095-0004","AQS",".","31","16",".","37","16"
"03/02/2010","33","Ozone","Vallejo","06-095-0004","AQS",".","33","4",".","15","21"
"03/03/2010","38","Ozone","Vallejo","06-095-0004","AQS",".","38","1","6","7","31"
