"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","55","PM2.5","Gilroy","06-085-0002","AQS",".","15","0",".","55","30"
"01/02/2010","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","16","1","17","53","25"
"01/03/2010","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","16","3",".","63","24"
"01/04/2010","89","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","6","4",".","89","27"
"01/05/2010","100","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","6","4",".","100","34"
"01/06/2010","96","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","6","6",".","96","36"
"01/07/2010","116","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","4","4",".","116","35"
"01/08/2010","107","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","2","6","41","107","26"
"01/09/2010","86","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","4","3",".","86","25"
"01/10/2010","88","PM2.5","San Jose - Jackson","06-085-0005","AQS","25","5","6",".","88","28"
"01/11/2010","87","PM2.5","San Jose - Jackson","06-085-0005","AQS","20","27","4",".","87","34"
"01/12/2010","38","PM2.5","Gilroy","06-085-0002","AQS","8","26","0",".","38","14"
"01/13/2010","40","PM2.5","Gilroy","06-085-0002","AQS",".","23","1",".","40","39"
"01/14/2010","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","19","4","23","54","35"
"01/15/2010","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","12","1",".","64","31"
"01/16/2010","69","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","34","4",".","69","34"
"01/17/2010","50","PM2.5","Gilroy","06-085-0002","AQS","6","37","0",".","50","14"
"01/18/2010","35","Ozone","Los Gatos","06-085-1001","AQS","3","35","0",".","33","15"
"01/19/2010","37","Ozone","Los Gatos","06-085-1001","AQS","3","37","0",".","32","21"
"01/20/2010","37","Ozone","Los Gatos","06-085-1001","AQS","3","37","0","7","20","14"
"01/21/2010","41","NO2","San Jose - Jackson","06-085-0005","AQS","6","29","0",".","20","41"
"01/22/2010","34","NO2","San Jose - Jackson","06-085-0005","AQS","5","31","0",".","27","34"
"01/23/2010","29","Ozone","Los Gatos","06-085-1001","AQS","7","29","0",".","28","29"
"01/24/2010","35","PM2.5","Gilroy","06-085-0002","AQS","7","26","1",".","35","16"
"01/25/2010","30","Ozone","Los Gatos","06-085-1001","AQS","3","30","0",".","21","24"
"01/26/2010","26","PM2.5","Gilroy","06-085-0002","AQS","5","23","0","7","26","25"
"01/27/2010","55","PM2.5","Gilroy","06-085-0002","AQS","10","10","1",".","55","30"
"01/28/2010","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","9","3",".","67","30"
"01/29/2010","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","29","1",".","50","21"
"01/30/2010","29","Ozone","Los Gatos","06-085-1001","AQS","5","29","3",".","28","27"
"01/31/2010","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","24","0",".","47","29"
"02/01/2010","39","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","24","4","19","39","32"
"02/02/2010","65","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","8","1",".","65","37"
"02/03/2010","45","PM2.5","Gilroy","06-085-0002","AQS",".","27",".",".","45","."
"02/04/2010","30","PM2.5","San Jose - Jackson","06-085-0005","AQS","6","30","0",".","30","24"
"02/05/2010","35","Ozone","Los Gatos","06-085-1001","AQS","3","35","3",".","19","25"
"02/06/2010","30","Ozone","Los Gatos","06-085-1001","AQS","3","30","0",".","21","28"
"02/07/2010","30","PM2.5","Gilroy","06-085-0002","AQS","5","29","0","13","30","27"
"02/08/2010","31","PM2.5","Gilroy","06-085-0002","AQS","6","30","0",".","31","29"
"02/09/2010","34","Ozone","Los Gatos","06-085-1001","AQS","5","34","1",".","28","32"
"02/10/2010","40","PM2.5","Gilroy","06-085-0002","AQS","7","19","1",".","40","33"
"02/11/2010","37","PM2.5","Gilroy","06-085-0002","AQS","8","34","4",".","37","30"
"02/12/2010","35","PM2.5","Gilroy","06-085-0002","AQS","6","26","0",".","35","27"
"02/13/2010","42","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","22","1","17","42","30"
"02/14/2010","77","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","18","1",".","77","31"
