"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"02/22/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","16","36"
"02/23/2010","25","PM2.5","Ukiah-Library","06-045-0006","AQS","18","7","25"
"02/24/2010","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","26","15"
"02/25/2010","27","PM2.5","Ukiah-Library","06-045-0006","AQS",".","19","27"
"02/26/2010","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","12","30"
"02/27/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","34","36"
"02/28/2010","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","25","33"
"03/01/2010","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","16","30"
"03/02/2010","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","15","28"
"03/03/2010","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","16","25"
"03/04/2010","23","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","16","23"
"03/05/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","16","35"
"03/06/2010","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","26","33"
"03/07/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","28","36"
"03/08/2010","27","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","27","17"
"03/09/2010","23","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","21","23"
"03/10/2010","37","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","29","37"
"03/11/2010","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","14","30"
"03/12/2010","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","18","14"
"03/13/2010","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24",".","15"
"03/14/2010","23","PM2.5","Ukiah-Library","06-045-0006","AQS","21",".","23"
"03/15/2010","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27",".","26"
"03/16/2010","30","PM2.5","Ukiah-Library","06-045-0006","AQS","28",".","30"
"03/17/2010","52","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","20","52","42"
"03/18/2010","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","31","40"
"03/19/2010","43","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","27","43"
"03/20/2010","45","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","19","45"
"03/21/2010","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","19","38"
"03/22/2010","34","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","25","34","30"
"03/23/2010","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","21","32"
"03/24/2010","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","18","28"
"03/25/2010","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","26","23"
"03/26/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","28","22","35"
"03/27/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","19","35"
"03/28/2010","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","30","19","40"
"03/29/2010","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","13","23"
"03/30/2010","36","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","34","36","29"
"04/01/2010","29","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","23","29"
"04/02/2010","46","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26",".","46"
"04/03/2010","45","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27",".","45"
"04/04/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","9","36"
"04/05/2010","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","14","28"
"04/06/2010","31","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","31","31","28"
"04/07/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","26","36"
"04/08/2010","48","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","33","48","30"
"04/09/2010","46","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","45","46","40"
"04/10/2010","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","23","53"
"04/11/2010","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","8","29"
"04/12/2010","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","21","16"
"04/13/2010","41","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","32","41"
"04/14/2010","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","19","31"
"04/15/2010","29","PM2.5","Ukiah-Library","06-045-0006","AQS","29","13","29"
"04/16/2010","30","PM2.5","Ukiah-Library","06-045-0006","AQS","26","15","30"
"04/17/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","15","27"
"04/18/2010","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","13","21"
"04/19/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","25","17","27"
"04/20/2010","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","19","13"
"04/21/2010","44","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","44","18"
"04/22/2010","52","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","24","52","40"
"04/23/2010","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","42","53"
"04/24/2010","44","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","28","44","35"
"04/25/2010","39","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","39","31","33"
"04/26/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","15","36"
"04/27/2010","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","19","18"
"04/28/2010","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","21","24"
"04/29/2010","27","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","22","27","25"
"04/30/2010","36","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","21","36","23"
"05/01/2010","31","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","25","31","20"
"05/02/2010","38","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","29","38","21"
"05/03/2010","19","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","12","19","19"
"05/04/2010","36","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","29","36","26"
"05/05/2010","29","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","28","29","22"
"05/06/2010","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","20","15"
"05/07/2010","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","17","22"
"05/08/2010","31","PM2.5","Ukiah-Library","06-045-0006","AQS","26","14","31"
"05/09/2010","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","7","22"
"05/10/2010","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","19","23"
"05/11/2010","34","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","19","34","26"
"05/12/2010","32","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","31","32"
"05/13/2010","33","PM2.5","Ukiah-Library","06-045-0006","AQS","24","23","33"
"05/14/2010","45","PM2.5","Ukiah-Library","06-045-0006","AQS","25","17","45"
"05/15/2010","40","PM2.5","Ukiah-Library","06-045-0006","AQS","30","12","40"
"05/16/2010","45","PM2.5","Ukiah-Library","06-045-0006","AQS","28","11","45"
"05/17/2010","25","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","9","25"
"05/18/2010","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","24","10","24"
"05/19/2010","21","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","16","21"
"05/20/2010","26","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21",".","26"
"05/21/2010","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","20","21"
"05/22/2010","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","14","17"
"05/23/2010","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","23","23"
"05/24/2010","23","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","23","13","17"
"05/25/2010","20","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","20","8","15"
"05/26/2010","27","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","27","13","19"
"05/27/2010","21","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","21","6","18"
"05/28/2010","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","17","19"
"05/29/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","23","24","27"
"05/30/2010","26","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","19","26"
"05/31/2010","17","PM2.5","Ukiah-Library","06-045-0006","AQS","10","6","17"
"06/01/2010","19","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","19","9","11"
"06/02/2010","18","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","11","7","18"
"06/03/2010","18","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","18","8","13"
"06/04/2010","13","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","5","7","13"
"06/05/2010","14","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","14","11","12"
"06/06/2010","13","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13","6","13"
"06/07/2010","30","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","17","30","15"
"06/08/2010","31","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","19","31"
"06/09/2010","20","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","20","14","16"
"06/10/2010","34","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","19","34","27"
"06/11/2010","41","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","17","41","28"
"06/12/2010","32","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","32","21"
"06/13/2010","40","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","28","40","26"
"06/14/2010","54","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","19","54","38"
"06/15/2010","50","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","19","50","33"
"06/16/2010","42","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","18","42","32"
"06/17/2010","34","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","18","34","30"
"06/18/2010","34","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","18","34","25"
"06/19/2010","24","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","18","24","20"
"06/20/2010","30","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","17","30","18"
"06/21/2010","33","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","22","33","25"
"06/22/2010","28","PM2.5","Ukiah-Library","06-045-0006","AQS","22","19","28"
"06/23/2010","22","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","21","17","22"
"06/24/2010","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","13","17","24"
"06/25/2010","25","PM2.5","Ukiah-Library","06-045-0006","AQS","16","16","25"
"06/26/2010","24","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","22","23","24"
"06/27/2010","37","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","17","37","30"
"06/28/2010","36","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","18","36","27"
"06/29/2010","30","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","23","30","25"
"07/01/2010","22","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","16","22","21"
"07/02/2010","27","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","14","27","23"
"07/03/2010","38","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","16","38","24"
"07/04/2010","48","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","26","48","22"
"07/05/2010","47","PM2.5","Ukiah-Library","06-045-0006","AQS","22","16","47"
"07/06/2010","29","PM2.5","Ukiah-Library","06-045-0006","AQS","17","9","29"
"07/07/2010","35","PM2.5","Ukiah-Library","06-045-0006","AQS","27","10","35"
"07/08/2010","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","4","29"
"07/09/2010","27","PM2.5","Ukiah-Library","06-045-0006","AQS","26","4","27"
"07/10/2010","37","PM2.5","Ukiah-Library","06-045-0006","AQS","27","4","37"
"07/11/2010","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","4","33"
"07/12/2010","21","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","18","5","21"
"07/13/2010","27","PM2.5","Ukiah-Library","06-045-0006","AQS","14","7","27"
"07/14/2010","34","PM2.5","Ukiah-Library","06-045-0006","AQS","27","10","34"
"07/15/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","8","35"
"07/16/2010","36","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","16","36"
"07/17/2010","36","PM2.5","Ukiah-Library","06-045-0006","AQS","22","26","36"
"07/18/2010","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","32","40"
"07/19/2010","44","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","22","44","40"
"07/20/2010","55","PM2.5","Ukiah-Library","06-045-0006","AQS","27","37","55"
"07/21/2010","49","PM2.5","Ukiah-Library","06-045-0006","AQS","23","32","49"
"07/22/2010","50","PM2.5","Ukiah-Library","06-045-0006","AQS","31","8","50"
"07/23/2010","34","PM2.5","Ukiah-Library","06-045-0006","AQS","25","6","34"
"07/24/2010","28","PM2.5","Ukiah-Library","06-045-0006","AQS","28","5","28"
"07/25/2010","30","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","4","30"
"07/26/2010","26","PM2.5","Ukiah-Library","06-045-0006","AQS","17","6","26"
"07/27/2010","25","PM2.5","Ukiah-Library","06-045-0006","AQS","16","6","25"
"07/28/2010","22","PM2.5","Ukiah-Library","06-045-0006","AQS","18","3","22"
"07/29/2010","28","PM2.5","Ukiah-Library","06-045-0006","AQS","25","5","28"
"07/30/2010","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","9","26"
"07/31/2010","33","PM2.5","Ukiah-Library","06-045-0006","AQS","23","17","33"
"08/01/2010","25","PM2.5","Ukiah-Library","06-045-0006","AQS","24","14","25"
"08/02/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","11","27"
"08/03/2010","30","PM2.5","Ukiah-Library","06-045-0006","AQS","25","6","30"
"08/04/2010","37","PM2.5","Ukiah-Library","06-045-0006","AQS","22","8","37"
"08/05/2010","28","PM2.5","Ukiah-Library","06-045-0006","AQS","22","6","28"
"08/06/2010","30","PM2.5","Ukiah-Library","06-045-0006","AQS","27","10","30"
"08/07/2010","44","PM2.5","Ukiah-Library","06-045-0006","AQS","19","24","44"
"08/08/2010","23","PM2.5","Ukiah-Library","06-045-0006","AQS","14","11","23"
"08/09/2010","29","PM2.5","Ukiah-Library","06-045-0006","AQS","14","6","29"
"08/10/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","14","8","27"
"08/11/2010","22","PM2.5","Ukiah-Library","06-045-0006","AQS","12","5","22"
"08/12/2010","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","4","20"
"08/13/2010","24","PM2.5","Ukiah-Library","06-045-0006","AQS","20","4","24"
"08/14/2010","19","PM2.5","Ukiah-Library","06-045-0006","AQS","18","4","19"
"08/15/2010","17","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","17","4","15"
"08/16/2010","26","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","26","3","23"
"08/17/2010","24","PM2.5","Ukiah-Library","06-045-0006","AQS","19","4","24"
"08/18/2010","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","7","21"
"08/19/2010","33","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","33","6","24"
"08/20/2010","31","PM2.5","Ukiah-Library","06-045-0006","AQS","30","6","31"
"08/21/2010","22","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","16","14","22"
"08/22/2010","38","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","25","38"
"08/23/2010","40","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","36","29","40"
"08/24/2010","41","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","38","41","32"
"08/25/2010","44","PM2.5","Ukiah-Library","06-045-0006","AQS","44","19","44"
"08/26/2010","50","PM2.5","Ukiah-Library","06-045-0006","AQS","30","16","50"
"08/27/2010","37","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","19","37","32"
"08/28/2010","31","PM2.5","Ukiah-Library","06-045-0006","AQS","22","25","31"
"08/29/2010","26","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","22","26","25"
"08/30/2010","22","PM2.5","Ukiah-Library","06-045-0006","AQS","17","13","22"
"08/31/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS",".","15","27"
"09/01/2010","27","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","25","27","23"
"09/02/2010","41","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","41","29","24"
"09/03/2010","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","10","35"
"09/04/2010","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","32","21","34"
"09/05/2010","44","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","25","44","32"
"09/06/2010","43","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","31","43","26"
"09/07/2010","23","PM2.5","Ukiah-Library","06-045-0006","AQS","19","16","23"
"09/08/2010","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","9","16"
"09/09/2010","23","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","23","12","18"
"09/10/2010","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","9","23"
"09/11/2010","36","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","36","9","30"
"09/12/2010","46","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","46","6","27"
"09/13/2010","31","PM2.5","Ukiah-Library","06-045-0006","AQS","29","6","31"
"09/14/2010","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","4","28"
"09/15/2010","17","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","17","6","16"
"09/16/2010","16","PM2.5","Ukiah-Library","06-045-0006","AQS",".","6","16"
"09/17/2010","14","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","8","5","14"
"09/18/2010","15","PM2.5","Ukiah-Library","06-045-0006","AQS","12","9","15"
"09/19/2010","17","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","17","4","15"
"09/20/2010","22","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","22","13","19"
"09/21/2010","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","19","20"
"09/22/2010","24","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","24","12","23"
"09/23/2010","32","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","32","12","22"
"09/24/2010","28","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","28","18","23"
"09/25/2010","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","12","25"
"09/26/2010","30","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","30","17","24"
"09/27/2010","34","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","34","29","23"
"09/28/2010","38","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","38","38","24"
"09/29/2010","44","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","44","38","28"
"10/01/2010","29","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","29","20","24"
"10/02/2010","31","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","31","14","28"
"10/03/2010","31","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","23","31","23"
"10/04/2010","45","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","25","45","32"
"10/05/2010","49","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","28","49","29"
"10/06/2010","38","PM2.5","Ukiah-Library","06-045-0006","AQS","31","29","38"
"10/07/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","16","35"
"10/08/2010","33","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","31","16","33"
"10/09/2010","35","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","26","12","35"
"10/10/2010","29","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","19","23","29"
"10/11/2010","32","PM2.5","Ukiah-Library","06-045-0006","AQS","29",".","32"
"10/12/2010","49","PM2.5","Ukiah-Library","06-045-0006","AQS","36","43","49"
"10/13/2010","45","PM2.5","Ukiah-Library","06-045-0006","AQS","34","27","45"
"10/14/2010","40","PM2.5","Ukiah-Library","06-045-0006","AQS","36","29","40"
"10/15/2010","39","PM2.5","Ukiah-Library","06-045-0006","AQS","33","29","39"
"10/16/2010","32","PM2.5","Ukiah-Library","06-045-0006","AQS","31","22","32"
"10/17/2010","34","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","29","19","34"
"10/18/2010","41","PM2.5","Ukiah-Library","06-045-0006","AQS","24","25","41"
"10/19/2010","41","PM2.5","Ukiah-Library","06-045-0006","AQS","27","10","41"
"10/20/2010","39","PM2.5","Ukiah-Library","06-045-0006","AQS","33","21","39"
"10/21/2010","39","PM2.5","Ukiah-Library","06-045-0006","AQS",".","18","39"
"10/22/2010","28","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","21","28"
"10/23/2010","27","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","20","6","27"
"10/24/2010","25","Ozone","Ukiah-Gobbi Street","06-045-0008","AQS","25","19","23"
"10/25/2010","45","PM10","Fort Bragg-North Franklin Street","06-045-0002","AQS","27","45","41"
"10/26/2010","53","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","27","29","53"
"10/27/2010","44","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","17","16","44"
"10/28/2010","52","PM2.5","Willits-125 East Commercial Street","06-045-2002","AQS","18","6","52"
