"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/28/2010","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19","10","49"
"01/29/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","16",".","51"
"01/30/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","51"
"01/31/2010","29","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","29"
"02/01/2010","25","Ozone","Willows-Colusa Street","06-021-0003","AQS","25","6","24"
"02/02/2010","24","Ozone","Willows-Colusa Street","06-021-0003","AQS","24",".","23"
"02/03/2010","39","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30",".","39"
"02/04/2010","74","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","74"
"02/05/2010","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30",".","35"
"02/06/2010","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33",".","21"
"02/07/2010","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27","5","17"
"02/08/2010","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","28"
"02/09/2010","30","Ozone","Willows-Colusa Street","06-021-0003","AQS","30",".","13"
"02/10/2010","19","Ozone","Willows-Colusa Street","06-021-0003","AQS","19",".","17"
"02/11/2010","32","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","32"
"02/12/2010","32","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","32"
"02/13/2010","30","Ozone","Willows-Colusa Street","06-021-0003","AQS","30","6","19"
"02/14/2010","23","Ozone","Willows-Colusa Street","06-021-0003","AQS","23",".","11"
"02/15/2010","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","7"
"02/16/2010","26","Ozone","Willows-Colusa Street","06-021-0003","AQS","26",".","20"
"02/17/2010","28","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","28"
"02/18/2010","30","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","30"
"02/19/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30","16","51"
"02/20/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","29",".","57"
"02/21/2010","28","Ozone","Willows-Colusa Street","06-021-0003","AQS","28",".","10"
"02/22/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","14"
"02/23/2010","39","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39",".","39"
"02/24/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","14"
"02/25/2010","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31","6","25"
"02/26/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","34"
"02/27/2010","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","10"
"02/28/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","11"
"03/01/2010","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","32",".","40"
"03/02/2010","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34",".","15"
"03/03/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42","4","13"
"03/04/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","15"
"03/05/2010","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","17"
"03/06/2010","29","Ozone","Willows-Colusa Street","06-021-0003","AQS","29",".","13"
"03/07/2010","20","PM2.5","Willows-Colusa Street","06-021-0003","AQS",".",".","20"
"03/08/2010","15","PM2.5","Willows-Colusa Street","06-021-0003","AQS",".",".","15"
"03/09/2010","21","PM2.5","Willows-Colusa Street","06-021-0003","AQS",".","3","21"
"03/10/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","25"
"03/11/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","30"
"03/12/2010","45","PM2.5","Willows-Colusa Street","06-021-0003","AQS","35",".","45"
"03/13/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","17"
"03/14/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","11"
"03/15/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41","9","28"
"03/16/2010","48","Ozone","Willows-Colusa Street","06-021-0003","AQS","48",".","38"
"03/17/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","20"
"03/18/2010","60","PM2.5","Willows-Colusa Street","06-021-0003","AQS","42",".","60"
"03/19/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","29"
"03/20/2010","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS","45",".","49"
"03/21/2010","60","PM2.5","Willows-Colusa Street","06-021-0003","AQS","34","19","60"
"03/22/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","31"
"03/23/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","16"
"03/24/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","31"
"03/25/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","9"
"03/26/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","16"
"03/27/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43","13","22"
"03/28/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","29"
"03/29/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","18"
"03/30/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","13"
"03/31/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","10"
"04/01/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","11"
"04/02/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32","6","16"
"04/03/2010","50","PM2.5","Willows-Colusa Street","06-021-0003","AQS","41",".","50"
"04/04/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","23"
"04/05/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","16"
"04/06/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","15"
"04/07/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","18"
"04/08/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46","10","28"
"04/09/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","42",".","57"
"04/10/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","42"
"04/11/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","33"
"04/12/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","15"
"04/13/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","15"
"04/14/2010","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39","6","19"
"04/15/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","."
"04/16/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","."
"04/17/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","."
"04/18/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","."
"04/19/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","."
"04/20/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40","3","7"
"04/21/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","15"
"04/22/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","24"
"04/23/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","40"
"04/24/2010","49","PM2.5","Willows-Colusa Street","06-021-0003","AQS","48",".","49"
"04/25/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","31"
"04/26/2010","41","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38","21","41"
"04/27/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","13"
"04/28/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","14"
"04/29/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","9"
"04/30/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","20"
"05/01/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","13"
"05/02/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50","5","17"
"05/03/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","23"
"05/04/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","32"
"05/05/2010","47","Ozone","Willows-Colusa Street","06-021-0003","AQS","47",".","41"
"05/06/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38",".","52"
"05/07/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","19"
"05/08/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40","33","32"
"05/09/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","28"
"05/10/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","15"
"05/11/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","19"
"05/12/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","17"
"05/13/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","23"
"05/14/2010","64","Ozone","Willows-Colusa Street","06-021-0003","AQS","64","31","35"
"05/15/2010","67","Ozone","Willows-Colusa Street","06-021-0003","AQS","67",".","43"
"05/16/2010","48","Ozone","Willows-Colusa Street","06-021-0003","AQS","48",".","38"
"05/17/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","25"
"05/18/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","14"
"05/19/2010","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","19"
"05/20/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44","8","13"
"05/21/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","12"
"05/22/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","11"
"05/23/2010","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","13"
"05/24/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","15"
"05/25/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","13"
"05/26/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44","6","12"
"05/27/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","10"
"05/28/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","6"
"05/29/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","19"
"05/30/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","13"
"05/31/2010","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","28"
"06/01/2010","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33","9","19"
"06/02/2010","28","Ozone","Willows-Colusa Street","06-021-0003","AQS","28",".","25"
"06/03/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","16"
"06/04/2010","22","Ozone","Willows-Colusa Street","06-021-0003","AQS","22",".","17"
"06/05/2010","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","13"
"06/06/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","10"
"06/07/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46","12","14"
"06/08/2010","49","Ozone","Willows-Colusa Street","06-021-0003","AQS","49",".","32"
"06/09/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","8"
"06/10/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","11"
"06/11/2010","58","PM2.5","Willows-Colusa Street","06-021-0003","AQS","33",".","58"
"06/12/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","18"
"06/13/2010","47","Ozone","Willows-Colusa Street","06-021-0003","AQS","47","10","28"
"06/14/2010","67","Ozone","Willows-Colusa Street","06-021-0003","AQS","67",".","36"
"06/15/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","."
"06/16/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","."
"06/17/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","27"
"06/18/2010","51","Ozone","Willows-Colusa Street","06-021-0003","AQS","51",".","46"
"06/19/2010","40","PM2.5","Willows-Colusa Street","06-021-0003","AQS","38","17","40"
"06/20/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","25"
"06/21/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","26"
"06/22/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","39"
"06/23/2010","71","Ozone","Willows-Colusa Street","06-021-0003","AQS","71",".","51"
"06/24/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","47"
"06/25/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38","16","36"
"06/26/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","38"
"06/27/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","34"
"06/28/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","27"
"06/29/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","19"
"06/30/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","31"
"07/01/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","49","28","52"
"07/02/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","33"
"07/03/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","30"
"07/04/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","33"
"07/05/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","48",".","57"
"07/06/2010","53","PM2.5","Willows-Colusa Street","06-021-0003","AQS","48",".","53"
"07/07/2010","54","PM2.5","Willows-Colusa Street","06-021-0003","AQS","54","27","54"
"07/08/2010","54","PM2.5","Willows-Colusa Street","06-021-0003","AQS","50",".","54"
"07/09/2010","49","Ozone","Willows-Colusa Street","06-021-0003","AQS","49",".","47"
"07/10/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","51",".","51"
"07/11/2010","48","Ozone","Willows-Colusa Street","06-021-0003","AQS","48",".","36"
"07/12/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","40"
"07/13/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42","22","39"
"07/14/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","46",".","52"
"07/15/2010","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","50",".","55"
"07/16/2010","48","PM2.5","Willows-Colusa Street","06-021-0003","AQS","48",".","48"
"07/17/2010","56","PM2.5","Willows-Colusa Street","06-021-0003","AQS","44",".","56"
"07/18/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","43",".","51"
"07/19/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44","30","40"
"07/20/2010","58","PM2.5","Willows-Colusa Street","06-021-0003","AQS","48",".","58"
"07/21/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","46",".","57"
"07/22/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","46",".","57"
"07/23/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","56"
"07/24/2010","51","Ozone","Willows-Colusa Street","06-021-0003","AQS","51",".","50"
"07/25/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43","19","36"
"07/26/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","36"
"07/27/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","39"
"07/28/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","29"
"07/29/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","32"
"07/30/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","35"
"07/31/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46","21","39"
"08/01/2010","49","Ozone","Willows-Colusa Street","06-021-0003","AQS","49",".","37"
"08/02/2010","54","Ozone","Willows-Colusa Street","06-021-0003","AQS","54",".","51"
"08/03/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","40"
"08/04/2010","54","Ozone","Willows-Colusa Street","06-021-0003","AQS","54",".","41"
"08/05/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","31"
"08/06/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50","31","40"
"08/07/2010","58","Ozone","Willows-Colusa Street","06-021-0003","AQS","58",".","36"
"08/08/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","33"
"08/09/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","30"
"08/10/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","35"
"08/11/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","36"
"08/12/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44","23","33"
"08/13/2010","46","Ozone","Willows-Colusa Street","06-021-0003","AQS","46",".","38"
"08/14/2010","41","Ozone","Willows-Colusa Street","06-021-0003","AQS","41",".","27"
"08/15/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","30"
"08/16/2010","48","Ozone","Willows-Colusa Street","06-021-0003","AQS","48",".","41"
"08/17/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","30"
"08/18/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43","25","30"
"08/19/2010","64","Ozone","Willows-Colusa Street","06-021-0003","AQS","64",".","47"
"08/20/2010","58","Ozone","Willows-Colusa Street","06-021-0003","AQS","58",".","39"
"08/21/2010","34","Ozone","Willows-Colusa Street","06-021-0003","AQS","34",".","25"
"08/22/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40",".","33"
"08/23/2010","43","Ozone","Willows-Colusa Street","06-021-0003","AQS","43",".","27"
"08/24/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50","42","38"
"08/25/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","34"
"08/26/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","51"
"08/27/2010","48","Ozone","Willows-Colusa Street","06-021-0003","AQS","48",".","45"
"08/28/2010","46","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","46"
"08/29/2010","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","35"
"08/30/2010","42","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39","24","42"
"08/31/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","25"
"09/01/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","24"
"09/02/2010","58","Ozone","Willows-Colusa Street","06-021-0003","AQS","58",".","40"
"09/03/2010","74","Ozone","Willows-Colusa Street","06-021-0003","AQS","74",".","45"
"09/04/2010","58","Ozone","Willows-Colusa Street","06-021-0003","AQS","58",".","49"
"09/05/2010","40","Ozone","Willows-Colusa Street","06-021-0003","AQS","40","22","26"
"09/06/2010","38","Ozone","Willows-Colusa Street","06-021-0003","AQS","38",".","30"
"09/07/2010","50","Ozone","Willows-Colusa Street","06-021-0003","AQS","50",".","45"
"09/08/2010","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27",".","19"
"09/09/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","34"
"09/10/2010","39","Ozone","Willows-Colusa Street","06-021-0003","AQS","39",".","27"
"09/11/2010","58","Ozone","Willows-Colusa Street","06-021-0003","AQS","58","19","34"
"09/12/2010","51","Ozone","Willows-Colusa Street","06-021-0003","AQS","51",".","35"
"09/13/2010","54","Ozone","Willows-Colusa Street","06-021-0003","AQS","54",".","44"
"09/14/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","39"
"09/15/2010","64","Ozone","Willows-Colusa Street","06-021-0003","AQS","64",".","45"
"09/16/2010","49","Ozone","Willows-Colusa Street","06-021-0003","AQS","49",".","43"
"09/17/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31","23","51"
"09/18/2010","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23",".","35"
"09/19/2010","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","19",".","35"
"09/20/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","22"
"09/21/2010","36","Ozone","Willows-Colusa Street","06-021-0003","AQS","36",".","30"
"09/22/2010","41","PM2.5","Willows-Colusa Street","06-021-0003","AQS","41",".","41"
"09/23/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","46","19","52"
"09/24/2010","42","Ozone","Willows-Colusa Street","06-021-0003","AQS","42",".","38"
"09/25/2010","45","Ozone","Willows-Colusa Street","06-021-0003","AQS","45",".","38"
"09/26/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","30"
"09/27/2010","47","Ozone","Willows-Colusa Street","06-021-0003","AQS","47",".","42"
"09/28/2010","54","Ozone","Willows-Colusa Street","06-021-0003","AQS","54",".","45"
"09/29/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61","37","54"
"09/30/2010","80","Ozone","Willows-Colusa Street","06-021-0003","AQS","80",".","54"
"10/01/2010","61","Ozone","Willows-Colusa Street","06-021-0003","AQS","61",".","55"
"10/02/2010","71","Ozone","Willows-Colusa Street","06-021-0003","AQS","71",".","56"
"10/03/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","43",".","52"
"10/04/2010","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","32",".","43"
"10/05/2010","35","PM10","Willows-Colusa Street","06-021-0003","AQS","34","35","31"
"10/06/2010","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","42",".","55"
"10/07/2010","47","PM2.5","Willows-Colusa Street","06-021-0003","AQS","41",".","47"
"10/08/2010","80","PM2.5","Willows-Colusa Street","06-021-0003","AQS","43",".","80"
"10/09/2010","51","PM2.5","Willows-Colusa Street","06-021-0003","AQS","43",".","51"
"10/10/2010","59","PM2.5","Willows-Colusa Street","06-021-0003","AQS","44",".","59"
"10/11/2010","46","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39","28","46"
"10/12/2010","44","Ozone","Willows-Colusa Street","06-021-0003","AQS","44",".","33"
"10/13/2010","45","PM2.5","Willows-Colusa Street","06-021-0003","AQS","42",".","45"
"10/14/2010","52","PM2.5","Willows-Colusa Street","06-021-0003","AQS","45",".","52"
"10/15/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","47",".","57"
"10/16/2010","87","PM2.5","Willows-Colusa Street","06-021-0003","AQS","37",".","87"
"10/17/2010","59","PM2.5","Willows-Colusa Street","06-021-0003","AQS","20","25","59"
"10/18/2010","57","PM2.5","Willows-Colusa Street","06-021-0003","AQS","34",".","57"
"10/19/2010","66","PM2.5","Willows-Colusa Street","06-021-0003","AQS","40",".","66"
"10/20/2010","91","PM2.5","Willows-Colusa Street","06-021-0003","AQS","67",".","91"
"10/21/2010","62","PM2.5","Willows-Colusa Street","06-021-0003","AQS","33",".","62"
"10/22/2010","55","PM2.5","Willows-Colusa Street","06-021-0003","AQS","31",".","55"
"10/23/2010","27","Ozone","Willows-Colusa Street","06-021-0003","AQS","27","6","25"
"10/24/2010","33","Ozone","Willows-Colusa Street","06-021-0003","AQS","33",".","29"
"10/25/2010","32","Ozone","Willows-Colusa Street","06-021-0003","AQS","32",".","28"
"10/26/2010","35","Ozone","Willows-Colusa Street","06-021-0003","AQS","35",".","23"
"10/27/2010","38","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30",".","38"
"10/28/2010","31","PM2.5","Willows-Colusa Street","06-021-0003","AQS","26",".","31"
"10/29/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37","6","28"
"10/30/2010","34","PM2.5","Willows-Colusa Street","06-021-0003","AQS","33",".","34"
"10/31/2010","37","Ozone","Willows-Colusa Street","06-021-0003","AQS","37",".","33"
"11/01/2010","29","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","29"
"11/02/2010","43","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30",".","43"
"11/03/2010","60","PM2.5","Willows-Colusa Street","06-021-0003","AQS","28",".","60"
"11/04/2010","35","PM2.5","Willows-Colusa Street","06-021-0003","AQS","23","18","35"
"11/05/2010","81","PM2.5","Willows-Colusa Street","06-021-0003","AQS","39",".","81"
"11/06/2010","63","PM2.5","Willows-Colusa Street","06-021-0003","AQS","32",".","63"
"11/07/2010","33","PM2.5","Willows-Colusa Street","06-021-0003","AQS","30",".","33"
"11/08/2010","31","Ozone","Willows-Colusa Street","06-021-0003","AQS","31",".","24"
