"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2010","79","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","18",".","79"
"01/02/2010","40","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","6","40"
"01/03/2010","49","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","14",".","49"
"01/04/2010","39","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15",".","39"
"01/05/2010","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","12",".","30"
"01/06/2010","56","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","8",".","56"
"01/07/2010","38","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","6",".","38"
"01/08/2010","47","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","5","6","47"
"01/09/2010","18","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","4","2","18"
"01/10/2010","25","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","6","2","25"
"01/11/2010","49","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","6","2","49"
"01/12/2010","56","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","24","2","56"
"01/13/2010","35","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","35","2","."
"01/14/2010","24","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","24","6","."
"01/15/2010","11","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","11","2","."
"01/16/2010","18","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","18","2","."
"01/17/2010","29","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","29","2","."
"01/18/2010","37","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","37","2","."
"01/19/2010","34","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","34","2","."
"01/20/2010","2","PM10","Cortina Indian Rancheria","06-011-0007","AQS",".","2","."
"01/21/2010","32","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","32","2","."
"01/22/2010","30","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","30","2","15"
"01/23/2010","32","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","29","2","32"
"01/24/2010","28","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","21","2","28"
"01/25/2010","29","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","23","2","29"
"01/26/2010","23","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","23","2","20"
"01/27/2010","22","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","22","2","18"
"01/28/2010","61","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15","2","61"
"01/29/2010","58","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","15","2","58"
"01/30/2010","51","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","20","2","51"
"01/31/2010","30","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","26","2","30"
"02/01/2010","33","PM2.5","Colusa-Sunrise Blvd","06-011-1002","AQS","22","7","33"
"02/02/2010","21","Ozone","Colusa-Sunrise Blvd","06-011-1002","AQS","21","2","16"
