"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","42","PM2.5","Tracy-Airport","06-077-3005","AQS","11","19","7","42","28"
"01/02/2010","74","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","23","21","74","23"
"01/03/2010","49","PM2.5","Tracy-Airport","06-077-3005","AQS","3","21","6","49","21"
"01/04/2010","65","PM2.5","Tracy-Airport","06-077-3005","AQS","5","18","9","65","23"
"01/05/2010","98","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","10","11","98","23"
"01/06/2010","70","PM2.5","Tracy-Airport","06-077-3005","AQS","3","10","11","70","20"
"01/07/2010","71","PM2.5","Tracy-Airport","06-077-3005","AQS","5","4","12","71","19"
"01/08/2010","97","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","4","30","97","18"
"01/09/2010","42","PM2.5","Tracy-Airport","06-077-3005","AQS","5","5","8","42","20"
"01/10/2010","24","PM2.5","Tracy-Airport","06-077-3005","AQS","3","7","6","24","18"
"01/11/2010","84","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","6","6","84","18"
"01/12/2010","29","PM2.5","Tracy-Airport","06-077-3005","AQS","5","24","8","29","24"
"01/13/2010","36","Ozone","Tracy-Airport","06-077-3005","AQS","3","36","11","14","34"
"01/14/2010","35","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","25","14","35","25"
"01/15/2010","53","PM2.5","Tracy-Airport","06-077-3005","AQS","3","8","11","53","21"
"01/16/2010","64","PM2.5","Tracy-Airport","06-077-3005","AQS","3","7","10","64","20"
"01/17/2010","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32","7","80","20"
"01/18/2010","36","Ozone","Tracy-Airport","06-077-3005","AQS","1","36","6","15","18"
"01/19/2010","35","Ozone","Tracy-Airport","06-077-3005","AQS","1","35","6","2","18"
"01/20/2010","41","Ozone","Tracy-Airport","06-077-3005","AQS","1","41","6","10","14"
"01/21/2010","35","Ozone","Tracy-Airport","06-077-3005","AQS","3","35","6","0","34"
"01/22/2010","36","Ozone","Tracy-Airport","06-077-3005","AQS","3","36",".","1","36"
"01/23/2010","37","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","27",".","37","28"
"01/24/2010","23","Ozone","Tracy-Airport","06-077-3005","AQS","8","23",".","3","17"
"01/25/2010","25","PM2.5","Tracy-Airport","06-077-3005","AQS","2","20",".","25","21"
"01/26/2010","30","PM2.5","Tracy-Airport","06-077-3005","AQS","2","24","7","30","24"
"01/27/2010","30","NO2","Stockton-Hazelton","06-077-1002","AQS","6","17",".","18","30"
"01/28/2010","39","PM2.5","Tracy-Airport","06-077-3005","AQS","7","11",".","39","27"
"01/29/2010","85","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","23","12","85","25"
"01/30/2010","34","Ozone","Tracy-Airport","06-077-3005","AQS","5","34","7","18","32"
"01/31/2010","29","NO2","Stockton-Hazelton","06-077-1002","AQS","8","21","8","19","29"
"02/01/2010","59","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","21","21","59","24"
"02/02/2010","25","NO2","Stockton-Hazelton","06-077-1002","AQS","6","19","6","17","25"
"02/03/2010","33","NO2","Stockton-Hazelton","06-077-1002","AQS","9","29","8","15","33"
