"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","29","NO2","San Francisco","06-075-0005","AQS",".","14",".",".","29"
"01/02/2010","48","PM2.5","San Francisco","06-075-0005","AQS","5","16","12","48","31"
"01/03/2010","61","PM2.5","San Francisco","06-075-0005","AQS","6","15",".","61","26"
"01/04/2010","81","PM2.5","San Francisco","06-075-0005","AQS","8","9",".","81","31"
"01/05/2010","103","PM2.5","San Francisco","06-075-0005","AQS","7","6",".","103","27"
"01/06/2010","115","PM2.5","San Francisco","06-075-0005","AQS","7","6",".","115","25"
"01/07/2010","125","PM2.5","San Francisco","06-075-0005","AQS","6","4",".","125","23"
"01/08/2010","97","PM2.5","San Francisco","06-075-0005","AQS","7","5","31","97","24"
"01/09/2010","71","PM2.5","San Francisco","06-075-0005","AQS","8","6",".","71","26"
"01/10/2010","79","PM2.5","San Francisco","06-075-0005","AQS","9","6",".","79","26"
"01/11/2010","76","PM2.5","San Francisco","06-075-0005","AQS","7","15",".","76","26"
"01/12/2010","34","Ozone","San Francisco","06-075-0005","AQS","7","34",".","19","25"
"01/13/2010","46","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","46","34"
"01/14/2010","60","PM2.5","San Francisco","06-075-0005","AQS","9","10","25","60","42"
"01/15/2010","77","PM2.5","San Francisco","06-075-0005","AQS","9","6",".","77","35"
"01/16/2010","91","PM2.5","San Francisco","06-075-0005","AQS","8","31",".","91","34"
"01/17/2010","35","Ozone","San Francisco","06-075-0005","AQS","3","35",".","19","12"
"01/18/2010","36","Ozone","San Francisco","06-075-0005","AQS","2","36",".","34","15"
"01/19/2010","47","PM2.5","San Francisco","06-075-0005","AQS","2","36",".","47","18"
"01/20/2010","39","Ozone","San Francisco","06-075-0005","AQS","2","39","15","30","12"
"01/21/2010","41","NO2","San Francisco","06-075-0005","AQS","3","31",".","28","41"
"01/22/2010","31","NO2","San Francisco","06-075-0005","AQS","5","27",".","28","31"
"01/23/2010","42","PM2.5","San Francisco","06-075-0005","AQS","7","26",".","42","39"
"01/24/2010","38","PM2.5","San Francisco","06-075-0005","AQS","7","22",".","38","27"
"01/25/2010","28","NO2","San Francisco","06-075-0005","AQS","3","26",".","25","28"
"01/26/2010","47","PM2.5","San Francisco","06-075-0005","AQS","5","16","11","47","37"
"01/27/2010","48","PM2.5","San Francisco","06-075-0005","AQS","7","19",".","48","27"
"01/28/2010","71","PM2.5","San Francisco","06-075-0005","AQS","6","12",".","71","34"
"01/29/2010","70","PM2.5","San Francisco","06-075-0005","AQS","6","25",".","70","25"
"01/30/2010","43","PM2.5","San Francisco","06-075-0005","AQS","5","28",".","43","42"
"01/31/2010","31","NO2","San Francisco","06-075-0005","AQS","6","19",".",".","31"
"02/01/2010","61","PM2.5","San Francisco","06-075-0005","AQS","6","16","22","61","35"
"02/02/2010","55","PM2.5","San Francisco","06-075-0005","AQS","5","19",".","55","32"
"02/03/2010","51","PM2.5","San Francisco","06-075-0005","AQS","6","27",".","51","34"
"02/04/2010","40","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","40","27"
"02/05/2010","34","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","34","24"
"02/06/2010","34","Ozone","San Francisco","06-075-0005","AQS","2","34",".","24","16"
"02/07/2010","31","PM2.5","San Francisco","06-075-0005","AQS","3","30","15","31","26"
"02/08/2010","39","PM2.5","San Francisco","06-075-0005","AQS","6","29",".","39","33"
"02/09/2010","32","Ozone","San Francisco","06-075-0005","AQS","2","32",".","30","28"
"02/10/2010","36","PM2.5","San Francisco","06-075-0005","AQS","5","30",".","36","34"
"02/11/2010","35","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","35","34"
"02/12/2010","28","NO2","San Francisco","06-075-0005","AQS","2","23",".","24","28"
"02/13/2010","54","PM2.5","San Francisco","06-075-0005","AQS","5","25","18","54","40"
"02/14/2010","56","PM2.5","San Francisco","06-075-0005","AQS","5","17",".","56","30"
"02/15/2010","59","PM2.5","San Francisco","06-075-0005","AQS","6","21",".","59","31"
"02/16/2010","55","PM2.5","San Francisco","06-075-0005","AQS","5","15",".","55","29"
"02/17/2010","58","PM2.5","San Francisco","06-075-0005","AQS","7","12",".","58","32"
"02/18/2010","56","PM2.5","San Francisco","06-075-0005","AQS","8","32",".","56","31"
"02/19/2010","45","PM2.5","San Francisco","06-075-0005","AQS","5","30","17","45","38"
"02/20/2010","34","Ozone","San Francisco","06-075-0005","AQS","5","34",".","32","34"
"02/21/2010","32","Ozone","San Francisco","06-075-0005","AQS","2","32",".","23","25"
"02/22/2010","45","PM2.5","San Francisco","06-075-0005","AQS","3","25",".","45","26"
"02/23/2010","41","PM2.5","San Francisco","06-075-0005","AQS","3","30",".","41","33"
"02/24/2010","31","Ozone","San Francisco","06-075-0005","AQS","2","31",".","25","31"
"02/25/2010","47","PM2.5","San Francisco","06-075-0005","AQS","5","22","19","47","35"
"02/26/2010","35","NO2","San Francisco","06-075-0005","AQS","5","33",".","33","35"
"02/27/2010","34","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","34","31"
"02/28/2010","53","PM2.5","San Francisco","06-075-0005","AQS","5","31",".","53","29"
"03/01/2010","42","PM2.5","San Francisco","06-075-0005","AQS",".","35",".","42","16"
"03/02/2010","35","Ozone","San Francisco","06-075-0005","AQS","2","35",".","28","19"
"03/03/2010","36","Ozone","San Francisco","06-075-0005","AQS","2","36","9","25","26"
"03/04/2010","47","NO2","San Francisco","06-075-0005","AQS","5","34",".","33","47"
"03/05/2010","35","PM2.5","San Francisco","06-075-0005","AQS","3","32",".","35","30"
"03/06/2010","43","PM2.5","San Francisco","06-075-0005","AQS","3","27",".","43","33"
"03/07/2010","48","PM2.5","San Francisco","06-075-0005","AQS","3","38",".","48","13"
"03/08/2010","37","Ozone","San Francisco","06-075-0005","AQS","3","37",".","31","16"
"03/09/2010","38","Ozone","San Francisco","06-075-0005","AQS","3","38","12","27","32"
"03/10/2010","35","PM2.5","San Francisco","06-075-0005","AQS","3","35",".","35","20"
"03/11/2010","46","PM2.5","San Francisco","06-075-0005","AQS","5","35",".","46","35"
"03/12/2010","44","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","44","26"
"03/13/2010","33","Ozone","San Francisco","06-075-0005","AQS","2","33",".",".","23"
"03/14/2010","31","Ozone","San Francisco","06-075-0005","AQS","3","31",".",".","26"
"03/15/2010","52","NO2","San Francisco","06-075-0005","AQS","7","27","19",".","52"
"03/16/2010","68","PM2.5","San Francisco","06-075-0005","AQS","9","31",".","68","43"
"03/17/2010","64","PM2.5","San Francisco","06-075-0005","AQS","7","28",".","64","39"
"03/18/2010","62","PM2.5","San Francisco","06-075-0005","AQS","6","23",".","62","42"
"03/19/2010","52","NO2","San Francisco","06-075-0005","AQS","8","40",".","43","52"
"03/20/2010","57","PM2.5","San Francisco","06-075-0005","AQS","6","37",".","57","40"
"03/21/2010","51","PM2.5","San Francisco","06-075-0005","AQS","1","33","16","51","11"
"03/22/2010","43","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","43","37"
"03/23/2010","53","PM2.5","San Francisco","06-075-0005","AQS","5","32",".","53","39"
"03/24/2010","50","PM2.5","San Francisco","06-075-0005","AQS","3","39",".","50","29"
"03/25/2010","37","Ozone","San Francisco","06-075-0005","AQS","2","37",".","34","31"
"03/26/2010","34","PM2.5","San Francisco","06-075-0005","AQS","3","34",".","34","30"
"03/27/2010","48","PM2.5","San Francisco","06-075-0005","AQS","3","42","17","48","32"
"03/28/2010","54","PM2.5","San Francisco","06-075-0005","AQS","3","40",".","54","32"
"03/29/2010","37","PM2.5","San Francisco","06-075-0005","AQS","2","35",".","37","26"
"03/30/2010","44","Ozone","San Francisco","06-075-0005","AQS","1","44",".","40","24"
"03/31/2010","39","Ozone","San Francisco","06-075-0005","AQS","2","39",".","25","31"
"04/01/2010","37","Ozone","San Francisco","06-075-0005","AQS","2","37",".","30","20"
"04/02/2010","40","PM2.5","San Francisco","06-075-0005","AQS","3","34","16","40","17"
"04/03/2010","43","PM2.5","San Francisco","06-075-0005","AQS","2","37",".","43","41"
"04/04/2010","40","Ozone","San Francisco","06-075-0005","AQS","2","40",".","33","12"
"04/05/2010","45","NO2","San Francisco","06-075-0005","AQS","5","43",".","35","45"
"04/06/2010","45","NO2","San Francisco","06-075-0005","AQS","5","35",".","41","45"
"04/07/2010","48","PM2.5","San Francisco","06-075-0005","AQS","5","29",".","48","35"
"04/08/2010","59","PM2.5","San Francisco","06-075-0005","AQS","2","34","28","59","32"
"04/09/2010","58","PM2.5","San Francisco","06-075-0005","AQS","5","33",".","58","32"
"04/10/2010","56","PM2.5","San Francisco","06-075-0005","AQS","2","43",".","56","8"
"04/11/2010","47","Ozone","San Francisco","06-075-0005","AQS","1","47",".","41","8"
"04/12/2010","43","Ozone","San Francisco","06-075-0005","AQS","1","43",".","33","19"
"04/13/2010","53","PM2.5","San Francisco","06-075-0005","AQS","2","39",".","53","20"
"04/14/2010","48","PM2.5","San Francisco","06-075-0005","AQS","2","36","16","48","32"
"04/15/2010","42","PM2.5","San Francisco","06-075-0005","AQS","3","35",".","42","31"
"04/16/2010","38","NO2","San Francisco","06-075-0005","AQS","2","35",".","33","38"
"04/17/2010","36","PM2.5","San Francisco","06-075-0005","AQS","1","36",".","36","19"
"04/18/2010","45","PM2.5","San Francisco","06-075-0005","AQS","2","40",".","45","28"
"04/19/2010","47","PM2.5","San Francisco","06-075-0005","AQS","2","38",".","47","17"
"04/20/2010","40","Ozone","San Francisco","06-075-0005","AQS","1","40","9","29","29"
"04/21/2010","44","PM2.5","San Francisco","06-075-0005","AQS","1","33",".","44","19"
"04/22/2010","59","PM2.5","San Francisco","06-075-0005","AQS","3","29",".","59","35"
"04/23/2010","76","PM2.5","San Francisco","06-075-0005","AQS","3","36",".","76","19"
"04/24/2010","60","PM2.5","San Francisco","06-075-0005","AQS","0","31",".","60","16"
"04/25/2010","61","PM2.5","San Francisco","06-075-0005","AQS","2","34",".","61","26"
"04/26/2010","53","PM2.5","San Francisco","06-075-0005","AQS","1","34","19","53","16"
"04/27/2010","35","PM2.5","San Francisco","06-075-0005","AQS","0","34",".","35","15"
"04/28/2010","40","Ozone","San Francisco","06-075-0005","AQS","1","40",".","34","28"
"04/29/2010","34","Ozone","San Francisco","06-075-0005","AQS","0","34",".","29","15"
"04/30/2010","45","PM2.5","San Francisco","06-075-0005","AQS","1","30",".","45","26"
"05/01/2010","55","PM2.5","San Francisco","06-075-0005","AQS","2","28",".","55","25"
"05/02/2010","56","PM2.5","San Francisco","06-075-0005","AQS","1","35","25","56","25"
"05/03/2010","58","PM2.5","San Francisco","06-075-0005","AQS","3","23",".","58","33"
"05/04/2010","55","PM2.5","San Francisco","06-075-0005","AQS","3","33",".","55","25"
"05/05/2010","53","PM2.5","San Francisco","06-075-0005","AQS","2","34",".","53","20"
"05/06/2010","38","PM2.5","San Francisco","06-075-0005","AQS","3","35",".","38","22"
"05/07/2010","52","PM2.5","San Francisco","06-075-0005","AQS","3","31",".","52","24"
"05/08/2010","42","PM2.5","San Francisco","06-075-0005","AQS","1","34","13","42","8"
"05/09/2010","38","Ozone","San Francisco","06-075-0005","AQS","1","38",".","26","6"
"05/10/2010","36","Ozone","San Francisco","06-075-0005","AQS","1","36",".","31","18"
"05/11/2010","35","PM2.5","San Francisco","06-075-0005","AQS","2","30",".","35","25"
"05/12/2010","60","PM2.5","San Francisco","06-075-0005","AQS","2","25",".","60","17"
"05/13/2010","60","PM2.5","San Francisco","06-075-0005","AQS","2","31",".","60","14"
"05/14/2010","52","PM2.5","San Francisco","06-075-0005","AQS","1","32","17","52","12"
"05/15/2010","40","Ozone","San Francisco","06-075-0005","AQS","1","40",".","39","9"
"05/16/2010","41","Ozone","San Francisco","06-075-0005","AQS","1","41",".","35","6"
"05/17/2010","31","PM2.5","San Francisco","06-075-0005","AQS","2","25",".","31","23"
"05/18/2010","31","Ozone","San Francisco","06-075-0005","AQS","2","31",".","27","20"
"05/19/2010","38","PM2.5","San Francisco","06-075-0005","AQS","2","38",".","38","38"
"05/20/2010","42","PM2.5","San Francisco","06-075-0005","AQS","2","31","18","42","14"
"05/21/2010","34","PM2.5","San Francisco","06-075-0005","AQS","1","33",".","34","15"
"05/22/2010","35","Ozone","San Francisco","06-075-0005","AQS","1","35",".","28","11"
"05/23/2010","34","PM2.5","San Francisco","06-075-0005","AQS","1","34",".","34","14"
"05/24/2010","35","Ozone","San Francisco","06-075-0005","AQS","1","35",".","25","13"
