"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2010","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"01/02/2010","15","Ozone","Jackson-Clinton Road","06-005-0002","AQS","15","."
"01/03/2010","16","Ozone","Jackson-Clinton Road","06-005-0002","AQS","16","."
"01/04/2010","13","Ozone","Jackson-Clinton Road","06-005-0002","AQS","13","."
"01/05/2010","9","Ozone","Jackson-Clinton Road","06-005-0002","AQS","9","."
"01/06/2010","6","Ozone","Jackson-Clinton Road","06-005-0002","AQS","6","."
"01/07/2010","5","Ozone","Jackson-Clinton Road","06-005-0002","AQS","5","."
"01/08/2010","6","Ozone","Jackson-Clinton Road","06-005-0002","AQS","6","."
"01/09/2010","4","Ozone","Jackson-Clinton Road","06-005-0002","AQS","4","."
"01/10/2010","4","Ozone","Jackson-Clinton Road","06-005-0002","AQS","4","."
"01/11/2010","8","Ozone","Jackson-Clinton Road","06-005-0002","AQS","8","."
"01/12/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"01/13/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"01/14/2010","16","Ozone","Jackson-Clinton Road","06-005-0002","AQS","16","."
"01/15/2010","17","Ozone","Jackson-Clinton Road","06-005-0002","AQS","17","."
"01/16/2010","14","Ozone","Jackson-Clinton Road","06-005-0002","AQS","14","."
"01/17/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"01/18/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"01/19/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"01/20/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"01/21/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"01/22/2010","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"01/23/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"01/24/2010","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"01/25/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"01/26/2010","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"01/27/2010","11","Ozone","Jackson-Clinton Road","06-005-0002","AQS","11","."
"01/28/2010","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"01/29/2010","22","Ozone","Jackson-Clinton Road","06-005-0002","AQS","22","."
"01/30/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"01/31/2010","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"02/01/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"02/02/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"02/03/2010","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"02/04/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"02/05/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/06/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/07/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"02/08/2010","20","Ozone","Jackson-Clinton Road","06-005-0002","AQS","20","."
"02/09/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"02/10/2010","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"02/11/2010","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"02/12/2010","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"02/13/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"02/14/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"02/15/2010","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"02/16/2010","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"02/17/2010","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"02/18/2010","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"02/19/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"02/20/2010","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"02/21/2010","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"02/22/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"02/23/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"02/24/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"02/25/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"02/26/2010","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"02/27/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"02/28/2010","23","Ozone","Jackson-Clinton Road","06-005-0002","AQS","23","."
"03/01/2010","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"03/02/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"03/03/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"03/04/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/05/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"03/06/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/07/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"03/08/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"03/09/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"03/10/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/11/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/12/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"03/13/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"03/14/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/15/2010","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"03/16/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/17/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/18/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/19/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/20/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/21/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/22/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/23/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/24/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"03/25/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/26/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/27/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"03/28/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"03/29/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/30/2010","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/31/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"04/01/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"04/02/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"04/03/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"04/04/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"04/05/2010","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/06/2010","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/07/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"04/08/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"04/09/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"04/10/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"04/11/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/12/2010","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"04/13/2010","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/14/2010","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/15/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/16/2010","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"04/17/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"04/18/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"04/19/2010","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/20/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"04/21/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"04/22/2010","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"04/23/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"04/24/2010","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/25/2010","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"04/26/2010","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"04/27/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"04/28/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"04/29/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"04/30/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"05/01/2010","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/02/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/03/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/04/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/05/2010","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"05/06/2010","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/07/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"05/08/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/09/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"05/10/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"05/11/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"05/12/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/13/2010","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/14/2010","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/15/2010","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"05/16/2010","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/17/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"05/18/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"05/19/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/20/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/21/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"05/22/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"05/23/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"05/24/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"05/25/2010","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"05/26/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/27/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"05/28/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"05/29/2010","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"05/30/2010","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"05/31/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"06/01/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/02/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"06/03/2010","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"06/04/2010","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"06/05/2010","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"06/06/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"06/07/2010","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"06/08/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"06/09/2010","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"06/10/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"06/11/2010","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"06/12/2010","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/13/2010","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"06/14/2010","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"06/15/2010","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"06/16/2010","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/17/2010","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"06/18/2010","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/19/2010","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"06/20/2010","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/21/2010","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"06/22/2010","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"06/23/2010","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"06/24/2010","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"06/25/2010","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"06/26/2010","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"06/27/2010","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"06/28/2010","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"06/29/2010","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"06/30/2010","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"07/01/2010","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"07/02/2010","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"07/03/2010","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"07/06/2010","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"07/07/2010","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"07/08/2010","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
