"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2010","41","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","23","36","6",".",".","41"
"01/02/2010","76","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","27","35","6","46","76","39"
"01/03/2010","34","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","31","1",".",".","34"
"01/04/2010","36","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","30","1",".",".","36"
"01/05/2010","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","17","31","3",".","52","48"
"01/06/2010","66","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","20","26","4",".",".","66"
"01/07/2010","53","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","22","30","4",".",".","53"
"01/08/2010","42","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","17","26","0","35","42","36"
"01/09/2010","36","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","18","30","0",".",".","36"
"01/10/2010","35","NO2","Calexico-Ethel Street","06-025-0005","AQS","18","34","1",".",".","35"
"01/11/2010","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","19","32","1",".","52","44"
"01/12/2010","46","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","20","29","0",".","46","44"
"01/13/2010","43","NO2","Calexico-Ethel Street","06-025-0005","AQS","22","37","1",".",".","43"
"01/14/2010","37","Ozone","Westmorland","06-025-4003","AQS","11","37","0","34","26","14"
"01/15/2010","35","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","32","0",".",".","35"
"01/16/2010","51","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","31","0",".",".","51"
"01/17/2010","72","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","23","38","3",".","72","42"
"01/18/2010","30","NO2","Calexico-Ethel Street","06-025-0005","AQS","14","24","0",".",".","30"
"01/19/2010","34","Ozone","Westmorland","06-025-4003","AQS","14","34","0",".",".","31"
"01/20/2010","35","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","33","0","21","35","27"
"01/21/2010","37","Ozone","Westmorland","06-025-4003","AQS","13","37","0",".",".","23"
"01/22/2010","41","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","15","37","1",".",".","41"
"01/23/2010","39","Ozone","Westmorland","06-025-4003","AQS","20","39","1",".","37","33"
"01/24/2010","36","Ozone","Westmorland","06-025-4003","AQS","25","36","1",".",".","33"
"01/25/2010","41","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","25","34","0",".",".","41"
"01/26/2010","72","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","26","29","1","48","72","33"
"01/27/2010","31","Ozone","Calexico-Ethel Street","06-025-0005","AQS","19","31","0",".",".","19"
"01/28/2010","79","NO2","El Centro-9th Street","06-025-1003","AQS","24","35","4",".",".","79"
"01/29/2010","51","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","32","28","3",".","51","33"
"01/30/2010","36","Ozone","Westmorland","06-025-4003","AQS","11","36","1",".",".","32"
"01/31/2010","41","Ozone","Westmorland","06-025-4003","AQS","10","41","0",".",".","36"
"02/01/2010","68","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","14","34","1","33","68","37"
"02/02/2010","38","Ozone","Westmorland","06-025-4003","AQS","9","38",".",".",".","25"
"02/03/2010","42","NO2","Calexico-Ethel Street","06-025-0005","AQS","13","41","1","28",".","42"
"02/04/2010","83","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","15","40","3",".","83","33"
"02/05/2010","39","Ozone","Niland-English Road","06-025-4004","AQS","22","39","1",".",".","36"
"02/06/2010","38","Ozone","Niland-English Road","06-025-4004","AQS","28","38","1",".",".","25"
"02/07/2010","53","PM2.5","Brawley-220 Main Street","06-025-0007","AQS","15","39","0","10","53","14"
"02/08/2010","39","Ozone","Niland-English Road","06-025-4004","AQS","23","39","0",".",".","35"
"02/09/2010","35","NO2","Calexico-Ethel Street","06-025-0005","AQS","27","34","1",".",".","35"
"02/10/2010","34","NO2","Calexico-Ethel Street","06-025-0005","AQS","13","33","0","6","11","34"
"02/11/2010","50","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","19","40","1",".",".","50"
"02/12/2010","43","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","20","40","1",".",".","43"
"02/13/2010","54","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","10","43","0","34","54","31"
"02/14/2010","42","Ozone","Niland-English Road","06-025-4004","AQS","10","42","0",".",".","38"
"02/15/2010","42","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","14","39","0",".",".","42"
"02/16/2010","40","NO2","Calexico-Ethel Street","06-025-0005","AQS","15","39","0",".","36","40"
"02/17/2010","53","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","32","39","3",".","53","43"
"02/18/2010","47","Ozone","Niland-English Road","06-025-4004","AQS","33","47","10",".",".","47"
"02/19/2010","47","PM10","Brawley-220 Main Street","06-025-0007","AQS","14","44","4","47","43","36"
"02/20/2010","43","Ozone","Niland-English Road","06-025-4004","AQS","9","43","0",".",".","26"
"02/21/2010","39","Ozone","Niland-English Road","06-025-4004","AQS","9","39","1",".",".","27"
"02/22/2010","38","Ozone","Westmorland","06-025-4003","AQS","8","38","0",".","11","17"
"02/23/2010","41","Ozone","Westmorland","06-025-4003","AQS","30","41","3",".",".","39"
"02/24/2010","108","NO2","El Centro-9th Street","06-025-1003","AQS","50","42","9",".",".","108"
"02/25/2010","41","Ozone","Niland-English Road","06-025-4004","AQS","14","41","0","28","29","36"
"02/26/2010","47","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","23","38","4",".",".","47"
"02/27/2010","40","Ozone","Niland-English Road","06-025-4004","AQS","25","40","3",".",".","29"
"02/28/2010","41","Ozone","Niland-English Road","06-025-4004","AQS","8","41","0",".","15","30"
"03/01/2010","44","NO2","Calexico-Ethel Street","06-025-0005","AQS","18","36","1",".",".","44"
"03/02/2010","44","Ozone","Niland-English Road","06-025-4004","AQS","19","44","4",".",".","38"
"03/03/2010","43","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","9","43","0","12","27","12"
"03/04/2010","47","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","9","47","1",".",".","18"
"03/05/2010","46","NO2","Calexico-Ethel Street","06-025-0005","AQS","9","44","1","24",".","46"
"03/06/2010","48","Ozone","Niland-English Road","06-025-4004","AQS","10","48","4",".","39","32"
"03/07/2010","41","Ozone","Niland-English Road","06-025-4004","AQS","9","41","1",".",".","27"
"03/08/2010","44","Ozone","Niland-English Road","06-025-4004","AQS","10","44","3",".",".","23"
"03/09/2010","43","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","7","43","1","18","29","7"
"03/10/2010","44","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","7","44","1",".",".","13"
"03/11/2010","44","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","14","44","3",".",".","34"
"03/12/2010","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","19","44","1",".","52","39"
"03/13/2010","44","Ozone","Niland-English Road","06-025-4004","AQS","13","44","1",".",".","33"
"03/14/2010","44","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","8","44","3",".",".","23"
"03/15/2010","44","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","10","44","3","20","27","33"
"03/16/2010","46","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","11","46","1",".",".","30"
"03/17/2010","54","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","9","54","0","31",".","37"
"03/18/2010","105","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","9","105","3",".","30","21"
"03/19/2010","45","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","8","45","6",".",".","24"
"03/20/2010","46","Ozone","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","10","46","6",".",".","36"
"03/21/2010","52","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","13","51","6","34","52","39"
"03/22/2010","68","NO2","PORT OF ENTRY BETWEEN MEXICO AND USA. SCHEDULED TO OPEN 8/96","06-025-0006","AQS","19","58","6",".",".","68"
"03/23/2010","45","Ozone","Westmorland","06-025-4003","AQS","11","45","6",".",".","32"
"03/24/2010","59","PM2.5","Calexico-Ethel Street","06-025-0005","AQS","11","46","4",".","59","52"
