"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2010","91","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","12","91","."
"01/02/2010","90","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","21","90","."
"01/03/2010","82","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","10","82","."
"01/04/2010","74","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","7","74","."
"01/05/2010","105","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","26","105","."
"01/06/2010","121","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".",".","121","."
"01/07/2010","117","PM2.5","Corcoran-Patterson","06-031-0004","AQS",".","16","117","."
"01/08/2010","108","PM2.5","Corcoran-Patterson","06-031-0004","AQS","10","34","108","."
"01/09/2010","81","PM2.5","Corcoran-Patterson","06-031-0004","AQS","4","11","81","."
"01/10/2010","106","PM2.5","Corcoran-Patterson","06-031-0004","AQS","11","13","106","."
"01/11/2010","93","PM2.5","Corcoran-Patterson","06-031-0004","AQS","11","26","93","."
"01/12/2010","74","PM2.5","Corcoran-Patterson","06-031-0004","AQS","16","27","74","."
"01/13/2010","58","PM2.5","Corcoran-Patterson","06-031-0004","AQS","35","13","58","."
"01/14/2010","59","PM2.5","Corcoran-Patterson","06-031-0004","AQS","18","18","59","."
"01/15/2010","79","PM2.5","Corcoran-Patterson","06-031-0004","AQS","16","15","79","."
"01/16/2010","97","PM2.5","Corcoran-Patterson","06-031-0004","AQS","19","26","97","."
"01/17/2010","77","PM2.5","Corcoran-Patterson","06-031-0004","AQS","25","24","77","."
"01/18/2010","63","PM2.5","Corcoran-Patterson","06-031-0004","AQS","32","12","63","."
"01/19/2010","43","PM2.5","Corcoran-Patterson","06-031-0004","AQS","31","16","43","."
"01/20/2010","36","PM2.5","Corcoran-Patterson","06-031-0004","AQS","35","9","36","."
"01/21/2010","33","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","33","6","25","."
"01/22/2010","37","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","37","6","18","."
"01/23/2010","52","PM2.5","Corcoran-Patterson","06-031-0004","AQS","32","14","52","."
"01/24/2010","64","PM2.5","Corcoran-Patterson","06-031-0004","AQS","25","12","64","."
"01/25/2010","71","PM2.5","Corcoran-Patterson","06-031-0004","AQS","13","13","71","."
"01/26/2010","64","PM2.5","Corcoran-Patterson","06-031-0004","AQS","14","18","64","."
"01/27/2010","66","PM2.5","Corcoran-Patterson","06-031-0004","AQS","23","8","66","."
"01/28/2010","76","PM2.5","Corcoran-Patterson","06-031-0004","AQS","29","12","76","."
"01/29/2010","73","PM2.5","Corcoran-Patterson","06-031-0004","AQS","25","19","73","."
"01/30/2010","53","PM2.5","Corcoran-Patterson","06-031-0004","AQS","33","8","53","."
"01/31/2010","54","PM2.5","Corcoran-Patterson","06-031-0004","AQS","30","10","54","."
"02/01/2010","75","PM2.5","Corcoran-Patterson","06-031-0004","AQS","23","28","75","."
"02/02/2010","111","PM2.5","Corcoran-Patterson","06-031-0004","AQS","19","19","111","."
"02/03/2010","113","PM2.5","Corcoran-Patterson","06-031-0004","AQS","21","16","113","."
"02/04/2010","129","PM2.5","Corcoran-Patterson","06-031-0004","AQS","19","38","129","."
"02/05/2010","53","PM2.5","Corcoran-Patterson","06-031-0004","AQS","25","6","53","."
"02/06/2010","35","PM2.5","Corcoran-Patterson","06-031-0004","AQS","27","4","35","."
"02/07/2010","37","PM2.5","Corcoran-Patterson","06-031-0004","AQS","28","8","37","."
"02/08/2010","59","PM2.5","Corcoran-Patterson","06-031-0004","AQS","25","10","59","."
"02/09/2010","45","PM2.5","Corcoran-Patterson","06-031-0004","AQS","29","6","45","."
"02/10/2010","57","PM2.5","Corcoran-Patterson","06-031-0004","AQS","31","15","57","."
"02/11/2010","26","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","26",".",".","."
"02/12/2010","28","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","28","18",".","."
