"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2010","31","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","31","10","23"
"01/02/2010","29","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","29","12","25"
"01/03/2010","28","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","28","16","23"
"01/04/2010","26","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","26","11","23"
"01/05/2010","26","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","26","16","22"
"01/06/2010","21","PM2.5","Keeler","06-027-1003","AQS",".","19","21"
"01/07/2010","24","PM2.5","Keeler","06-027-1003","AQS",".","13","24"
"01/08/2010","29","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","29","15","23"
"01/09/2010","28","PM2.5","Keeler","06-027-1003","AQS","28","13","28"
"01/10/2010","25","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","25","10","24"
"01/11/2010","25","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","25","14","17"
"01/12/2010","81","PM10","Bill Stanley","06-027-0026","AQS","29","81","15"
"01/13/2010","38","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","38","7","14"
"01/14/2010","38","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","38","19","20"
"01/15/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","11","24"
"01/16/2010","31","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","31","9","20"
"01/17/2010","29","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","29","10","23"
"01/18/2010","37","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","37","5","12"
"01/19/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","6","13"
"01/20/2010","8","PM2.5","Keeler","06-027-1003","AQS",".","4","8"
"01/21/2010","8","PM2.5","Keeler","06-027-1003","AQS",".","3","8"
"01/22/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","6","14"
"01/23/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","7","19"
"01/24/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","6","20"
"01/25/2010","32","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","32","7","19"
"01/26/2010","32","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","32","31","24"
"01/27/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","10","24"
"01/28/2010","37","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","37","17","18"
"01/29/2010","31","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","31","23","16"
"01/30/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","22","30"
"01/31/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","10","23"
"02/01/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","31","28"
"02/02/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","20","35"
"02/03/2010","39","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","39","21","32"
"02/04/2010","37","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","37","20","29"
"02/05/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","8","30"
"02/06/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","6","13"
"02/07/2010","33","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","33","6","7"
"02/08/2010","33","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","33","9","10"
"02/09/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","12","17"
"02/10/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","14","9"
"02/11/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","21","13"
"02/12/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","21","16"
"02/13/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","17","18"
"02/14/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","17","23"
"02/15/2010","37","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","37","19","31"
"02/16/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","22","25"
"02/17/2010","33","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","33","26","21"
"02/18/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","23","20"
"02/19/2010","44","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","44","21","31"
"02/20/2010","39","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","39","15","33"
"02/21/2010","37","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","37","15","9"
"02/22/2010","52","PM10","Olancha","06-027-0021","AQS","40","52","37"
"02/23/2010","38","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","38","23","22"
"02/24/2010","38","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","38","25","33"
"02/25/2010","36","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","36","11","25"
"02/26/2010","94","PM10","Lone Pine Paiute-Shoshone Reservation","06-027-1018","AQS","38","94","18"
"02/27/2010","35","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","35","11","12"
"02/28/2010","33","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","33","10","18"
"03/01/2010","34","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","34","12","13"
"03/02/2010","44","Ozone","Death Valley NP - Park Village","06-027-0101","AQS","44","25","12"
