"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","69","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS",".","11",".","69","19"
"01/02/2010","32","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","18","7","32","18"
"01/03/2010","46","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","10",".","46","13"
"01/04/2010","67","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","8",".","67","21"
"01/05/2010","76","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","10","1",".","76","16"
"01/06/2010","75","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","2",".","75","16"
"01/07/2010","75","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","0",".","75","18"
"01/08/2010","75","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","2","17","75","15"
"01/09/2010","49","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","2",".","49","14"
"01/10/2010","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","1",".","33","15"
"01/11/2010","55","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","20",".","55","16"
"01/12/2010","29","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","6","29",".","4","8"
"01/13/2010","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","25",".","33","31"
"01/14/2010","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","8","11","44","24"
"01/15/2010","67","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","6",".","67","20"
"01/16/2010","75","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","16",".","75","20"
"01/17/2010","34","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","6","34",".","9","12"
"01/18/2010","33","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","3","33",".","16","16"
"01/19/2010","34","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","5","34",".","15","20"
"01/20/2010","34","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","5","34","9","5","21"
"01/21/2010","31","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","5","31",".","11","25"
"01/22/2010","30","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","22",".","30","26"
"01/23/2010","36","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","23",".","36","15"
"01/24/2010","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","22",".","44","20"
"01/25/2010","24","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","5","24",".","11","18"
"01/26/2010","28","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","13","6","28","25"
"01/27/2010","24","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","10",".","24","18"
"01/28/2010","45","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","5",".","45","21"
"01/29/2010","60","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","25",".","60","18"
"01/30/2010","32","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","27",".","32","22"
