"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","58","PM2.5","San Rafael","06-041-0001","AQS",".","20",".","58","29"
"01/02/2010","44","PM2.5","San Rafael","06-041-0001","AQS","8","14","11","44","17"
"01/03/2010","64","PM2.5","San Rafael","06-041-0001","AQS","9","16",".","64","22"
"01/04/2010","96","PM2.5","San Rafael","06-041-0001","AQS","8","15",".","96","25"
"01/05/2010","101","PM2.5","San Rafael","06-041-0001","AQS","8","5",".","101","21"
"01/06/2010","114","PM2.5","San Rafael","06-041-0001","AQS","7","6",".","114","20"
"01/07/2010","113","PM2.5","San Rafael","06-041-0001","AQS","7","2",".","113","19"
"01/08/2010","128","PM2.5","San Rafael","06-041-0001","AQS","7","4","44","128","20"
"01/09/2010","77","PM2.5","San Rafael","06-041-0001","AQS","8","5",".","77","18"
"01/10/2010","79","PM2.5","San Rafael","06-041-0001","AQS","8","4",".","79","19"
"01/11/2010","91","PM2.5","San Rafael","06-041-0001","AQS","6","18",".","91","24"
"01/12/2010","31","Ozone","San Rafael","06-041-0001","AQS","5","31",".","25","22"
"01/13/2010","36","NO2","San Rafael","06-041-0001","AQS","6","26",".","34","36"
"01/14/2010","38","PM2.5","San Rafael","06-041-0001","AQS","8","16","14","38","27"
"01/15/2010","74","PM2.5","San Rafael","06-041-0001","AQS","8","7",".","74","25"
"01/16/2010","98","PM2.5","San Rafael","06-041-0001","AQS","8","19",".","98","26"
"01/17/2010","32","Ozone","San Rafael","06-041-0001","AQS","6","32",".","23","22"
"01/18/2010","35","Ozone","San Rafael","06-041-0001","AQS","3","35",".","25","15"
"01/19/2010","33","Ozone","San Rafael","06-041-0001","AQS","3","33",".",".","25"
"01/20/2010","40","Ozone","San Rafael","06-041-0001","AQS","3","40","15","22","14"
"01/21/2010","31","Ozone","San Rafael","06-041-0001","AQS","5","31",".",".","30"
"01/22/2010","38","NO2","San Rafael","06-041-0001","AQS","9","21",".",".","38"
"01/23/2010","28","NO2","San Rafael","06-041-0001","AQS","9","20",".","17","28"
"01/24/2010","25","NO2","San Rafael","06-041-0001","AQS","8","11",".",".","25"
"01/25/2010","30","NO2","San Rafael","06-041-0001","AQS","7","29",".",".","30"
"01/26/2010","22","NO2","San Rafael","06-041-0001","AQS","6","15","11","12","22"
"01/27/2010","22","NO2","San Rafael","06-041-0001","AQS","7","12",".",".","22"
"01/28/2010","26","NO2","San Rafael","06-041-0001","AQS","7","19",".",".","26"
"01/29/2010","52","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","19",".","52","26"
"01/30/2010","25","NO2","San Rafael","06-041-0001","AQS","7","21",".",".","25"
"01/31/2010","24","NO2","San Rafael","06-041-0001","AQS","7","18",".",".","24"
"02/01/2010","30","PM2.5","Point Reyes NS Ranger Station","06-041-0002","AQS","7","19","22","30","25"
"02/02/2010","35","PM2.5","San Rafael","06-041-0001","AQS","6","21",".","35","25"
"02/03/2010","41","PM2.5","San Rafael","06-041-0001","AQS","7","19",".","41","27"
"02/04/2010","29","PM2.5","San Rafael","06-041-0001","AQS","3","22",".","29","29"
"02/05/2010","31","PM2.5","San Rafael","06-041-0001","AQS","2","31",".","31","23"
"02/06/2010","35","PM2.5","San Rafael","06-041-0001","AQS","2","31",".","35","17"
"02/07/2010","30","Ozone","San Rafael","06-041-0001","AQS","2","30","12","26","13"
"02/08/2010","27","PM2.5","San Rafael","06-041-0001","AQS","6","27",".","27","26"
"02/09/2010","32","NO2","San Rafael","06-041-0001","AQS","6","31",".","23","32"
"02/10/2010","28","PM2.5","San Rafael","06-041-0001","AQS","7","21",".","28","24"
"02/11/2010","30","Ozone","San Rafael","06-041-0001","AQS","7","30",".","28","27"
"02/12/2010","23","PM2.5","San Rafael","06-041-0001","AQS","5","23",".","23","23"
"02/13/2010","38","PM2.5","San Rafael","06-041-0001","AQS","6","25","12","38","22"
"02/14/2010","34","PM2.5","San Rafael","06-041-0001","AQS","7","19",".","34","18"
"02/15/2010","29","PM2.5","San Rafael","06-041-0001","AQS","6","25",".","29","18"
"02/16/2010","40","PM2.5","San Rafael","06-041-0001","AQS","6","12",".","40","23"
"02/17/2010","52","PM2.5","San Rafael","06-041-0001","AQS","7","24",".","52","25"
"02/18/2010","61","PM2.5","San Rafael","06-041-0001","AQS","8","25",".","61","19"
"02/19/2010","38","PM2.5","San Rafael","06-041-0001","AQS","6","27","14","38","31"
"02/20/2010","33","PM2.5","San Rafael","06-041-0001","AQS","6","25",".","33","25"
"02/21/2010","28","PM2.5","San Rafael","06-041-0001","AQS","5","24",".","28","23"
"02/22/2010","34","PM2.5","San Rafael","06-041-0001","AQS","6","23",".","34","24"
"02/23/2010","32","PM2.5","San Rafael","06-041-0001","AQS","6","25",".","32","25"
"02/24/2010","26","Ozone","San Rafael","06-041-0001","AQS","5","26",".","23","21"
"02/25/2010","36","PM2.5","San Rafael","06-041-0001","AQS","5","26","13","36","25"
"02/26/2010","33","Ozone","San Rafael","06-041-0001","AQS","5","33",".","25","26"
"02/27/2010","31","Ozone","San Rafael","06-041-0001","AQS","6","31",".","26","22"
"02/28/2010","40","PM2.5","San Rafael","06-041-0001","AQS","6","24",".","40","18"
"03/01/2010","34","Ozone","San Rafael","06-041-0001","AQS",".","34",".",".","."
"03/02/2010","34","Ozone","San Rafael","06-041-0001","AQS","6","34",".","20","24"
"03/03/2010","31","Ozone","San Rafael","06-041-0001","AQS","5","31","9","21","22"
"03/04/2010","29","NO2","San Rafael","06-041-0001","AQS","6","25",".","20","29"
"03/05/2010","32","Ozone","San Rafael","06-041-0001","AQS","6","32",".","27","31"
"03/06/2010","31","PM2.5","San Rafael","06-041-0001","AQS","6","28",".","31","25"
"03/07/2010","38","PM2.5","San Rafael","06-041-0001","AQS","5","34",".","38","21"
"03/08/2010","32","Ozone","San Rafael","06-041-0001","AQS","5","32",".","26","."
"03/09/2010","32","Ozone","San Rafael","06-041-0001","AQS","5","32","11","28","26"
"03/10/2010","31","Ozone","San Rafael","06-041-0001","AQS","3","31",".","26","."
"03/11/2010","32","PM2.5","San Rafael","06-041-0001","AQS","6","32",".","32","30"
"03/12/2010","33","PM2.5","San Rafael","06-041-0001","AQS","5","28",".","33","."
"03/13/2010","31","Ozone","San Rafael","06-041-0001","AQS","5","31",".","28","."
