"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2010","48","PM2.5","Salinas 3","06-053-1003","AQS",".","25",".","48","."
"01/02/2010","25","Ozone","Carmel Valley","06-053-0002","AQS",".","25","9","21","."
"01/03/2010","27","Ozone","Carmel Valley","06-053-0002","AQS",".","27",".","15","."
"01/04/2010","31","Ozone","Carmel Valley","06-053-0002","AQS",".","31",".","15","."
"01/05/2010","29","Ozone","Carmel Valley","06-053-0002","AQS","7","29",".","23","22"
"01/06/2010","30","PM2.5","Salinas 3","06-053-1003","AQS","7","25",".","30","25"
"01/07/2010","41","PM2.5","Salinas 3","06-053-1003","AQS","7","24",".","41","23"
"01/08/2010","27","PM2.5","Salinas 3","06-053-1003","AQS","7","23","16","27","21"
"01/09/2010","29","PM2.5","Salinas 3","06-053-1003","AQS","8","19",".","29","21"
"01/10/2010","32","PM2.5","Salinas 3","06-053-1003","AQS","8","24",".","32","24"
"01/11/2010","21","Ozone","Salinas 3","06-053-1003","AQS","8","21",".","17","13"
"01/12/2010","31","Ozone","Carmel Valley","06-053-0002","AQS","5","31",".","13","8"
"01/13/2010","37","Ozone","Salinas 3","06-053-1003","AQS","5","37",".","29","11"
"01/14/2010","28","Ozone","Salinas 3","06-053-1003","AQS","6","28","13","21","25"
"01/15/2010","38","PM2.5","Salinas 3","06-053-1003","AQS","8","23",".","38","29"
"01/16/2010","35","PM2.5","Salinas 3","06-053-1003","AQS","8","30",".","35","16"
"01/17/2010","32","Ozone","Salinas 3","06-053-1003","AQS","6","32",".","18","14"
"01/18/2010","40","Ozone","Carmel Valley","06-053-0002","AQS","5","40",".","15","9"
"01/19/2010","36","Ozone","Carmel Valley","06-053-0002","AQS","5","36",".","19","7"
"01/20/2010","42","Ozone","Carmel Valley","06-053-0002","AQS","5","42","9","13","6"
"01/21/2010","35","Ozone","Carmel Valley","06-053-0002","AQS","5","35",".","10","6"
"01/22/2010","32","Ozone","Salinas 3","06-053-1003","AQS","5","32",".","7","14"
"01/23/2010","33","Ozone","Carmel Valley","06-053-0002","AQS","6","33",".","18","22"
"01/24/2010","22","Ozone","Salinas 3","06-053-1003","AQS","6","22",".","13","16"
"01/25/2010","34","Ozone","Carmel Valley","06-053-0002","AQS","5","34",".","8","6"
"01/26/2010","28","Ozone","Salinas 3","06-053-1003","AQS","6","28","6","14","22"
"01/27/2010","34","PM2.5","Salinas 3","06-053-1003","AQS","9","28",".","34","21"
"01/28/2010","30","PM2.5","Salinas 3","06-053-1003","AQS","7","26",".","30","25"
"01/29/2010","31","PM2.5","Salinas 3","06-053-1003","AQS","7","31",".","31","13"
"01/30/2010","34","Ozone","Carmel Valley","06-053-0002","AQS","7","34",".","18","9"
"01/31/2010","31","Ozone","Carmel Valley","06-053-0002","AQS","7","31",".","22","14"
"02/01/2010","29","Ozone","Salinas 3","06-053-1003","AQS","6","29","10","25","16"
"02/02/2010","32","Ozone","Carmel Valley","06-053-0002","AQS","6","32",".","24","21"
"02/03/2010","34","Ozone","Carmel Valley","06-053-0002","AQS","7","34",".","20","11"
"02/04/2010","37","Ozone","Salinas 3","06-053-1003","AQS","6","37",".","24","14"
"02/05/2010","38","Ozone","Carmel Valley","06-053-0002","AQS","5","38",".","13","10"
"02/06/2010","38","Ozone","Salinas 3","06-053-1003","AQS","6","38",".","16","25"
"02/07/2010","36","Ozone","Salinas 3","06-053-1003","AQS","7","36","14","24","14"
"02/08/2010","35","Ozone","Salinas 3","06-053-1003","AQS","9","35",".","21","18"
"02/09/2010","41","Ozone","Salinas 3","06-053-1003","AQS","6","41",".","13","14"
"02/10/2010","30","Ozone","Salinas 3","06-053-1003","AQS","7","30",".","28","26"
"02/11/2010","31","Ozone","Salinas 3","06-053-1003","AQS","6","31",".","27","24"
"02/12/2010","30","Ozone","Carmel Valley","06-053-0002","AQS","7","30",".","22","19"
"02/13/2010","31","Ozone","Salinas 3","06-053-1003","AQS","6","31","6","16","5"
"02/14/2010","46","PM2.5","Salinas 3","06-053-1003","AQS","8","31",".","46","23"
"02/15/2010","48","PM2.5","Salinas 3","06-053-1003","AQS","9","34",".","48","17"
"02/16/2010","32","Ozone","Carmel Valley","06-053-0002","AQS","7","32",".","30","25"
"02/17/2010","32","PM2.5","Salinas 3","06-053-1003","AQS","7","31",".","32","19"
"02/18/2010","35","PM2.5","Salinas 3","06-053-1003","AQS","6","32",".","35","8"
"02/19/2010","33","Ozone","Salinas 3","06-053-1003","AQS","6","33","11","29","15"
"02/20/2010","37","Ozone","Salinas 3","06-053-1003","AQS","6","37",".","22","18"
"02/21/2010","39","Ozone","Carmel Valley","06-053-0002","AQS","5","39",".","14","5"
"02/22/2010","33","Ozone","Carmel Valley","06-053-0002","AQS","7","33",".","25","20"
"02/23/2010","33","Ozone","Salinas 3","06-053-1003","AQS",".","33",".","20","."
"02/24/2010","36","Ozone","Salinas 3","06-053-1003","AQS","5","36",".","13","6"
"02/25/2010","31","Ozone","Salinas 3","06-053-1003","AQS","6","31","11","24","19"
