"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","79","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","39","0","45","79","29"
"01/02/2012","59","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","38","0","51","59","35"
"01/03/2012","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","16","39","1","59","70","58"
"01/04/2012","63","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","17","37","1","55","63","37"
"01/05/2012","55","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","38","1","52","55","42"
"01/06/2012","80","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","44","1","64","80","45"
"01/07/2012","87","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","46","1","72","87","39"
"01/08/2012","62","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","41","0","62","20","28"
"01/09/2012","47","NO2","Rubidoux","06-065-8001","AQS","10","37","0","44","42","47"
"01/10/2012","70","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","37","1","55","70","43"
"01/11/2012","93","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","34","1","71","93","51"
"01/12/2012","60","PM10","Mira Loma (Van Buren)","06-065-8005","AQS","11","39","0","60","54","57"
"01/13/2012","62","PM2.5","Rubidoux","06-065-8001","AQS","11","41","1","39","62","39"
"01/14/2012","81","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","20","37","3","74","81","39"
"01/15/2012","81","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","22","40","1","51","81","32"
"01/16/2012","61","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","41","0","36","61","25"
"01/17/2012","82","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","40","1","39","82","35"
"01/18/2012","85","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","40","1","53","85","45"
"01/19/2012","103","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","15","40","3","60","103","51"
"01/20/2012","106","PM2.5","Rubidoux","06-065-8001","AQS","13","43","1","60","106","38"
"01/21/2012","148","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","37","0","148","67","30"
"01/22/2012","64","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","35","0","36","64","30"
"01/23/2012","60","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","36","0","40","60","27"
"01/24/2012","38","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","37","0","25","38","26"
"01/25/2012","36","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","33","0","36","31","35"
"01/26/2012","67","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","13","35","1","40","67","54"
"01/27/2012","51","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","39","0","44","51","31"
"01/28/2012","42","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","3","42","0","27","42","17"
"01/29/2012","50","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","42","0","29","50","48"
"01/30/2012","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","14","48","1","52","72","38"
"01/31/2012","72","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","46","1","52","72","41"
"02/01/2012","91","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","10","43","1","53","91","39"
"02/02/2012","69","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","43","1","49","69","33"
"02/03/2012","51","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","42","0","51","31","34"
"02/04/2012","44","Ozone","Temecula","06-065-0016","AQS","6","44","0","21","18","31"
"02/05/2012","45","Ozone","Temecula","06-065-0016","AQS","7","45","0","19","24","37"
"02/06/2012","60","PM2.5","Rubidoux","06-065-8001","AQS","10","47","1","54","60","42"
"02/07/2012","61","PM10","Torres Martinez Administration Site","06-065-1999","AQS","11","46","1","61","48","42"
"02/08/2012","55","PM10","Torres Martinez Administration Site","06-065-1999","AQS","9","43","1","55","45","35"
"02/09/2012","61","PM2.5","Rubidoux","06-065-8001","AQS","9","42","1","42","61","39"
"02/10/2012","94","PM2.5","Rubidoux","06-065-8001","AQS","11","49","1","46","94","35"
"02/11/2012","85","PM10","Torres Martinez Administration Site","06-065-1999","AQS","6","42","0","85","77","23"
"02/12/2012","56","PM2.5","Rubidoux","06-065-8001","AQS","3","41","0","23","56","14"
"02/13/2012","96","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","44","0","96","62","22"
"02/14/2012","69","PM2.5","Rubidoux","06-065-8001","AQS","6","40","0","27","69","32"
"02/15/2012","60","PM10","Torres Martinez Administration Site","06-065-1999","AQS","8","39",".","60","56","34"
"02/16/2012","42","Ozone","Blythe-445 W Murphy Street","06-065-9003","AQS","5","42","0","11","21","26"
"02/17/2012","44","Ozone","Palm Springs","06-065-5001","AQS","7","44",".","18","33","35"
"02/18/2012","64","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","45","1","32","64","30"
"02/19/2012","64","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","3","44","0","31","64","13"
"02/20/2012","73","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","5","44","0","42","73","30"
"02/21/2012","62","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","8","46","0","36","62","40"
"02/22/2012","43","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","7","42","0","43","43","40"
"02/23/2012","56","PM2.5","Riverside (Magnolia)","06-065-1003","AQS","10","47","1","52","56","41"
"02/24/2012","61","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","11","43","1","44","61","36"
"02/25/2012","102","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","5","71","0","57","102","26"
"02/26/2012","77","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","6","51","0","44","77","27"
"02/27/2012","101","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","44","0","101","39","18"
"02/28/2012","42","PM10","Torres Martinez Administration Site","06-065-1999","AQS","5","42","0","42","33","25"
"02/29/2012","57","PM2.5","Mira Loma (Van Buren)","06-065-8005","AQS","9","45","1","36","57","24"
"03/01/2012","67","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","46","0","67","62","21"
"03/02/2012","89","PM2.5","Rubidoux","06-065-8001","AQS","3","45","0","51","89","25"
"03/03/2012","58","PM2.5","Rubidoux","06-065-8001","AQS","5","46","0","25","58","37"
"03/04/2012","63","PM2.5","Rubidoux","06-065-8001","AQS","8","43","0","29","63","33"
"03/05/2012","91","PM2.5","Rubidoux","06-065-8001","AQS","13","45","1","44","91","39"
"03/06/2012","190","PM10","Torres Martinez Administration Site","06-065-1999","AQS","7","48","0","190","96","34"
"03/07/2012","91","PM2.5","Rubidoux","06-065-8001","AQS","3","46","0","60","91","32"
"03/08/2012","75","PM2.5","Rubidoux","06-065-8001","AQS","6","50","0","49","75","38"
"03/09/2012","90","PM2.5","Rubidoux","06-065-8001","AQS","9","58","1","44","90","45"
"03/10/2012","106","PM2.5","Rubidoux","06-065-8001","AQS","9","77","0","52","106","41"
"03/11/2012","107","PM2.5","Rubidoux","06-065-8001","AQS","5","77","0","40","107","26"
"03/12/2012","101","PM2.5","Rubidoux","06-065-8001","AQS","3","61","0","45","101","23"
"03/13/2012","115","PM2.5","Rubidoux","06-065-8001","AQS","3","50","0","43","115","28"
"03/14/2012","103","PM2.5","Rubidoux","06-065-8001","AQS","9","50","1","42","103","26"
"03/15/2012","99","PM2.5","Rubidoux","06-065-8001","AQS","6","71","0","50","99","29"
"03/16/2012","101","PM2.5","Rubidoux","06-065-8001","AQS","5","50","0","47","101","23"
"03/17/2012","54","PM10","Torres Martinez Administration Site","06-065-1999","AQS","3","44","0","54","36","10"
"03/18/2012","50","PM10","Torres Martinez Administration Site","06-065-1999","AQS","2","44","0","50","40","13"
"03/19/2012","59","PM2.5","Rubidoux","06-065-8001","AQS","5","49","0","19","59","29"
"03/20/2012","90","PM2.5","Rubidoux","06-065-8001","AQS","8","67","1","31","90","38"
"03/21/2012","102","PM2.5","Rubidoux","06-065-8001","AQS","10","77","1","35","102","46"
"03/22/2012","101","Ozone","Palm Springs","06-065-5001","AQS","9","101","1","38","99","36"
