"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2012","91","PM2.5","Yuba City","06-101-0003","AQS","14",".","91","27"
"01/02/2012","95","PM2.5","Yuba City","06-101-0003","AQS","16",".","95","29"
"01/03/2012","94","PM2.5","Yuba City","06-101-0003","AQS","18",".","94","38"
"01/04/2012","79","PM2.5","Yuba City","06-101-0003","AQS","12","28","79","31"
"01/05/2012","87","PM2.5","Yuba City","06-101-0003","AQS","10",".","87","39"
"01/06/2012","89","PM2.5","Yuba City","06-101-0003","AQS","11",".","89","33"
"01/07/2012","42","NO2","Yuba City","06-101-0003","AQS","26",".","15","42"
"01/08/2012","80","PM2.5","Yuba City","06-101-0003","AQS","22",".","80","77"
"01/09/2012","137","PM2.5","Yuba City","06-101-0003","AQS","21",".","137","82"
"01/10/2012","70","NO2","Yuba City","06-101-0003","AQS","14","29","68","70"
"01/11/2012","66","NO2","Yuba City","06-101-0003","AQS","19",".","64","66"
"01/12/2012","59","PM2.5","Yuba City","06-101-0003","AQS","20",".","59","41"
"01/13/2012","58","PM2.5","Yuba City","06-101-0003","AQS","21",".","58","45"
"01/14/2012","66","PM2.5","Yuba City","06-101-0003","AQS","22",".","66","36"
"01/15/2012","55","PM2.5","Yuba City","06-101-0003","AQS","28",".","55","23"
"01/16/2012","49","PM2.5","Yuba City","06-101-0003","AQS","29","16","49","36"
"01/17/2012","64","PM2.5","Yuba City","06-101-0003","AQS","22",".","64","40"
"01/18/2012","58","PM2.5","Yuba City","06-101-0003","AQS","22",".","58","26"
"01/19/2012","58","PM2.5","Yuba City","06-101-0003","AQS","24",".","58","18"
"01/20/2012","59","PM2.5","Yuba City","06-101-0003","AQS","22",".","59","17"
"01/21/2012","29","Ozone","Yuba City","06-101-0003","AQS","29",".","12","13"
"01/22/2012","30","Ozone","Yuba City","06-101-0003","AQS","30","8","23","12"
"01/23/2012","38","PM2.5","Yuba City","06-101-0003","AQS","28",".","38","32"
"01/24/2012","45","PM2.5","Yuba City","06-101-0003","AQS","6",".","45","20"
"01/25/2012","53","PM2.5","Yuba City","06-101-0003","AQS","17",".","53","28"
"01/26/2012","57","PM2.5","Yuba City","06-101-0003","AQS","15",".","57","14"
"01/27/2012","28","Ozone","Yuba City","06-101-0003","AQS","28",".","10","7"
"01/28/2012","54","PM2.5","Yuba City","06-101-0003","AQS","21","15","54","31"
"01/29/2012","60","PM2.5","Yuba City","06-101-0003","AQS","21",".","60","31"
"01/30/2012","53","PM2.5","Yuba City","06-101-0003","AQS","22",".","53","25"
"01/31/2012","59","PM2.5","Yuba City","06-101-0003","AQS","19",".","59","21"
"02/01/2012","36","PM2.5","Yuba City","06-101-0003","AQS","21",".","36","24"
"02/02/2012","31","Ozone","Yuba City","06-101-0003","AQS","31",".","18","21"
"02/03/2012","56","PM2.5","Yuba City","06-101-0003","AQS","26","18","56","42"
"02/04/2012","51","PM2.5","Yuba City","06-101-0003","AQS","27",".","51","39"
"02/05/2012","47","PM2.5","Yuba City","06-101-0003","AQS","27",".","47","35"
"02/06/2012","40","PM2.5","Yuba City","06-101-0003","AQS","20",".","40","30"
"02/07/2012","42","PM2.5","Yuba City","06-101-0003","AQS","13",".","42","28"
"02/08/2012","30","Ozone","Yuba City","06-101-0003","AQS","30",".","24","25"
"02/09/2012","48","PM2.5","Yuba City","06-101-0003","AQS","27","14","48","39"
"02/10/2012","31","PM2.5","Yuba City","06-101-0003","AQS","22",".","31","17"
"02/11/2012","30","Ozone","Yuba City","06-101-0003","AQS","30",".","27","27"
"02/12/2012","46","PM2.5","Yuba City","06-101-0003","AQS","29",".","46","18"
"02/13/2012","29","NO2","Yuba City","06-101-0003","AQS","26",".","20","29"
"02/14/2012","35","PM2.5","Yuba City","06-101-0003","AQS","27",".","35","19"
"02/15/2012","31","Ozone","Yuba City","06-101-0003","AQS","31","7","7","13"
"02/16/2012","37","NO2","Yuba City","06-101-0003","AQS","30",".","18","37"
"02/17/2012","44","PM2.5","Yuba City","06-101-0003","AQS","30",".","44","38"
"02/18/2012","42","PM2.5","Yuba City","06-101-0003","AQS","27",".","42","29"
"02/19/2012","31","Ozone","Yuba City","06-101-0003","AQS","31",".","10","16"
"02/20/2012","30","Ozone","Yuba City","06-101-0003","AQS","30",".","13","10"
"02/21/2012","30","PM2.5","Yuba City","06-101-0003","AQS","20","13","30","22"
"02/22/2012","34","PM2.5","Yuba City","06-101-0003","AQS","24",".","34","27"
"02/23/2012","35","Ozone","Yuba City","06-101-0003","AQS","35",".","4","5"
"02/24/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","13","20"
"02/25/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","7","10"
"02/26/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","19","19"
"02/27/2012","33","PM2.5","Yuba City","06-101-0003","AQS","32","14","33","27"
"02/28/2012","34","Ozone","Yuba City","06-101-0003","AQS","34",".","18","18"
"02/29/2012","32","Ozone","Yuba City","06-101-0003","AQS","32",".","8","8"
"03/01/2012","32","NO2","Yuba City","06-101-0003","AQS","28",".","22","32"
"03/02/2012","32","Ozone","Yuba City","06-101-0003","AQS","32",".","13","17"
"03/03/2012","36","NO2","Yuba City","06-101-0003","AQS","35",".","34","36"
"03/04/2012","39","NO2","Yuba City","06-101-0003","AQS","36","12","34","39"
"03/05/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","25","20"
"03/06/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","4","5"
"03/07/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","7","7"
"03/08/2012","42","PM2.5","Yuba City","06-101-0003","AQS","39",".","42","42"
"03/09/2012","54","PM2.5","Yuba City","06-101-0003","AQS","44",".","54","32"
"03/10/2012","37","Ozone","Yuba City","06-101-0003","AQS","37","11","19","11"
"03/11/2012","35","Ozone","Yuba City","06-101-0003","AQS","35",".","12","7"
"03/12/2012","38","Ozone","Yuba City","06-101-0003","AQS","38",".","20","13"
"03/13/2012","30","Ozone","Yuba City","06-101-0003","AQS","30",".","9","8"
"03/14/2012","26","Ozone","Yuba City","06-101-0003","AQS","26",".","6","6"
"03/15/2012","24","Ozone","Yuba City","06-101-0003","AQS","24",".","6","9"
"03/16/2012","35","Ozone","Yuba City","06-101-0003","AQS","35","3","11","8"
"03/17/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","9","18"
"03/18/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","9","11"
"03/19/2012","31","Ozone","Yuba City","06-101-0003","AQS","31",".","17","22"
"03/20/2012","34","Ozone","Yuba City","06-101-0003","AQS","34",".","20","14"
"03/21/2012","32","Ozone","Yuba City","06-101-0003","AQS","32",".","24","18"
"03/22/2012","34","Ozone","Yuba City","06-101-0003","AQS","34","7","8","8"
"03/23/2012","38","Ozone","Yuba City","06-101-0003","AQS","38",".","9","13"
"03/24/2012","41","Ozone","Yuba City","06-101-0003","AQS","41",".","10","9"
"03/25/2012","39","Ozone","Yuba City","06-101-0003","AQS","39",".","8","20"
"03/26/2012","36","Ozone","Yuba City","06-101-0003","AQS","36",".","14","10"
"03/27/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","4","10"
"03/28/2012","40","Ozone","Yuba City","06-101-0003","AQS","40","5","18","8"
"03/29/2012","45","PM2.5","Yuba City","06-101-0003","AQS","30",".","45","13"
"03/30/2012","31","Ozone","Yuba City","06-101-0003","AQS","31",".","14","9"
"03/31/2012","39","Ozone","Yuba City","06-101-0003","AQS","39",".","10","5"
"04/01/2012","38","Ozone","Yuba City","06-101-0003","AQS","38",".","13","20"
"04/02/2012","37","Ozone","Yuba City","06-101-0003","AQS","37",".","12","30"
"04/03/2012","37","Ozone","Yuba City","06-101-0003","AQS","37","9","14","8"
"04/04/2012","38","Ozone","Yuba City","06-101-0003","AQS","38",".","5","10"
"04/05/2012","35","Ozone","Yuba City","06-101-0003","AQS","35",".","5","15"
"04/06/2012","35","Ozone","Yuba City","06-101-0003","AQS","35",".","15","34"
"04/07/2012","41","Ozone","Yuba City","06-101-0003","AQS","41",".","28","39"
"04/08/2012","46","Ozone","Yuba City","06-101-0003","AQS","46",".","37","16"
"04/09/2012","47","Ozone","Yuba City","06-101-0003","AQS","47","18","45","29"
"04/10/2012","32","Ozone","Yuba City","06-101-0003","AQS","32",".","13","15"
"04/11/2012","34","Ozone","Yuba City","06-101-0003","AQS","34",".","11","7"
"04/12/2012","41","Ozone","Yuba City","06-101-0003","AQS","41",".","11","7"
"04/13/2012","37","Ozone","Yuba City","06-101-0003","AQS","37",".","18","16"
"04/14/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","22","25"
"04/15/2012","37","Ozone","Yuba City","06-101-0003","AQS","37","7","28","10"
"04/16/2012","41","Ozone","Yuba City","06-101-0003","AQS","41",".","16","8"
"04/17/2012","32","Ozone","Yuba City","06-101-0003","AQS","32",".","24","21"
"04/18/2012","37","Ozone","Yuba City","06-101-0003","AQS","37",".","23","9"
"04/19/2012","28","Ozone","Yuba City","06-101-0003","AQS","28",".","22","8"
"04/20/2012","29","Ozone","Yuba City","06-101-0003","AQS","29",".","22","15"
"04/21/2012","42","Ozone","Yuba City","06-101-0003","AQS","42","15","31","17"
"04/22/2012","49","Ozone","Yuba City","06-101-0003","AQS","49",".","33","12"
"04/23/2012","33","Ozone","Yuba City","06-101-0003","AQS","33",".","18","6"
"04/24/2012","29","Ozone","Yuba City","06-101-0003","AQS","29",".","12","8"
"04/25/2012","25","PM2.5","Yuba City","06-101-0003","AQS","21",".","25","8"
"04/26/2012","39","Ozone","Yuba City","06-101-0003","AQS","39",".","10","9"
"04/27/2012","44","Ozone","Yuba City","06-101-0003","AQS","44","6","10","12"
"04/28/2012","37","Ozone","Yuba City","06-101-0003","AQS","37",".","10","9"
"04/29/2012","40","Ozone","Yuba City","06-101-0003","AQS","40",".","16","13"
"04/30/2012","38","Ozone","Yuba City","06-101-0003","AQS","38",".","22","10"
"05/01/2012","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","23","8"
"05/02/2012","45","PM2.5","Yuba City","06-101-0003","AQS","44",".","45","7"
"05/03/2012","40","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","40","6","15","6"
"05/04/2012","43","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","43",".","26","13"
"05/05/2012","48","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","48",".","32","4"
"05/06/2012","49","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","49",".","33","5"
"05/07/2012","64","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","64",".","53","18"
"05/08/2012","80","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","80",".","40","19"
"05/09/2012","77","Ozone","Yuba City","06-101-0003","AQS","77","32","52","26"
"05/10/2012","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","39","10"
"05/11/2012","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","36","42"
"05/12/2012","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","45","19"
"05/13/2012","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".","49","8"
"05/14/2012","45","PM2.5","Yuba City","06-101-0003","AQS","44",".","45","7"
"05/15/2012","84","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","84","27","48","9"
"05/16/2012","71","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","71",".","32","7"
"05/17/2012","51","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","51",".",".","."
"05/18/2012","87","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","87",".","58","."
"05/19/2012","87","Ozone","Sutter Buttes (seasonal)","06-101-0004","AQS","87",".","59","."
