"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2012","47","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","38",".","47","30"
"01/02/2012","39","Ozone","Thousand Oaks","06-111-0007","AQS","39",".",".","27"
"01/03/2012","33","Ozone","Thousand Oaks","06-111-0007","AQS","33",".",".","28"
"01/04/2012","37","Ozone","Thousand Oaks","06-111-0007","AQS","37","23","31","29"
"01/05/2012","36","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","36",".",".","33"
"01/06/2012","32","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","32","27",".","32"
"01/07/2012","58","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","42",".","58","27"
"01/08/2012","41","Ozone","Thousand Oaks","06-111-0007","AQS","41",".","24","19"
"01/09/2012","38","Ozone","Thousand Oaks","06-111-0007","AQS","38",".","26","27"
"01/10/2012","35","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","34","18","35","32"
"01/11/2012","37","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","34",".","37","31"
"01/12/2012","37","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","37",".","23","25"
"01/13/2012","36","Ozone","Piru - Pacific","06-111-0009","AQS","36",".","25","31"
"01/14/2012","34","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","31",".","34","27"
"01/15/2012","45","PM2.5","Piru - Pacific","06-111-0009","AQS","35",".","45","34"
"01/16/2012","45","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","38","19","45","22"
"01/17/2012","41","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","38",".","41","25"
"01/18/2012","62","PM2.5","Piru - Pacific","06-111-0009","AQS","37",".","62","29"
"01/19/2012","54","PM2.5","Piru - Pacific","06-111-0009","AQS","35",".","54","30"
"01/20/2012","65","PM2.5","Piru - Pacific","06-111-0009","AQS","34",".","65","29"
"01/21/2012","36","PM2.5","Thousand Oaks","06-111-0007","AQS","35",".","36","18"
"01/22/2012","49","PM2.5","Thousand Oaks","06-111-0007","AQS","33","15","49","19"
"01/23/2012","33","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","29",".","33","16"
"01/24/2012","33","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","33",".","22","25"
"01/25/2012","30","Ozone","Thousand Oaks","06-111-0007","AQS","30",".","28","25"
"01/26/2012","27","Ozone","Thousand Oaks","06-111-0007","AQS","27",".","20","25"
"01/27/2012","37","Ozone","Thousand Oaks","06-111-0007","AQS","37",".","15","12"
"01/28/2012","39","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","39","25","21","22"
"01/29/2012","40","Ozone","Thousand Oaks","06-111-0007","AQS","40",".","27","25"
"01/30/2012","33","PM2.5","Ojai - East Ojai Ave","06-111-1004","AQS","32",".","33","28"
"01/31/2012","60","PM2.5","Thousand Oaks","06-111-0007","AQS","35",".","60","33"
"02/01/2012","57","PM2.5","Thousand Oaks","06-111-0007","AQS","37",".","57","25"
"02/02/2012","43","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","39",".","43","27"
"02/03/2012","39","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","39","22","7","4"
"02/04/2012","42","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","42",".","29","22"
"02/05/2012","43","Ozone","Thousand Oaks","06-111-0007","AQS","43",".","30","12"
"02/06/2012","39","Ozone","Piru - Pacific","06-111-0009","AQS","39",".","33","36"
"02/07/2012","38","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","38",".","27","38"
"02/08/2012","43","Ozone","Thousand Oaks","06-111-0007","AQS","43",".","28","19"
"02/09/2012","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41","18","24","28"
"02/10/2012","42","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","42",".","31","25"
"02/11/2012","36","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","36",".","33","19"
"02/12/2012","62","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","38",".","62","14"
"02/13/2012","38","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","38",".","28","16"
"02/14/2012","36","Ozone","Thousand Oaks","06-111-0007","AQS","36",".","18","24"
"02/15/2012","40","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","40","10","32","25"
"02/16/2012","38","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","38",".","20","25"
"02/17/2012","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41",".","29","29"
"02/18/2012","53","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","39",".","53","25"
"02/19/2012","54","PM2.5","Thousand Oaks","06-111-0007","AQS","39",".","54","14"
"02/20/2012","53","PM2.5","Thousand Oaks","06-111-0007","AQS","41",".","53","21"
"02/21/2012","41","Ozone","Thousand Oaks","06-111-0007","AQS","41","16","28","28"
"02/22/2012","41","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","41",".","23","28"
"02/23/2012","42","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","42",".","38","40"
"02/24/2012","56","PM2.5","El Rio-Rio Mesa School #2","06-111-3001","AQS","41",".","56","28"
"02/25/2012","71","PM2.5","Thousand Oaks","06-111-0007","AQS","44",".","71","15"
"02/26/2012","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45",".","42","15"
"02/27/2012","43","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","43","19","36","20"
"02/28/2012","40","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","40",".","29","23"
"02/29/2012","40","Ozone","Thousand Oaks","06-111-0007","AQS","40",".","33","24"
"03/01/2012","40","Ozone","Piru - Pacific","06-111-0009","AQS","40",".","21","22"
"03/02/2012","44","Ozone","Thousand Oaks","06-111-0007","AQS","44",".","19","24"
"03/03/2012","48","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","48",".","16","11"
"03/04/2012","44","Ozone","Thousand Oaks","06-111-0007","AQS","44","15","20","27"
"03/05/2012","50","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","50",".","25","33"
"03/06/2012","43","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","43",".","39","27"
"03/07/2012","45","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","45",".","31","24"
"03/08/2012","48","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","48",".","32","34"
"03/09/2012","54","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","54",".","31","38"
"03/10/2012","67","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","67","21","54","29"
"03/11/2012","61","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","61",".","59","25"
"03/12/2012","58","PM2.5","Piru - Pacific","06-111-0009","AQS","50",".","58","17"
"03/13/2012","57","PM2.5","Piru - Pacific","06-111-0009","AQS","43",".","57","20"
"03/14/2012","40","Ozone","Piru - Pacific","06-111-0009","AQS","40","12","37","22"
"03/15/2012","41","PM2.5","Piru - Pacific","06-111-0009","AQS","36",".","41","21"
"03/16/2012","62","PM2.5","Simi Valley-Cochran Street","06-111-2002","AQS","31","20","62","18"
"03/17/2012","44","Ozone","Thousand Oaks","06-111-0007","AQS","44",".","19","8"
"03/18/2012","41","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","41",".","18","7"
"03/19/2012","45","Ozone","Simi Valley-Cochran Street","06-111-2002","AQS","45","12","33","22"
"03/20/2012","49","Ozone","Ojai - East Ojai Ave","06-111-1004","AQS","49",".","29","31"
"03/21/2012","64","Ozone","Thousand Oaks","06-111-0007","AQS","64",".","36","29"
"03/22/2012","49","Ozone","Thousand Oaks","06-111-0007","AQS","49","14","43","27"
