"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2012","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","11","16"
"01/02/2012","54","PM2.5","Hollister","06-069-0002","AQS","32","23","54"
"01/03/2012","54","PM2.5","Hollister","06-069-0002","AQS","31","22","54"
"01/04/2012","58","PM2.5","Hollister","06-069-0002","AQS","31","27","58"
"01/05/2012","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","23","."
"01/06/2012","29","PM2.5","Hollister","06-069-0002","AQS","29","20","29"
"01/07/2012","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","21","20"
"01/08/2012","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","13","6"
"01/09/2012","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","21","28"
"01/10/2012","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","23","27"
"01/11/2012","45","PM2.5","Hollister","06-069-0002","AQS","37","25","45"
"01/12/2012","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","20","26"
"01/13/2012","41","PM2.5","Hollister","06-069-0002","AQS","37","28","41"
"01/14/2012","38","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","38","22","33"
"01/15/2012","37","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","37","22","27"
"01/16/2012","32","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","32","14","11"
"01/17/2012","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","15","8"
"01/18/2012","33","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","33","17","11"
"01/19/2012","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","19","24"
"01/20/2012","30","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","30","10","18"
"01/21/2012","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","11","13"
"01/22/2012","31","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","31","10","13"
"01/23/2012","34","Ozone","Pinnacles NP - Southwest of East Entrance Station","06-069-0003","AQS","34","10","10"
