"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","121","PM2.5","Long Beach (South)","06-037-4004","AQS","32","36","4","40","121","78"
"01/02/2012","59","PM2.5","Reseda","06-037-1201","AQS","19","35","7","22","59","48"
"01/03/2012","77","PM2.5","Long Beach (South)","06-037-4004","AQS","36","29","11","38","77","77"
"01/04/2012","76","NO2","Long Beach (Hudson)","06-037-4006","AQS","40","31","9","50","75","76"
"01/05/2012","63","PM2.5","Long Beach (South)","06-037-4004","AQS","27","29","4","31","63","58"
"01/06/2012","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","38","37","4","42","84","64"
"01/07/2012","114","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","28","47","1","40","114","45"
"01/08/2012","84","PM2.5","Long Beach (North)","06-037-4002","AQS","18","44","4","54","84","46"
"01/09/2012","63","PM2.5","Long Beach (North)","06-037-4002","AQS","36","33","6","34","63","52"
"01/10/2012","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","26","6","36","71","56"
"01/11/2012","89","PM2.5","Long Beach (North)","06-037-4002","AQS","24","31","9","51","89","69"
"01/12/2012","94","PM2.5","Long Beach (South)","06-037-4004","AQS","30","36","31","49","94","67"
"01/13/2012","72","NO2","Long Beach (Hudson)","06-037-4006","AQS","27","37","6","34","63","72"
"01/14/2012","77","PM2.5","Long Beach (South)","06-037-4004","AQS","27","29","3","45","77","60"
"01/15/2012","82","PM2.5","Long Beach (North)","06-037-4002","AQS","44","43","3","35","82","46"
"01/16/2012","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","37","1","23","65","43"
"01/17/2012","63","PM2.5","Long Beach (North)","06-037-4002","AQS","18","39","3","31","63","51"
"01/18/2012","80","PM2.5","Long Beach (North)","06-037-4002","AQS","24","42","6","43","80","50"
"01/19/2012","91","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","43","6","44","91","60"
"01/20/2012","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","38","1","44","93","46"
"01/21/2012","56","PM2.5","Glendora","06-037-0016","AQS","9","38","1","24","56","40"
"01/22/2012","72","PM2.5","Reseda","06-037-1201","AQS","13","40","1","29","72","34"
"01/23/2012","67","PM2.5","Reseda","06-037-1201","AQS","15","35","1","19","67","34"
"01/24/2012","67","PM2.5","Long Beach (North)","06-037-4002","AQS","20","35","3","25","67","47"
"01/25/2012","59","PM2.5","Compton","06-037-1302","AQS","33","33","10","25","59","52"
"01/26/2012","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","45","28","6","25","57","54"
"01/27/2012","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","26","42","4","25","60","53"
"01/28/2012","67","PM2.5","Compton","06-037-1302","AQS","24","40","6","26","67","48"
"01/29/2012","44","PM2.5","Long Beach (South)","06-037-4004","AQS","28","40","4","16","44","44"
"01/30/2012","60","PM2.5","Burbank","06-037-1002","AQS","28","31","3","25","60","51"
"01/31/2012","81","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","36","1","28","81","45"
"02/01/2012","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","40","6","43","94","49"
"02/02/2012","104","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","43","7","38","104","48"
"02/03/2012","66","PM2.5","Long Beach (North)","06-037-4002","AQS","22","38","6","33","66","51"
"02/04/2012","46","NO2","LAX Hastings","06-037-5005","AQS","20","44","1","17","44","46"
"02/05/2012","51","PM2.5","Long Beach (North)","06-037-4002","AQS","26","46","4","17","51","46"
"02/06/2012","56","PM2.5","Long Beach (South)","06-037-4004","AQS","17","42","4","25","56","56"
"02/07/2012","59","PM2.5","Reseda","06-037-1201","AQS","18","37","1","20","59","50"
"02/08/2012","54","PM2.5","Burbank","06-037-1002","AQS","15","44","1","22","54","45"
"02/09/2012","53","PM2.5","Long Beach (South)","06-037-4004","AQS","18","40","6","31","53","53"
"02/10/2012","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","38","3","27","62","43"
"02/11/2012","63","PM2.5","Glendora","06-037-0016","AQS","8","37","1","21","63","31"
