"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/05/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/06/2012","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"02/07/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"02/08/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/09/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"02/10/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"02/11/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/12/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"02/13/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/14/2012","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"02/15/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/16/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"02/17/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"02/18/2012","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"02/19/2012","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"02/20/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"02/21/2012","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"02/22/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"02/23/2012","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"02/24/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"02/25/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"02/26/2012","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"02/27/2012","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"02/28/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"02/29/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/01/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"03/02/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"03/03/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"03/04/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/05/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/06/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"03/07/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/08/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"03/09/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"03/10/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"03/11/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/12/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/13/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"03/14/2012","27","Ozone","Jackson-Clinton Road","06-005-0002","AQS","27","."
"03/15/2012","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"03/16/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/17/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"03/18/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/19/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"03/20/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"03/21/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"03/22/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"03/23/2012","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"03/24/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"03/25/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/26/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"03/27/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"03/28/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"03/29/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"03/30/2012","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"03/31/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/01/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/02/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"04/03/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"04/04/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/05/2012","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/06/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/07/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/08/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"04/09/2012","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"04/10/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/11/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/12/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/13/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"04/14/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"04/15/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/16/2012","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"04/17/2012","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"04/18/2012","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"04/19/2012","37","Ozone","Jackson-Clinton Road","06-005-0002","AQS","37","."
"04/20/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"04/21/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"04/22/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"04/23/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"04/24/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"04/25/2012","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"04/26/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/27/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"04/28/2012","42","Ozone","Jackson-Clinton Road","06-005-0002","AQS","42","."
"04/29/2012","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"04/30/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/01/2012","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"05/02/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"05/03/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"05/04/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/05/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/06/2012","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"05/07/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"05/08/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"05/09/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"05/10/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"05/11/2012","77","Ozone","Jackson-Clinton Road","06-005-0002","AQS","77","."
"05/12/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"05/13/2012","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"05/14/2012","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"05/15/2012","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"05/16/2012","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"05/17/2012","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"05/18/2012","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"05/19/2012","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"05/20/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"05/21/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/22/2012","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"05/23/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"05/24/2012","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"05/25/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"05/26/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"05/27/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/28/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"05/29/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"05/30/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"05/31/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"06/01/2012","115","Ozone","Jackson-Clinton Road","06-005-0002","AQS","115","."
"06/02/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"06/03/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"06/04/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"06/05/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/06/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/07/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"06/08/2012","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"06/09/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"06/10/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"06/11/2012","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"06/12/2012","97","Ozone","Jackson-Clinton Road","06-005-0002","AQS","97","."
"06/13/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"06/14/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"06/15/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"06/16/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"06/17/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"06/18/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"06/19/2012","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"06/20/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"06/21/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"06/22/2012","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"06/23/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"06/24/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/25/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"06/26/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"06/27/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"06/28/2012","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"06/29/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"06/30/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"07/01/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"07/02/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/03/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"07/04/2012","77","Ozone","Jackson-Clinton Road","06-005-0002","AQS","77","."
"07/05/2012","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"07/06/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"07/07/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"07/08/2012","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"07/09/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"07/10/2012","126","Ozone","Jackson-Clinton Road","06-005-0002","AQS","126","."
"07/11/2012","126","Ozone","Jackson-Clinton Road","06-005-0002","AQS","126","."
"07/12/2012","156","Ozone","Jackson-Clinton Road","06-005-0002","AQS","156","."
"07/13/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"07/14/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"07/15/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"07/16/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"07/17/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"07/18/2012","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"07/19/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"07/20/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"07/21/2012","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"07/22/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"07/23/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"07/24/2012","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"07/25/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"07/26/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"07/27/2012","74","Ozone","Jackson-Clinton Road","06-005-0002","AQS","74","."
"07/30/2012","115","Ozone","Jackson-Clinton Road","06-005-0002","AQS","115","."
"07/31/2012","97","Ozone","Jackson-Clinton Road","06-005-0002","AQS","97","."
"08/01/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"08/02/2012","112","Ozone","Jackson-Clinton Road","06-005-0002","AQS","112","."
"08/03/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"08/04/2012","41","Ozone","Jackson-Clinton Road","06-005-0002","AQS","41","."
"08/05/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"08/06/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"08/07/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"08/08/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"08/09/2012","119","Ozone","Jackson-Clinton Road","06-005-0002","AQS","119","."
"08/10/2012","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"08/11/2012","122","Ozone","Jackson-Clinton Road","06-005-0002","AQS","122","."
"08/12/2012","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"08/13/2012","126","Ozone","Jackson-Clinton Road","06-005-0002","AQS","126","."
"08/14/2012","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"08/15/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"08/16/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"08/17/2012","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"08/18/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/19/2012","49","Ozone","Jackson-Clinton Road","06-005-0002","AQS","49","."
"08/20/2012","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"08/21/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"08/22/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/23/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/24/2012","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"08/25/2012","58","Ozone","Jackson-Clinton Road","06-005-0002","AQS","58","."
"08/26/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"08/27/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"08/28/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"08/29/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"08/30/2012","119","Ozone","Jackson-Clinton Road","06-005-0002","AQS","119","."
"08/31/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"09/01/2012","48","Ozone","Jackson-Clinton Road","06-005-0002","AQS","48","."
"09/02/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/03/2012","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"09/04/2012","115","Ozone","Jackson-Clinton Road","06-005-0002","AQS","115","."
"09/05/2012","47","Ozone","Jackson-Clinton Road","06-005-0002","AQS","47","."
"09/06/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"09/07/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"09/08/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"09/09/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"09/10/2012","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"09/11/2012","93","Ozone","Jackson-Clinton Road","06-005-0002","AQS","93","."
"09/12/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"09/13/2012","115","Ozone","Jackson-Clinton Road","06-005-0002","AQS","115","."
"09/14/2012","101","Ozone","Jackson-Clinton Road","06-005-0002","AQS","101","."
"09/15/2012","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"09/16/2012","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"09/17/2012","54","Ozone","Jackson-Clinton Road","06-005-0002","AQS","54","."
"09/18/2012","61","Ozone","Jackson-Clinton Road","06-005-0002","AQS","61","."
"09/19/2012","51","Ozone","Jackson-Clinton Road","06-005-0002","AQS","51","."
"09/20/2012","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"09/21/2012","64","Ozone","Jackson-Clinton Road","06-005-0002","AQS","64","."
"09/22/2012","77","Ozone","Jackson-Clinton Road","06-005-0002","AQS","77","."
"09/23/2012","100","Ozone","Jackson-Clinton Road","06-005-0002","AQS","100","."
"09/24/2012","50","Ozone","Jackson-Clinton Road","06-005-0002","AQS","50","."
"09/25/2012","67","Ozone","Jackson-Clinton Road","06-005-0002","AQS","67","."
"09/26/2012","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"09/27/2012","105","Ozone","Jackson-Clinton Road","06-005-0002","AQS","105","."
"09/28/2012","87","Ozone","Jackson-Clinton Road","06-005-0002","AQS","87","."
"09/29/2012","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"09/30/2012","71","Ozone","Jackson-Clinton Road","06-005-0002","AQS","71","."
"10/01/2012","80","Ozone","Jackson-Clinton Road","06-005-0002","AQS","80","."
"10/02/2012","90","Ozone","Jackson-Clinton Road","06-005-0002","AQS","90","."
"10/03/2012","112","Ozone","Jackson-Clinton Road","06-005-0002","AQS","112","."
"10/04/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"10/05/2012","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"10/06/2012","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"10/07/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"10/08/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"10/09/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"10/10/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/11/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/12/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"10/13/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"10/14/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/15/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"10/16/2012","38","Ozone","Jackson-Clinton Road","06-005-0002","AQS","38","."
"10/17/2012","46","Ozone","Jackson-Clinton Road","06-005-0002","AQS","46","."
"10/18/2012","84","Ozone","Jackson-Clinton Road","06-005-0002","AQS","84","."
"10/19/2012","43","Ozone","Jackson-Clinton Road","06-005-0002","AQS","43","."
"10/20/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"10/21/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"10/22/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"10/23/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"10/24/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"10/25/2012","35","Ozone","Jackson-Clinton Road","06-005-0002","AQS","35","."
"10/26/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"10/27/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"10/28/2012","45","Ozone","Jackson-Clinton Road","06-005-0002","AQS","45","."
"10/29/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/30/2012","44","Ozone","Jackson-Clinton Road","06-005-0002","AQS","44","."
"10/31/2012","20","Ozone","Jackson-Clinton Road","06-005-0002","AQS","20","."
"11/01/2012","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/02/2012","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"11/03/2012","26","Ozone","Jackson-Clinton Road","06-005-0002","AQS","26","."
"11/04/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/05/2012","34","Ozone","Jackson-Clinton Road","06-005-0002","AQS","34","."
"11/06/2012","36","Ozone","Jackson-Clinton Road","06-005-0002","AQS","36","."
"11/07/2012","40","Ozone","Jackson-Clinton Road","06-005-0002","AQS","40","."
"11/08/2012","39","Ozone","Jackson-Clinton Road","06-005-0002","AQS","39","."
"11/09/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/10/2012","30","Ozone","Jackson-Clinton Road","06-005-0002","AQS","30","."
"11/11/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/12/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/13/2012","29","Ozone","Jackson-Clinton Road","06-005-0002","AQS","29","."
"11/14/2012","25","Ozone","Jackson-Clinton Road","06-005-0002","AQS","25","."
"11/15/2012","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
"11/16/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"11/17/2012","31","Ozone","Jackson-Clinton Road","06-005-0002","AQS","31","."
"11/18/2012","33","Ozone","Jackson-Clinton Road","06-005-0002","AQS","33","."
"11/19/2012","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/20/2012","32","Ozone","Jackson-Clinton Road","06-005-0002","AQS","32","."
"11/21/2012","28","Ozone","Jackson-Clinton Road","06-005-0002","AQS","28","."
"11/22/2012","18","Ozone","Jackson-Clinton Road","06-005-0002","AQS","18","."
"11/23/2012","17","Ozone","Jackson-Clinton Road","06-005-0002","AQS","17","."
"11/24/2012","19","Ozone","Jackson-Clinton Road","06-005-0002","AQS","19","."
"11/25/2012","21","Ozone","Jackson-Clinton Road","06-005-0002","AQS","21","."
"11/26/2012","24","Ozone","Jackson-Clinton Road","06-005-0002","AQS","24","."
