"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"03/31/2012","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".","20","7"
"04/01/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","15","8"
"04/02/2012","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".",".","15"
"04/03/2012","46","Ozone","Merced-Coffee","06-047-0003","AQS","46","13","18","16"
"04/04/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","16","6"
"04/05/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","14","10"
"04/06/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","23","16"
"04/07/2012","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","37","20"
"04/08/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","45","12"
"04/09/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64","27","48","16"
"04/10/2012","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","32","15"
"04/11/2012","35","Ozone","Merced-Coffee","06-047-0003","AQS","35",".","18","8"
"04/12/2012","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","20","12"
"04/13/2012","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","18","6"
"04/14/2012","39","Ozone","Merced-Coffee","06-047-0003","AQS","39",".","23","15"
"04/15/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","29","16"
"04/16/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","29","12"
"04/17/2012","34","Ozone","Merced-Coffee","06-047-0003","AQS","34","22","17","15"
"04/18/2012","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","20","6"
"04/19/2012","36","Ozone","Merced-Coffee","06-047-0003","AQS","36",".","29","13"
"04/20/2012","52","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","52","25"
"04/21/2012","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","21","58","14"
"04/22/2012","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","46","9"
"04/23/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","37","4"
"04/24/2012","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","23","11"
"04/25/2012","50","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","50","8"
"04/26/2012","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","18","8"
"04/27/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47","11","21","14"
"04/28/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","20","20"
"04/29/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","29","17"
"04/30/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","36","14"
"05/01/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","23","10"
"05/02/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","34","8"
"05/03/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","19","23","5"
"05/04/2012","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","24","7"
"05/05/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","32","12"
"05/06/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","33","19"
"05/07/2012","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".",".","22"
"05/08/2012","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".",".","24"
"05/09/2012","129","Ozone","Merced-Coffee","06-047-0003","AQS","129","34","43","29"
"05/10/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","50","8"
"05/11/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","40","20"
"05/12/2012","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","42","17"
"05/13/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","47","15"
"05/14/2012","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","36","11"
"05/15/2012","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","31","32","13"
"05/16/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","46","13"
"05/17/2012","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","43","18"
"05/18/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","54","17"
"05/19/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","52","16"
"05/20/2012","100","Ozone","Merced-Coffee","06-047-0003","AQS","100",".","44","13"
"05/21/2012","74","Ozone","Merced-Coffee","06-047-0003","AQS","74","34","29","6"
"05/22/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","18","5"
"05/23/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","26","5"
"05/24/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","15","5"
"05/25/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","16","13"
"05/26/2012","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".","25","8"
"05/27/2012","48","Ozone","Merced-Coffee","06-047-0003","AQS","48","13","22","5"
"05/28/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","15","4"
"05/29/2012","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","30","6"
"05/30/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","37","8"
"05/31/2012","115","Ozone","Merced-Coffee","06-047-0003","AQS","115",".","40","19"
"06/01/2012","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","53","18"
"06/02/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44","23","23","12"
"06/03/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","11","4"
"06/04/2012","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","15","9"
"06/05/2012","42","Ozone","Merced-Coffee","06-047-0003","AQS","42",".","13","7"
"06/06/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","9","14"
"06/07/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","18","17"
"06/08/2012","61","Ozone","Merced-Coffee","06-047-0003","AQS","61","17","20","5"
"06/09/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","19","6"
"06/10/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","16","."
"06/11/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","24","."
"06/12/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","30","."
"06/13/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","30","."
"06/14/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97","31","50","."
"06/15/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","50","."
"06/16/2012","46","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","46","."
"06/17/2012","129","Ozone","Merced-Coffee","06-047-0003","AQS","129",".","54","11"
"06/18/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","28","7"
"06/19/2012","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","39","10"
"06/20/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","34","20"
"06/21/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","40","16"
"06/22/2012","37","Ozone","Merced-Coffee","06-047-0003","AQS","37",".","17","4"
"06/23/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","10","4"
"06/24/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","15","."
"06/25/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","12","."
"06/26/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","17","5"
"06/27/2012","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","19","12"
"06/28/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","24","6"
"06/29/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","13","4"
"06/30/2012","29","Ozone","Merced-Coffee","06-047-0003","AQS","29",".","15","5"
"07/01/2012","34","Ozone","Merced-Coffee","06-047-0003","AQS","34",".","11","8"
"07/02/2012","19","PM2.5","Merced-Coffee","06-047-0003","AQS",".","18","19","."
"07/03/2012","35","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","35","."
"07/04/2012","51","PM2.5","Merced-Coffee","06-047-0003","AQS",".","28","51","."
"07/05/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","45","."
"07/06/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","31","8"
"07/07/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","33","15"
"07/08/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93","21","28","14"
"07/09/2012","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","39","6"
"07/10/2012","136","Ozone","Merced-Coffee","06-047-0003","AQS","136",".","42","26"
"07/11/2012","151","Ozone","Merced-Coffee","06-047-0003","AQS","151",".","52","30"
"07/12/2012","126","Ozone","Merced-Coffee","06-047-0003","AQS","126",".","67","28"
"07/13/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","55","19"
"07/14/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71","22","42","6"
"07/15/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","40","10"
"07/16/2012","37","Ozone","Merced-Coffee","06-047-0003","AQS","37",".","30","21"
"07/17/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","29","4"
"07/18/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","29","8"
"07/19/2012","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","37","8"
"07/20/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51","23","33","8"
"07/21/2012","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","38","19"
"07/22/2012","90","Ozone","Merced-Coffee","06-047-0003","AQS","90",".","53","16"
"07/23/2012","49","Ozone","Merced-Coffee","06-047-0003","AQS","49",".","43","12"
"07/24/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","49","11"
"07/25/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","52","7"
"07/26/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77","26","55","8"
"07/27/2012","74","Ozone","Merced-Coffee","06-047-0003","AQS","74",".","33","9"
"07/28/2012","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","51","12"
"07/29/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","39","9"
"07/30/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","45","27"
"07/31/2012","143","Ozone","Merced-Coffee","06-047-0003","AQS","143",".","55","24"
"08/01/2012","119","Ozone","Merced-Coffee","06-047-0003","AQS","119","34","56","17"
"08/02/2012","108","Ozone","Merced-Coffee","06-047-0003","AQS","108",".","55","20"
"08/03/2012","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","43","22"
"08/04/2012","43","Ozone","Merced-Coffee","06-047-0003","AQS","43",".","35","14"
"08/05/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47",".","34","5"
"08/06/2012","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","22","8"
"08/07/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47","22","37","13"
"08/08/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","28","16"
"08/09/2012","105","Ozone","Merced-Coffee","06-047-0003","AQS","105",".","51","19"
"08/10/2012","97","Ozone","Merced-Coffee","06-047-0003","AQS","97",".","49","20"
"08/11/2012","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","54","18"
"08/12/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","38","8"
"08/13/2012","115","Ozone","Merced-Coffee","06-047-0003","AQS","115","24","43","17"
"08/14/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","35","27"
"08/15/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","47","22"
"08/16/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","49","7"
"08/17/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","43","6"
"08/18/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","31","7"
"08/19/2012","47","Ozone","Merced-Coffee","06-047-0003","AQS","47","28","23","6"
"08/20/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","38","20"
"08/21/2012","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","37","18"
"08/22/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","33","18"
"08/23/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","43","20"
"08/24/2012","80","Ozone","Merced-Coffee","06-047-0003","AQS","80",".","48","12"
"08/25/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64","36","38","8"
"08/26/2012","44","Ozone","Merced-Coffee","06-047-0003","AQS","44",".","33","5"
"08/27/2012","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","31","8"
"08/28/2012","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","29","17"
"08/29/2012","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","35","33"
"08/30/2012","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","49","26"
"08/31/2012","47","PM2.5","Merced-Coffee","06-047-0003","AQS","47",".","47","15"
"09/01/2012","50","Ozone","Merced-Coffee","06-047-0003","AQS","50",".","45","6"
"09/02/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","46","28"
"09/03/2012","71","Ozone","Merced-Coffee","06-047-0003","AQS","71",".","37","25"
"09/04/2012","84","Ozone","Merced-Coffee","06-047-0003","AQS","84",".","48","14"
"09/05/2012","61","Ozone","Merced-Coffee","06-047-0003","AQS","61",".","42","21"
"09/06/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67","39","40","16"
"09/07/2012","67","Ozone","Merced-Coffee","06-047-0003","AQS","67",".","40","8"
"09/08/2012","46","Ozone","Merced-Coffee","06-047-0003","AQS","46",".","30","13"
"09/09/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".","23","12"
"09/10/2012","54","Ozone","Merced-Coffee","06-047-0003","AQS","54",".","40","19"
"09/11/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","53","24"
"09/12/2012","74","Ozone","Merced-Coffee","06-047-0003","AQS","74","50","48","23"
"09/13/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","53","24"
"09/14/2012","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","46","25"
"09/15/2012","64","Ozone","Merced-Coffee","06-047-0003","AQS","64",".","32","20"
"09/16/2012","58","Ozone","Merced-Coffee","06-047-0003","AQS","58",".","20","12"
"09/17/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".","36","18"
"09/18/2012","51","PM10","Merced-M Street","06-047-2510","AQS","44","51","35","9"
"09/19/2012","45","Ozone","Merced-Coffee","06-047-0003","AQS","45",".",".","10"
"09/20/2012","51","Ozone","Merced-Coffee","06-047-0003","AQS","51",".",".","9"
"09/21/2012","48","Ozone","Merced-Coffee","06-047-0003","AQS","48",".","43","27"
"09/22/2012","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","61","27"
"09/23/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","64","18"
"09/24/2012","53","PM10","Merced-M Street","06-047-2510","AQS","46","53","38","16"
"09/25/2012","56","PM2.5","Merced-Coffee","06-047-0003","AQS","50",".","56","33"
"09/26/2012","93","Ozone","Merced-Coffee","06-047-0003","AQS","93",".","59","28"
"09/27/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87",".","66","21"
"09/28/2012","101","Ozone","Merced-Coffee","06-047-0003","AQS","101",".","62","25"
"09/29/2012","77","Ozone","Merced-Coffee","06-047-0003","AQS","77",".","54","17"
"09/30/2012","90","Ozone","Merced-Coffee","06-047-0003","AQS","90","52","59","30"
"10/01/2012","112","Ozone","Merced-Coffee","06-047-0003","AQS","112",".","56","23"
"10/02/2012","119","Ozone","Merced-Coffee","06-047-0003","AQS","119",".","62","34"
"10/03/2012","119","Ozone","Merced-Coffee","06-047-0003","AQS","119",".","56","36"
"10/04/2012","54","PM2.5","Merced-Coffee","06-047-0003","AQS","40",".","54","8"
"10/05/2012","35","PM2.5","Merced-Coffee","06-047-0003","AQS","27",".","35","8"
"10/06/2012","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","20","4"
"10/07/2012","37","Ozone","Merced-Coffee","06-047-0003","AQS","37",".","24","6"
"10/08/2012","36","Ozone","Merced-Coffee","06-047-0003","AQS","36",".","23","7"
"10/09/2012","39","PM2.5","Merced-M Street","06-047-2510","AQS","34",".","39","12"
"10/10/2012","40","Ozone","Merced-Coffee","06-047-0003","AQS","40",".","33","19"
"10/11/2012","41","PM2.5","Merced-Coffee","06-047-0003","AQS","27",".","41","10"
"10/12/2012","40","PM2.5","Merced-Coffee","06-047-0003","AQS","26","18","40","25"
"10/13/2012","48","PM2.5","Merced-Coffee","06-047-0003","AQS","34",".","48","24"
"10/14/2012","51","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","51","33"
"10/15/2012","52","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","52","30"
"10/16/2012","40","PM2.5","Merced-Coffee","06-047-0003","AQS","32",".","40","16"
"10/17/2012","37","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","37","35"
"10/18/2012","87","Ozone","Merced-Coffee","06-047-0003","AQS","87","68","64","30"
"10/19/2012","38","PM2.5","Merced-Coffee","06-047-0003","AQS","34",".","38","16"
"10/20/2012","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","28","16"
"10/21/2012","41","Ozone","Merced-Coffee","06-047-0003","AQS","41",".","25","11"
"10/22/2012","32","Ozone","Merced-Coffee","06-047-0003","AQS","32",".","18","15"
"10/23/2012","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","24","16"
"10/24/2012","34","PM2.5","Merced-Coffee","06-047-0003","AQS","28","27","34","25"
"10/25/2012","31","Ozone","Merced-Coffee","06-047-0003","AQS","31",".","27","19"
"10/26/2012","30","PM2.5","Merced-Coffee","06-047-0003","AQS",".",".","30","24"
"10/27/2012","52","PM2.5","Merced-M Street","06-047-2510","AQS","38",".","52","18"
"10/28/2012","56","PM2.5","Merced-Coffee","06-047-0003","AQS","54",".","56","24"
"10/29/2012","55","PM2.5","Merced-Coffee","06-047-0003","AQS","47",".","55","20"
"10/30/2012","59","PM2.5","Merced-M Street","06-047-2510","AQS","49","50","59","38"
"10/31/2012","54","PM2.5","Merced-Coffee","06-047-0003","AQS","19",".","54","24"
"11/01/2012","40","PM2.5","Merced-Coffee","06-047-0003","AQS","14",".","40","18"
"11/02/2012","53","PM2.5","Merced-Coffee","06-047-0003","AQS","23",".","53","25"
"11/03/2012","54","PM2.5","Merced-Coffee","06-047-0003","AQS","31",".","54","27"
"11/04/2012","59","PM2.5","Merced-Coffee","06-047-0003","AQS","36",".","59","20"
"11/05/2012","62","PM2.5","Merced-Coffee","06-047-0003","AQS","38","45","62","41"
"11/06/2012","71","PM2.5","Merced-Coffee","06-047-0003","AQS","41",".","71","28"
"11/07/2012","72","PM2.5","Merced-Coffee","06-047-0003","AQS","38",".","72","37"
"11/08/2012","38","Ozone","Merced-Coffee","06-047-0003","AQS","38",".","29","6"
