"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25","NO2"
"01/01/2012","151","PM2.5","Hanford-Irwin","06-031-1004","AQS","26","24","151","29"
"01/02/2012","146","PM2.5","Hanford-Irwin","06-031-1004","AQS","21","30","146","21"
"01/03/2012","92","PM2.5","Hanford-Irwin","06-031-1004","AQS","18","20","92","25"
"01/04/2012","124","PM2.5","Hanford-Irwin","06-031-1004","AQS","22","46","124","32"
"01/05/2012","155","PM2.5","Hanford-Irwin","06-031-1004","AQS","25","59","155","34"
"01/06/2012","151","PM2.5","Hanford-Irwin","06-031-1004","AQS","26","52","151","34"
"01/07/2012","83","PM2.5","Hanford-Irwin","06-031-1004","AQS","18","30","83","25"
"01/08/2012","125","PM2.5","Hanford-Irwin","06-031-1004","AQS","24","42","125","30"
"01/09/2012","121","PM2.5","Hanford-Irwin","06-031-1004","AQS","27","53","121","33"
"01/10/2012","132","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","65","132","34"
"01/11/2012","133","PM2.5","Hanford-Irwin","06-031-1004","AQS","23","58","133","."
"01/12/2012","147","PM2.5","Hanford-Irwin","06-031-1004","AQS","29","60","147","."
"01/13/2012","144","PM2.5","Hanford-Irwin","06-031-1004","AQS","28","60","144","45"
"01/14/2012","154","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","62","154","38"
"01/15/2012","106","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","51","106","27"
"01/16/2012","29","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","29","28","21","18"
"01/17/2012","55","PM2.5","Hanford-Irwin","06-031-1004","AQS","24","30","55","28"
"01/18/2012","80","PM2.5","Hanford-Irwin","06-031-1004","AQS","24","53","80","."
"01/19/2012","108","PM2.5","Hanford-Irwin","06-031-1004","AQS","18","61","108","."
"01/20/2012","108","PM2.5","Hanford-Irwin","06-031-1004","AQS","14","60","108","."
"01/21/2012","36","PM2.5","Hanford-Irwin","06-031-1004","AQS","31",".","36","."
"01/22/2012","44","PM2.5","Hanford-Irwin","06-031-1004","AQS","30","10","44","."
"01/23/2012","27","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","27",".","21","."
"01/24/2012","54","PM2.5","Hanford-Irwin","06-031-1004","AQS","19","14","54","23"
"01/25/2012","66","PM2.5","Hanford-Irwin","06-031-1004","AQS","21","16","66","25"
"01/26/2012","97","PM2.5","Hanford-Irwin","06-031-1004","AQS","20","26","97","23"
"01/27/2012","71","PM2.5","Hanford-Irwin","06-031-1004","AQS","12",".","71","15"
"01/28/2012","78","PM2.5","Hanford-Irwin","06-031-1004","AQS","25","23","78","25"
"01/29/2012","90","PM2.5","Hanford-Irwin","06-031-1004","AQS","21","23","90","24"
"01/30/2012","114","PM2.5","Hanford-Irwin","06-031-1004","AQS","24","35","114","20"
"01/31/2012","122","PM2.5","Hanford-Irwin","06-031-1004","AQS","28","31","122","24"
"02/01/2012","81","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","19","81","13"
"02/02/2012","57","PM2.5","Hanford-Irwin","06-031-1004","AQS","20","11","57","19"
"02/03/2012","65","PM2.5","Hanford-Irwin","06-031-1004","AQS","27","27","65","30"
"02/04/2012","67","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","22","67","29"
"02/05/2012","70","PM2.5","Hanford-Irwin","06-031-1004","AQS","34","22","70","32"
"02/06/2012","64","PM2.5","Hanford-Irwin","06-031-1004","AQS","23","33","64","26"
"02/07/2012","51","PM10","Hanford-Irwin","06-031-1004","AQS","31","51","30","22"
"02/08/2012","56","PM2.5","Hanford-Irwin","06-031-1004","AQS","33","19","56","32"
"02/09/2012","82","PM2.5","Hanford-Irwin","06-031-1004","AQS","37","31","82","34"
"02/10/2012","111","PM2.5","Hanford-Irwin","06-031-1004","AQS","41","47","111","31"
"02/11/2012","33","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","33",".","25","13"
"02/12/2012","71","PM2.5","Hanford-Irwin","06-031-1004","AQS","30","16","71","19"
"02/13/2012","38","PM2.5","Hanford-Irwin","06-031-1004","AQS","33",".","38","13"
"02/14/2012","40","PM2.5","Hanford-Irwin","06-031-1004","AQS","30",".","40","24"
"02/15/2012","33","PM2.5","Hanford-Irwin","06-031-1004","AQS","30","13","33","18"
"02/16/2012","51","PM2.5","Hanford-Irwin","06-031-1004","AQS","29","19","51","25"
"02/17/2012","76","PM2.5","Hanford-Irwin","06-031-1004","AQS","34","23","76","32"
"02/18/2012","74","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","19","74","19"
"02/19/2012","48","PM2.5","Hanford-Irwin","06-031-1004","AQS","31","12","48","18"
"02/20/2012","54","PM2.5","Hanford-Irwin","06-031-1004","AQS","33","18","54","20"
"02/21/2012","60","PM2.5","Hanford-Irwin","06-031-1004","AQS","30","27","60","26"
"02/22/2012","84","PM2.5","Hanford-Irwin","06-031-1004","AQS","34","32","84","31"
"02/23/2012","84","PM2.5","Hanford-Irwin","06-031-1004","AQS","30","28","84","24"
"02/24/2012","95","PM2.5","Hanford-Irwin","06-031-1004","AQS","41","43","95","40"
"02/25/2012","34","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","34","29","28","14"
"02/26/2012","31","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","31","13","28","16"
"02/27/2012","35","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","35","17","28","18"
"02/28/2012","43","PM2.5","Hanford-Irwin","06-031-1004","AQS","36",".","43","18"
"02/29/2012","32","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","32","11","30","17"
"03/01/2012","38","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","38",".","21","16"
"03/02/2012","29","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","29",".",".","26"
"03/03/2012","39","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","39","25",".","36"
"03/04/2012","44","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","44","41",".","38"
"03/05/2012","47","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","47","44",".","41"
"03/06/2012","43","PM10","Hanford-Irwin","06-031-1004","AQS","38","43",".","8"
"03/07/2012","40","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","40","19","34","38"
"03/08/2012","62","PM2.5","Hanford-Irwin","06-031-1004","AQS","41","32","62","."
"03/09/2012","74","PM2.5","Hanford-Irwin","06-031-1004","AQS","49","38","74","36"
"03/10/2012","75","PM2.5","Hanford-Irwin","06-031-1004","AQS","67","42","75","20"
"03/11/2012","38","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","38",".","30","8"
"03/12/2012","40","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","40","17","35","16"
"03/13/2012","35","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","35","16","21","15"
"03/14/2012","35","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","35","17","20","15"
"03/15/2012","36","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","36","13","21","14"
"03/16/2012","27","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","27","11","3","10"
"03/17/2012","41","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","41",".","0","4"
"03/18/2012","38","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","38",".","4","11"
"03/19/2012","41","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","41","15","28","24"
"03/20/2012","56","PM2.5","Hanford-Irwin","06-031-1004","AQS","44","19","56","31"
"03/21/2012","66","PM2.5","Hanford-Irwin","06-031-1004","AQS","46","24","66","25"
"03/22/2012","55","PM2.5","Hanford-Irwin","06-031-1004","AQS","32","20","55","15"
"03/23/2012","39","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","39","17","33","20"
"03/24/2012","44","PM2.5","Hanford-Irwin","06-031-1004","AQS","43","19","44","18"
"03/25/2012","43","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","43",".","13","7"
"03/26/2012","41","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","41",".","12","11"
"03/27/2012","38","Ozone","Hanford-Irwin","06-031-1004","AQS","38","13","14","12"
"03/28/2012","36","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","36","11","14","10"
"03/29/2012","43","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","43","17","33","10"
"03/30/2012","60","PM2.5","Hanford-Irwin","06-031-1004","AQS","47","29","60","26"
"03/31/2012","35","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","35","23","25","."
"04/01/2012","42","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","42","9","9","6"
"04/02/2012","39","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","39","15","30","22"
"04/03/2012","53","PM2.5","Hanford-Irwin","06-031-1004","AQS","46","24","53","15"
"04/04/2012","43","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","43","18","14","8"
"04/05/2012","42","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","42","11","5","6"
"04/06/2012","42","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","42","15","28","34"
"04/07/2012","54","PM2.5","Hanford-Irwin","06-031-1004","AQS","48","28","54","40"
"04/08/2012","84","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","84","36","66","30"
"04/09/2012","80","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","80","41","49","19"
"04/10/2012","48","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","48","41","42","14"
"04/11/2012","34","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","34","6","7","8"
"04/12/2012","34","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","34","11","15","8"
"04/13/2012","43","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","43","5","8","9"
"04/14/2012","40","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","40","6","9","9"
"04/15/2012","43","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","43","14","33","25"
"04/16/2012","51","PM2.5","Hanford-Irwin","06-031-1004","AQS","48","14","51","9"
"04/17/2012","49","Ozone","Hanford-Irwin","06-031-1004","AQS","49","14","33","23"
"04/18/2012","48","Ozone","Hanford-Irwin","06-031-1004","AQS","48","14","21","8"
"04/19/2012","39","Ozone","Hanford-Irwin","06-031-1004","AQS","39","17","38","23"
"04/20/2012","76","PM2.5","Hanford-Irwin","06-031-1004","AQS","50","31","76","22"
"04/21/2012","88","PM2.5","Hanford-Irwin","06-031-1004","AQS","77","39","88","24"
"04/22/2012","83","PM2.5","Hanford-Irwin","06-031-1004","AQS","77","32","83","20"
"04/23/2012","49","Ozone","Hanford-Irwin","06-031-1004","AQS","49","24","42","9"
"04/24/2012","42","PM2.5","Hanford-Irwin","06-031-1004","AQS","37","19","42","9"
"04/25/2012","40","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","40","19","36","8"
"04/26/2012","38","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","38","9","12","10"
"04/27/2012","47","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","47","15","25","8"
"04/28/2012","51","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","51","20","50","29"
"04/29/2012","67","Ozone","Hanford-Irwin","06-031-1004","AQS","67","28","60","22"
"04/30/2012","84","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","84","33","52","19"
"05/01/2012","54","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","54","24","15","9"
"05/02/2012","71","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","71","30","42","11"
"05/03/2012","71","Ozone","Hanford-Irwin","06-031-1004","AQS","71","28","28","11"
"05/04/2012","44","Ozone","Hanford-Irwin","06-031-1004","AQS","44","22","27","6"
"05/05/2012","50","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","50","30","39","11"
"05/06/2012","61","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","61","34","46","17"
"05/07/2012","77","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","77","45","51","21"
"05/08/2012","87","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","87","51","55","41"
"05/09/2012","122","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","122","49","60","24"
"05/10/2012","97","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","97","53","55","12"
"05/11/2012","93","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","93","46","52","25"
"05/12/2012","105","Ozone","Hanford-Irwin","06-031-1004","AQS","105","44","56","18"
"05/13/2012","115","Ozone","Hanford-Irwin","06-031-1004","AQS","115","44","52","10"
"05/14/2012","49","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","49","42","48","8"
"05/15/2012","58","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","58","33","44","29"
"05/16/2012","90","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","90","46","56","24"
"05/17/2012","80","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","80","70","43","20"
"05/18/2012","71","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","71","41","49","11"
"05/19/2012","97","Ozone","Santa Rosa Rancheria","06-031-0500","AQS","97","40","57","18"
