"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"01/27/2012","30","PM10","Mammoth","06-051-0001","AQS","30","."
"01/28/2012","47","PM10","Mammoth","06-051-0001","AQS","47","3"
"01/29/2012","22","PM10","Mammoth","06-051-0001","AQS","22","."
"01/30/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"01/31/2012","15","PM10","Mammoth","06-051-0001","AQS","15","4"
"02/01/2012","20","PM10","Mammoth","06-051-0001","AQS","20","."
"02/02/2012","30","PM10","Mammoth","06-051-0001","AQS","30","."
"02/03/2012","36","PM10","Mammoth","06-051-0001","AQS","36","."
"02/04/2012","27","PM10","Mammoth","06-051-0001","AQS","27","."
"02/05/2012","27","PM10","Mammoth","06-051-0001","AQS","27","."
"02/06/2012","36","PM10","Mammoth","06-051-0001","AQS","36","."
"02/07/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"02/08/2012","24","PM10","Mammoth","06-051-0001","AQS","24","."
"02/09/2012","19","PM10","Mammoth","06-051-0001","AQS","19","4"
"02/10/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"02/11/2012","7","PM10","Mammoth","06-051-0001","AQS","7","."
"02/12/2012","6","PM10","Mammoth","06-051-0001","AQS","6","5"
"02/13/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"02/14/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"02/15/2012","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"02/16/2012","32","PM10","Mammoth","06-051-0001","AQS","32","."
"02/17/2012","42","PM10","Mammoth","06-051-0001","AQS","42","."
"02/18/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"02/19/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"02/20/2012","25","PM10","Mammoth","06-051-0001","AQS","25","."
"02/21/2012","35","PM10","Mammoth","06-051-0001","AQS","35","."
"02/22/2012","38","PM10","Mammoth","06-051-0001","AQS","38","."
"02/23/2012","28","PM10","Mammoth","06-051-0001","AQS","28","."
"02/24/2012","59","PM10","Mono Shore","06-051-0011","AQS","59","7"
"02/25/2012","52","PM10","Mono Shore","06-051-0011","AQS","52","."
"02/26/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"02/27/2012","13","PM10","Mammoth","06-051-0001","AQS","13","7"
"02/28/2012","49","PM10","Mono Shore","06-051-0011","AQS","49","."
"02/29/2012","193","PM10","Mono Shore","06-051-0011","AQS","193","."
"03/01/2012","365","PM10","Mono Shore","06-051-0011","AQS","365","."
"03/02/2012","41","PM10","Mammoth","06-051-0001","AQS","41","."
"03/03/2012","47","PM10","Mammoth","06-051-0001","AQS","47","."
"03/04/2012","31","PM10","Mammoth","06-051-0001","AQS","31","."
"03/05/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"03/06/2012","459","PM10","Mono Shore","06-051-0011","AQS","459","."
"03/07/2012","25","PM10","Mammoth","06-051-0001","AQS","25","."
"03/08/2012","44","PM10","Mammoth","06-051-0001","AQS","44","."
"03/09/2012","30","PM10","Mammoth","06-051-0001","AQS","30","."
"03/10/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"03/11/2012","26","PM10","Mono Shore","06-051-0011","AQS","26","."
"03/12/2012","573","PM10","Mono Shore","06-051-0011","AQS","573","."
"03/13/2012","181","PM10","Mono Shore","06-051-0011","AQS","181","."
"03/14/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"03/15/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"03/16/2012","22","PM10","Lee Vining","06-051-0005","AQS","22","10"
"03/17/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"03/18/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"03/19/2012","27","PM10","Mammoth","06-051-0001","AQS","27","8"
"03/20/2012","31","PM10","Mammoth","06-051-0001","AQS","31","."
"03/21/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"03/22/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"03/23/2012","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"03/24/2012","14","PM10","Mono Shore","06-051-0011","AQS","14","."
"03/25/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"03/26/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"03/27/2012","76","PM10","Mono Shore","06-051-0011","AQS","76","."
"03/28/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"03/29/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"03/30/2012","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"03/31/2012","1305","PM10","Mono Shore","06-051-0011","AQS","1305","."
"04/01/2012","35","PM10","Mono Shore","06-051-0011","AQS","35","."
"04/02/2012","18","PM10","Mammoth","06-051-0001","AQS","18","."
"04/03/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"04/04/2012","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"04/05/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"04/06/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"04/07/2012","27","PM10","Mammoth","06-051-0001","AQS","27","."
"04/08/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"04/09/2012","25","PM10","Mono Shore","06-051-0011","AQS","25","."
"04/10/2012","98","PM10","Mono Shore","06-051-0011","AQS","98","."
"04/11/2012","62","PM10","Mono Shore","06-051-0011","AQS","62","."
"04/12/2012","125","PM10","Mono Shore","06-051-0011","AQS","125","10"
"04/13/2012","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"04/14/2012","12","PM10","Mono Shore","06-051-0011","AQS","12","."
"04/15/2012","19","PM10","Mammoth","06-051-0001","AQS","19","10"
"04/16/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"04/17/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"04/18/2012","11","PM10","Mono Shore","06-051-0011","AQS","11","8"
"04/19/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"04/20/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"04/21/2012","9","PM10","Mammoth","06-051-0001","AQS","9","8"
"04/22/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"04/23/2012","429","PM10","Mono Shore","06-051-0011","AQS","429","."
"04/24/2012","11","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","11"
"04/25/2012","83","PM10","Mono Shore","06-051-0011","AQS","83","."
"04/26/2012","1281","PM10","Mono Shore","06-051-0011","AQS","1281","."
"04/27/2012","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","11","19"
"04/28/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"04/29/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"04/30/2012","34","PM2.5","Hoover Wilderness","06-051-9000","AQS","20","34"
"05/01/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"05/02/2012","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"05/03/2012","32","PM10","Mono Shore","06-051-0011","AQS","32","12"
"05/04/2012","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"05/05/2012","14","PM10","Mono Shore","06-051-0011","AQS","14","."
"05/06/2012","25","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","25"
"05/07/2012","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"05/08/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"05/09/2012","17","PM10","Mammoth","06-051-0001","AQS","17","16"
"05/10/2012","25","PM10","Mono Shore","06-051-0011","AQS","25","."
"05/11/2012","18","PM10","Mammoth","06-051-0001","AQS","18","."
"05/12/2012","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","15"
"05/13/2012","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"05/14/2012","1281","PM10","Mono Shore","06-051-0011","AQS","1281","."
"05/15/2012","23","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","23"
"05/16/2012","21","PM10","Mammoth","06-051-0001","AQS","21","."
"05/17/2012","158","PM10","Mono Shore","06-051-0011","AQS","158","."
"05/18/2012","21","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","21"
"05/19/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"05/20/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"05/21/2012","12","PM10","Mammoth","06-051-0001","AQS","12","10"
"05/22/2012","34","PM10","Mono Shore","06-051-0011","AQS","34","."
"05/23/2012","27","PM10","Mono Shore","06-051-0011","AQS","27","."
"05/24/2012","137","PM10","Mono Shore","06-051-0011","AQS","137","20"
"05/25/2012","83","PM10","Mono Shore","06-051-0011","AQS","83","."
"05/26/2012","69","PM10","Mono Shore","06-051-0011","AQS","69","."
"05/27/2012","8","PM2.5","Hoover Wilderness","06-051-9000","AQS","7","8"
"05/28/2012","9","PM10","Mammoth","06-051-0001","AQS","9","."
"05/29/2012","9","PM10","Mammoth","06-051-0001","AQS","9","."
"05/30/2012","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","11","15"
"05/31/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/01/2012","102","PM10","Mono Shore","06-051-0011","AQS","102","."
"06/02/2012","15","PM10","Lee Vining","06-051-0005","AQS","15","13"
"06/03/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"06/04/2012","1161","PM10","Mono Shore","06-051-0011","AQS","1161","."
"06/05/2012","7","PM2.5","Hoover Wilderness","06-051-9000","AQS","5","7"
"06/06/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"06/07/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"06/08/2012","7","PM10","Mammoth","06-051-0001","AQS","7","5"
"06/09/2012","58","PM10","Mono Shore","06-051-0011","AQS","58","."
"06/10/2012","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"06/11/2012","14","PM10","Mammoth","06-051-0001","AQS","14","10"
"06/12/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/13/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"06/14/2012","16","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","16"
"06/15/2012","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"06/16/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"06/17/2012","20","PM10","Lee Vining","06-051-0005","AQS","20","18"
"06/18/2012","41","PM10","Mono Shore","06-051-0011","AQS","41","."
"06/19/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"06/20/2012","16","PM10","Mammoth","06-051-0001","AQS","16","10"
"06/21/2012","48","PM10","Mono Shore","06-051-0011","AQS","48","."
"06/22/2012","30","PM10","Mammoth","06-051-0001","AQS","30","."
"06/23/2012","133","PM10","Mono Shore","06-051-0011","AQS","133","8"
"06/24/2012","84","PM10","Mono Shore","06-051-0011","AQS","84","."
"06/25/2012","526","PM10","Mono Shore","06-051-0011","AQS","526","."
"06/26/2012","9","PM10","Mammoth","06-051-0001","AQS","9","6"
"06/27/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/28/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"06/29/2012","17","PM10","Mammoth","06-051-0001","AQS","17","12"
"06/30/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"07/01/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"07/02/2012","12","PM10","Mammoth","06-051-0001","AQS","12","10"
"07/03/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/04/2012","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/05/2012","20","PM10","Mammoth","06-051-0001","AQS","20","18"
"07/06/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"07/07/2012","18","PM10","Mammoth","06-051-0001","AQS","18","."
"07/08/2012","20","PM10","Mammoth","06-051-0001","AQS","20","16"
"07/09/2012","19","PM10","Mono Shore","06-051-0011","AQS","19","."
"07/10/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"07/11/2012","14","PM2.5","Hoover Wilderness","06-051-9000","AQS","13","14"
"07/12/2012","54","PM10","Mono Shore","06-051-0011","AQS","54","."
"07/13/2012","31","PM10","Mono Shore","06-051-0011","AQS","31","."
"07/14/2012","19","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","19"
"07/15/2012","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"07/16/2012","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"07/17/2012","16","PM10","Mammoth","06-051-0001","AQS","16","8"
"07/18/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"07/19/2012","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"07/20/2012","9","PM2.5","Hoover Wilderness","06-051-9000","AQS","9","9"
"07/21/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"07/22/2012","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"07/23/2012","18","PM10","Mammoth","06-051-0001","AQS","18","17"
"07/24/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/25/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"07/26/2012","15","PM2.5","Hoover Wilderness","06-051-9000","AQS","14","15"
"07/27/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"07/28/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"07/29/2012","14","PM2.5","Hoover Wilderness","06-051-9000","AQS","11","14"
"07/30/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"07/31/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/01/2012","37","PM10","Mono Shore","06-051-0011","AQS","37","28"
"08/02/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/03/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"08/04/2012","22","PM2.5","Hoover Wilderness","06-051-9000","AQS","20","22"
"08/05/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"08/06/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"08/07/2012","30","PM10","Lee Vining","06-051-0005","AQS","30","26"
"08/08/2012","18","PM10","Mono Shore","06-051-0011","AQS","18","."
"08/09/2012","21","PM10","Mono Shore","06-051-0011","AQS","21","."
"08/10/2012","19","PM10","Lee Vining","06-051-0005","AQS","19","18"
"08/11/2012","26","PM10","Mono Shore","06-051-0011","AQS","26","."
"08/12/2012","24","PM10","Mono Shore","06-051-0011","AQS","24","."
"08/13/2012","52","PM10","Mono Shore","06-051-0011","AQS","52","20"
"08/14/2012","31","PM10","Mono Shore","06-051-0011","AQS","31","."
"08/15/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"08/16/2012","22","PM10","Mono Shore","06-051-0011","AQS","22","21"
"08/17/2012","17","PM10","Mono Shore","06-051-0011","AQS","17","."
"08/18/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"08/19/2012","22","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","22"
"08/20/2012","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"08/21/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"08/22/2012","8","PM10","Mammoth","06-051-0001","AQS","8","7"
"08/23/2012","9","PM10","Mono Shore","06-051-0011","AQS","9","."
"08/24/2012","12","PM10","Mono Shore","06-051-0011","AQS","12","."
"08/25/2012","18","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","18"
"08/26/2012","15","PM10","Mono Shore","06-051-0011","AQS","15","."
"08/27/2012","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"08/28/2012","11","PM10","Lee Vining","06-051-0005","AQS","11","6"
"08/29/2012","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"08/30/2012","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"08/31/2012","20","PM10","Mono Shore","06-051-0011","AQS","20","11"
"09/01/2012","7","PM10","Mono Shore","06-051-0011","AQS","7","."
"09/02/2012","8","PM10","Mono Shore","06-051-0011","AQS","8","."
"09/03/2012","11","PM10","Mammoth","06-051-0001","AQS","11","8"
"09/04/2012","7","PM10","Mono Shore","06-051-0011","AQS","7","."
"09/05/2012","11","PM10","Mono Shore","06-051-0011","AQS","11","."
"09/06/2012","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","15","20"
"09/07/2012","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"09/08/2012","30","PM10","Mono Shore","06-051-0011","AQS","30","."
"09/09/2012","14","PM10","Mammoth","06-051-0001","AQS","14","13"
"09/10/2012","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"09/11/2012","10","PM10","Mono Shore","06-051-0011","AQS","10","."
"09/12/2012","24","PM10","Lee Vining","06-051-0005","AQS","24","13"
"09/13/2012","7","PM10","Mono Shore","06-051-0011","AQS","7","."
"09/14/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/15/2012","17","PM2.5","Hoover Wilderness","06-051-9000","AQS","17","17"
"09/16/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/17/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/18/2012","17","PM10","Mammoth","06-051-0001","AQS","17","14"
"09/19/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"09/20/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/21/2012","20","PM2.5","Hoover Wilderness","06-051-9000","AQS","19","20"
"09/22/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"09/23/2012","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"09/24/2012","18","PM10","Lee Vining","06-051-0005","AQS","18","15"
"09/25/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"09/26/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"09/27/2012","16","PM10","Mammoth","06-051-0001","AQS","16","10"
"09/28/2012","18","PM10","Mammoth","06-051-0001","AQS","18","."
"09/29/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"09/30/2012","11","PM2.5","Hoover Wilderness","06-051-9000","AQS","10","11"
"10/01/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"10/02/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"10/03/2012","25","PM10","Mammoth","06-051-0001","AQS","25","."
"10/04/2012","29","PM10","Mammoth","06-051-0001","AQS","29","."
"10/05/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"10/06/2012","13","PM10","Mono Shore","06-051-0011","AQS","13","."
"10/07/2012","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"10/08/2012","12","PM10","Mono Shore","06-051-0011","AQS","12","."
"10/09/2012","15","PM10","Lee Vining","06-051-0005","AQS","15","."
"10/10/2012","22","PM10","Mammoth","06-051-0001","AQS","22","."
"10/11/2012","7","PM10","Mammoth","06-051-0001","AQS","7","."
"10/12/2012","8","PM10","Mammoth","06-051-0001","AQS","8","6"
"10/13/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/14/2012","9","PM10","Mammoth","06-051-0001","AQS","9","."
"10/15/2012","10","PM10","Mammoth","06-051-0001","AQS","10","5"
"10/16/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/17/2012","23","PM10","Mono Shore","06-051-0011","AQS","23","."
"10/18/2012","17","PM10","Mammoth","06-051-0001","AQS","17","12"
"10/19/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"10/20/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"10/21/2012","11","PM10","Mammoth","06-051-0001","AQS","11","4"
"10/22/2012","128","PM10","Mono Shore","06-051-0011","AQS","128","."
"10/23/2012","80","PM10","Mono Shore","06-051-0011","AQS","80","."
"10/24/2012","12","PM10","Lee Vining","06-051-0005","AQS","12","5"
"10/25/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/26/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"10/27/2012","18","PM10","Mammoth","06-051-0001","AQS","18","3"
"10/28/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"10/29/2012","10","PM10","Mammoth","06-051-0001","AQS","10","."
"10/30/2012","13","PM10","Mammoth","06-051-0001","AQS","13","3"
"10/31/2012","44","PM10","Mono Shore","06-051-0011","AQS","44","."
"11/01/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"11/02/2012","13","PM10","Mammoth","06-051-0001","AQS","13","3"
"11/03/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/04/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/05/2012","21","PM10","Mammoth","06-051-0001","AQS","21","2"
"11/06/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"11/07/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"11/08/2012","3868","PM10","Mono Shore","06-051-0011","AQS","3868","9"
"11/09/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"11/10/2012","14","PM10","Mammoth","06-051-0001","AQS","14","."
"11/11/2012","40","PM10","Mammoth","06-051-0001","AQS","40","7"
"11/12/2012","31","PM10","Mammoth","06-051-0001","AQS","31","."
"11/13/2012","32","PM10","Mammoth","06-051-0001","AQS","32","."
"11/14/2012","37","PM10","Lee Vining","06-051-0005","AQS","37","3"
"11/15/2012","17","PM10","Mammoth","06-051-0001","AQS","17","."
"11/16/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"11/17/2012","58","PM10","Mono Shore","06-051-0011","AQS","58","1"
"11/18/2012","58","PM10","Mono Shore","06-051-0011","AQS","58","."
"11/19/2012","25","PM10","Mammoth","06-051-0001","AQS","25","."
"11/20/2012","14","PM10","Mammoth","06-051-0001","AQS","14","3"
"11/21/2012","44","PM10","Mono Shore","06-051-0011","AQS","44","."
"11/22/2012","24","PM10","Mammoth","06-051-0001","AQS","24","."
"11/23/2012","28","PM10","Mammoth","06-051-0001","AQS","28","1"
"11/24/2012","15","PM10","Mammoth","06-051-0001","AQS","15","."
"11/25/2012","8","PM10","Mammoth","06-051-0001","AQS","8","."
"11/26/2012","22","PM10","Mammoth","06-051-0001","AQS","22","2"
"11/27/2012","22","PM10","Mammoth","06-051-0001","AQS","22","."
"11/28/2012","168","PM10","Mono Shore","06-051-0011","AQS","168","."
"11/29/2012","2083","PM10","Mono Shore","06-051-0011","AQS","2083","3"
"11/30/2012","6","PM10","Mono Shore","06-051-0011","AQS","6","."
"12/01/2012","35","PM10","Mono Shore","06-051-0011","AQS","35","."
"12/02/2012","21","PM10","Mono Shore","06-051-0011","AQS","21","0"
"12/03/2012","12","PM10","Mammoth","06-051-0001","AQS","12","."
"12/04/2012","16","PM10","Mono Shore","06-051-0011","AQS","16","."
"12/05/2012","8","PM10","Mammoth","06-051-0001","AQS","8","1"
"12/06/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"12/07/2012","32","PM10","Mammoth","06-051-0001","AQS","32","."
"12/08/2012","31","PM10","Mammoth","06-051-0001","AQS","31","2"
"12/09/2012","26","PM10","Mammoth","06-051-0001","AQS","26","."
"12/10/2012","29","PM10","Mammoth","06-051-0001","AQS","29","."
"12/11/2012","19","PM10","Mammoth","06-051-0001","AQS","19","2"
"12/12/2012","20","PM10","Mono Shore","06-051-0011","AQS","20","."
"12/13/2012","11","PM10","Mammoth","06-051-0001","AQS","11","."
"12/14/2012","7","PM10","Mammoth","06-051-0001","AQS","7","2"
"12/15/2012","19","PM10","Mammoth","06-051-0001","AQS","19","."
"12/16/2012","13","PM10","Mammoth","06-051-0001","AQS","13","."
"12/17/2012","5","PM10","Mammoth","06-051-0001","AQS","5","1"
"12/18/2012","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/19/2012","37","PM10","Mammoth","06-051-0001","AQS","37","."
"12/20/2012","49","PM10","Mammoth","06-051-0001","AQS","49","3"
"12/21/2012","494","PM10","Mono Shore","06-051-0011","AQS","494","."
"12/22/2012","7","PM10","Mammoth","06-051-0001","AQS","7","."
"12/23/2012","15","PM10","Mono Shore","06-051-0011","AQS","15","1"
"12/24/2012","24","PM10","Mammoth","06-051-0001","AQS","24","."
"12/25/2012","20","PM10","Mammoth","06-051-0001","AQS","20","."
"12/26/2012","6","PM10","Mammoth","06-051-0001","AQS","6","."
"12/27/2012","25","PM10","Mammoth","06-051-0001","AQS","25","."
"12/28/2012","34","PM10","Mammoth","06-051-0001","AQS","34","."
"12/29/2012","27","PM10","Mammoth","06-051-0001","AQS","27","1"
"12/30/2012","16","PM10","Mammoth","06-051-0001","AQS","16","."
"12/31/2012","51","PM10","Mammoth","06-051-0001","AQS","51","."
