"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","29"
"01/02/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","10"
"01/03/2012","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","4"
"01/04/2012","35","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","35",".","3"
"01/05/2012","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","4"
"01/06/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","15"
"01/07/2012","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","33"
"01/08/2012","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","42"
"01/09/2012","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","19"
"01/10/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","25"
"01/11/2012","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","10"
"01/12/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","28"
"01/13/2012","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","22"
"01/14/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","32"
"01/15/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","36"
"01/16/2012","58","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","39","23","58"
"01/17/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","23"
"01/18/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","18"
"01/19/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","15"
"01/20/2012","31","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","31",".","9"
"01/21/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","28"
"01/22/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","7","25"
"01/23/2012","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","25"
"01/24/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38","8","18"
"01/25/2012","26","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","26",".","8"
"01/26/2012","30","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","30",".","4"
"01/27/2012","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","29"
"01/28/2012","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43","29","25"
"01/29/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","17"
"01/30/2012","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","17"
"01/31/2012","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","11"
"02/01/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","13"
"02/02/2012","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","25"
"02/03/2012","43","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","43",".","30"
"02/04/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","28"
"02/05/2012","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45",".","19"
"02/06/2012","47","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","47",".","6"
"02/07/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","13"
"02/08/2012","37","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","37",".","35"
"02/09/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","13"
"02/10/2012","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42",".","15"
"02/11/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","19"
"02/12/2012","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","13"
"02/13/2012","39","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","39",".","10"
"02/14/2012","34","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","34",".","13"
"02/15/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","19"
"02/16/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","13"
"02/17/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","18"
"02/18/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40",".","15"
"02/19/2012","49","PM2.5","Yosemite NP-Yosemite Village Vistor Center","06-043-1001","AQS","40",".","49"
"02/20/2012","38","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","38",".","24"
"02/21/2012","40","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","40","26","18"
"02/22/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","8"
"02/23/2012","36","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","36",".","11"
"02/24/2012","54","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","54",".","15"
"02/25/2012","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45",".","13"
"02/26/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","13"
"02/27/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","8","15"
"02/28/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","13"
"02/29/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44","7","15"
"03/01/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","20"
"03/02/2012","44","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","44",".","10"
"03/03/2012","41","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","41",".","8"
"03/04/2012","42","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","42","12","5"
"03/05/2012","45","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","45",".","10"
"03/06/2012","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49","6","4"
"03/07/2012","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58",".","13"
"03/08/2012","48","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","48",".","23"
"03/09/2012","49","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","49",".","23"
"03/10/2012","58","Ozone","Yosemite NP - Turtleback Dome","06-043-0003","AQS","58","17","26"
