"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/10/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/11/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/12/2012","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/13/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"04/14/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/15/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"04/16/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"04/17/2012","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"04/18/2012","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"04/19/2012","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"04/20/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"04/21/2012","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"04/22/2012","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"04/23/2012","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"04/24/2012","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"04/25/2012","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"04/26/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"04/27/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/28/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"04/29/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"04/30/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"05/01/2012","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/02/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/03/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"05/04/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/05/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"05/06/2012","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"05/07/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/08/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/09/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/10/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/11/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/12/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/13/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/14/2012","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/15/2012","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"05/16/2012","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"05/17/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/18/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"05/19/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"05/20/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/21/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"05/22/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"05/23/2012","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"05/24/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"05/25/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"05/26/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"05/27/2012","45","Ozone","Sonora-Barretta Street","06-109-0005","AQS","45","."
"05/28/2012","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"05/29/2012","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"05/30/2012","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"05/31/2012","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"06/01/2012","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/02/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"06/03/2012","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"06/04/2012","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"06/05/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"06/06/2012","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"06/07/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"06/08/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"06/09/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"06/10/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"06/11/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/12/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/13/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/14/2012","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"06/15/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/16/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"06/17/2012","126","Ozone","Sonora-Barretta Street","06-109-0005","AQS","126","."
"06/18/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"06/19/2012","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"06/20/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"06/21/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/22/2012","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"06/23/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"06/24/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"06/25/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"06/26/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"06/27/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"06/28/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"06/29/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"06/30/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/01/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"07/02/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"07/03/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/04/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/05/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/06/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"07/07/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/08/2012","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/09/2012","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"07/10/2012","122","Ozone","Sonora-Barretta Street","06-109-0005","AQS","122","."
"07/11/2012","115","Ozone","Sonora-Barretta Street","06-109-0005","AQS","115","."
"07/12/2012","136","Ozone","Sonora-Barretta Street","06-109-0005","AQS","136","."
"07/13/2012","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/14/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"07/15/2012","90","Ozone","Sonora-Barretta Street","06-109-0005","AQS","90","."
"07/16/2012","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"07/17/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"07/18/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/19/2012","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"07/20/2012","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"07/21/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/22/2012","101","Ozone","Sonora-Barretta Street","06-109-0005","AQS","101","."
"07/23/2012","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"07/24/2012","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"07/25/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"07/26/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/27/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/28/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"07/29/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"07/30/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"07/31/2012","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"08/01/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/02/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/03/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/04/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/05/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/06/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"08/07/2012","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"08/08/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"08/09/2012","105","Ozone","Sonora-Barretta Street","06-109-0005","AQS","105","."
"08/10/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"08/11/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"08/12/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"08/13/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"08/14/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"08/15/2012","74","Ozone","Sonora-Barretta Street","06-109-0005","AQS","74","."
"08/16/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/17/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/18/2012","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/19/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"08/20/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/21/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"08/22/2012","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"08/23/2012","50","Ozone","Sonora-Barretta Street","06-109-0005","AQS","50","."
"08/24/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/25/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"08/26/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"08/27/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"08/28/2012","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"08/29/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"08/30/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"08/31/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/01/2012","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/02/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/03/2012","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"09/04/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"09/05/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"09/06/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/07/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/08/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/09/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"09/10/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/11/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/12/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/13/2012","87","Ozone","Sonora-Barretta Street","06-109-0005","AQS","87","."
"09/14/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/15/2012","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"09/16/2012","54","Ozone","Sonora-Barretta Street","06-109-0005","AQS","54","."
"09/17/2012","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"09/18/2012","49","Ozone","Sonora-Barretta Street","06-109-0005","AQS","49","."
"09/19/2012","51","Ozone","Sonora-Barretta Street","06-109-0005","AQS","51","."
"09/20/2012","71","Ozone","Sonora-Barretta Street","06-109-0005","AQS","71","."
"09/21/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"09/22/2012","97","Ozone","Sonora-Barretta Street","06-109-0005","AQS","97","."
"09/23/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"09/24/2012","48","Ozone","Sonora-Barretta Street","06-109-0005","AQS","48","."
"09/25/2012","58","Ozone","Sonora-Barretta Street","06-109-0005","AQS","58","."
"09/26/2012","100","Ozone","Sonora-Barretta Street","06-109-0005","AQS","100","."
"09/27/2012","80","Ozone","Sonora-Barretta Street","06-109-0005","AQS","80","."
"09/28/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/29/2012","93","Ozone","Sonora-Barretta Street","06-109-0005","AQS","93","."
"09/30/2012","61","Ozone","Sonora-Barretta Street","06-109-0005","AQS","61","."
"10/01/2012","84","Ozone","Sonora-Barretta Street","06-109-0005","AQS","84","."
"10/02/2012","67","Ozone","Sonora-Barretta Street","06-109-0005","AQS","67","."
"10/03/2012","108","Ozone","Sonora-Barretta Street","06-109-0005","AQS","108","."
"10/04/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/05/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/06/2012","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"10/07/2012","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/08/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/09/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"10/10/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/11/2012","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"10/12/2012","27","Ozone","Sonora-Barretta Street","06-109-0005","AQS","27","."
"10/13/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/14/2012","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"10/15/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/16/2012","40","Ozone","Sonora-Barretta Street","06-109-0005","AQS","40","."
"10/17/2012","64","Ozone","Sonora-Barretta Street","06-109-0005","AQS","64","."
"10/18/2012","77","Ozone","Sonora-Barretta Street","06-109-0005","AQS","77","."
"10/19/2012","43","Ozone","Sonora-Barretta Street","06-109-0005","AQS","43","."
"10/20/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/21/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/22/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/23/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"10/24/2012","34","Ozone","Sonora-Barretta Street","06-109-0005","AQS","34","."
"10/25/2012","39","Ozone","Sonora-Barretta Street","06-109-0005","AQS","39","."
"10/26/2012","38","Ozone","Sonora-Barretta Street","06-109-0005","AQS","38","."
"10/27/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"10/28/2012","47","Ozone","Sonora-Barretta Street","06-109-0005","AQS","47","."
"10/29/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/30/2012","46","Ozone","Sonora-Barretta Street","06-109-0005","AQS","46","."
"10/31/2012","44","Ozone","Sonora-Barretta Street","06-109-0005","AQS","44","."
"11/01/2012","25","Ozone","Sonora-Barretta Street","06-109-0005","AQS","25","."
"11/02/2012","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/03/2012","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
"11/04/2012","36","Ozone","Sonora-Barretta Street","06-109-0005","AQS","36","."
"11/05/2012","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/06/2012","37","Ozone","Sonora-Barretta Street","06-109-0005","AQS","37","."
"11/07/2012","42","Ozone","Sonora-Barretta Street","06-109-0005","AQS","42","."
"11/08/2012","41","Ozone","Sonora-Barretta Street","06-109-0005","AQS","41","."
"11/09/2012","29","Ozone","Sonora-Barretta Street","06-109-0005","AQS","29","."
"11/10/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/11/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/12/2012","35","Ozone","Sonora-Barretta Street","06-109-0005","AQS","35","."
"11/13/2012","32","Ozone","Sonora-Barretta Street","06-109-0005","AQS","32","."
"11/14/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/15/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/16/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/17/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/18/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/19/2012","26","Ozone","Sonora-Barretta Street","06-109-0005","AQS","26","."
"11/20/2012","33","Ozone","Sonora-Barretta Street","06-109-0005","AQS","33","."
"11/21/2012","31","Ozone","Sonora-Barretta Street","06-109-0005","AQS","31","."
"11/22/2012","23","Ozone","Sonora-Barretta Street","06-109-0005","AQS","23","."
"11/23/2012","19","Ozone","Sonora-Barretta Street","06-109-0005","AQS","19","."
"11/24/2012","22","Ozone","Sonora-Barretta Street","06-109-0005","AQS","22","."
"11/25/2012","24","Ozone","Sonora-Barretta Street","06-109-0005","AQS","24","."
"11/26/2012","28","Ozone","Sonora-Barretta Street","06-109-0005","AQS","28","."
