"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2012","84","PM2.5","Napa","06-055-0003","AQS","14","26",".","84","24"
"01/02/2012","71","PM2.5","Napa","06-055-0003","AQS","14","24",".","71","26"
"01/03/2012","68","PM2.5","Napa","06-055-0003","AQS","15","13",".","68","24"
"01/04/2012","60","PM2.5","Napa","06-055-0003","AQS","16","18","21","60","30"
"01/05/2012","59","PM2.5","Napa","06-055-0003","AQS","16","17",".","59","27"
"01/06/2012","64","PM2.5","Napa","06-055-0003","AQS","15","15",".","64","24"
"01/07/2012","41","PM2.5","Napa","06-055-0003","AQS","15","39",".","41","11"
"01/08/2012","51","PM2.5","Napa","06-055-0003","AQS","16","28",".","51","28"
"01/09/2012","77","PM2.5","Napa","06-055-0003","AQS","16","24",".","77","36"
"01/10/2012","77","PM2.5","Napa","06-055-0003","AQS","13","19","32","77","35"
"01/11/2012","62","PM2.5","Napa","06-055-0003","AQS","14","19",".","62","32"
"01/12/2012","56","PM2.5","Napa","06-055-0003","AQS","13","17",".","56","31"
"01/13/2012","60","PM2.5","Napa","06-055-0003","AQS","11","26",".","60","32"
"01/14/2012","72","PM2.5","Napa","06-055-0003","AQS","15","26",".","72","35"
"01/15/2012","67","PM2.5","Napa","06-055-0003","AQS","16","31",".","67","22"
"01/16/2012","59","PM2.5","Napa","06-055-0003","AQS","10","30","20","59","33"
"01/17/2012","71","PM2.5","Napa","06-055-0003","AQS","13","27",".","71","29"
"01/18/2012","68","PM2.5","Napa","06-055-0003","AQS","13","25",".","68","31"
"01/19/2012","69","PM2.5","Napa","06-055-0003","AQS","14","17",".","69","28"
"01/20/2012","58","PM2.5","Napa","06-055-0003","AQS","8","32",".","58","21"
"01/21/2012","58","PM2.5","Napa","06-055-0003","AQS","9","34",".","58","22"
"01/22/2012","54","PM2.5","Napa","06-055-0003","AQS","10","23","8","54","17"
"01/23/2012","48","PM2.5","Napa","06-055-0003","AQS","11","24",".","48","22"
"01/24/2012","57","PM2.5","Napa","06-055-0003","AQS","11","12",".","57","19"
"01/25/2012","61","PM2.5","Napa","06-055-0003","AQS","14","19",".","61","24"
"01/26/2012","46","PM2.5","Napa","06-055-0003","AQS","8","19",".","46","11"
"01/27/2012","52","PM2.5","Napa","06-055-0003","AQS","10","36",".","52","29"
"01/28/2012","63","PM2.5","Napa","06-055-0003","AQS","11","26","14","63","28"
"01/29/2012","68","PM2.5","Napa","06-055-0003","AQS","11","27",".","68","25"
"01/30/2012","61","PM2.5","Napa","06-055-0003","AQS","13","20",".","61","21"
"01/31/2012","52","PM2.5","Napa","06-055-0003","AQS","8","21",".","52","14"
"02/01/2012","38","PM2.5","Napa","06-055-0003","AQS","9","28",".","38","21"
"02/02/2012","53","PM2.5","Napa","06-055-0003","AQS","16","26",".","53","25"
"02/03/2012","67","PM2.5","Napa","06-055-0003","AQS","17","34","22","67","28"
"02/04/2012","65","PM2.5","Napa","06-055-0003","AQS","11","37",".","65","28"
"02/05/2012","60","PM2.5","Napa","06-055-0003","AQS","10","34",".","60","24"
"02/06/2012","48","PM2.5","Napa","06-055-0003","AQS","10","35",".","48","25"
"02/07/2012","54","PM2.5","Napa","06-055-0003","AQS","6","19",".","54","25"
"02/08/2012","51","PM2.5","Napa","06-055-0003","AQS","7","33",".","51","24"
"02/09/2012","51","PM2.5","Napa","06-055-0003","AQS","8","33","14","51","21"
"02/10/2012","51","PM2.5","Napa","06-055-0003","AQS","8","22",".","51","14"
"02/11/2012","38","PM2.5","Napa","06-055-0003","AQS","6","29",".","38","16"
"02/12/2012","42","PM2.5","Napa","06-055-0003","AQS","6","32",".","42","12"
"02/13/2012","45","PM2.5","Napa","06-055-0003","AQS","8","34",".","45","21"
"02/14/2012","45","PM2.5","Napa","06-055-0003","AQS","10","27",".","45","16"
"02/15/2012","38","Ozone","Napa","06-055-0003","AQS","5","38","4","27","16"
"02/16/2012","37","Ozone","Napa","06-055-0003","AQS","8","37",".",".","27"
"02/17/2012","23","Ozone","Napa","06-055-0003","AQS","8","23",".",".","17"
"02/18/2012","28","Ozone","Napa","06-055-0003","AQS","8","28",".",".","12"
"02/19/2012","33","Ozone","Napa","06-055-0003","AQS","5","33",".",".","11"
"02/20/2012","31","Ozone","Napa","06-055-0003","AQS","7","31",".",".","17"
"02/21/2012","23","NO2","Napa","06-055-0003","AQS","10","19","16",".","23"
"02/22/2012","23","Ozone","Napa","06-055-0003","AQS","14","23",".",".","18"
"02/24/2012","35","Ozone","Napa","06-055-0003","AQS","7","35",".","32","28"
"02/25/2012","36","Ozone","Napa","06-055-0003","AQS","5","36",".","33","7"
"02/26/2012","37","Ozone","Napa","06-055-0003","AQS","6","37",".","35","17"
"02/27/2012","53","PM2.5","Napa","06-055-0003","AQS","8","32","14","53","22"
"02/28/2012","42","PM2.5","Napa","06-055-0003","AQS","9","39",".","42","16"
"02/29/2012","39","Ozone","Napa","06-055-0003","AQS",".","39",".","29","16"
"03/01/2012","38","PM2.5","Napa","06-055-0003","AQS","8","37",".","38","25"
"03/02/2012","38","PM2.5","Napa","06-055-0003","AQS","9","38",".","38","31"
"03/03/2012","50","PM2.5","Napa","06-055-0003","AQS","10","34",".","50","25"
"03/04/2012","49","PM2.5","Napa","06-055-0003","AQS","10","44","14","49","21"
"03/05/2012","35","PM2.5","Napa","06-055-0003","AQS","9","23",".","35","14"
"03/06/2012","40","Ozone","Napa","06-055-0003","AQS","5","40",".","21","8"
"03/07/2012","42","Ozone","Napa","06-055-0003","AQS","7","42",".","20","20"
"03/08/2012","44","PM2.5","Napa","06-055-0003","AQS","9","31",".","44","31"
"03/09/2012","52","PM2.5","Napa","06-055-0003","AQS","9","44",".","52","22"
"03/10/2012","34","Ozone","Napa","06-055-0003","AQS","7","34","9","26","16"
"03/11/2012","39","Ozone","Napa","06-055-0003","AQS","7","39",".","25","12"
"03/12/2012","41","PM2.5","Napa","06-055-0003","AQS",".",".",".","41","."
"03/13/2012","33","Ozone","Napa","06-055-0003","AQS","5","33",".","15","8"
"03/14/2012","26","Ozone","Napa","06-055-0003","AQS","6","26",".","11","15"
"03/15/2012","27","Ozone","Napa","06-055-0003","AQS","5","27",".","15","10"
"03/16/2012","33","Ozone","Napa","06-055-0003","AQS","5","33","5","15","10"
"03/17/2012","34","Ozone","Napa","06-055-0003","AQS","6","34",".","30","13"
"03/18/2012","38","Ozone","Napa","06-055-0003","AQS","6","38",".","22","18"
"03/19/2012","33","Ozone","Napa","06-055-0003","AQS","8","33",".","29","22"
"03/20/2012","34","PM2.5","Napa","06-055-0003","AQS","6","34",".","34","19"
"03/21/2012","33","PM2.5","Napa","06-055-0003","AQS","8","31",".","33","14"
"03/22/2012","39","Ozone","Napa","06-055-0003","AQS","5","39","6","18","8"
"03/23/2012","38","Ozone","Napa","06-055-0003","AQS","10","38",".","29","22"
"03/24/2012","37","Ozone","Napa","06-055-0003","AQS","6","37",".","24","12"
"03/25/2012","40","Ozone","Napa","06-055-0003","AQS","6","40",".","15","14"
"03/26/2012","40","Ozone","Napa","06-055-0003","AQS","9","40",".","24","18"
"03/27/2012","38","Ozone","Napa","06-055-0003","AQS","5","38",".","21","10"
"03/28/2012","48","PM2.5","Napa","06-055-0003","AQS","5","44","16","48","12"
"03/29/2012","52","PM2.5","Napa","06-055-0003","AQS","5","35",".","52","18"
"03/30/2012","34","PM2.5","Napa","06-055-0003","AQS","5","30",".","34","13"
"03/31/2012","44","Ozone","Napa","06-055-0003","AQS","3","44",".","34","7"
"04/01/2012","41","Ozone","Napa","06-055-0003","AQS","3","41",".","33","12"
"04/02/2012","36","Ozone","Napa","06-055-0003","AQS","7","36",".","27","19"
"04/03/2012","42","Ozone","Napa","06-055-0003","AQS","6","42","11","34","17"
"04/04/2012","39","Ozone","Napa","06-055-0003","AQS","6","39",".","25","22"
"04/05/2012","37","Ozone","Napa","06-055-0003","AQS","9","37",".","25","25"
"04/06/2012","37","Ozone","Napa","06-055-0003","AQS","9","37",".","28","23"
"04/07/2012","47","Ozone","Napa","06-055-0003","AQS","11","47",".","25","20"
"04/08/2012","47","Ozone","Napa","06-055-0003","AQS","6","47",".","41","11"
"04/09/2012","47","Ozone","Napa","06-055-0003","AQS","6","47","14","29","25"
"04/10/2012","30","Ozone","Napa","06-055-0003","AQS","7","30",".","24","16"
"04/11/2012","39","Ozone","Napa","06-055-0003","AQS","7","39",".","23","24"
"04/12/2012","47","Ozone","Napa","06-055-0003","AQS","6","47",".","31","19"
"04/13/2012","44","Ozone","Napa","06-055-0003","AQS","6","44",".","29","18"
"04/14/2012","37","Ozone","Napa","06-055-0003","AQS","8","37",".","33","19"
"04/15/2012","42","PM2.5","Napa","06-055-0003","AQS","6","34","14","42","8"
"04/16/2012","38","Ozone","Napa","06-055-0003","AQS","7","38",".","26","11"
"04/17/2012","31","Ozone","Napa","06-055-0003","AQS","7","31",".","23","12"
"04/18/2012","35","Ozone","Napa","06-055-0003","AQS","6","35",".","29","14"
"04/19/2012","28","PM2.5","Napa","06-055-0003","AQS","6","27",".","28","8"
"04/20/2012","32","PM2.5","Napa","06-055-0003","AQS","8","27",".","32","10"
"04/21/2012","45","Ozone","Napa","06-055-0003","AQS","6","45","13","40","11"
"04/22/2012","35","PM2.5","Napa","06-055-0003","AQS","7","34",".","35","10"
"04/23/2012","29","Ozone","Napa","06-055-0003","AQS","5","29",".","17","4"
"04/24/2012","29","Ozone","Napa","06-055-0003","AQS","5","29",".","24","7"
"04/25/2012","24","Ozone","Napa","06-055-0003","AQS","6","24",".","18","10"
"04/26/2012","44","Ozone","Napa","06-055-0003","AQS","5","44",".","23","8"
"04/27/2012","37","Ozone","Napa","06-055-0003","AQS","6","37","10","33","20"
"04/28/2012","35","PM2.5","Napa","06-055-0003","AQS","3","33",".","35","9"
"04/29/2012","38","PM2.5","Napa","06-055-0003","AQS","3","35",".","38","8"
"04/30/2012","38","PM2.5","Napa","06-055-0003","AQS","3","29",".","38","8"
"05/01/2012","37","Ozone","Napa","06-055-0003","AQS","3","37",".","33","12"
"05/02/2012","44","Ozone","Napa","06-055-0003","AQS","3","44",".","33","13"
"05/03/2012","39","Ozone","Napa","06-055-0003","AQS","3","39","6","23","7"
"05/04/2012","39","Ozone","Napa","06-055-0003","AQS","3","39",".","24","10"
"05/05/2012","80","Ozone","Napa","06-055-0003","AQS","3","80",".","55","22"
"05/06/2012","58","Ozone","Napa","06-055-0003","AQS","3","58",".","49","8"
"05/07/2012","53","PM2.5","Napa","06-055-0003","AQS","6","48",".","53","16"
"05/08/2012","58","PM2.5","Napa","06-055-0003","AQS","5","49",".","58","16"
"05/09/2012","68","PM2.5","Napa","06-055-0003","AQS","5","36","31","68","15"
"05/10/2012","58","PM2.5","Napa","06-055-0003","AQS","5","46",".","58","14"
"05/11/2012","58","PM2.5","Napa","06-055-0003","AQS","5","45",".","58","16"
"05/12/2012","54","PM2.5","Napa","06-055-0003","AQS","3","44",".","54","9"
"05/13/2012","53","PM2.5","Napa","06-055-0003","AQS","3","39",".","53","4"
"05/14/2012","38","Ozone","Napa","06-055-0003","AQS","3","38",".",".","10"
"05/15/2012","31","Ozone","Napa","06-055-0003","AQS","3","31","13",".","8"
"05/16/2012","33","Ozone","Napa","06-055-0003","AQS","3","33",".",".","6"
"05/17/2012","36","Ozone","Napa","06-055-0003","AQS","3","36",".",".","5"
"05/18/2012","41","Ozone","Napa","06-055-0003","AQS","5","41",".",".","12"
"05/19/2012","44","Ozone","Napa","06-055-0003","AQS","5","44",".",".","11"
"05/20/2012","42","Ozone","Napa","06-055-0003","AQS","5","42",".",".","9"
"05/21/2012","27","Ozone","Napa","06-055-0003","AQS","3","27","10",".","7"
"05/22/2012","36","Ozone","Napa","06-055-0003","AQS","3","36",".",".","6"
"05/23/2012","41","Ozone","Napa","06-055-0003","AQS","5","41",".",".","17"
"05/24/2012","44","Ozone","Napa","06-055-0003","AQS","5","44",".",".","22"
"05/25/2012","35","Ozone","Napa","06-055-0003","AQS","5","35",".",".","10"
"05/26/2012","32","Ozone","Napa","06-055-0003","AQS","5","32",".",".","8"
"05/27/2012","31","Ozone","Napa","06-055-0003","AQS","5","31","11",".","5"
"05/28/2012","35","Ozone","Napa","06-055-0003","AQS","5","35",".",".","8"
"05/29/2012","37","Ozone","Napa","06-055-0003","AQS","5","37",".",".","11"
"05/30/2012","49","PM2.5","Napa","06-055-0003","AQS","6","35",".","49","11"
"05/31/2012","43","Ozone","Napa","06-055-0003","AQS","6","43",".",".","9"
"06/01/2012","24","Ozone","Napa","06-055-0003","AQS","6","24",".",".","11"
"06/02/2012","25","Ozone","Napa","06-055-0003","AQS","5","25","11",".","6"
"06/03/2012","41","Ozone","Napa","06-055-0003","AQS","5","41",".",".","3"
