"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2012","70","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19",".","70"
"01/02/2012","80","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","21",".","80"
"01/03/2012","70","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19",".","70"
"01/04/2012","56","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19","19","56"
"01/05/2012","56","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19",".","56"
"01/06/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","21",".","54"
"01/07/2012","34","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","34",".","28"
"01/08/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","33",".","54"
"01/09/2012","85","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","26",".","85"
"01/10/2012","60","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19","22","60"
"01/11/2012","45","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","30",".","45"
"01/12/2012","49","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","29",".","49"
"01/13/2012","56","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","24",".","56"
"01/14/2012","58","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","26",".","58"
"01/15/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","38",".","54"
"01/16/2012","53","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","31","11","53"
"01/17/2012","74","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","27",".","74"
"01/18/2012","82","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19",".","82"
"01/19/2012","66","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","23",".","66"
"01/20/2012","34","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","16",".","34"
"01/21/2012","45","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","31",".","45"
"01/22/2012","37","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","29","7","37"
"01/23/2012","30","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","27",".","30"
"01/24/2012","53","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","14",".","53"
"01/25/2012","50","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","20",".","50"
"01/26/2012","53","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","27",".","53"
"01/27/2012","33","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","33",".","25"
"01/28/2012","40","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","31","7","40"
"01/29/2012","63","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","25",".","63"
"01/30/2012","57","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","30",".","57"
"01/31/2012","48","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","24",".","48"
"02/01/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","28",".","54"
"02/02/2012","37","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","37",".","28"
"02/03/2012","45","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","32","12","45"
"02/04/2012","43","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","33",".","43"
"02/05/2012","47","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","34",".","47"
"02/06/2012","52","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","29",".","52"
"02/07/2012","55","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","17",".","55"
"02/08/2012","43","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","34",".","43"
"02/09/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","30","12","54"
"02/10/2012","52","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","27",".","52"
"02/11/2012","53","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","31",".","53"
"02/12/2012","28","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","28",".","28"
"02/13/2012","30","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","30",".","21"
"02/14/2012","20","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","19",".","20"
"02/15/2012","35","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","35","4","14"
"02/16/2012","38","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","34",".","38"
"02/17/2012","30","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","30",".","."
"02/18/2012","36","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","36",".","."
"02/19/2012","33","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","33",".","."
"02/20/2012","30","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","30",".","."
"02/21/2012","21","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","21","8","."
"02/22/2012","31","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","31",".","11"
"02/23/2012","40","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","40",".","12"
"02/24/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41",".","21"
"02/25/2012","38","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","38",".","9"
"02/26/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","26"
"02/27/2012","36","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","36","9","32"
"02/28/2012","47","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","35",".","47"
"02/29/2012","36","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","36",".","19"
"03/01/2012","34","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","34",".","17"
"03/02/2012","37","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","37",".","14"
"03/03/2012","37","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","33",".","37"
"03/04/2012","38","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","38","18","35"
"03/05/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41",".","30"
"03/06/2012","42","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","42",".","6"
"03/07/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41",".","24"
"03/08/2012","56","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","40",".","56"
"03/09/2012","52","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","49",".","52"
"03/10/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","45","24","54"
"03/11/2012","38","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","38",".","23"
"03/12/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41",".","31"
"03/13/2012","31","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","31",".","20"
"03/14/2012","26","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","26",".","19"
"03/15/2012","26","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","26",".","20"
"03/16/2012","38","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","38","5","16"
"03/17/2012","46","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","46",".","11"
"03/18/2012","42","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","42",".","15"
"03/19/2012","34","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","34",".","30"
"03/20/2012","37","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","37",".","25"
"03/21/2012","34","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","34",".","29"
"03/22/2012","32","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","32","6","18"
"03/23/2012","40","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","40",".","24"
"03/24/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","27"
"03/25/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","18"
"03/26/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","29"
"03/27/2012","38","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","38",".","15"
"03/28/2012","44","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","44","8","32"
"03/29/2012","54","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","38",".","54"
"03/30/2012","37","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","36",".","37"
"03/31/2012","43","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","43",".","18"
"04/01/2012","44","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","44",".","18"
"04/02/2012","44","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","44",".","30"
"04/03/2012","44","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","44","12","39"
"04/04/2012","42","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","42",".","18"
"04/05/2012","42","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","42",".","20"
"04/06/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","32"
"04/07/2012","44","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","44",".","30"
"04/08/2012","50","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","50",".","40"
"04/09/2012","61","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","61","28","56"
"04/10/2012","42","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","32",".","42"
"04/11/2012","39","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","39",".","20"
"04/12/2012","46","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","46",".","15"
"04/13/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41",".","18"
"04/14/2012","45","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","45",".","22"
"04/15/2012","41","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","41","10","33"
"04/16/2012","38","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS",".",".","38"
"04/17/2012","31","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS",".",".","31"
"04/18/2012","36","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","36",".","31"
"04/19/2012","31","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","31",".","29"
"04/20/2012","27","Ozone","Red Bluff-Oak Street","06-103-0005","AQS","27",".","21"
"04/21/2012","33","PM2.5","RED BLUFF-310 S. MAIN STREET","06-103-0006","AQS","32","16","33"
