"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/20/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","30",".","17","21"
"01/21/2012","36","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","32",".","36","20"
"01/22/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","25","13","35","18"
"01/23/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","27",".","18","17"
"01/24/2012","51","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","14",".","51","21"
"01/25/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","17",".","40","23"
"01/26/2012","21","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","21",".","20","13"
"01/27/2012","34","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","27",".","34","24"
"01/28/2012","47","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","21","20","47","23"
"01/29/2012","65","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","10","23",".","65","29"
"01/30/2012","53","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS",".","25",".","53","."
"01/31/2012","29","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","14",".","29","18"
"02/01/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","29",".","24","19"
"02/02/2012","32","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","26",".","32","26"
"02/03/2012","49","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","24","32","49","23"
"02/04/2012","62","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","34",".","62","32"
"02/05/2012","66","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","30",".","66","29"
"02/06/2012","56","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","10","31",".","56","27"
"02/07/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","30",".","44","22"
"02/08/2012","42","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","30",".","42","29"
"02/09/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","10","31","12","44","32"
"02/10/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","26",".","38","26"
"02/11/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","29",".","17","15"
"02/12/2012","30","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","30",".","30","13"
"02/13/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","31",".","20","20"
"02/14/2012","34","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","32",".","34","19"
"02/15/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","32","15","12","23"
"02/16/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","31",".","33","27"
"02/17/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","28",".","44","25"
"02/18/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","31",".","38","17"
"02/19/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","31",".","35","25"
"02/20/2012","32","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","30",".","32","14"
"02/21/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","9","19","9","35","21"
"02/22/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","10","30",".","22","12"
"02/23/2012","32","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","6","32",".","10","18"
"02/24/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","33",".","23","24"
"02/25/2012","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","35",".","30","7"
"02/26/2012","41","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","32",".","41","23"
"02/27/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","32","8","28","26"
"02/28/2012","37","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","37",".","37","30"
"02/29/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","36",".","26","19"
"03/01/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","36",".","29","13"
"03/02/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","34",".","28","25"
"03/03/2012","45","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","31",".","45","18"
"03/04/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","31","17","33","17"
"03/05/2012","30","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","29",".","30","15"
"03/06/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","38",".","15","8"
"03/07/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","43",".","20","27"
"03/08/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38",".","30","31"
"03/09/2012","50","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","50",".","48","29"
"03/10/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","32","13","33","19"
"03/11/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","38",".","26","20"
"03/12/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","39",".","35","19"
"03/13/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","34",".","5","8"
"03/14/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","27",".","8","9"
"03/15/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","30",".","9","9"
"03/16/2012","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","35","6","13","12"
"03/17/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","43",".","19","12"
"03/18/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","39",".","17","17"
"03/19/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","36",".","23","18"
"03/20/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS",".","31",".","35","16"
"03/21/2012","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","26",".","21","."
"03/22/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","39","4","16","10"
"03/23/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38",".","23","24"
"03/24/2012","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","37",".","17","11"
"03/25/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","39",".","15","12"
"03/26/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","39",".","18","16"
"03/27/2012","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","40",".","6","7"
"03/28/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","43","14","38","13"
"03/29/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","31",".","44","17"
"03/30/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","30",".","22","8"
"03/31/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","43",".","27","8"
"04/01/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","39",".","30","9"
"04/02/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","34",".","29","22"
"04/03/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","38","8","31","23"
"04/04/2012","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","40",".","20","24"
"04/05/2012","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","37",".","15","25"
"04/06/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38",".","21","18"
"04/07/2012","47","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","47",".","33","26"
"04/08/2012","50","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","50",".","36","16"
"04/09/2012","49","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","49","11","35","18"
"04/10/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","33",".","19","12"
"04/11/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","39",".","19","18"
"04/12/2012","45","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","45",".","29","24"
"04/13/2012","44","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","44",".","13","11"
"04/14/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38",".","20","17"
"04/15/2012","37","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","29","8","37","8"
"04/16/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","32",".","26","16"
"04/17/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","27",".","23","15"
"04/18/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","36",".","29","15"
"04/19/2012","23","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","23",".","21","12"
"04/20/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","8","29",".","26","18"
"04/21/2012","36","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","8","32","8","36","15"
"04/22/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","29",".","23","12"
"04/23/2012","23","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","7","23",".","17","7"
"04/24/2012","20","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","20",".","11","7"
"04/25/2012","19","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","19",".","14","."
"04/26/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","43",".","15","8"
"04/27/2012","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","35","6","24","15"
"04/28/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33",".","27","15"
"04/29/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","35",".","38","12"
"04/30/2012","39","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","38",".","39","17"
"05/01/2012","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","41",".","27","11"
"05/02/2012","39","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","39",".","24","11"
"05/03/2012","31","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","3","31","2","17","12"
"05/04/2012","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","40",".","18","7"
"05/05/2012","46","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","3","46",".","35","8"
"05/06/2012","49","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","49",".","45","9"
"05/07/2012","54","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","50",".","54","17"
"05/08/2012","59","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","31",".","59","20"
"05/09/2012","64","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","47","22","64","18"
"05/10/2012","58","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","45",".","58","15"
"05/11/2012","58","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","48",".","58","19"
"05/12/2012","43","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","40",".","43","11"
"05/13/2012","52","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","36",".","52","4"
"05/14/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","36",".","40","6"
"05/15/2012","41","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","31","11","41","7"
"05/16/2012","50","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","30",".","50","8"
"05/17/2012","59","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","41",".","59","10"
"05/18/2012","57","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","44",".","57","20"
"05/19/2012","56","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","43",".","56","10"
"05/20/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","37",".","40","9"
"05/21/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","28","5","20","8"
"05/22/2012","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","40",".","18","9"
"05/23/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","38",".","26","."
"05/24/2012","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","37",".","19","5"
"05/25/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33",".","15","7"
"05/26/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","32",".","29","7"
"05/27/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","31","15","33","7"
"05/28/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31",".","26","7"
"05/29/2012","39","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","37",".","39","9"
"05/30/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","39",".","44","14"
"05/31/2012","50","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","42",".","50","16"
"06/01/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","30",".","44","12"
"06/02/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","43","9","22","5"
"06/03/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","34",".","23","4"
"06/04/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","33",".",".","11"
"06/05/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","31",".",".","10"
"06/06/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","32",".",".","9"
"06/07/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","38",".",".","12"
"06/08/2012","38","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","2","38","9",".","7"
"06/09/2012","38","Ozone","Santa Rosa - 5th St","06-097-0003","AQS","2","38",".","11","5"
"06/10/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","43",".","24","10"
"06/11/2012","41","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","39",".","41","13"
"06/12/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS",".","31",".","25","15"
"06/13/2012","44","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","33",".","44","8"
"06/14/2012","55","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","41","15","55","12"
"06/15/2012","50","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","34",".","50","15"
"06/16/2012","58","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","40",".","58","18"
"06/17/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","32",".","40","16"
"06/18/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","25",".","33","6"
"06/19/2012","60","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","33",".","60","15"
"06/20/2012","53","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","44","20","53","17"
"06/21/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","26",".","35","5"
"06/22/2012","18","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","18",".","13","8"
"06/23/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","29",".","13","7"
"06/24/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30",".","15","6"
"06/25/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","27",".","17","8"
"06/26/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","28","6","16","8"
"06/27/2012","40","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","40",".","19","12"
"06/28/2012","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","24",".","18","8"
"06/29/2012","19","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","19",".","8","5"
"06/30/2012","15","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","15",".","6","3"
"07/01/2012","17","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","17",".","14","4"
"07/02/2012","39","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","26","17","39","9"
"07/03/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS",".","33",".","40","14"
"07/04/2012","60","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","31",".","60","9"
"07/05/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","28",".","35","9"
"07/06/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","34",".","32","12"
"07/07/2012","44","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","44",".","29","8"
"07/08/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31","9","19","5"
"07/09/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","36",".","40","7"
"07/10/2012","67","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","67",".","56","13"
"07/11/2012","61","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","61",".","58","17"
"07/12/2012","50","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","39",".","50","11"
"07/13/2012","47","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","27",".","47","11"
"07/14/2012","34","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","28","16","34","4"
"07/15/2012","25","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","23",".","25","3"
"07/16/2012","22","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","22",".","13","4"
"07/17/2012","21","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","21",".","5","7"
"07/18/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","28",".","21","8"
"07/19/2012","25","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","25",".","13","4"
"07/20/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","38","14","25","8"
"07/21/2012","42","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","42",".","38","10"
"07/22/2012","43","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","30",".","43","5"
"07/23/2012","56","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","31",".","56","8"
"07/24/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","31",".","35","4"
"07/25/2012","32","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","32",".","19","5"
"07/26/2012","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","26","19","6","4"
"07/27/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","27",".","10","6"
"07/28/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","27",".","26","5"
"07/29/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","2","28",".","27","4"
"07/30/2012","43","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","40",".","43","10"
"07/31/2012","45","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","35",".","45","12"
"08/01/2012","45","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","35","19","45","14"
"08/02/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","35",".","38","12"
"08/03/2012","28","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","28",".","28","8"
"08/04/2012","19","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","19",".","6","6"
"08/05/2012","21","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","21",".","5","2"
"08/06/2012","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","26",".","5","5"
"08/07/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","30","13","19","10"
"08/08/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","33",".","28","12"
"08/09/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","37",".","40","12"
"08/10/2012","48","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","38",".","48","15"
"08/11/2012","48","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","44",".","48","9"
"08/12/2012","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","37",".","18","6"
"08/13/2012","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","41","13","17","11"
"08/14/2012","33","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","33",".","11","12"
"08/15/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","38",".","35","7"
"08/16/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","36",".","35","7"
"08/17/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","31",".","18","8"
"08/18/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","31",".","14","8"
"08/19/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","27","12","17","5"
"08/20/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","31",".","23","10"
"08/21/2012","29","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","28",".","29","10"
"08/22/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","28",".","23","9"
"08/23/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","30",".","19","8"
"08/24/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","34",".","33","10"
"08/25/2012","28","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","28","12","26","5"
"08/26/2012","27","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","27",".","25","5"
"08/27/2012","24","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","24",".","15","13"
"08/28/2012","26","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","26",".","20","16"
"08/29/2012","43","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","43",".","30","22"
"08/30/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","7","39",".","40","23"
"08/31/2012","37","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS",".","26","18","37","8"
"09/01/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","31",".","38","6"
"09/02/2012","43","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","43",".","43","9"
"09/03/2012","47","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","44",".","47","12"
"09/04/2012","34","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","34",".","28","14"
"09/05/2012","29","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","29",".","23","8"
"09/06/2012","35","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","35","9","30","8"
"09/07/2012","36","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","36",".","25","10"
"09/08/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","5","31",".","27","6"
"09/09/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","31",".","30","8"
"09/10/2012","38","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","7","38",".","33","14"
"09/11/2012","56","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","37",".","56","14"
"09/12/2012","35","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","33","18","35","8"
"09/13/2012","37","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","37",".","25","15"
"09/14/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31",".","25","8"
"09/15/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30",".","27","8"
"09/16/2012","31","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","31",".","20","6"
"09/17/2012","38","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","33",".","38","8"
"09/18/2012","30","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","3","30","12","25","8"
"09/19/2012","33","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","31",".","33","12"
"09/20/2012","40","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","5","31",".","40","17"
"09/21/2012","43","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","35",".","43","16"
"09/22/2012","48","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","6","44",".","48","22"
"09/23/2012","41","Ozone","Healdsburg-Municipal Airport","06-097-1003","AQS","6","41",".","38","15"
"09/24/2012","30","PM2.5","Santa Rosa - 5th St","06-097-0003","AQS","3","29","15","30","11"
