"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2012","171","PM2.5","Bakersfield-California","06-029-0014","AQS",".","44","79","171","31"
"01/02/2012","152","PM2.5","Bakersfield-California","06-029-0014","AQS",".","35","67","152","31"
"01/03/2012","155","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37","57","155","42"
"01/04/2012","130","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","65","130","35"
"01/05/2012","149","PM2.5","Bakersfield-California","06-029-0014","AQS",".","44","67","149","47"
"01/06/2012","153","PM2.5","Bakersfield-California","06-029-0014","AQS",".","43","69","153","42"
"01/07/2012","117","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36","56","117","34"
"01/08/2012","106","PM2.5","Bakersfield-California","06-029-0014","AQS",".","34","54","106","38"
"01/09/2012","96","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37","59","96","42"
"01/10/2012","112","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38","69","112","41"
"01/11/2012","151","PM2.5","Bakersfield-California","06-029-0014","AQS",".","43","80","151","44"
"01/12/2012","159","PM2.5","Bakersfield-California","06-029-0014","AQS",".","51","86","159","36"
"01/13/2012","161","PM2.5","Bakersfield-California","06-029-0014","AQS",".","43","83","161","39"
"01/14/2012","157","PM2.5","Bakersfield-California","06-029-0014","AQS",".","43","78","157","48"
"01/15/2012","88","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","54","88","39"
"01/16/2012","43","PM2.5","Mojave","06-029-0011","AQS",".","34","35","43","32"
"01/17/2012","62","PM2.5","Bakersfield-California","06-029-0014","AQS",".","32","46","62","36"
"01/18/2012","82","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36","56","82","38"
"01/19/2012","108","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38","63","108","39"
"01/20/2012","86","PM2.5","Bakersfield-California","06-029-0014","AQS",".","35","68","86","38"
"01/21/2012","49","PM2.5","Bakersfield-California","06-029-0014","AQS",".","36","41","49","33"
"01/22/2012","59","PM10","Bakersfield-California","06-029-0014","AQS",".","37","59","49","25"
"01/23/2012","34","Ozone","Mojave","06-029-0011","AQS",".","34","11","25","26"
"01/24/2012","58","PM2.5","Bakersfield-California","06-029-0014","AQS",".","31","20","58","24"
"01/25/2012","81","PM2.5","Bakersfield-California","06-029-0014","AQS",".","32","35","81","32"
"01/26/2012","106","PM2.5","Bakersfield-California","06-029-0014","AQS",".","32","45","106","37"
"01/27/2012","107","PM2.5","Bakersfield-California","06-029-0014","AQS",".","34","47","107","30"
"01/28/2012","93","PM2.5","Bakersfield-California","06-029-0014","AQS",".","34","35","93","26"
"01/29/2012","102","PM2.5","Bakersfield-California","06-029-0014","AQS",".","34","44","102","31"
"01/30/2012","121","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","53","121","34"
"01/31/2012","153","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","59","153","37"
"02/01/2012","151","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","59","151","33"
"02/02/2012","63","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38","27","63","31"
"02/03/2012","48","PM2.5","Bakersfield-California","06-029-0014","AQS",".","39","29","48","28"
"02/04/2012","40","Ozone","Edison","06-029-0007","AQS",".","40","17","33","36"
"02/05/2012","65","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","32","65","29"
"02/06/2012","60","PM2.5","Bakersfield-California","06-029-0014","AQS",".","43","56","60","36"
"02/07/2012","43","Ozone","Edison","06-029-0007","AQS",".","43","32","26","25"
"02/08/2012","52","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","26","52","36"
"02/09/2012","78","PM2.5","Bakersfield-California","06-029-0014","AQS",".","42","44","78","46"
"02/10/2012","80","PM2.5","Bakersfield-California","06-029-0014","AQS",".","48","46","80","37"
"02/11/2012","35","Ozone","Mojave","06-029-0011","AQS",".","35","14","33","25"
"02/12/2012","54","PM2.5","Bakersfield-California","06-029-0014","AQS",".","35","20","54","30"
"02/13/2012","40","Ozone","Maricopa","06-029-0008","AQS",".","40","14","34","26"
"02/14/2012","45","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37","15","45","33"
"02/15/2012","64","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37","15","64","29"
"02/16/2012","53","PM2.5","Bakersfield-California","06-029-0014","AQS",".","37","19","53","31"
"02/17/2012","66","PM2.5","Bakersfield-California","06-029-0014","AQS",".","38","30","66","37"
"02/18/2012","76","PM2.5","Bakersfield-California","06-029-0014","AQS",".","44","37","76","29"
"02/19/2012","45","PM2.5","Mojave","06-029-0011","AQS",".","36","15","45","32"
"02/20/2012","39","Ozone","Edison","06-029-0007","AQS",".","39","20","36","33"
"02/21/2012","62","PM2.5","Bakersfield-California","06-029-0014","AQS",".","40","36","62","35"
"02/22/2012","74","PM2.5","Bakersfield-California","06-029-0014","AQS",".","49","45","74","42"
"02/23/2012","81","PM2.5","Bakersfield-California","06-029-0014","AQS",".","46","48","81","36"
"02/24/2012","75","PM2.5","Bakersfield-California","06-029-0014","AQS",".","48","50","75","33"
"02/25/2012","97","PM2.5","Mojave","06-029-0011","AQS",".","47","41","97","28"
"02/26/2012","44","Ozone","Mojave","06-029-0011","AQS",".","44","20","30","34"
"02/27/2012","44","Ozone","Mojave","06-029-0011","AQS",".","44","19","40","30"
"02/28/2012","49","PM2.5","Bakersfield-California","06-029-0014","AQS",".","42","19","49","32"
"02/29/2012","44","Ozone","Edison","06-029-0007","AQS",".","44","17","40","29"
"03/01/2012","42","Ozone","Edison","06-029-0007","AQS",".","42","12","30","30"
"03/02/2012","49","PM2.5","Bakersfield-California","06-029-0014","AQS",".","41","21","49","28"
"03/03/2012","73","PM2.5","Bakersfield-California","06-029-0014","AQS",".","44","38","73","36"
"03/04/2012","84","PM2.5","Bakersfield-California","06-029-0014","AQS",".","61","41","84","39"
"03/05/2012","81","PM2.5","Bakersfield-California","06-029-0014","AQS",".","67","45","81","43"
"03/06/2012","67","PM10","Bakersfield-California","06-029-0014","AQS",".","47","67","57","32"
"03/07/2012","43","Ozone","Maricopa","06-029-0008","AQS",".","43","19","37","39"
"03/08/2012","52","PM2.5","Bakersfield-California","06-029-0014","AQS",".","44","43","52","44"
