"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","72","PM2.5","Jacobs","06-023-1004","AQS","3","35","1",".","72","12"
"01/02/2012","36","Ozone","Humboldt Hill","06-023-1005","AQS","7","36","0",".","24","14"
"01/03/2012","29","Ozone","Humboldt Hill","06-023-1005","AQS","5","29","1",".","24","16"
"01/04/2012","55","PM2.5","Jacobs","06-023-1004","AQS","5","27","1","31","55","20"
"01/05/2012","42","PM2.5","Humboldt Hill","06-023-1005","AQS","3","29","0",".","42","10"
"01/06/2012","63","PM2.5","Humboldt Hill","06-023-1005","AQS","5","27","0",".","63","10"
"01/07/2012","57","PM2.5","Jacobs","06-023-1004","AQS","5","21","0",".","57","9"
"01/08/2012","49","PM2.5","Humboldt Hill","06-023-1005","AQS","5","19","1",".","49","12"
"01/09/2012","61","PM2.5","Humboldt Hill","06-023-1005","AQS","5","17","1",".","61","16"
"01/10/2012","61","PM2.5","Humboldt Hill","06-023-1005","AQS","5","19","1","30","61","11"
"01/11/2012","56","PM2.5","Humboldt Hill","06-023-1005","AQS","5","17","1",".","56","12"
"01/12/2012","37","PM2.5","Humboldt Hill","06-023-1005","AQS","5","19","3",".","37","17"
"01/13/2012","39","PM2.5","Humboldt Hill","06-023-1005","AQS","6","20","3",".","39","14"
"01/14/2012","48","PM2.5","Humboldt Hill","06-023-1005","AQS","6","29","1",".","48","8"
"01/15/2012","31","Ozone","Jacobs","06-023-1004","AQS","6","31",".",".","28","."
"01/16/2012","43","PM2.5","Eureka I Street","06-023-1002","AQS","5","30","3","17","43","13"
"01/17/2012","31","Ozone","Jacobs","06-023-1004","AQS","5","31","1",".","7","1"
"01/18/2012","31","Ozone","Jacobs","06-023-1004","AQS","5","31","1",".","0","0"
"01/19/2012","31","Ozone","Jacobs","06-023-1004","AQS","5","31","1",".","3","1"
"01/20/2012","32","Ozone","Jacobs","06-023-1004","AQS","5","32","0",".","7","2"
"01/21/2012","32","Ozone","Jacobs","06-023-1004","AQS","5","32","1",".","30","7"
"01/22/2012","31","Ozone","Jacobs","06-023-1004","AQS","5","31","1","4","7","2"
"01/23/2012","46","PM2.5","Humboldt Hill","06-023-1005","AQS","6","24","1",".","46","8"
"01/24/2012","27","Ozone","Humboldt Hill","06-023-1005","AQS","5","27","1",".","9","6"
"01/25/2012","37","PM2.5","Jacobs","06-023-1004","AQS","0","18","0",".","37","13"
"01/26/2012","28","PM2.5","Humboldt Hill","06-023-1005","AQS","6","28","0",".","28","8"
"01/27/2012","35","PM2.5","Humboldt Hill","06-023-1005","AQS","6","21","1",".","35","11"
"01/28/2012","60","PM2.5","Jacobs","06-023-1004","AQS","6","24","1","34","60","12"
"01/29/2012","24","Ozone","Humboldt Hill","06-023-1005","AQS","6","24","1",".","23","8"
"01/30/2012","34","Ozone","Jacobs","06-023-1004","AQS","7","34","1",".","25","12"
"01/31/2012","12","PM2.5","Jacobs","06-023-1004","AQS","0",".","0",".","12","."
"02/01/2012","48","PM2.5","Humboldt Hill","06-023-1005","AQS","0","33",".",".","48","13"
"02/02/2012","41","PM2.5","Humboldt Hill","06-023-1005","AQS","7","20","0",".","41","16"
"02/03/2012","41","PM2.5","Humboldt Hill","06-023-1005","AQS","7","22","0","20","41","11"
"02/04/2012","40","PM2.5","Humboldt Hill","06-023-1005","AQS","7","31","0",".","40","14"
"02/05/2012","36","Ozone","Humboldt Hill","06-023-1005","AQS","7","36","0",".","30","12"
"02/06/2012","37","Ozone","Jacobs","06-023-1004","AQS","7","37","0",".","10","19"
"02/07/2012","31","Ozone","Jacobs","06-023-1004","AQS","7","31","0",".","3","3"
"02/08/2012","34","PM2.5","Humboldt Hill","06-023-1005","AQS","7","33","0",".","34","9"
"02/09/2012","45","PM2.5","Eureka I Street","06-023-1002","AQS","0","31","0","41","45","13"
"02/10/2012","36","Ozone","Jacobs","06-023-1004","AQS","2","36","0",".","15","6"
"02/11/2012","35","Ozone","Jacobs","06-023-1004","AQS","2","35","0",".","28","8"
"02/12/2012","37","Ozone","Jacobs","06-023-1004","AQS","2","37",".",".","23","."
"02/13/2012","38","PM2.5","Humboldt Hill","06-023-1005","AQS","3","34","0",".","38","3"
"02/14/2012","49","PM2.5","Humboldt Hill","06-023-1005","AQS","0","33",".",".","49","10"
"02/15/2012","40","PM2.5","Jacobs","06-023-1004","AQS","2","32","0","20","40","3"
"02/16/2012","50","PM2.5","Humboldt Hill","06-023-1005","AQS","3","25","0",".","50","15"
"02/17/2012","32","Ozone","Jacobs","06-023-1004","AQS","3","32","0",".","13","7"
"02/18/2012","33","Ozone","Jacobs","06-023-1004","AQS","3","33","0",".","0","10"
"02/19/2012","32","Ozone","Jacobs","06-023-1004","AQS","3","32","0",".","18","7"
"02/20/2012","29","Ozone","Humboldt Hill","06-023-1005","AQS","3","29","0",".","18","7"
"02/21/2012","28","PM2.5","Humboldt Hill","06-023-1005","AQS","3","23","0","14","28","9"
"02/22/2012","33","Ozone","Jacobs","06-023-1004","AQS","3","33","0",".","17","5"
"02/23/2012","58","PM2.5","Humboldt Hill","06-023-1005","AQS","3","31","0",".","58","11"
"02/24/2012","52","PM2.5","Humboldt Hill","06-023-1005","AQS","3","33","0",".","52","6"
"02/25/2012","48","PM2.5","Humboldt Hill","06-023-1005","AQS","3","37","0",".","48","8"
"02/26/2012","44","PM2.5","Humboldt Hill","06-023-1005","AQS","3","33","0",".","44","15"
"02/27/2012","40","PM2.5","Humboldt Hill","06-023-1005","AQS","5","34","0","18","40","8"
"02/28/2012","37","Ozone","Jacobs","06-023-1004","AQS","5","37","0",".","19","3"
"02/29/2012","35","Ozone","Humboldt Hill","06-023-1005","AQS","3","35","0",".","21","4"
"03/01/2012","43","PM2.5","Humboldt Hill","06-023-1005","AQS","5","40","0",".","43","13"
"03/02/2012","43","PM2.5","Humboldt Hill","06-023-1005","AQS","6","31","0",".","43","14"
"03/03/2012","46","PM2.5","Humboldt Hill","06-023-1005","AQS","5","27","0",".","46","13"
"03/04/2012","33","PM2.5","Humboldt Hill","06-023-1005","AQS","5","17","0","8","33","6"
"03/05/2012","36","Ozone","Jacobs","06-023-1004","AQS","5","36","0",".","16","4"
"03/06/2012","38","Ozone","Humboldt Hill","06-023-1005","AQS","5","38","0",".","22","4"
"03/07/2012","45","PM2.5","Jacobs","06-023-1004","AQS","6","32","0",".","45","19"
"03/08/2012","42","PM2.5","Humboldt Hill","06-023-1005","AQS","7","31","0",".","42","13"
"03/09/2012","39","PM2.5","Humboldt Hill","06-023-1005","AQS","6","35","0",".","39","4"
