"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/01/2012","75","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","12","9","75","19"
"01/02/2012","94","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","20","14","94","31"
"01/03/2012","92","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","31",".","92","40"
"01/04/2012","89","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","25","40","89","39"
"01/05/2012","79","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","22","38","79","37"
"01/06/2012","63","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","22","44","63","33"
"01/07/2012","38","PM10","Manteca","06-077-2010","AQS","3","36","38","28","25"
"01/08/2012","91","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","32","34","91","38"
"01/09/2012","154","PM2.5","Stockton-Hazelton","06-077-1002","AQS","14","31","64","154","49"
"01/10/2012","107","PM2.5","Stockton-Hazelton","06-077-1002","AQS","17","35","55","107","43"
"01/11/2012","84","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","29","46","84","43"
"01/12/2012","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS","15","32","51","80","45"
"01/13/2012","107","PM2.5","Manteca","06-077-2010","AQS","19","23","72","107","50"
"01/14/2012","133","PM2.5","Manteca","06-077-2010","AQS","20","28","59","133","42"
"01/15/2012","92","PM2.5","Stockton-Hazelton","06-077-1002","AQS","16","38","67","92","30"
"01/16/2012","38","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","34","14","38","38"
"01/17/2012","70","PM2.5","Manteca","06-077-2010","AQS","9","28","65","70","39"
"01/18/2012","80","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","26","39","80","39"
"01/19/2012","97","PM2.5","Stockton-Hazelton","06-077-1002","AQS","9","22","52","97","37"
"01/20/2012","85","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","26","34","85","24"
"01/21/2012","37","Ozone","Tracy-Airport","06-077-3005","AQS","2","37",".","25","28"
"01/22/2012","50","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","29","14","50","25"
"01/23/2012","37","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","25","7","37","21"
"01/24/2012","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","23","14","48","26"
"01/25/2012","73","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","19","21","73","30"
"01/26/2012","82","PM2.5","Stockton-Hazelton","06-077-1002","AQS","7","19","9","82","22"
"01/27/2012","35","Ozone","Tracy-Airport","06-077-3005","AQS","6","35","6","28","32"
"01/28/2012","58","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","28","20","58","35"
"01/29/2012","79","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","30","19","79","35"
"01/30/2012","83","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","28","31","83","39"
"01/31/2012","58","PM2.5","Stockton-Hazelton","06-077-1002","AQS","6","20","14","58","28"
"02/01/2012","48","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","33","11","48","25"
"02/02/2012","44","PM2.5","Stockton-Hazelton","06-077-1002","AQS","3","32","7","44","25"
"02/03/2012","79","PM2.5","Stockton-Hazelton","06-077-1002","AQS","5","19","28","79","30"
"02/04/2012","87","PM2.5","Stockton-Hazelton","06-077-1002","AQS","10","30","28","87","37"
"02/05/2012","78","PM2.5","Stockton-Hazelton","06-077-1002","AQS","13","38","15","78","41"
"02/06/2012","65","PM2.5","Stockton-Hazelton","06-077-1002","AQS","8","33","32","65","34"
