"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"01/01/2012","61","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","23",".","61"
"01/02/2012","59","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30",".","59"
"01/03/2012","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","52"
"01/04/2012","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29","13","48"
"01/05/2012","46","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","46"
"01/06/2012","49","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","49"
"01/07/2012","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","30"
"01/08/2012","81","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","81"
"01/09/2012","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","53"
"01/10/2012","44","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","15","44"
"01/11/2012","41","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","41"
"01/12/2012","37","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","37"
"01/13/2012","36","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","36"
"01/14/2012","43","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","43"
"01/15/2012","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","52"
"01/16/2012","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","9","35"
"01/17/2012","51","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","51"
"01/18/2012","53","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","53"
"01/19/2012","61","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","61"
"01/20/2012","27","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","27",".","17"
"01/21/2012","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","18"
"01/22/2012","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","30"
"01/23/2012","33","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","11"
"01/24/2012","27","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","18",".","27"
"01/25/2012","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","16",".","54"
"01/26/2012","49","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","11",".","49"
"01/27/2012","25","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","14",".","25"
"01/28/2012","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","22","10","52"
"01/29/2012","39","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","24",".","39"
"01/30/2012","59","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30",".","59"
"01/31/2012","57","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","57"
"02/01/2012","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","29",".","45"
"02/02/2012","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","20",".","38"
"02/03/2012","45","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","11","45"
"02/04/2012","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","48"
"02/05/2012","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","33"
"02/06/2012","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","34"
"02/07/2012","34","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","34"
"02/08/2012","29","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS",".",".","29"
"02/09/2012","35","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","31","7","35"
"02/10/2012","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","32"
"02/11/2012","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","20"
"02/12/2012","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","27"
"02/13/2012","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34",".","18"
"02/14/2012","26","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","26",".","24"
"02/15/2012","34","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","34","6","30"
"02/16/2012","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","33",".","54"
"02/17/2012","48","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","48"
"02/18/2012","52","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","25",".","52"
"02/19/2012","40","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","28",".","40"
"02/20/2012","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","34"
"02/21/2012","39","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","30","10","39"
"02/22/2012","47","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","47"
"02/23/2012","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","25"
"02/24/2012","54","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","49",".","54"
"02/25/2012","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","16"
"02/26/2012","35","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","35",".","28"
"02/27/2012","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37","10","36"
"02/28/2012","38","PM2.5","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","38"
"02/29/2012","37","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","37",".","22"
"03/01/2012","31","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","31",".","21"
"03/02/2012","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32",".","21"
"03/03/2012","36","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","36",".","29"
"03/04/2012","32","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","32","7","25"
"03/05/2012","39","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","39",".","."
"03/06/2012","41","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","41","5","."
"03/07/2012","40","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","40",".","."
"03/08/2012","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","."
"03/09/2012","46","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","46",".","."
"03/10/2012","44","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","44",".","23"
"03/11/2012","38","Ozone","San Andreas-Gold Strike Road","06-009-0001","AQS","38",".","21"
