"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/01/2012","99","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","20","1","20","99","31"
"01/02/2012","88","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","16","31","1","22","88","36"
"01/03/2012","96","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","20","25","1","25","96","42"
"01/04/2012","81","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","19","23","1","32","81","37"
"01/05/2012","74","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","18","22","1","27","74","43"
"01/06/2012","74","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","18","17","1","22","74","30"
"01/07/2012","33","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","15","33","0","17","26","21"
"01/08/2012","88","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","16","34","1","26","88","43"
"01/09/2012","126","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","23","32","1","34","126","51"
"01/10/2012","102","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","24","25","1","38","102","44"
"01/11/2012","80","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","19","26","1","31","80","48"
"01/12/2012","76","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","19","27","1","29","76","47"
"01/13/2012","74","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","18","24","1","26","74","44"
"01/14/2012","83","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","22","33","1","26","83","42"
"01/15/2012","55","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","13","32","1","15","55","28"
"01/16/2012","63","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","16","31","1","31","63","40"
"01/17/2012","60","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","17","28","1","18","60","39"
"01/18/2012","53","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","31","1","20","53","41"
"01/19/2012","69","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","8","25","1","20","69","31"
"01/20/2012","65","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","7","26","1","11","65","25"
"01/21/2012","34","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","34","1","6","24","22"
"01/22/2012","33","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","33","1","10","29","20"
"01/23/2012","33","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","8","33","1","5","22","25"
"01/24/2012","51","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","16","1",".","51","27"
"01/25/2012","56","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","21","1","9","56","30"
"01/26/2012","66","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","13","0","11","66","25"
"01/27/2012","32","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","11","32","0","3","29","28"
"01/28/2012","76","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","14","28","0","23","76","33"
"01/29/2012","77","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","18","25","0","13","77","37"
"01/30/2012","65","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","29","0","15","65","39"
"01/31/2012","61","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","13","25","0","9","61","27"
"02/01/2012","39","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","8","28","0","6","39","24"
"02/02/2012","29","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","7","29","0","6","29","26"
"02/03/2012","64","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","15","31","0","18","64","42"
"02/04/2012","66","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","20","33","0","15","66","42"
"02/05/2012","73","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","17","33","0","8","73","43"
"02/06/2012","71","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","17","33","1","11","71","39"
"02/07/2012","43","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","10","31","0","11","43","33"
"02/08/2012","49","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","35","0","6","49","33"
"02/09/2012","59","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","15","32","0","19","59","40"
"02/10/2012","45","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","17","34","1","10","45","33"
"02/11/2012","35","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","10","35","0","5","28","35"
"02/12/2012","49","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","29","0","6","49","25"
"02/13/2012","33","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","7","33","0","4","25","32"
"02/14/2012","48","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","16","29","1","10","48","28"
"02/15/2012","37","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","37","0","6","17","12"
"02/16/2012","42","NO2","Sacramento-1309 T Street","06-067-0010","AQS","10","37","0","6","19","42"
"02/17/2012","43","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","10","34","0","12","43","41"
"02/18/2012","52","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","10","26","0","8","52","31"
"02/19/2012","34","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","10","34","0","5","12","21"
"02/20/2012","34","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","34","0","8","20","26"
"02/21/2012","33","NO2","Sacramento-1309 T Street","06-067-0010","AQS","7","27","0","14","31","33"
"02/22/2012","41","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","31","0","13","41","31"
"02/23/2012","42","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","11","42","0","7","6","17"
"02/24/2012","43","Ozone","Folsom-Natoma St.","06-067-0012","AQS","9","43","0","12","20","29"
"02/25/2012","38","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","38","0","6","11","22"
"02/26/2012","36","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","36","0","5","7","16"
"02/27/2012","38","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","8","37","0","18","38","36"
"02/28/2012","39","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","8","39","0","15","23","25"
"02/29/2012","32","Ozone","Sacramento-1309 T Street","06-067-0010","AQS",".","32",".","6","9","15"
"03/01/2012","32","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","8","32","0","5","21","28"
"03/02/2012","43","NO2","Sacramento-1309 T Street","06-067-0010","AQS","11","39","0","3","12","43"
"03/03/2012","44","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","11","41","0","6","44","43"
"03/04/2012","56","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","17","42","0","17","56","47"
"03/05/2012","41","Ozone","Folsom-Natoma St.","06-067-0012","AQS","15","41","1","8","31","31"
"03/06/2012","42","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","42","0","6","3","11"
"03/07/2012","41","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","8","41","0","6","20","30"
"03/08/2012","52","NO2","Sacramento-1309 T Street","06-067-0010","AQS","10","46","0","8","38","52"
"03/09/2012","55","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","16","51","0","10","55","47"
"03/10/2012","41","Ozone","Folsom-Natoma St.","06-067-0012","AQS","11","41","1","10","26","23"
"03/11/2012","40","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","5","40","0","5","8","11"
"03/12/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","44","0","7","18","36"
"03/13/2012","34","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","5","34","0","7","25","13"
"03/14/2012","29","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","29","0","8","11","15"
"03/15/2012","24","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","24","0","4","13","23"
"03/16/2012","39","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","39","0","5","13","20"
"03/17/2012","43","Ozone","Folsom-Natoma St.","06-067-0012","AQS","9","43","0","4","14","22"
"03/18/2012","38","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","38","0","4","13","19"
"03/19/2012","37","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","9","37","0","6","25","27"
"03/20/2012","40","Ozone","Folsom-Natoma St.","06-067-0012","AQS","9","40","0","7","27","33"
"03/21/2012","42","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","10","42","0","6","40","32"
"03/22/2012","42","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","42","0","11","25","15"
"03/23/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","44","0","5","5","31"
"03/24/2012","45","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","45","0","4","12","25"
"03/25/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","8","44","0","3","16","37"
"03/26/2012","39","Ozone","Sacramento-1309 T Street","06-067-0010","AQS",".","39",".",".","13","24"
"03/27/2012","36","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","36","0","6","11","28"
"03/28/2012","45","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","45","0","18","28","20"
"03/29/2012","49","PM2.5","Sacramento-1309 T Street","06-067-0010","AQS","6","39","1","12","49","30"
"03/30/2012","41","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","41","1","6","26","25"
"03/31/2012","52","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","5","43","1","8","52","11"
"04/01/2012","47","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","47","0","4","12","20"
"04/02/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","44","0","4","5","28"
"04/03/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","44","1","27","23","19"
"04/04/2012","46","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","46","0",".","6","28"
"04/05/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","44","0",".","4","31"
"04/06/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","8","44","0",".","22","42"
"04/07/2012","48","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","11","48","0",".","40","44"
"04/08/2012","71","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","11","71","0",".","50","40"
"04/09/2012","74","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","74","0","24","32","31"
"04/10/2012","38","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","7","38","0",".","13","31"
"04/11/2012","41","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","41","0",".","11","15"
"04/12/2012","44","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","5","44","0",".","17","25"
"04/13/2012","44","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","44","0",".","8","34"
"04/14/2012","40","Ozone","Sacramento-1309 T Street","06-067-0010","AQS","7","40","0",".","13","22"
"04/15/2012","43","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","43","0","18","25","14"
"04/16/2012","48","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","48","0",".","10","21"
"04/17/2012","39","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","39","0",".","19","22"
"04/18/2012","44","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","44","0",".","19","20"
"04/19/2012","34","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","7","34","0",".","21","15"
"04/20/2012","43","Ozone","Sloughhouse","06-067-5003","AQS","9","43","0",".","23","26"
"04/21/2012","62","PM2.5","Sacramento-Del Paso Manor","06-067-0006","AQS","9","49","0","19","62","31"
"04/22/2012","101","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","9","101","0",".","38","24"
"04/23/2012","34","Ozone","North Highlands-Blackfoot","06-067-0002","AQS","6","34","0",".","14","8"
"04/24/2012","36","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","36","0",".","13","16"
"04/25/2012","25","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","7","25","0",".","15","17"
"04/26/2012","48","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","5","48","0",".","11","19"
"04/27/2012","49","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","49","0","18","19","26"
"04/28/2012","45","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","45","0",".","18","22"
"04/29/2012","49","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","7","49","1",".","27","17"
"04/30/2012","47","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","47","1",".","32","22"
"05/01/2012","48","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","3","48","1",".","21","17"
"05/02/2012","48","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","3","48","1",".","28","13"
"05/03/2012","44","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","5","44","0","13","17","8"
"05/04/2012","50","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","50",".",".","14","16"
"05/05/2012","51","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","5","51",".",".","25","8"
"05/06/2012","67","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","6","67",".",".","37","25"
"05/07/2012","80","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","8","80",".",".","32","38"
"05/08/2012","101","Ozone","Folsom-Natoma St.","06-067-0012","AQS","8","101",".",".","32","32"
"05/09/2012","126","Ozone","Folsom-Natoma St.","06-067-0012","AQS","6","126",".","53","52","32"
"05/10/2012","67","Ozone","Sacramento-Del Paso Manor","06-067-0006","AQS","7","67",".",".","37","23"
"05/11/2012","71","Ozone","Folsom-Natoma St.","06-067-0012","AQS","7","71",".",".","35","22"
"05/12/2012","100","Ozone","Sloughhouse","06-067-5003","AQS","7","100",".",".","39","27"
